formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Raimanuk, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.320565499999999, 'lng': 124.8694308}, 'viewport': {'northeast': {'lat': -9.291069, 'lng': 124.995772}, 'southwest': {'lat': -9.39471, 'lng': 124.8153211}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Raimanuk,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109677352485791758219"">john bria</a>'], 'photo_reference': 'AUGGfZkM8r25xqw2SoebuvUJNPPU6ds-eSMe3sh4LjqoRLEyGpNHLbiEI5FJa_CV6ZS7Bgw3tLUxnmgOtleoe2ICCwvU8tURL9_SoaLlDvvj3iA6ukfXK807y0qTMVeCjqZ0LkUIM2zYSMxAjCKgtSQTMKS41bOJAA0CGQnPnQU7fjZchmJM', 'width': 4160}]",ChIJ9y-2EIAK_ywRoJ0pVQiEDww,ChIJ9y-2EIAK_ywRoJ0pVQiEDww,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9y-2EIAK_ywRoJ0pVQiEDww
"MW6M+2RH, Faturika, Raimanuk, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3399394, 'lng': 124.9346134}, 'viewport': {'northeast': {'lat': -9.338577770107278, 'lng': 124.9358277298927}, 'southwest': {'lat': -9.341277429892722, 'lng': 124.9331280701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kakeu Mantenu,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115706524429884576356"">Apolinaris Lopes</a>'], 'photo_reference': 'AUGGfZnNS1O-JS7yecjHclnrQpsermKUP3Cbtbsnk7enXe6ZXn8dwXy-EVI1hp-N2ZUi-wmK7hpwZyFMmddUPZvHU2LzOqHwr1MEZgG3-3SP88v42qqNpat9pv9ASOX9boA2qqROo0cCpQZIygOk4GgkaXDoH2So_46CT9mN19DZhswjWNC2', 'width': 5184}]",ChIJ_xW28wkK_ywRqN1yZhD6EPA,ChIJ_xW28wkK_ywRqN1yZhD6EPA,"['point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,7.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ_xW28wkK_ywRqN1yZhD6EPA
"MWH2+4R, Duakoran, Raimanuk, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3222448, 'lng': 124.9020319}, 'viewport': {'northeast': {'lat': -9.32087312010728, 'lng': 124.9037446298927}, 'southwest': {'lat': -9.323572779892723, 'lng': 124.9010449701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Bubur lulik,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103267546988990576372"">A Google User</a>'], 'photo_reference': 'AUGGfZm3UhgCHwE4s-ckukU4IsxpPWj1z-rsL2NBRkereap_HB_AsDruNTqCuVjTCoHSyubbqkeP4wprwJ6ZkQWlDqACoiLQUoEV_FSbXoGsdWvxW2Oqq1-v2YfSq5U9tgW_qNC4dFjjmBrxUNNxq-dv-GcNpXolu3t3j2zms07m4smYhJOx', 'width': 1440}]",ChIJBYwykPmh_ywR4rKTlJ9rxUY,ChIJBYwykPmh_ywR4rKTlJ9rxUY,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJBYwykPmh_ywR4rKTlJ9rxUY
"MWF4+HP, Mandeu Raimanus, Raimanuk, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3262579, 'lng': 124.9075251}, 'viewport': {'northeast': {'lat': -9.324842770107278, 'lng': 124.9088448798927}, 'southwest': {'lat': -9.327542429892722, 'lng': 124.9061452201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Adat AMUTI,,ChIJK03fPpKh_ywR_lvFcF_rew0,ChIJK03fPpKh_ywR_lvFcF_rew0,"['point_of_interest', 'establishment']",OPERATIONAL,,4.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJK03fPpKh_ywR_lvFcF_rew0
"JWFP+CCX, RT.02/RW.Dusun Oekofu, Renrua, Kec. Rai Manuk, Kabupaten Belu, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.376381499999999, 'lng': 124.9361245}, 'viewport': {'northeast': {'lat': -9.374964820107277, 'lng': 124.9373506798927}, 'southwest': {'lat': -9.37766447989272, 'lng': 124.9346510201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Renrua,,ChIJaR6mbgAL_ywRUkL-v6QE8kk,ChIJaR6mbgAL_ywRUkL-v6QE8kk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJaR6mbgAL_ywRUkL-v6QE8kk
"JQCV+882, East T'eba, Biboki Tan Pah, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3792293, 'lng': 124.7932526}, 'viewport': {'northeast': {'lat': -9.377448720107278, 'lng': 124.7947586298927}, 'southwest': {'lat': -9.380148379892722, 'lng': 124.7920589701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Musim Hujan Oenopu,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115174247856205459589"">A Google User</a>'], 'photo_reference': 'AUGGfZn2-ftstX8PFVCL_rVFxp91flQ0fyQMXyZ3DxbPcafr45k3Qc9mXGZhkZ3X3nklgxCaQAecAiuqPFzRLtqbgVdmSmjqLpeXGfU3UpV_m_M__aHdMhqg8pPw0DZ4eHt0scslAKR4h_hGAcDIRziIdIJ8XRRPjFnI73_LzBb7HtA-QNgX', 'width': 3120}]",ChIJLzyF45l1_ywRfpoN0Pmg3ck,ChIJLzyF45l1_ywRfpoN0Pmg3ck,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.8,10.0,,,https://www.google.com/maps/place/?q=place_id:ChIJLzyF45l1_ywRfpoN0Pmg3ck
"PVHP+C4, Naitimu, Tasifeto Barat, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.2714708, 'lng': 124.8853167}, 'viewport': {'northeast': {'lat': -9.270622020107277, 'lng': 124.8868528798927}, 'southwest': {'lat': -9.273321679892721, 'lng': 124.8841532201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Motasorun / Kolam Tacu,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108504862767007129709"">A Google User</a>'], 'photo_reference': 'AUGGfZlinyE0VF_fBbpN3q6sMpQIBXpBbBzuQcIj2nFYXK7de-X3FZ-kY_gD4v6ttgLl98pCOXmI_2gQNpkJ-RsAho949LlV563DwJIzJq5C-ey72wqEvlDYGdjWs6NQwNkcVRMWZAiIK-2xFNpFLmq0SkaGuLS6EYMe1KnSDC71cEFp-0HN', 'width': 3060}]",ChIJkz--a2ah_ywR8XY4LL-lPZY,ChIJkz--a2ah_ywR8XY4LL-lPZY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJkz--a2ah_ywR8XY4LL-lPZY
"JWR2+X6M, Mandeu Raimanus, Raimanuk, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.357526600000002, 'lng': 124.900545}, 'viewport': {'northeast': {'lat': -9.356176770107279, 'lng': 124.9018948298927}, 'southwest': {'lat': -9.358876429892723, 'lng': 124.8991951701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,"Mandeu, Atambua NTT","[{'height': 714, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106583352803961145968"">A Google User</a>'], 'photo_reference': 'AUGGfZl1qPUBxrSvrwIuhjRSQtDUnmbUxfReSWnO7TzbPImQWSlAga5hvtQfVkIs71QRRczkiVZ0koTTZjOs4i7Huklkt5Wxu7OlSiGdKD3LqnqE2ZtSIClRPxMxAqAtDYRg0BrZdpnldbMd25zGZLP5CYtuQJnhSy5QGYDsLAyyejFUjZeE', 'width': 720}]",ChIJra6rjywL_ywRrcZlE7eoQ-c,ChIJra6rjywL_ywRrcZlE7eoQ-c,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJra6rjywL_ywRrcZlE7eoQ-c
"JRP7+2R, Tesa, Laenmanen, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.364995, 'lng': 124.814554}, 'viewport': {'northeast': {'lat': -9.36328632010728, 'lng': 124.8158575798928}, 'southwest': {'lat': -9.365985979892724, 'lng': 124.8131579201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Golgota Nurobo bukit Sunset,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113942772816305826083"">A Google User</a>'], 'photo_reference': 'AUGGfZnEIsoSSj0wsQbDyhrZ4WDBGaxiruogTtrkEhJucU8cwZU8saMzmPYj6ni0dcsz8XYbtNUx-AF-7twVpBjeZEQbXH6iT3FyrRTJ7-2gKtNf5Ig7yhGuse9nWb0JCMSom83_tjp1eXhYrlx7LBmN7tZ4gt46P9aeXV4u5DTjbY-eTlZD', 'width': 4000}]",ChIJ4yx38Ah1_ywRBtXeir47JKU,ChIJ4yx38Ah1_ywRBtXeir47JKU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4yx38Ah1_ywRBtXeir47JKU
"2VFR+WH5, Kenebibi, Kakuluk Mesak, Belu Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.9752491, 'lng': 124.8914861}, 'viewport': {'northeast': {'lat': -8.973849120107277, 'lng': 124.8928317298927}, 'southwest': {'lat': -8.97654877989272, 'lng': 124.8901320701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sukaerlaran,"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106072647697693433843"">Dewi Oski</a>'], 'photo_reference': 'AUGGfZnitYA37wmVsyfF45Ca5I5j7MZna_j_Rt0cFf85TyJOPiOyqWQuwCTxO8eSxn_Sg_KSADJAMTBNqItfasKPh2dckCKh91SEF-yS8LBN65y0BloVpYjJLXwFBLFx4aIOC3hcb3AdlM1J49shIiyUndNxW4ecMnIGSWdshxwfeKXkg6EU', 'width': 3088}]",ChIJ12O8XY7B_ywR-0oi9QULxlA,ChIJ12O8XY7B_ywR-0oi9QULxlA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.2,214.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ12O8XY7B_ywR-0oi9QULxlA
