business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"Banyumeneng, Ngadiwono, Tosari, Pasuruan Regency, East Java 67177, Indonesia","{'location': {'lat': -7.882342399999999, 'lng': 112.8804998}, 'viewport': {'northeast': {'lat': -7.880864470107277, 'lng': 112.8822393798927}, 'southwest': {'lat': -7.883564129892721, 'lng': 112.8795397201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jiip bromo taur,{'open_now': True},ChIJU6UtC1oz1i0RrhdsVO-xKdw,"{'compound_code': '4V9J+35 Ngadiwono, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J4V9J+35'}",0.0,ChIJU6UtC1oz1i0RrhdsVO-xKdw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJU6UtC1oz1i0RrhdsVO-xKdw
OPERATIONAL,"Wonopolo, Tosari, Pasuruan Regency, East Java 67177, Indonesia","{'location': {'lat': -7.895585400000001, 'lng': 112.8939647}, 'viewport': {'northeast': {'lat': -7.894146970107279, 'lng': 112.8952981298927}, 'southwest': {'lat': -7.896846629892723, 'lng': 112.8925984701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Majestic Bromo Destination,{'open_now': True},ChIJ36opHvIz1i0R4q0rBjX99z4,"{'compound_code': '4V3V+QH Tosari, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J4V3V+QH'}",0.0,ChIJ36opHvIz1i0R4q0rBjX99z4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ36opHvIz1i0R4q0rBjX99z4
OPERATIONAL,"Kertoanom, Tosari, Pasuruan Regency, East Java 67177, Indonesia","{'location': {'lat': -7.8784896, 'lng': 112.8954541}, 'viewport': {'northeast': {'lat': -7.877128320107279, 'lng': 112.8962322798927}, 'southwest': {'lat': -7.879827979892723, 'lng': 112.8935326201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jeep bromo sadu bromo tour,{'open_now': True},ChIJtd46rzEz1i0RmNnl-FFvEyk,"{'compound_code': '4VCW+J5 Tosari, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J4VCW+J5'}",0.0,ChIJtd46rzEz1i0RmNnl-FFvEyk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111043528545668489549"">A Google User</a>'], 'photo_reference': 'AUGGfZld8FDbnf1wxNoyZ8eNCR0tdkp8ZlfefYhkQKnksQdglroSPxh8gOqzl0JB7qtpBtnW_JNsOvSICRfbuNa5DAec9VmSHvZ4dM1qXSlGqwDAYVUd1fI8vGnG-6MBhxGzpBeRvxdRSCZ32fdw7vmQreUwH1FFLLan1YxQRDw-uv3pmel9', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJtd46rzEz1i0RmNnl-FFvEyk
OPERATIONAL,"Sunrise.pananjakan, Area Pegunungan, Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia","{'location': {'lat': -7.9083333, 'lng': 112.9483333}, 'viewport': {'northeast': {'lat': -7.906983470107278, 'lng': 112.9496831298927}, 'southwest': {'lat': -7.909683129892722, 'lng': 112.9469834701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bromo,,ChIJX6JjCAA31i0RjpLXGvCabSE,,5.0,ChIJX6JjCAA31i0RjpLXGvCabSE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105077061675210250951"">A Google User</a>'], 'photo_reference': 'AUGGfZmpGeVGDkQOxjkuaeHp6JJ9PxflwT1yd22AaERXM2vE6q3bgN3QdemyPXAFwYzGjLJ_P2mXAdW3YgHm8L2AfJ1x042wEtQy_udVvJeq5YtEz4FzSguWH5lO1J5q6jOGcZpIrrOV0Kk09ZKZe7bOiepyfVird9mJmONMpGruYmCRmI-X', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJX6JjCAA31i0RjpLXGvCabSE
OPERATIONAL,"Area Pegunungan, Wonokitri, Tosari, Pasuruan Regency, East Java 67177, Indonesia","{'location': {'lat': -7.914466599999999, 'lng': 112.9396027}, 'viewport': {'northeast': {'lat': -7.912943620107277, 'lng': 112.9410057798927}, 'southwest': {'lat': -7.915643279892721, 'lng': 112.9383061201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Cinta Taman Nasional Bromo Tengger Semeru,{'open_now': True},ChIJ67LyZ5A21i0RYcJVU-xr-qU,"{'compound_code': '3WPQ+6R Wonokitri, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J3WPQ+6R'}",4.7,ChIJ67LyZ5A21i0RYcJVU-xr-qU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3926,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105124103657139762658"">Amy McCracken</a>'], 'photo_reference': 'AUGGfZn3MBkfLZ1iedTaooKz5MurtSdIpELDSCCsZkxr5wJBUh1gtAzD7uNSZX65uaxztJ1VNtrzsVOakRBFg4uqHviQtSc8TiAv8Mj4OjZ7ROu_i47O1YWUQ_ihgUB73HnPJnsAB0f0zlAlYc-qjNXZM7bTqDfOJDFwTCcI5pt6ZjAkHSxJ', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJ67LyZ5A21i0RYcJVU-xr-qU
OPERATIONAL,"Jl. Bromo Tosari, Sentong, Puspo, Kec. Puspo, Pasuruan, Jawa Timur 67176, Indonesia","{'location': {'lat': -7.8504542, 'lng': 112.880769}, 'viewport': {'northeast': {'lat': -7.849074070107277, 'lng': 112.8821281298927}, 'southwest': {'lat': -7.851773729892721, 'lng': 112.8794284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Seven,{'open_now': False},ChIJBZ5LPMAz1i0R9UUv6ey7mCA,"{'compound_code': '4VXJ+R8 Puspo, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J4VXJ+R8'}",4.4,ChIJBZ5LPMAz1i0R9UUv6ey7mCA,"['tourist_attraction', 'point_of_interest', 'establishment']",140,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105649934576213171339"">cak pitu</a>'], 'photo_reference': 'AUGGfZmoZK2nO3ExY3Q249euknD7ccy11fLHltYOTEtkOeFrYzftgjvEm0a3edxskgZ0FuWHsiNdSorZ_kvB5zB3fImdo_EI146pP-aGU6n4aB-GstSc2cCFSnWHQ6RlnJNHgtyppBFQhySGlD15JWq1A_E5-gY0xW_7YXLrHYBSkYFuGbWc', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJBZ5LPMAz1i0R9UUv6ey7mCA
OPERATIONAL,"Unnamed Road, Jetak, Podokoyo, Tosari, Pasuruan Regency, East Java 67177, Indonesia","{'location': {'lat': -7.902411799999999, 'lng': 112.9099706}, 'viewport': {'northeast': {'lat': -7.901058270107278, 'lng': 112.9112555798927}, 'southwest': {'lat': -7.903757929892722, 'lng': 112.9085559201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pesona Tengger,{'open_now': True},ChIJHzZmPu411i0RExjiOyDSaq4,"{'compound_code': '3WX5+2X Podokoyo, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J3WX5+2X'}",4.8,ChIJHzZmPu411i0RExjiOyDSaq4,"['tourist_attraction', 'point_of_interest', 'establishment']",44,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108296036219019451801"">harry setiawan</a>'], 'photo_reference': 'AUGGfZmizhg937U6ulMmy14cCy6nquwudSPEswQM5tAyEWe6-4HvGqbCsvHC1yZPdExhMB3itShbP0PhA11MiPVumwpBzCvbkl1bsJT1Uu9AfqsNOrNMyIczv0S_L2zp0Bf7PBxJiPHko1vpqOHKG4v6IzaUOcne9p6egI-HAcWgCfmNQiK6', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJHzZmPu411i0RExjiOyDSaq4
OPERATIONAL,"4VWM+Q6G, Area Hutan, Baledono, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia","{'location': {'lat': -7.853054999999999, 'lng': 112.8830768}, 'viewport': {'northeast': {'lat': -7.851482970107277, 'lng': 112.88615765}, 'southwest': {'lat': -7.854182629892721, 'lng': 112.88204985}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Tundo Pitu,{'open_now': False},ChIJ4TkZWqEz1i0RUq5llwCvv8M,,5.0,ChIJ4TkZWqEz1i0RUq5llwCvv8M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3019, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110256396932955832603"">nurul hidayatixmg</a>'], 'photo_reference': 'AUGGfZnTk0tbvyjK--iwt_ei8p-nvILOlm33gDjEB51-loW7-BCAeVNUIkjnzQXYVGlfV0Um5hQudKJkX8xgMhnDmv0U2yeMHB1irQUcgTSVqRCRASIcExHEJaQfPm-Fyafw1IjvXScmR-2YbML4bMh5dNpD-rQZomoijNNhUVnwfGYtCILV', 'width': 2340}]",,https://www.google.com/maps/place/?q=place_id:ChIJ4TkZWqEz1i0RUq5llwCvv8M
OPERATIONAL,"3X42+G49, Area Gn. Bromo, Podokoyo, Kec. Tosari, Kabupaten Lumajang, Jawa Timur, Indonesia","{'location': {'lat': -7.943715, 'lng': 112.950361}, 'viewport': {'northeast': {'lat': -7.942365170107278, 'lng': 112.9517108298927}, 'southwest': {'lat': -7.945064829892722, 'lng': 112.9490111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawah Gunung Bromo,,ChIJl6rri8c31i0R-23KaHu5oKc,,4.8,ChIJl6rri8c31i0R-23KaHu5oKc,"['tourist_attraction', 'point_of_interest', 'establishment']",70,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111333623558993808930"">Gilang Wahyu Pratama</a>'], 'photo_reference': 'AUGGfZn2pUDFkC2_-6wcFLHnMcuIBIPozvnw6clB1_63-jVKuNdFQGmn8A7HYpgznhgdmp5YYFQLFEUWzI2SNhp3mIU2mfcpJmkXBZbWTwAlE7Q80TQbwPyVWmOvhwxhaU-LlCO4aFV8k2_zBSHevdkOe4-on_v1sprGD5yWq_jkJyPtrdLI', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJl6rri8c31i0R-23KaHu5oKc
OPERATIONAL,"Jl. Sekar Sari, Sedaeng, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia","{'location': {'lat': -7.881530700000001, 'lng': 112.9123735}, 'viewport': {'northeast': {'lat': -7.88019807010728, 'lng': 112.9135698298927}, 'southwest': {'lat': -7.882897729892724, 'lng': 112.9108701701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sedaeng kampung budaya tengger,{'open_now': False},ChIJ6RE6mZA11i0R778Rn2QFnTQ,"{'compound_code': '4W96+9W Sedaeng, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J4W96+9W'}",4.8,ChIJ6RE6mZA11i0R778Rn2QFnTQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113490574571297541802"">abdul muid</a>'], 'photo_reference': 'AUGGfZkOTrwpYzKyk0LH2wuwmanVWyUQI0XWyGkxsrm398ZabHtp7N1fjDesKpz0TDqEvqbOKa8W5CMeKJT4kdnXyUW2eDZ8HEWVX-0zGGq0pyEgx0wF56_xIC-1IUcnk7FInO_HhiEBwWjYeKKefhsHHuyggcx1s-4dkj659fno-TauOjNA', 'width': 2128}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6RE6mZA11i0R778Rn2QFnTQ
