business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"9QW4+FGP, Jl. Yonkav, Rodowo, Beji, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.602723699999999, 'lng': 112.7566854}, 'viewport': {'northeast': {'lat': -7.601903620107278, 'lng': 112.7578251298927}, 'southwest': {'lat': -7.604603279892721, 'lng': 112.7551254701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bahari suroso,ChIJGd8NBwDb1y0RNurfOPSUHVw,0.0,ChIJGd8NBwDb1y0RNurfOPSUHVw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJGd8NBwDb1y0RNurfOPSUHVw
OPERATIONAL,"9QH6+73C, Sumurgemuling, Kenep, Kec. Beji, Pasuruan, Jawa Timur, Indonesia","{'location': {'lat': -7.6218235, 'lng': 112.7601337}, 'viewport': {'northeast': {'lat': -7.620689120107277, 'lng': 112.7617704298927}, 'southwest': {'lat': -7.62338877989272, 'lng': 112.7590707701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali kedol,ChIJGdoqyszb1y0RWjrxIxEjgo8,5.0,ChIJGdoqyszb1y0RWjrxIxEjgo8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108816659613958856157"">Irfan Lubis</a>'], 'photo_reference': 'AUGGfZmeSIV9KFdA7xqyvcvIEJS1ZOMzPHxtv5iZ40D5y0a51Nbsd4yq9HrOegbSYN0uBIXMeUS03vXF3R7dX96lT6RwW-OZKQzxy5fMJlzt7xaSXkv_DxGWA5H9Ig8kd1esEXaJAIZa6ryWpK2iFdpXvgZMOTR2BU0cZ6y2-L6AuqG28_FZ', 'width': 3000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJGdoqyszb1y0RWjrxIxEjgo8
CLOSED_TEMPORARILY,"9QP4+HH3, Kenepgunungan, Kenep, Kec. Beji, Pasuruan, Jawa Timur, Indonesia","{'location': {'lat': -7.6132557, 'lng': 112.7564001}, 'viewport': {'northeast': {'lat': -7.611930370107278, 'lng': 112.7577269298927}, 'southwest': {'lat': -7.614630029892722, 'lng': 112.7550272701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ABAH HEREX,ChIJu-L3gs3b1y0RpveS9OlCUHI,0.0,ChIJu-L3gs3b1y0RpveS9OlCUHI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJu-L3gs3b1y0RpveS9OlCUHI
CLOSED_TEMPORARILY,"CQC5+8XQ, Balongrejo, Kedungringin, Kec. Beji, Pasuruan, Jawa Timur, Indonesia","{'location': {'lat': -7.579159599999999, 'lng': 112.7599832}, 'viewport': {'northeast': {'lat': -7.577933970107276, 'lng': 112.7611398798927}, 'southwest': {'lat': -7.58063362989272, 'lng': 112.7584402201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pemakaman dusun balongrejo,ChIJY_LldCvd1y0R57q2s8oawxk,0.0,ChIJY_LldCvd1y0R57q2s8oawxk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJY_LldCvd1y0R57q2s8oawxk
OPERATIONAL,"9PX5+P9X, Kedanten, Wonokoyo, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.6006337, 'lng': 112.7084908}, 'viewport': {'northeast': {'lat': -7.599312220107277, 'lng': 112.7098353298927}, 'southwest': {'lat': -7.602011879892721, 'lng': 112.7071356701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Sirotol Mustaqim,ChIJvTt2u67Z1y0RetTGx57U1JQ,0.0,ChIJvTt2u67Z1y0RetTGx57U1JQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvTt2u67Z1y0RetTGx57U1JQ
OPERATIONAL,"Karanglo, Ngembe, Beji, Pasuruan Regency, East Java 67154, Indonesia","{'location': {'lat': -7.6256321, 'lng': 112.7460026}, 'viewport': {'northeast': {'lat': -7.624266720107279, 'lng': 112.7473798298927}, 'southwest': {'lat': -7.626966379892723, 'lng': 112.7446801701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NEW KP.DEWA,ChIJa7BcQQDb1y0RQz5ewd8P6vc,0.0,ChIJa7BcQQDb1y0RQz5ewd8P6vc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113651238010675921037"">A Google User</a>'], 'photo_reference': 'AUGGfZkSvc71WKUKkwK8wnVCTP_tGXhoGCsJBt1aPxd_RC7amD8fznKJUpfpUcn55tPOKJPi0_lindvqtfcKV3MZf67IF3CKOoEDuvBZ7BctSLLrTLT3wHYeJ-Zx7Ng5k_TdcZ17I9BJb5drjCQytYlpADSyYbEYWNs-4YChlUhh_mwUWRkQ', 'width': 3000}]",,{'open_now': True},"{'compound_code': '9PFW+PC Ngembe, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J9PFW+PC'}",https://www.google.com/maps/place/?q=place_id:ChIJa7BcQQDb1y0RQz5ewd8P6vc
CLOSED_TEMPORARILY,"9PXJ+95C, Jl. Pajejeran, Kasurejo, Gunungsari, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.601280999999999, 'lng': 112.729854}, 'viewport': {'northeast': {'lat': -7.600041170107279, 'lng': 112.7314386298927}, 'southwest': {'lat': -7.602740829892722, 'lng': 112.7287389701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selep pak Lurah,ChIJtYoV7O_b1y0R9JinqC0VU14,0.0,ChIJtYoV7O_b1y0R9JinqC0VU14,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJtYoV7O_b1y0R9JinqC0VU14
CLOSED_TEMPORARILY,"Jl. Gragal No.32, Talangan, Gajahbendo, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.6042212, 'lng': 112.7620817}, 'viewport': {'northeast': {'lat': -7.602918020107279, 'lng': 112.7635602798927}, 'southwest': {'lat': -7.605617679892723, 'lng': 112.7608606201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ds Kedungaron Dsn Gajahbendo,ChIJSXg48mLb1y0RJquYzHZQRjQ,0.0,ChIJSXg48mLb1y0RJquYzHZQRjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114946890147181865180"">A Google User</a>'], 'photo_reference': 'AUGGfZnneyXa-x9xIdE7Pxih78sNXq9myo4Zusit7MS95Y0HWFclpFvZpYcTsBZO9IBfwsE55S9GNqZeQVoZ5hnSA_G7j_lfDmZ9ciVbr_kTbmkEx0L8idecOw2rq0MYjEyh8ytGH_9xpxXEGm0w9KSONAmVi0c0GEIgyn2b-KD-kzl41VAI', 'width': 1080}]",True,,"{'compound_code': '9QW6+8R Gajahbendo, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J9QW6+8R'}",https://www.google.com/maps/place/?q=place_id:ChIJSXg48mLb1y0RJquYzHZQRjQ
OPERATIONAL,"CP6P+358, Sawah, Gn. Gangsir, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.589827199999998, 'lng': 112.7354674}, 'viewport': {'northeast': {'lat': -7.58845757010728, 'lng': 112.7368216298927}, 'southwest': {'lat': -7.591157229892723, 'lng': 112.7341219701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata desa dermo,ChIJO6LlwxHd1y0RNtVkKP0i9BQ,5.0,ChIJO6LlwxHd1y0RNtVkKP0i9BQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO6LlwxHd1y0RNtVkKP0i9BQ
OPERATIONAL,"Krikilan, Area Sawah/Kebun, Ngembe, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.631348999999999, 'lng': 112.743427}, 'viewport': {'northeast': {'lat': -7.629863970107277, 'lng': 112.7448188298927}, 'southwest': {'lat': -7.632563629892721, 'lng': 112.7421191701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Grojokan Limo,ChIJN8ZsP0va1y0RF3wIozpAoRI,4.0,ChIJN8ZsP0va1y0RF3wIozpAoRI,"['tourist_attraction', 'point_of_interest', 'establishment']",404.0,"[{'height': 404, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102976878027781671200"">A Google User</a>'], 'photo_reference': 'AUGGfZk3NiRLKL2Lny87FQrs4If-5NyhEJwun8FK-2fjzO69MOgAjgLdJs7qc5lAKbml0I_91W7qWGu1T6Kf_nCM5pQV-GlqOJCO8EZO6aO1HJjzJAq9_SQ9OB3c5dc4pIVXYwuJUIlGO2tmtEA7OzNVLfGlxWbNr9hHwKflr3JWd-4wA-oi', 'width': 720}]",,{'open_now': False},"{'compound_code': '9P9V+F9 Ngembe, Pasuruan Regency, East Java, Indonesia', 'global_code': '6P4J9P9V+F9'}",https://www.google.com/maps/place/?q=place_id:ChIJN8ZsP0va1y0RF3wIozpAoRI
OPERATIONAL,"9QH5+7VG, Dusun Keluncing legi, Sumurgemuling, Kenep, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.621801899999999, 'lng': 112.7596935}, 'viewport': {'northeast': {'lat': -7.620130270107278, 'lng': 112.7610699298927}, 'southwest': {'lat': -7.622829929892721, 'lng': 112.7583702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Andy Pash,ChIJ09Ah9Uvb1y0RMHZfvz7K7Ek,5.0,ChIJ09Ah9Uvb1y0RMHZfvz7K7Ek,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115503711254464242310"">A Google User</a>'], 'photo_reference': 'AUGGfZmtKH3LItSm8ZTYA7blkq78dMqKpeKK8SqGUGD3sj1j9vc3uL2x4ayN7s01s1Txo384kgZQgSSPhkUdabYOu3ZH8q6WuUU5uRu4MHs_7ug3eRvgb7pW7mgj8eaXKpAUKJycU6QzSLTxvwfYlikKQHnpTk1X_VUB-Awccywjt4elaUjN', 'width': 2048}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ09Ah9Uvb1y0RMHZfvz7K7Ek
OPERATIONAL,"9P8R+VF2, Area Sawah/Kebun, Ngembe, Kec. Beji, Pasuruan, Jawa Timur 67156, Indonesia","{'location': {'lat': -7.6328635, 'lng': 112.74115}, 'viewport': {'northeast': {'lat': -7.631513670107278, 'lng': 112.7424998298927}, 'southwest': {'lat': -7.634213329892722, 'lng': 112.7398001701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Bidadari Pasuruan,ChIJg0u490ra1y0RW3vvgNqLAbY,3.6,ChIJg0u490ra1y0RW3vvgNqLAbY,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105510422771463127477"">Ananta Ary</a>'], 'photo_reference': 'AUGGfZk7hm_RfltnlP5azEp5K6z-Pinj6IBiG56Cb2kzuDyb5SKQXFd33iysx9GYckraF9yBgswgm7oTMJFKYGnJJoZOIPf3TQpHduYgI30SvCAvDj1YFy_QhR9cjD8IYQYNLTbEZFhdhJvVjYs0Osx_eVo_A3h_yGLh7Lu2b86aTumRIE-4', 'width': 4608}]",,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJg0u490ra1y0RW3vvgNqLAbY
OPERATIONAL,"CP7M+696, Jl. Dusun Prayan Jl. Kebun Candi, RT.02/RW.10, Gununggangsir, Gn. Gangsir, Kec. Beji, Pasuruan, Jawa Timur 67154, Indonesia","{'location': {'lat': -7.586858, 'lng': 112.7334672}, 'viewport': {'northeast': {'lat': -7.585437570107278, 'lng': 112.7348473298927}, 'southwest': {'lat': -7.588137229892722, 'lng': 112.7321476701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_hindu-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_hindu_pinlet,Candi Gunung Gangsir,ChIJVVVVlQ3c1y0RfJBQ_hyC7Z8,4.4,ChIJVVVVlQ3c1y0RfJBQ_hyC7Z8,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",827.0,"[{'height': 1430, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103868062803446822384"">Faisol Moksin</a>'], 'photo_reference': 'AUGGfZnQaJixbX-EF29pvEYIlukTZwyrILkNJ4cdU5NVSLBI5kfQVnTNpuao9aS0W3XiMi4Ga7_JxC5vYHvl4hTP31HwhQ3occhT9Y4TMkuWC5hXhuMw7OFwjAq_8zEnn4Qe5LYmwouhUqgWgdCI_bi6iPKd9n7rWA44M5tAIDhzfqduIPvT', 'width': 1055}]",,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJVVVVlQ3c1y0RfJBQ_hyC7Z8
