business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"JF9R+6V, Pangulah Baru, Kota Baru, Karawang, West Java, Indonesia","{'location': {'lat': -6.3819909, 'lng': 107.4921679}, 'viewport': {'northeast': {'lat': -6.380678520107278, 'lng': 107.4935158298927}, 'southwest': {'lat': -6.383378179892722, 'lng': 107.4908161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu,{'open_now': True},ChIJHXPRO0BtaS4ROUjZ3sqMnT8,0.0,ChIJHXPRO0BtaS4ROUjZ3sqMnT8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJHXPRO0BtaS4ROUjZ3sqMnT8
OPERATIONAL,"HFF9+2XF, Sarimulya, Kota Baru, Karawang, West Java, Indonesia","{'location': {'lat': -6.4274438, 'lng': 107.4699153}, 'viewport': {'northeast': {'lat': -6.42604882010728, 'lng': 107.4712623298927}, 'southwest': {'lat': -6.428748479892723, 'lng': 107.4685626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SUMUR KONDANG,{'open_now': True},ChIJnS3oXVNzaS4RKnpLyzeQFhk,5.0,ChIJnS3oXVNzaS4RKnpLyzeQFhk,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107341985128083662000"">Moch Raffi Anwar</a>'], 'photo_reference': 'AUGGfZmycvTLshZN9I9thuZ5rILO7JHtsaFjfpXLRa17DbeHedfAguz9XnrovC0aPlEgSSK8uSoLHPC7lBysA1c6OVHCgaD0W7Coh4CxeCPx3ZaFavOmk-PM0RQK85fkDqsTZTyuoRefC6UC8rvQsKgTVyl_tE-4M72I4S-Y84ZfVdl3mw-G', 'width': 900}]",,https://www.google.com/maps/place/?q=place_id:ChIJnS3oXVNzaS4RKnpLyzeQFhk
OPERATIONAL,"Jl. Mashudi No.22, Pucung, Kec. Kota Baru, Karawang, Jawa Barat 41374, Indonesia","{'location': {'lat': -6.403102, 'lng': 107.468613}, 'viewport': {'northeast': {'lat': -6.401792420107278, 'lng': 107.4699490298927}, 'southwest': {'lat': -6.404492079892722, 'lng': 107.4672493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,USMAN,,ChIJ84sYqxpzaS4RSSnm_eiHq6c,0.0,ChIJ84sYqxpzaS4RSSnm_eiHq6c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'HFW9+QC Pucung, Karawang, West Java, Indonesia', 'global_code': '6P59HFW9+QC'}",https://www.google.com/maps/place/?q=place_id:ChIJ84sYqxpzaS4RSSnm_eiHq6c
OPERATIONAL,"JG93+25, Pangulah Baru, Kota Baru, Karawang, West Java 41374, Indonesia","{'location': {'lat': -6.3824375, 'lng': 107.5029375}, 'viewport': {'northeast': {'lat': -6.381090870107278, 'lng': 107.5042872798927}, 'southwest': {'lat': -6.383790529892722, 'lng': 107.5015876201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN BARAYA,,ChIJM8nnx9ttaS4RNceAFome16U,5.0,ChIJM8nnx9ttaS4RNceAFome16U,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJM8nnx9ttaS4RNceAFome16U
OPERATIONAL,"JF9C+77M, Pucung, Kota Baru, Karawang, West Java 41374, Indonesia","{'location': {'lat': -6.3820219, 'lng': 107.4708689}, 'viewport': {'northeast': {'lat': -6.380636970107278, 'lng': 107.4720769798927}, 'southwest': {'lat': -6.383336629892722, 'lng': 107.4693773201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pm bawal kisemar,,ChIJuetdOgBzaS4RFZQXae7UjIQ,0.0,ChIJuetdOgBzaS4RFZQXae7UjIQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJuetdOgBzaS4RFZQXae7UjIQ
OPERATIONAL,"JF8V+QX3, Jl. Mulyasari, Pangulah Baru, Kec. Kota Baru, Karawang, Jawa Barat 41374, Indonesia","{'location': {'lat': -6.383080499999999, 'lng': 107.4949363}, 'viewport': {'northeast': {'lat': -6.381681270107278, 'lng': 107.4962485298927}, 'southwest': {'lat': -6.384380929892722, 'lng': 107.4935488701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Banghaji funfishing,{'open_now': False},ChIJxzn3361taS4Ri80eLPBuSjQ,4.2,ChIJxzn3361taS4Ri80eLPBuSjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100394237760244277483"">ujang wiharja</a>'], 'photo_reference': 'AUGGfZk6NV7s7-ygrg43wGV8A66jW-jaYVDEtJDA9-jrhmgukeTgJJl2cn8uq3OHlcV8t0f0RM8FrmIAIhsTODMrT4yZyp5LWPsskHTj4ijffOgk8YligspiaFIlriZ4_b_AAmjSU13zdv5JMBfZ3Mt-8zPQn09-pB2iQ6Hu3xGibbuPq8Oy', 'width': 3096}]",,https://www.google.com/maps/place/?q=place_id:ChIJxzn3361taS4Ri80eLPBuSjQ
OPERATIONAL,"South Pangulah, Kota Baru, Karawang, West Java 41374, Indonesia","{'location': {'lat': -6.4027037, 'lng': 107.5067256}, 'viewport': {'northeast': {'lat': -6.401355470107277, 'lng': 107.5080754298927}, 'southwest': {'lat': -6.404055129892721, 'lng': 107.5053757701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alun-alun arwiga,{'open_now': False},ChIJS09LbnJtaS4RyPQnGtB0ovg,5.0,ChIJS09LbnJtaS4RyPQnGtB0ovg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111014294102652655639"">Arie Ob Buffing</a>'], 'photo_reference': 'AUGGfZl8M7I2IeggA7ClC6ahIHyFYSw20RII1Xl7vN9Qr1dd9ezPP0PB5jYUIMHVLDmuFucpD7MauRaEwW6Vu9Nm1Vh3qpG075T-iYp8KqKRSCIJQt4q5RpOTWBWGiiWjL6yU4PG8N2apYvLPaifdj9MD_U6I0EbowjMmQPBHow_tlBZMtWK', 'width': 2448}]","{'compound_code': 'HGW4+WM South Pangulah, Karawang, West Java, Indonesia', 'global_code': '6P59HGW4+WM'}",https://www.google.com/maps/place/?q=place_id:ChIJS09LbnJtaS4RyPQnGtB0ovg
OPERATIONAL,"HFVV+CV2 Perum Pangulah Estate, Pangulah Sel., Kec. Kota Baru, Karawang, Jawa Barat 41374, Indonesia","{'location': {'lat': -6.4064766, 'lng': 107.4945869}, 'viewport': {'northeast': {'lat': -6.405126670107278, 'lng': 107.4959289298927}, 'southwest': {'lat': -6.407826329892722, 'lng': 107.4932292701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan pak'De,{'open_now': False},ChIJfUUNL9RtaS4RsaNbNB5Iy_U,4.9,ChIJfUUNL9RtaS4RsaNbNB5Iy_U,"['tourist_attraction', 'point_of_interest', 'establishment']",13,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106586455543637350756"">Dicky Wicaksono</a>'], 'photo_reference': 'AUGGfZmju0km0Ps8LHU4vjKo_mnPy8cUj5OEs0A5xuEpwwDtu5NHxAeNeL-KG_FWXRnaCOcHiZoTZVS6TvalrYLrJi65PUPfoe5-fpib4INz1PAr492VnZD-PQOkw1r1zM34HQaJcyyR_jAYeOd4MCEQe9SVBRwFHuAahD9e7o9BcaE1dOPd', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJfUUNL9RtaS4RsaNbNB5Iy_U
OPERATIONAL,"Samping Perum, Jl. Villa Kencana Karawang No.12A Blok.A20, Pucung, Kec. Kota Baru, Karawang, Jawa Barat 41374, Indonesia","{'location': {'lat': -6.3948149, 'lng': 107.4722128}, 'viewport': {'northeast': {'lat': -6.393450070107279, 'lng': 107.4735681798927}, 'southwest': {'lat': -6.396149729892723, 'lng': 107.4708685201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Saung Cahaya Wiratanu,{'open_now': True},ChIJCa8EBaNzaS4RHRFLrO-7z1M,0.0,ChIJCa8EBaNzaS4RHRFLrO-7z1M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114996570122409884496"">Dani Mahfudin</a>'], 'photo_reference': 'AUGGfZkAvxV6XrHiNSuvUnb9To1EFdLeyiv0G9YAVNMH_7TD2V6fE9j4OdE4faaBwUm88PyVk0p37rSjMAIl-dYh3getGRYu8EMejQmarYpqpV7pytWW-34TB950YlLkkk37JZfJbI1ftiEloqwY9aTm3iQiCzoEc8RJk80ciPNrX7NsBB8T', 'width': 1600}]","{'compound_code': 'JF4C+3V Pucung, Karawang, West Java, Indonesia', 'global_code': '6P59JF4C+3V'}",https://www.google.com/maps/place/?q=place_id:ChIJCa8EBaNzaS4RHRFLrO-7z1M
OPERATIONAL,"JF8R+G2, North Pangulah, Kota Baru, Karawang, West Java, Indonesia","{'location': {'lat': -6.3836289, 'lng': 107.4900483}, 'viewport': {'northeast': {'lat': -6.381668070107278, 'lng': 107.4914273298927}, 'southwest': {'lat': -6.384367729892721, 'lng': 107.4887276701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PURWASARI CITY VAN JAVA,,ChIJe2mIus5taS4RFGx1m4bvbQc,0.0,ChIJe2mIus5taS4RFGx1m4bvbQc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJe2mIus5taS4RFGx1m4bvbQc
