business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,url
OPERATIONAL,"V7V7+QH4, Kampungsawah, Jayakerta, Karawang, West Java 41352, Indonesia","{'location': {'lat': -6.1058857, 'lng': 107.2635431}, 'viewport': {'northeast': {'lat': -6.104539220107277, 'lng': 107.2648705798927}, 'southwest': {'lat': -6.107238879892721, 'lng': 107.2621709201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom Indah Jaya,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113859965528528770189"">A Google User</a>'], 'photo_reference': 'AUGGfZk2iesnyLjACjmVt2lFVGQg9tcaiKC5CKZnlTJpSy6p3y5TrbS0U5vWr17ofRDcFrAMTIFLbC1zBwzXn9E5EBFwHpSMeEowYlNPTqkwxsNjcoLtmfhP5DHhaYgd9thTFl8dQPymPzMRm4v_BY-rz1UH4PWSDeUuUihfQ4ZC2jvMaKg', 'width': 1920}]",ChIJxSIeGAIrai4RY2NbrPzgnu0,4.5,ChIJxSIeGAIrai4RY2NbrPzgnu0,"['tourist_attraction', 'point_of_interest', 'establishment']",109.0,,,https://www.google.com/maps/place/?q=place_id:ChIJxSIeGAIrai4RY2NbrPzgnu0
OPERATIONAL,"W857+94M, Jayakerta, Karawang, West Java, Indonesia","{'location': {'lat': -6.091545399999999, 'lng': 107.3127975}, 'viewport': {'northeast': {'lat': -6.090238570107277, 'lng': 107.3143395798927}, 'southwest': {'lat': -6.092938229892722, 'lng': 107.3116399201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Amazon,,,ChIJbfnNuxPVay4RC7KVWwYlPGY,3.0,ChIJbfnNuxPVay4RC7KVWwYlPGY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJbfnNuxPVay4RC7KVWwYlPGY
OPERATIONAL,"Jl. Raya Kemiri No.7, Kemiri, Kec. Jayakerta, Karawang, Jawa Barat 41352, Indonesia","{'location': {'lat': -6.1388485, 'lng': 107.3072973}, 'viewport': {'northeast': {'lat': -6.137387470107278, 'lng': 107.3087757298927}, 'southwest': {'lat': -6.140087129892722, 'lng': 107.3060760701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Radik,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104835732051087083603"">A Google User</a>'], 'photo_reference': 'AUGGfZmntSxHf82f1qRbivr69MTEG0ddwU_FZJnOpyv96m3QKVzBedsfAqZsY_HN85A9nmrgm7zL7SgG-pKIsL5SW8D5D6WQRUwh0mkFPpkHKQ0pYweVZyRxOPy1e1aDzsaDb_MVKmOgkx0ZylMLopHyKBGqzkI7ICYRM_gHL05kWzyP1kU', 'width': 2448}]",ChIJ6b6VeQB_aS4R4Xz2KnnRuQw,2.0,ChIJ6b6VeQB_aS4R4Xz2KnnRuQw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"{'compound_code': 'V864+FW Kemiri, Karawang, West Java, Indonesia', 'global_code': '6P59V864+FW'}",,https://www.google.com/maps/place/?q=place_id:ChIJ6b6VeQB_aS4R4Xz2KnnRuQw
OPERATIONAL,"W7C4+J22, Pisangsambo, Tirtajaya, Karawang, West Java, Indonesia","{'location': {'lat': -6.078318299999999, 'lng': 107.2551907}, 'viewport': {'northeast': {'lat': -6.076846620107276, 'lng': 107.2566472298927}, 'southwest': {'lat': -6.079546279892721, 'lng': 107.2539475701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KING OF KHAN,,,ChIJo4DFGwArai4RTdDyXlZOCUg,0.0,ChIJo4DFGwArai4RTdDyXlZOCUg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJo4DFGwArai4RTdDyXlZOCUg
OPERATIONAL,"Jl.raya pisangsambo, Dsn Malaka II RT/RW 08/03, Kec. Tirtajaya, Karawang, Indonesia","{'location': {'lat': -6.081850300000001, 'lng': 107.2573299}, 'viewport': {'northeast': {'lat': -6.080477520107278, 'lng': 107.2588085798927}, 'southwest': {'lat': -6.083177179892722, 'lng': 107.2561089201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mas Adhul Wakay,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115076411911006408486"">A Google User</a>'], 'photo_reference': 'AUGGfZmoZNn4EbwyXdjkxRYYr6jf7xTzV5qe_lRvZ7w7A7bh_lHfk2JzINj0z5_cf8vkGJdhaWahFwJIvdwyEXbNCVr27KPO5exYVCvZ1g0EAGp4q5VMrJ20ru4s8PCAjlliH5vZ9lX2oQkSn5LwvtPrSsJAUL8-jb5XDM71gAO881BdiixA', 'width': 1280}]",ChIJsbg8vRErai4RHm2RFeSn86k,4.0,ChIJsbg8vRErai4RHm2RFeSn86k,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"{'compound_code': 'W794+7W Pisangsambo, Karawang, West Java, Indonesia', 'global_code': '6P59W794+7W'}",,https://www.google.com/maps/place/?q=place_id:ChIJsbg8vRErai4RHm2RFeSn86k
OPERATIONAL,"W7M5+8Q, Sumurlaban, Tirtajaya, Karawang, West Java, Indonesia","{'location': {'lat': -6.0673106, 'lng': 107.2604536}, 'viewport': {'northeast': {'lat': -6.065559320107278, 'lng': 107.26224725}, 'southwest': {'lat': -6.068258979892722, 'lng': 107.25507265}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sawah H.acep rastum,,,ChIJ123SlEIrai4Rs-H04xwpHhs,0.0,ChIJ123SlEIrai4Rs-H04xwpHhs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ123SlEIrai4Rs-H04xwpHhs
OPERATIONAL,"W7G4+387, Pisangsambo, Tirtajaya, Karawang, West Java 41357, Indonesia","{'location': {'lat': -6.074843599999999, 'lng': 107.2558023}, 'viewport': {'northeast': {'lat': -6.073463320107278, 'lng': 107.2571438298927}, 'southwest': {'lat': -6.076162979892722, 'lng': 107.2544441701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batas kekuatan H.acep rastum,,,ChIJedXWUckrai4RcV29iJuUh4U,0.0,ChIJedXWUckrai4RcV29iJuUh4U,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJedXWUckrai4RcV29iJuUh4U
OPERATIONAL,"R7RP+C6X, Jl. Bojong Tugu, R.Dengklok Sel., Kec. R.Dengklok, Karawang, Jawa Barat 41352, Indonesia","{'location': {'lat': -6.1588923, 'lng': 107.2856139}, 'viewport': {'northeast': {'lat': -6.157542470107277, 'lng': 107.2869637298927}, 'southwest': {'lat': -6.160242129892721, 'lng': 107.2842640701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lap.KMB,,,ChIJ-1O4fgCBaS4RrtClvBNI4Hc,0.0,ChIJ-1O4fgCBaS4RrtClvBNI4Hc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-1O4fgCBaS4RrtClvBNI4Hc
OPERATIONAL,"X869+9M, Kedungjeruk, Cibuaya, Karawang, West Java 41356, Indonesia","{'location': {'lat': -6.039047699999999, 'lng': 107.3192087}, 'viewport': {'northeast': {'lat': -6.037697870107277, 'lng': 107.3205585298927}, 'southwest': {'lat': -6.04039752989272, 'lng': 107.3178588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Lanari binti H.Nengkin,,,ChIJf2M_5mHVay4RiP7PvfO9jzM,0.0,ChIJf2M_5mHVay4RiP7PvfO9jzM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJf2M_5mHVay4RiP7PvfO9jzM
OPERATIONAL,"R79V+G27, Jl. Proklamasi, Amansari, dusun sasak rengasdengklok, Karawang, Jawa Barat 41352, Indonesia","{'location': {'lat': -6.1812049, 'lng': 107.2925562}, 'viewport': {'northeast': {'lat': -6.179468820107278, 'lng': 107.2947783}, 'southwest': {'lat': -6.182168479892722, 'lng': 107.2918155}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Hud-hud,{'open_now': False},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103030531659188387955"">Ivo Unggul Setiawan</a>'], 'photo_reference': 'AUGGfZl_tFqpl3HTa4UtVCqz1pmoCvICTYuPwcfeu1hksKN4sIL-bEOxOFU5VugB-_CV6VLd3n2sb6bKnbMORtbOMZUUnetes999P9bN5VFQUmJBGHhg7RzzetftsqD14aRt5k-T-SHyGjbHmRae3hpz2JueyPHVWNiHYA8TUBggdRS6tyhI', 'width': 3456}]",ChIJowvndmB_aS4R760RGMPJyVI,4.5,ChIJowvndmB_aS4R760RGMPJyVI,"['tourist_attraction', 'point_of_interest', 'establishment']",716.0,,,https://www.google.com/maps/place/?q=place_id:ChIJowvndmB_aS4R760RGMPJyVI
