business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"2V9X+XFP, Karassik, Kesu, North Toraja Regency, South Sulawesi 91834, Indonesia","{'location': {'lat': -2.9800857, 'lng': 119.8986991}, 'viewport': {'northeast': {'lat': -2.978720320107278, 'lng': 119.8998787298927}, 'southwest': {'lat': -2.981419979892723, 'lng': 119.8971790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Toraja Heritage Hotel,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117122459257841039468"">A Google User</a>'], 'photo_reference': 'AUGGfZklz8QD1uAECzEDZsC4iz5s4YM3Hh9M241BCs9Wyj1BGNAH911OGf6Us2NCsjhhjgPsIY97jVV9-iLK4KXaEEVgkc9xFb6MT5LvDCDhIVZ4CkQgbZZ51pSjhFXoXrKbejcymhnW-zfGsG8NEovGEwwvjii5b4pA4C3ar_yasbRPxpg1', 'width': 4160}]",ChIJbb6TAFjpky0R6zd_i1bBpGA,4.0,ChIJbb6TAFjpky0R6zd_i1bBpGA,"['lodging', 'point_of_interest', 'establishment']",198,,,,https://www.google.com/maps/place/?q=place_id:ChIJbb6TAFjpky0R6zd_i1bBpGA
OPERATIONAL,"Jl. Pongtiku No. 27, Lemo Menduruk, Rantepao, Tallulolo, Kec. Kesu, Kabupaten Tana Toraja, Sulawesi Selatan 91861, Indonesia","{'location': {'lat': -2.9921525, 'lng': 119.8855827}, 'viewport': {'northeast': {'lat': -2.990807720107278, 'lng': 119.8869321798928}, 'southwest': {'lat': -2.993507379892722, 'lng': 119.8842325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Toraja Misiliana Hotel,"[{'height': 1356, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113829744430336948680"">A Google User</a>'], 'photo_reference': 'AUGGfZmw4u5-9fHj9IYDMvLGRQw0NeCKZ36o_l8MTpnWFVESoKW2KVcf9s-WdJk8MgqyhYDKzkm2S4lWavm4EwERus4qPVQtYwBYX4JwBwDoULGOhmKQQnPsuZGQvIwCJYa0KYgozjA0JD_XuaTLjTyotD1pEhN2OeXcjsUSIBJrkVSDm7y_', 'width': 2048}]",ChIJzTAFEACTky0R-LiXPiOqvog,4.4,ChIJzTAFEACTky0R-LiXPiOqvog,"['lodging', 'point_of_interest', 'establishment']",1580,{'open_now': True},"{'compound_code': '2V5P+46 Tallulolo, North Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P9X2V5P+46'}",,https://www.google.com/maps/place/?q=place_id:ChIJzTAFEACTky0R-LiXPiOqvog
OPERATIONAL,"Toraja, Jl. Ratulangi No.36, Singki', Kec. Rantepao, Kabupaten Toraja Utara, Sulawesi Selatan 91833, Indonesia","{'location': {'lat': -2.9702474, 'lng': 119.8960261}, 'viewport': {'northeast': {'lat': -2.968930870107277, 'lng': 119.8974671298927}, 'southwest': {'lat': -2.971630529892722, 'lng': 119.8947674701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL MONIKA,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107917156495275491720"">A Google User</a>'], 'photo_reference': 'AUGGfZkpWfMWdN2a24n-9Y7Yxh8d2swAQ_pQHTWY96EMHhTZb3u_59xiGOTsBntnbDsJBuQnPOLpX3243Aer-zveUefcehpm06Z9_PHUMjB2nI_jgOPh0FJNsJxRLGSL0CaVvmL1qzlIwB8qj3ISYzumn-koQOkDcO9JtQ0uK2BUCWfQzmLS', 'width': 4032}]",ChIJtQfQYOvpky0RB_49aJyDcdw,4.2,ChIJtQfQYOvpky0RB_49aJyDcdw,"['lodging', 'point_of_interest', 'establishment']",175,,"{'compound_code': ""2VHW+VC Singki', North Toraja Regency, South Sulawesi, Indonesia"", 'global_code': '6P9X2VHW+VC'}",,https://www.google.com/maps/place/?q=place_id:ChIJtQfQYOvpky0RB_49aJyDcdw
OPERATIONAL,"Jl. Dr. Sam Ratulangi No.26, Singki', Kec. Rantepao, Kabupaten Toraja Utara, Sulawesi Selatan 91833, Indonesia","{'location': {'lat': -2.9695611, 'lng': 119.8960864}, 'viewport': {'northeast': {'lat': -2.968268170107278, 'lng': 119.8975964798927}, 'southwest': {'lat': -2.970967829892722, 'lng': 119.8948968201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Luta Resort,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115343266711814122358"">Ria Kusumaningrum</a>'], 'photo_reference': 'AUGGfZniPfMUeRVRg3eiWjPFglaNujblAIUFMWfb3QSFASl7xN6y3RpbAXhu4S1F_ibv4UEKAU-4D_b2Zjx-zLObU7ayJe6-8iIjEzdSvTTHTNZ3pVtb7o896GJt4EeOkXHcKW78HvZgu5IMLSyAX2kPdbda6B8SsGq6GufwY5fXv_67soUs', 'width': 4000}]",ChIJ3_uHHeDpky0RWxBLQto0hMg,4.1,ChIJ3_uHHeDpky0RWxBLQto0hMg,"['lodging', 'point_of_interest', 'establishment']",473,,"{'compound_code': ""2VJW+5C Singki', North Toraja Regency, South Sulawesi, Indonesia"", 'global_code': '6P9X2VJW+5C'}",,https://www.google.com/maps/place/?q=place_id:ChIJ3_uHHeDpky0RWxBLQto0hMg
OPERATIONAL,"Tallunglipu Matalo, Tallunglipu, North Toraja Regency, South Sulawesi 91853, Indonesia","{'location': {'lat': -2.9571723, 'lng': 119.9186741}, 'viewport': {'northeast': {'lat': -2.956000570107278, 'lng': 119.9200093298928}, 'southwest': {'lat': -2.958700229892723, 'lng': 119.9173096701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Toraja Prince Hotel,"[{'height': 737, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111484341858840232986"">A Google User</a>'], 'photo_reference': 'AUGGfZnrdtkYSen9_1Vl-8BuwJ2_-PulwBF8bCIW_j9sWmyYvP3h8F5yDtHBafI8ERdVO5gbUSHsmsIKHwC3nehc8PK0lMudTbFk8AP5FR4nCS70LNx-_MacKtW56dgq2JJjKLiXhhMOpNXlC9bleebuMfo5J7Cg8b6f-XqjhJX_wsqL9WjV', 'width': 1600}]",ChIJx7GJznrCky0RxTvt_Kap3WI,4.0,ChIJx7GJznrCky0RxTvt_Kap3WI,"['lodging', 'point_of_interest', 'establishment']",130,,"{'compound_code': '2WV9+4F Tallunglipu Matalo, North Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P9X2WV9+4F'}",,https://www.google.com/maps/place/?q=place_id:ChIJx7GJznrCky0RxTvt_Kap3WI
OPERATIONAL,"Buntu Tangti, Mengkendek, Tana Toraja Regency, South Sulawesi 91871, Indonesia","{'location': {'lat': -3.1773029, 'lng': 119.8799345}, 'viewport': {'northeast': {'lat': -3.175991170107278, 'lng': 119.8811993798927}, 'southwest': {'lat': -3.178690829892723, 'lng': 119.8784997201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sahid Toraja,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112401388071649697704"">Bun Marannu Eppang</a>'], 'photo_reference': 'AUGGfZnJ6V-mfO81Dp-naKLm2JRKl_EJG-kJ5t5OGo5AeZEz7P-J6kt93AiaQnty3Klt4l8y2apMRYQJDGTS8Ng0IZyMWoPTsYobtlmB-scEuF_Ht4QqsM-uDmw9Y6SlMrad66-LUAPILOkkjCGS4XOjq1jy2x57_eR3lJlBsXwgItGMdsV4', 'width': 3000}]",ChIJt27-iTvyky0Rw16z-oVD4io,4.2,ChIJt27-iTvyky0Rw16z-oVD4io,"['lodging', 'point_of_interest', 'establishment']",520,,"{'compound_code': 'RVFH+3X Buntu Tangti, Tana Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P8XRVFH+3X'}",,https://www.google.com/maps/place/?q=place_id:ChIJt27-iTvyky0Rw16z-oVD4io
OPERATIONAL,"Jl. Tongkonan Kua, Rinding Batu, Kec. Kesu, Kabupaten Toraja Utara, Sulawesi Selatan 91835, Indonesia","{'location': {'lat': -2.985433, 'lng': 119.8900634}, 'viewport': {'northeast': {'lat': -2.984077070107278, 'lng': 119.8914126298927}, 'southwest': {'lat': -2.986776729892723, 'lng': 119.8887129701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 91073 Rantepao Lodge,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117587757915521988275"">hans fh</a>'], 'photo_reference': 'AUGGfZmPLPFSHrVj-YiVPOXOqbt3NAaScpgKplc_oCDKCIyVqxblfV7wyEM1pZX-Gd9wID9I0S5FNzcDkkrd1niJ3lEuyFxabE-b13oUgNNEJTj4fdlTfYQ5fBjZhqgdpKPK1yGMUOe1qcBQhcDQ6JDAqfXxXfgQf6Z8fHfoWIs-t1CaAX4x', 'width': 4000}]",ChIJW-jbWozpky0RG2NkBrMV0xI,3.7,ChIJW-jbWozpky0RG2NkBrMV0xI,"['lodging', 'point_of_interest', 'establishment']",107,,"{'compound_code': '2V7R+R2 Rinding Batu, North Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P9X2V7R+R2'}",,https://www.google.com/maps/place/?q=place_id:ChIJW-jbWozpky0RG2NkBrMV0xI
OPERATIONAL,"Jl. Anggrek Blok EE No. 10, Wara, Tompotika, Wara, Tompotika, Kec. Wara, Kota Palopo, Sulawesi Selatan 91922, Indonesia","{'location': {'lat': -3.0092446, 'lng': 120.1988756}, 'viewport': {'northeast': {'lat': -3.007803220107277, 'lng': 120.2003126798927}, 'southwest': {'lat': -3.010502879892722, 'lng': 120.1976130201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BM Residence Hotel,"[{'height': 2155, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112274205574193035335"">A Google User</a>'], 'photo_reference': 'AUGGfZnatoY6TQDoOja31xwBYCdPGxeVxG8GVEbG52RcuUKt8XzACHxqjgP9wM9VXGk2yL_JiZLAOXVNlfxYDTP7HBy6VcDVnNjtkacS-l70A3mWyEGnM7m_ALQi7aMBKj3Qbg3otN-dfzh3q-i2JIlD1RyP8qEfCJhqp0EOKc_L4pDRh0lX', 'width': 3830}]",ChIJ2wZjBSJfkS0RcIJzb_Fm-8A,4.0,ChIJ2wZjBSJfkS0RcIJzb_Fm-8A,"['lodging', 'point_of_interest', 'establishment']",495,{'open_now': True},"{'compound_code': 'X5RX+8H Tompotika, Palopo City, South Sulawesi, Indonesia', 'global_code': '6Q82X5RX+8H'}",,https://www.google.com/maps/place/?q=place_id:ChIJ2wZjBSJfkS0RcIJzb_Fm-8A
OPERATIONAL,"Jl. Andi Tenriadjeng, Kota Palopo, Sulawesi Selatan 91911, Indonesia","{'location': {'lat': -2.9896967, 'lng': 120.2023139}, 'viewport': {'northeast': {'lat': -2.988286820107278, 'lng': 120.2037236798927}, 'southwest': {'lat': -2.990986479892722, 'lng': 120.2010240201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Palopo Beach Hotel,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113841321906003426810"">Brian Sugandi</a>'], 'photo_reference': 'AUGGfZnAFM2gYqD_bBiDnFf0emyGQpVIcILNN4k9GWRh9RA403GhpVTBhsK-uj2cUKrXAdVIMdfuH9-v1T82P7bW9nQBZRUtOKWbOLLs2iLaz9eMdZozAULrth9eEH-RlMcLT3FhZKCmJIvK18qgyAyuWCFxW1631lKw4POdDBLjke-YQfKV', 'width': 4000}]",ChIJL_bJbr9fkS0RtE8uY1owZKU,4.5,ChIJL_bJbr9fkS0RtE8uY1owZKU,"['lodging', 'point_of_interest', 'establishment']",88,,"{'compound_code': '2662+4W Pontap, Palopo City, South Sulawesi, Indonesia', 'global_code': '6Q922662+4W'}",,https://www.google.com/maps/place/?q=place_id:ChIJL_bJbr9fkS0RtE8uY1owZKU
OPERATIONAL,"Jl. Landorundun, Penanian, Kec. Rantepao, Kabupaten Tana Toraja, Sulawesi Selatan 91831, Indonesia","{'location': {'lat': -2.9702157, 'lng': 119.8979908}, 'viewport': {'northeast': {'lat': -2.968807970107277, 'lng': 119.8993670298927}, 'southwest': {'lat': -2.971507629892722, 'lng': 119.8966673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Faves Hotel Toraja,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115215172915539575840"">Haya Athifah</a>'], 'photo_reference': 'AUGGfZlwfrtgYU8B0R6EaRhqcxHJz4iw6m5HPK0OSvKfuUGSDglK5JapD-jpVEW6j2tDhhignhYdwwo8vRwRJPJQ1DqCgHM5rtUtZdhKpA2UoInZWF2FB2IrkunsMVsq9UhgGPus3gcaCWTqBsmm0FxpXbQVFgOICfW26pQ2GC_NB8QOpfwG', 'width': 3840}]",ChIJMStKyW3pky0RdlkzF1Mncwo,4.2,ChIJMStKyW3pky0RdlkzF1Mncwo,"['lodging', 'point_of_interest', 'establishment']",37,,"{'compound_code': '2VHX+W5 Penanian, North Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P9X2VHX+W5'}",,https://www.google.com/maps/place/?q=place_id:ChIJMStKyW3pky0RdlkzF1Mncwo
