business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"M3MC+G84, Karangan, Biatan, Berau Regency, East Kalimantan 77372, Indonesia","{'location': {'lat': 1.6837632, 'lng': 118.0708203}, 'viewport': {'northeast': {'lat': 1.685113029892722, 'lng': 118.0721701298927}, 'southwest': {'lat': 1.682413370107278, 'lng': 118.0694704701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Kepiting Silfovishery,"[{'height': 588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113500935882915889762"">zubair sman14berau</a>'], 'photo_reference': 'AUGGfZmA_TPE7z3Zrxwt97QX_TUwL6Ai1di4HMtAP91pm48m1Y3MjQwXyOK5S7ZpLAYDpeDi8b8hhsmHzR2hLD_QJmxaJysqCLMnUEvjQ3oXuzh0lYrCSTGH_knprBC-rqRqSoQX2ZKvm9ZZ7jk0RccXL3hS91y8ObSyJetntUQnsXSqyg_I', 'width': 1040}]",ChIJcwmchB4DDTIRHMP5NvVJHqg,5.0,ChIJcwmchB4DDTIRHMP5NvVJHqg,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcwmchB4DDTIRHMP5NvVJHqg
OPERATIONAL,"H2M6+4VW, Biatan Baru, Biatan, Berau Regency, East Kalimantan 77372, Indonesia","{'location': {'lat': 1.5828696, 'lng': 118.0121943}, 'viewport': {'northeast': {'lat': 1.584875929892722, 'lng': 118.01473845}, 'southwest': {'lat': 1.582176270107278, 'lng': 118.01134625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"Kebun Lada Pak Raja, Kampung Biatan Ulu","[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110985967932748779230"">maya rumpe</a>'], 'photo_reference': 'AUGGfZkLyuaFZNUFczZRPJZJdJXOhz5UQOzKRlnOF-44l_EHETLI_jaOjGLbcrIbuxBjQT104HlRbEQCDdflP7LzvXPJKJIzTeEVZ11OqN-rnvhhTZzw7NUCJaYJPyY5vDV1VyMXsFRYFCKGgOXcG0cpERA-VYYRiHzOu38uZFCTpUChGhGj', 'width': 1280}]",ChIJ8aSnK_X_DDIRWDV5GM665aA,5.0,ChIJ8aSnK_X_DDIRWDV5GM665aA,"['park', 'point_of_interest', 'establishment']",4.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ8aSnK_X_DDIRWDV5GM665aA
OPERATIONAL,"H36G+MC, Talisayan, Berau Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.5616867, 'lng': 118.076047}, 'viewport': {'northeast': {'lat': 1.563036529892722, 'lng': 118.0773968298927}, 'southwest': {'lat': 1.560336870107278, 'lng': 118.0746971701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot nila,,ChIJmwnEMwD9DDIRqYOo_iK4rDs,5.0,ChIJmwnEMwD9DDIRqYOo_iK4rDs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmwnEMwD9DDIRqYOo_iK4rDs
OPERATIONAL,"J2XR+W4, Biatan Baru, Biatan, Berau Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.6498559, 'lng': 118.040323}, 'viewport': {'northeast': {'lat': 1.651205729892722, 'lng': 118.0416728298927}, 'southwest': {'lat': 1.648506070107278, 'lng': 118.0389731701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tiara,,ChIJW1MUUQADDTIR-BnWZQBLIcE,0.0,ChIJW1MUUQADDTIR-BnWZQBLIcE,"['park', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJW1MUUQADDTIR-BnWZQBLIcE
OPERATIONAL,"9W48+W3, Biatan Ulu, Biatan, Berau Regency, East Kalimantan 77372, Indonesia","{'location': {'lat': 1.357322, 'lng': 117.915194}, 'viewport': {'northeast': {'lat': 1.358949879892722, 'lng': 117.9161887}, 'southwest': {'lat': 1.356250220107278, 'lng': 117.9122099}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Beriun muda,,ChIJrQW-XxFfDDIRWezRpgRWfVA,0.0,ChIJrQW-XxFfDDIRWezRpgRWfVA,"['park', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrQW-XxFfDDIRWezRpgRWfVA
,"Biatan, Berau Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.668115, 'lng': 118.0309628}, 'viewport': {'northeast': {'lat': 1.739211, 'lng': 118.1162439}, 'southwest': {'lat': 1.243152, 'lng': 117.8546}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biatan,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113235396954689919765"">A Google User</a>'], 'photo_reference': 'AUGGfZnZd1aIwAkYkky7jV080ysvNe9r3i2EjoYcfD2IRLkokQ2GzGCkGlgn24gqAVplyOJ5Ok_RL88oUfwBtObxJuMnTWNsxslf--uM2eiCOD756B5ZscugxlSyul9z6lq_XvXgSxND2pSGC1jycTJR6LMl6wrxouhxkawCo63gl3ACGdGQ', 'width': 1920}]",ChIJhdgmpMX5DDIRohg3SkdLgJc,,ChIJhdgmpMX5DDIRohg3SkdLgJc,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJhdgmpMX5DDIRohg3SkdLgJc
OPERATIONAL,"G4W9+PC, Talisayan, Berau Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.546826, 'lng': 118.118525}, 'viewport': {'northeast': {'lat': 1.548175829892722, 'lng': 118.1198748298927}, 'southwest': {'lat': 1.545476170107278, 'lng': 118.1171751701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga tolong,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108080418606499440203"">Gee Andreas02</a>'], 'photo_reference': 'AUGGfZm7EomziBwEpj4Rjm7Zd9FJ8smIsgIHMIFJcCdpGM1iVUw9y4lSqJA590CArVKChM_mQywrteYUX9am00aOfCNFhQ9cYjqEo4fwSRfG87krtBzlcCoAE1l_OTljpKbp76JVPJpaUPdT4pJci6W6ls7gu9TJsY8iojzCWrTvf_Ny0VYg', 'width': 6936}]",ChIJK8Mw-DnlDDIRfsJXh2dkdUg,5.0,ChIJK8Mw-DnlDDIRfsJXh2dkdUg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJK8Mw-DnlDDIRfsJXh2dkdUg
CLOSED_TEMPORARILY,"H35V+59, Talisayan, Berau Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.5579066, 'lng': 118.0933845}, 'viewport': {'northeast': {'lat': 1.559596429892722, 'lng': 118.0947438298927}, 'southwest': {'lat': 1.556896770107278, 'lng': 118.0920441701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata air,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110647017119897308213"">Saipul Saipul</a>'], 'photo_reference': 'AUGGfZlxTuC0NDaxE8t2NsVm9YdrGYgarE3oM3kT6LGbt7yU5hTCGsHgIrcpdHqvwXvHeUuM__-lFOSny7IHgt_3aoJSIuvBR6TfZMSFPsIhYUN5cjqvcGSj0X8u2LFqn5E6Tc5qYwXaEunKgP_M15IYOqOfT0-SFdP3dT8IpX-mNecW_Y4', 'width': 4000}]",ChIJudzhOBr9DDIRuj50SZ6mzs4,5.0,ChIJudzhOBr9DDIRuj50SZ6mzs4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJudzhOBr9DDIRuj50SZ6mzs4
OPERATIONAL,"HX9G+3QH, Biatan Baru, Biatan, Berau Regency, East Kalimantan 77372, Indonesia","{'location': {'lat': 1.567693, 'lng': 117.976998}, 'viewport': {'northeast': {'lat': 1.569042829892722, 'lng': 117.9783478298927}, 'southwest': {'lat': 1.566343170107278, 'lng': 117.9756481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Pondok gembira hutan borneo,,ChIJjx0msCT_DDIRQWa20pRQap8,1.0,ChIJjx0msCT_DDIRQWa20pRQap8,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjx0msCT_DDIRQWa20pRQap8
,"Biatan Bapinang, Biatan, Berau Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.6816216, 'lng': 118.0361736}, 'viewport': {'northeast': {'lat': 1.739211, 'lng': 118.056438}, 'southwest': {'lat': 1.6544141, 'lng': 118.024992}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biatan Bapinang,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111557276457873852243"">Manly Rahman</a>'], 'photo_reference': 'AUGGfZkrAuTwV_ZJfj5gQSNEfhtgnH_7SDY_4VVnOWV_PWvD74aQSsoUC15p7tNl5holjce2DqQTiQtK0XvA4_wyRk2Par_FfJqzFfC3s7VQXPyX4QDdT4CoZUkhbYzCEdrupPiIhjE_xPFaHK1lYPv4WegRt-vA12hB25wzvSCoeljSLjUG', 'width': 2268}]",ChIJdXqvIRMEDTIRpLmGAl3yfYU,,ChIJdXqvIRMEDTIRpLmGAl3yfYU,"['administrative_area_level_4', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJdXqvIRMEDTIRpLmGAl3yfYU
