business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"69X6+JWP, Lhok Mesjid, Seunagan Timur, Nagan Raya Regency, Aceh 23671, Indonesia","{'location': {'lat': 4.2500355, 'lng': 96.36178369999999}, 'viewport': {'northeast': {'lat': 4.251267879892722, 'lng': 96.36322982989272}, 'southwest': {'lat': 4.248568220107278, 'lng': 96.36053017010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JAMBO BLANG ABU ISMAIL,ChIJ6zJXdADTPjAR95KfYvw5rNM,0.0,ChIJ6zJXdADTPjAR95KfYvw5rNM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6zJXdADTPjAR95KfYvw5rNM
OPERATIONAL,"899H+9R, Kila, Seunagan Timur, Nagan Raya Regency, Aceh, Indonesia","{'location': {'lat': 4.318396, 'lng': 96.379609}, 'viewport': {'northeast': {'lat': 4.319745829892724, 'lng': 96.38095882989272}, 'southwest': {'lat': 4.31704617010728, 'lng': 96.37825917010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun alue pange,ChIJgdWtAwDVPjARFVKJhG-POJ4,0.0,ChIJgdWtAwDVPjARFVKJhG-POJ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgdWtAwDVPjARFVKJhG-POJ4
OPERATIONAL,"987C+P74, Blang Tengku, Seunagan Timur, Nagan Raya Regency, Aceh, Indonesia","{'location': {'lat': 4.364258, 'lng': 96.3207144}, 'viewport': {'northeast': {'lat': 4.365648729892722, 'lng': 96.32228452989271}, 'southwest': {'lat': 4.362949070107279, 'lng': 96.31958487010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ladang Kuhadin,ChIJCeu_Yx3XPjARjIUHOnCRkDU,0.0,ChIJCeu_Yx3XPjARjIUHOnCRkDU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110945264612454959384"">Ahmad dani</a>'], 'photo_reference': 'AUGGfZktYZMTlHArKVoUADL92uKNgm_xJfz-Vy2Dv4XSh92AItQ4yhoTry7QhbBvfiAmBlinuGIrjYVsjHZtv_L1CsRLaJVI3Mv7ojdHvWIG5gUsL645xOjKaGEaXO6YXWXpbMRU8hNv_tb5A2J9jYmHFXprHuiW60yb_YmmiTB74UugLLQi', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJCeu_Yx3XPjARjIUHOnCRkDU
OPERATIONAL,"788R+X6, Blang Tengku, Seunagan Timur, Nagan Raya Regency, Aceh, Indonesia","{'location': {'lat': 4.2674427, 'lng': 96.3405956}, 'viewport': {'northeast': {'lat': 4.2687745, 'lng': 96.3419953}, 'southwest': {'lat': 4.263447300000001, 'lng': 96.3363965}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan gantung Blang Teungku,ChIJYR761V7TPjAR2hyHy9TH2zk,0.0,ChIJYR761V7TPjAR2hyHy9TH2zk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113279490509086620086"">A Google User</a>'], 'photo_reference': 'AUGGfZnaGFTd-rk0vqOgwcTPNY2q5wdjhM6xRdqp56kBf8KBoLXMuB5PKrYUt5ZASjCKbMA_5ok94h-2W3W8PcJZ75xVQ_jJswYMw9bFzdbtNj0n5ns-yYiqhdci7QNCw9htcDxOmHZdsr5jOfoonbULeyJzKP1YhS-8iGYnRIAm7rMYb3Ny', 'width': 1872}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJYR761V7TPjAR2hyHy9TH2zk
OPERATIONAL,"79CH+4JF, Cot Gud, Seunagan Timur, Nagan Raya Regency, Aceh 23671, Indonesia","{'location': {'lat': 4.2703228, 'lng': 96.3790551}, 'viewport': {'northeast': {'lat': 4.271079579892721, 'lng': 96.3803563}, 'southwest': {'lat': 4.268379920107277, 'lng': 96.3751515}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata krung Cot Gud *wow*,ChIJf4wWRBrTPjAR3iLdHROghlE,2.8,ChIJf4wWRBrTPjAR3iLdHROghlE,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,,https://www.google.com/maps/place/?q=place_id:ChIJf4wWRBrTPjAR3iLdHROghlE
OPERATIONAL,"87CW+27, Tuwi Meuleusong, Seunagan Timur, Nagan Raya Regency, Aceh, Indonesia","{'location': {'lat': 4.3200894, 'lng': 96.2957486}, 'viewport': {'northeast': {'lat': 4.321279879892723, 'lng': 96.29739632989273}, 'southwest': {'lat': 4.318580220107279, 'lng': 96.29469667010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jombo Lampoh Amadi,ChIJQ4pyHgDXPjARDBsE1O_bCso,0.0,ChIJQ4pyHgDXPjARDBsE1O_bCso,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ4pyHgDXPjARDBsE1O_bCso
OPERATIONAL,"685W+6RP, Alue Peusaja, Suka Makmue, Nagan Raya Regency, Aceh 23671, Indonesia","{'location': {'lat': 4.2080834, 'lng': 96.3470775}, 'viewport': {'northeast': {'lat': 4.209387679892721, 'lng': 96.34782737989272}, 'southwest': {'lat': 4.206688020107277, 'lng': 96.34512772010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teupin Jaloh Krak Tampai,ChIJtUBxlh7TPjARJnJhxksN1LM,0.0,ChIJtUBxlh7TPjARJnJhxksN1LM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJtUBxlh7TPjARJnJhxksN1LM
OPERATIONAL,"882V+J4F, kandeh, jln. krueng meulaboh, Pante Cermin, Kec. Seunagan Tim., Kabupaten Nagan Raya, Aceh 23672, Indonesia","{'location': {'lat': 4.30155, 'lng': 96.34279629999999}, 'viewport': {'northeast': {'lat': 4.302855079892722, 'lng': 96.34412417989272}, 'southwest': {'lat': 4.300155420107278, 'lng': 96.34142452010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Kandeh,ChIJkX3_167VPjARMZRFJeDCu4E,1.0,ChIJkX3_167VPjARMZRFJeDCu4E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114258208191533111113"">A Google User</a>'], 'photo_reference': 'AUGGfZkIDOn3KiEbf-GSai0Q3Cq_7SK4wb5zjP00Sdzx4O-Ef4gFtUDD9glxBhXCp0CBek3ReiTx6Jq7OIJTwHY5NDXXK-sk2RVxQPuhStlwzNbOakkiBPThk0Bm4xM5Ylr7BmztX48xridIVezZ-hdKICXcceF0XMZwpL17ctA3TaI2Yv6m', 'width': 4160}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJkX3_167VPjARMZRFJeDCu4E
OPERATIONAL,"79PJ+674, Panton Bayam, Beutong, Nagan Raya Regency, Aceh 23672, Indonesia","{'location': {'lat': 4.2855066, 'lng': 96.38071839999999}, 'viewport': {'northeast': {'lat': 4.28686672989272, 'lng': 96.3820771298927}, 'southwest': {'lat': 4.284167070107276, 'lng': 96.37937747010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan gantung Agoi Panton bayam,ChIJlw75lDLTPjARiHGK7VnHNJ8,5.0,ChIJlw75lDLTPjARiHGK7VnHNJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102663846231760595609"">A Google User</a>'], 'photo_reference': 'AUGGfZm-9cSl7bZCbCXMNb1iB654DoWQ6j5DafBnmo2ZWRX6KqWFbIRAnHt5uWdj8pL1nYrXzhY4nwJLR-zwaTVIOmIWwKwxLDuELLk_tl5d7CIdCxrZWUcKkdZWlhyVTkgb3Y0cdWV4kLIsFH-_0EuQdwbrmeEaZRFPmX5XTSRLU7RZQ2KQ', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJlw75lDLTPjARiHGK7VnHNJ8
OPERATIONAL,"7CPJ+7R, Blang Seunong, Beutong, Nagan Raya Regency, Aceh, Indonesia","{'location': {'lat': 4.2857188, 'lng': 96.4320205}, 'viewport': {'northeast': {'lat': 4.287038679892722, 'lng': 96.43332737989273}, 'southwest': {'lat': 4.284339020107278, 'lng': 96.4306277201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ayah juna subulussalam,ChIJvbiiVZ8tOTARW6umM37tI6g,3.7,ChIJvbiiVZ8tOTARW6umM37tI6g,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvbiiVZ8tOTARW6umM37tI6g
