formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"Awabutu, Paniai Timur, Paniai Regency, Papua 98726, Indonesia",BRILIAN HOME STAY,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116321874257724168620"">SK Tan</a>'], 'photo_reference': 'AUGGfZnq0TM2wZ_XnW5Sj2SBXLA8eieJ8QHiemMfdvJIJqIeEz791aiDqv-1oRkMQlHoYS9VGpRop8S-G6vcqXYkFMz95bESpuR_kHCzFM2_X_pA9re_iFvBbguI9GJtbr5AtAtO4lGaNWsUnMLb3xY-5Q2NaLscSVP22Ejfy_PMCGeL__fB', 'width': 4000}]",ChIJFyMxFj89ImgRAQOyAVKDyX4,4.0,"['lodging', 'point_of_interest', 'establishment']",33,-3.927903199999999,136.374559
"6C64+78G, JL. Jend. Sudirman, Mujaiyepa / Munayepa / Muniyep, Nabire, Kabupaten Paniai, Papua 98719, Indonesia",Kepala Kepolisian Resort Paniai,,ChIJnZf9iikOImgRTIDFIT0LJzs,5.0,"['lodging', 'point_of_interest', 'establishment']",2,-3.7893205,136.4058205
"Tim, Enarotali, Paniai Tim., Kabupaten Paniai, Papua 98726, Indonesia",Guest House Paniai,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115286360635530424728"">A Google User</a>'], 'photo_reference': 'AUGGfZnepenxlglhyRMHwve4VtQ3LMMX_9VIbRMKu9lfb4264cAk_PHmvXeyziF9sDVuhErb_q1-fzCd6J2t5_G_pCMFIk5rcz9kLxdBv5XXfE4ms6m09S0oCKmU068HZQ6qSS0PhLJ8msPS68TzyzbF0J35tdQWv-VAli9Do9lPu4Aa5eoD', 'width': 4160}]",ChIJPaQpvj49ImgRUdvb9JvZH-U,4.2,"['lodging', 'point_of_interest', 'establishment']",55,-3.9284414,136.3780583
"494V+X63, National Highway, Poblacion, Balangiga, Eastern Samar, Philippines",GYS INN,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104522827595902715549"">jayrald mercado</a>'], 'photo_reference': 'AUGGfZlvZI32mfY41JTnozPLGrKrut8e_tljYjX1J-eAfjEErwxCMgu4MTtCDNV9ll32Y5ve_S7DxoD80fRhk2TimOyN0hHkmBsmBnUrIe-exYWNZvYr56AxrWTx5BWxSuiiimftWtHxc0Fa3npuY2ufgTxXQkYDej2RFduQjPivYuzuN8Gr', 'width': 4000}]",ChIJtd7ZTd4nBjMRn3zIUkVZ6u0,4.2,"['lodging', 'point_of_interest', 'establishment']",6,11.1074054,125.3930336
"4C53+93J, Balangiga, Eastern Samar, Philippines",EK's INN,,ChIJk5WOJkUnBjMRr6Gwj6KODGk,0.0,"['lodging', 'point_of_interest', 'establishment']",0,11.1083973,125.4026482
"G73P+V32, Allen, Northern Samar, Philippines",Pahayahan Hotel& Restaurant,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107865258766059575946"">A Google User</a>'], 'photo_reference': 'AUGGfZlYpIoyiSucSGu0jmpsUtjY-C5aTqPeMYOcZ2-oLbeyzT4ohJAhYGDeV4aEGH304I_fuU6NV4FoYsCref7d9KUfA4q6bq_WMHFXaLnmmo8rg1JoAvDNEEyLbupINcSHcgPlUi9z0D9QuJvAg1YzzWpRl87KGmUB0UMQnEaB62RxHhwz', 'width': 3264}]",ChIJw8rnONZMpzMR8YE2GTk5TNE,3.2,"['lodging', 'point_of_interest', 'establishment']",18,12.5046336,124.285129
"46F4+GVW, Jct Taft - Oras - Sn Policarpo - Arteche Rd, Marabut, Samar, Philippines",Pinalangga Beach Resort,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112867708707987701197"">A Google User</a>'], 'photo_reference': 'AUGGfZn3fAMtBVTUaY6G-hx_4C9Uq_88LAdYp4TXV9i2UPxGxumxxEAcQ1oU9hAJDJ_jpafoOJjYQSty0C4zcrrgjfSOQEDCxyBWewqJNFkLhPkbBfiV9JwPh2Fz8bS6wJwBDpyfGU6z3BKZKYJSGSd6rtg8rhfBvKnIASlriMn-DVAwb3kK', 'width': 12000}]",ChIJmUWvz_fVBzMR__jC9EVSckE,4.3,"['lodging', 'point_of_interest', 'establishment']",65,11.1238655,125.2072144
"Jl. Sumatera No.44, Todekisar, Kec. Kota Lama, Kota Kupang, Nusa Tenggara Tim. 85112, Indonesia",Hotel Pantai Timor,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107661811030419020132"">A Google User</a>'], 'photo_reference': 'AUGGfZl7SUxdZ3KH3ynjxM20CK5Ernq1IJSV5P62D5GJxlwoakJzLyvqVjNH02kYBa5PrEInfw5nI3NHIfqv4XAo55C12UiMdFPpWkGxQGz-vUGNKio-CbytFJy8uTHy_ARmUBiPtP37CEVQjZ0ZWs_OC_jily2APEb0jeqaEbMiyP0JVmFj', 'width': 4000}]",ChIJGQbtuu2cViwRVkFJ_x8C2Ak,3.9,"['lodging', 'point_of_interest', 'establishment']",242,-10.156643,123.5861881
"Lappa, Sinjai Utara, Sinjai Regency, South Sulawesi, Indonesia",Pantai Timur,,ChIJEVHn4pYlvC0R4Q91hlgRGPU,0.0,"['lodging', 'point_of_interest', 'establishment']",0,-5.1137483,120.2828449
"Q3JJ+647 kawasan wisata pantai telengria, Jl. WR. Supratman, Teleng, Sidoharjo, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63514, Indonesia",Pantai Teleng Ria Beach Resort,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107672340460237280856"">A Google User</a>'], 'photo_reference': 'AUGGfZn0fHctTmh6zIdMKct9Muc0L6ikZN4yLPH2PlBEsq189taI9z0p10EagjRaN6TvZipi0KOCj_JosbhAShd2V-zp9WsDbQExQNvWhs8_XAMAX8jkznKcXTcBUN47e4RBwIE7jc8sRXuvKPjINTuLaX2uZpUBDATIiTyb4OF4taHAf9-w', 'width': 1280}]",ChIJ41fXdnjfey4RQqzJmPk0tjg,4.2,"['lodging', 'point_of_interest', 'establishment']",3539,-8.2198447,111.0796272
"Kwamki, Mimika Baru, Mimika Regency, Papua 99971, Indonesia",Swiss-Belinn Timika,"[{'height': 913, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116593307251084696277"">A Google User</a>'], 'photo_reference': 'AUGGfZnKagGMXIg06rpsGF7lYttywjsLDHBTUBipw0vHFdLd4oRmlQJEHULSEc4Nn2l7fxi4hLHmhAhfj4CemNSuXXt4sv2CCmxyPtlBcylRAcRhjHxSXXARFBPDiK-nsAUlC5uOHoGi47JQtXiOEN0EEsHCebqvPWGaY3Q_-jg6Dyi7f4fj', 'width': 1297}]",ChIJA20mnwB3I2gROakL5xAwk-I,4.8,"['lodging', 'point_of_interest', 'establishment']",2229,-4.5320138,136.8642398
"Tanah Merah, 17500 Tanah Merah, Kelantan, Malaysia","Hotel Medina, Tanah Merah, Kelantan","[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117488274561560248315"">Jgh 14</a>'], 'photo_reference': 'AUGGfZl-095_csQPqt5r5GZAVqLHtiFzvSAeRBgaPpslWa6UKPOUeSsWehbVyg2S_e2yf6NxBvAl-faT115aiRr6a2Wu30pejMs4Xd-nOR7J9d_h8wdD11nODQyCfSr57mGHQGyJ90kQk3B76lgXPNTNNGwlg-fbsveR9yR4hv86TLc08hIp', 'width': 2560}]",ChIJJfAnmmKctjERCa2c-ND9fWY,3.2,"['lodging', 'point_of_interest', 'establishment']",175,5.8093849,102.1501407
"Jalan Persiaran Humaira Kompleks Perniagaan, 17500 Tanah Merah, Kelantan, Malaysia",Hotel Tanah Merah,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108377697699080436246"">A Google User</a>'], 'photo_reference': 'AUGGfZmVFoqb6GWI04vzGx3KRpDqEPfF9-287WxA7VJV1S9BAXzFK4p_FG5mtCWemW7nNe_qevbHsANK_7Echbbr3D1h9z85xiOAF8V-JO9olg-yrQdSn6Lk-dH8yH7kw9DF8I971xhQlaz-7jPh8u1B3ELQ2l9xqIUbKjpM9JScnyy_ilyz', 'width': 1080}]",ChIJ0yiINIictjERqRcRPCOjngs,2.8,"['lodging', 'point_of_interest', 'establishment']",13,5.805712199999999,102.1476615
"PT 833, Kompleks Perniagaan Humaira, Jalan Humaira 1, Tanah Merah, 17500 Tanah Merah, Kelantan, Malaysia",Humaira Hotel,"[{'height': 3839, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111636259671377894433"">A Google User</a>'], 'photo_reference': 'AUGGfZkc-6BnZ0M-ddIaVJ4TFxiJivEZON5D9ubzBXcpYJTsdGBeCyHVXWtuQB6-Yqfg4PAwRnQ3txz_xzokOt3hObhFPzaw-Iet2nu-i40ycATI0BCAy6IsFXlKGuYC6AykiVf3cdi0kCMwC2ZpRNX9GlRLkgaJyv2x0AejaUXbbJBdWh1x', 'width': 5759}]",ChIJP2huFoictjER0Zs1iiE-1IQ,3.9,"['lodging', 'point_of_interest', 'establishment']",623,5.805785999999999,102.1477035
"17500, Tanah Merah, Kelantan, Malaysia",Hotel Maa Tanah Merah,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108929166947550732954"">fine artz</a>'], 'photo_reference': 'AUGGfZkU4mEYbNYzFCbmwwZltVCWDVnAXIfz0-piA1O7ns3Hoy4kDPs_dZuEikyr9l-urYk3J_UBEUZ4gsynPxsn-DQikLRnwlpPAW4c5WnrzndabH4TSrgW3x-NA99eNHF-8ONs69YxXMc30pkB-Y_4kaKTLdesxup9NWbhcYKUdjeVQ3Wm', 'width': 4160}]",ChIJGyZraGCctjERbu6Iu8XVduc,4.1,"['lodging', 'point_of_interest', 'establishment']",16,5.8108184,102.1420377
"PT 4937, MANAL, Jalan Ismail Petra, Tanah Merah, 17500 Tanah Merah, Kelantan, Malaysia",OYO 90321 Hotel Bajet Sri Manal,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114065880665907677328"">A Google User</a>'], 'photo_reference': 'AUGGfZlYRsCWReVKsS72Q5ENXxK4f4qySZlSt9ASUcDW_OmcL8V9c9ssMbj1p4NsoQqaOHwkckJa5KSu74vyrSuxwO_XBwgSgHuQqhFG6OxMJ24DpduxKvxwy-GnCoMOcsAJY4RFTKoGWZIblUp3jViOQ_vbDhXY9ydA9JhndwOf6IoFeXD3', 'width': 640}]",ChIJn8xmo-adtjERcnXtayVIhwY,2.6,"['lodging', 'point_of_interest', 'establishment']",67,5.8129474,102.125168
