formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"7FWM+X48, Ranggi Asam, Jebus, West Bangka Regency, Bangka Belitung Islands 33362, Indonesia",Hotel Bintang 1000,ChIJc0E2GwqhIy4R2cpMkwMOtUc,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-1.7025757,105.4828363
"6GX4+HH3, Tumbak Petar, Jebus, West Bangka Regency, Bangka Belitung Islands 33362, Indonesia",Tumbak petar,ChIJ8do9heenIy4Ro8sArJJ7kAk,3.5,"['lodging', 'point_of_interest', 'establishment']",2,,-1.7511035,105.5064087
"Jl. Kecubung, Puput, Parit Tiga, Kec. Parittiga, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33363, Indonesia",Penginapan ASIA,ChIJXRV3eHOkIy4ReGqPN-Abgik,4.0,"['lodging', 'point_of_interest', 'establishment']",155,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116186297474319945404"">A Google User</a>'], 'photo_reference': 'AUGGfZluAZnVoHCp7FigvtvwIQCdaBITEl9I-W3YsOoXan6TqVjhBmGZ5lZhSIfpJmldg1u8ig7Ya2pRgP3nmvIQ-xNSfqP396hBzXudKEJ3NB5kJQTlxEafq5bwxJaD5YwQwCw9JhoNMgcH_mtfoZr4Md5jbK87WeZMElS8PlXGR0XlrXvL', 'width': 1080}]",-1.6689801,105.507037
"8GM4+45J, Puput, Parittiga, West Bangka Regency, Bangka Belitung Islands 33362, Indonesia",Penginapan Sederhana,ChIJl68WGnSkIy4RhE2bOyZ93rA,3.7,"['lodging', 'point_of_interest', 'establishment']",35,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101014130773376194450"">ahen boy</a>'], 'photo_reference': 'AUGGfZlNKMFF9LihsFH_7shWBZ9gohKNKDhVFdKkUzGZK7cZHNSyO0rJnx6bNSc2tQrJh_87nVZgSf6bM5JmXRHlFYcpzgM0EopRq8AHTRwTyWg1gpvBeYOV6VSnDQYxgI9c8_etNfgjBYz7jWRbf-PYL-oNMK2DdyxvypeNW-M1xkYpDnWh', 'width': 3264}]",-1.6671692,105.5053762
"Jl. Penghijauan No.36, Puput, Kec. Parittiga, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33362, Indonesia",Istana Mr. JP,ChIJq10mpxOlIy4RhevfFyH4ebk,4.0,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104421343197740597359"">A Google User</a>'], 'photo_reference': 'AUGGfZmB1XQ5Hd62TsRq7BlHFYhAbtRA3_3z-rO8s6tdT7xcu3HCupuOT13PXsf5xVqPCAfgZmCD6B_fcSOuGDh_IfB6yuIs__Agb4Qoq-nZYNYah4DvwivlpEhgd4QImg_4Mik8LBD2SytySeTBWoVp0NjcRGpF2-32c4eYJOxvSK-uMXYL', 'width': 720}]",-1.672373,105.508367
"CF42+3WV, Air Gantang, Parittiga, West Bangka Regency, Bangka Belitung Islands 33362, Indonesia",Home Stay Pak Edi,ChIJE-heXtK9Iy4Rslv69iAY184,4.4,"['lodging', 'point_of_interest', 'establishment']",5,,-1.594775,105.4523017
"8GM4+JJQ, Puput, Parittiga, West Bangka Regency, Bangka Belitung Islands 33362, Indonesia",Penginapan di Parittiga,ChIJA9I0ggulIy4RD0lk9vwiUN0,5.0,"['lodging', 'point_of_interest', 'establishment']",2,,-1.6659586,105.5066037
"9F4P+8C, Air Gantang, Parittiga, West Bangka Regency, Bangka Belitung Islands, Indonesia",penginapan,ChIJKd7LmU-jIy4RISjiJd76bU4,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-1.6441414,105.4861197
"4FJH+2J, Ibul, Simpang Teritip, West Bangka Regency, Bangka Belitung Islands 33366, Indonesia",Yana,ChIJYSYI1OkNIy4ROhuPQp8e-LQ,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-1.8698918,105.4790383
"Mahaka Square, Jl. Raya Kelapa Nias Blok HF3, RT.8/RW.6, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Hotel Santika Kelapa Gading,ChIJy8OQ5kj1aS4RsulV60rBepA,4.4,"['lodging', 'point_of_interest', 'establishment']",4638,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103937294603578195459"">Febe Eva</a>'], 'photo_reference': 'AUGGfZnze7q73Yyx-scxsIwpw0v7YrAQhmuINWyEGAXCAdmHrLdZ386YN2sBl6gtdJbZ_VUpgX0h6X0lS47K_bsnDXlgzLnG7P8f5mIAJzIdGINBHryGKMJ8p27fpjOF_BpyF5F7HFwp9XVhukFhGMlXkxkDQApHqtF1G-8UjYMrr-y383Wb', 'width': 4032}]",-6.150157999999999,106.902723
