formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"No.36, Jl. Raya Cilincing No.7, RT.No.36/RW.7, Cilincing, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14120, Indonesia","{'location': {'lat': -6.1054368, 'lng': 106.9333162}, 'viewport': {'northeast': {'lat': -6.104097770107278, 'lng': 106.9346461798927}, 'southwest': {'lat': -6.106797429892722, 'lng': 106.9319465201073}}}",Ethan Hotel Cilincing Plaza,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111681732967043115384"">A Google User</a>'], 'photo_reference': 'AUGGfZnOL3ABuClITkUDMn510SvlsqIe28Tzue4pQqoACBn0ozLDzs3RmmR8t_kyHkbGWtQ3gXh9nXhiSe0CuLUIIets2HMDEKlV1J2z-ysG-5OvlQMyo3l7uDnAGAGaC7zP-g7PZMioY8zwmnZ9LzorPv3otiZXThAOcH_LPvr337YrWohO', 'width': 3040}]",ChIJX90v_Tggai4Rlxaajd9mUSI,3.9,"['lodging', 'point_of_interest', 'establishment']",310
"14, Jl. S.Kampar IX No.614, RT.13/RW.1, Semper Bar., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130, Indonesia","{'location': {'lat': -6.1314315, 'lng': 106.9246321}, 'viewport': {'northeast': {'lat': -6.130098720107277, 'lng': 106.9259957798927}, 'southwest': {'lat': -6.132798379892721, 'lng': 106.9232961201073}}}",Penginapan dan Kost Syariah Grand Sakinah Cilincing,"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116779219836132439117"">A Google User</a>'], 'photo_reference': 'AUGGfZmwwK0klY7B9hy2kG6WP_K5wP3mk-smdIYkHAZ8JYbc80he1j4SrVpasQPgFgbhbPtoLLebtVaBr2MweYR9LCBOCr3tQJjPWWhI9ptKXVf0VusRHxIu-q1FrvhbPXHM7p_Tgy9Def3BJL88EX4eOOHCQFtt_0m8pIX05A6DVOReMqfT', 'width': 1152}]",ChIJQ9ifJAggai4RXd83NYBe66E,4.5,"['lodging', 'point_of_interest', 'establishment']",99
"Jl. Boulevard Bar. Raya No.RT.13 Blok M, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","{'location': {'lat': -6.1574219, 'lng': 106.9101773}, 'viewport': {'northeast': {'lat': -6.156002020107279, 'lng': 106.9116302798927}, 'southwest': {'lat': -6.158701679892723, 'lng': 106.9089306201073}}}",HARRIS Hotel & Conventions Kelapa Gading,"[{'height': 4501, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111929643261983236328"">HARRIS Hotel</a>'], 'photo_reference': 'AUGGfZn8PjBfOJR-HZg5kS22FTe4mKz6tanbM30gHMibA4tfOQWLDiAqrOVJOStfSHAW6H1ccmxJQE-jm8O9bQozAFZdQNG7QQ7MA-eA_8rDU3IpqEKTtX8wTxMCalsHTsabkkr1BTrPSXzwrInStrA00ZAlMWgPEifTFPVfQt_aOSTN5aD3', 'width': 6751}]",ChIJ_9sJ7DT1aS4RPxP5uTp5z0U,4.7,"['night_club', 'bar', 'lodging', 'gym', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']",6836
"Jl. Raya Cilincing No.12 2, RT.2/RW.1, Lagoa, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia","{'location': {'lat': -6.108613900000001, 'lng': 106.915836}, 'viewport': {'northeast': {'lat': -6.107194970107279, 'lng': 106.9171785798927}, 'southwest': {'lat': -6.109894629892723, 'lng': 106.9144789201073}}}",New Priok Indah Syariah Hotel,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105736858798322773330"">sobripandu satyawannotonegoro</a>'], 'photo_reference': 'AUGGfZkyyu50AXekxtTdvwXhBPpgfQk6Hx18CiomMIImmDmLKiJhBOhz3aL_cC28tKRYq2GcpOH8sFDS9LZaw0miYFmdPtzUkfs6a5pTfMM-fYmuvzPIng_DZpwSauV5jMaGhJ-zhS7IYnuNNhW2Hqds1bEWvvohvNzc1ttqHChKvLoA7jzh', 'width': 1440}]",ChIJmzZlJeohai4RS1JLgZxy9X4,4.2,"['lodging', 'point_of_interest', 'establishment']",263
"Jl. Tlk. Pananjung Jalan Kompleks Bea No.7, Sukapura, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia","{'location': {'lat': -6.1586954, 'lng': 106.9233374}, 'viewport': {'northeast': {'lat': -6.157345870107277, 'lng': 106.9246562798927}, 'southwest': {'lat': -6.160045529892721, 'lng': 106.9219566201073}}}",OYO 3964 Indah Residence Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101790793657618652901"">A Google User</a>'], 'photo_reference': 'AUGGfZnY1-447TZ8hALW1Hgv3Dv-qer8ZZkaNnSpXAJfM-aAiQgfxG5UD4EycqaLEOfmnYKXlsn99lu7VDfCHSxBmioW3-qN66GcEqlmjKYpb-8A4YFNmN4AQYOv1tHidQFf-9K69Z-VuvE9jipgZwrEhP4wLy4-LPn5VauCS04QCJ0R7wlf', 'width': 640}]",ChIJrwpAUM-KaS4ROJsmFOXme4k,4.0,"['lodging', 'point_of_interest', 'establishment']",59
"Jl. Pegangsaan Dua No.169 5, RT.5/RW.3, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia","{'location': {'lat': -6.1429561, 'lng': 106.9141761}, 'viewport': {'northeast': {'lat': -6.141599970107277, 'lng': 106.9155882298927}, 'southwest': {'lat': -6.144299629892721, 'lng': 106.9128885701073}}}",Sans Hotel Kelapa Gading Jakarta,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104409123498802733744"">Felly Wiratedja</a>'], 'photo_reference': 'AUGGfZnWiV8-j0vT0HYKQpElwMS8oK3HcGnQvbexoq5q7k4oWGSIAyz4ZHTmdjJBFK5O5Xkrqe65Qz2psAKYwfVF1bTVmLvEbQQIMvsSmTAHTD1Ae4QXAcliU70WvhzGmPq4bnqMdgY06Ec6mbvRcEhd6ui2K7hX05328-ch7Pnx3BrhY7Td', 'width': 1600}]",ChIJjQ9-YgCLaS4RT3LgqAneUSA,4.8,"['lodging', 'point_of_interest', 'establishment']",26
"Mahaka Square, Jl. Raya Kelapa Nias Blok HF3, RT.8/RW.6, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","{'location': {'lat': -6.150157999999999, 'lng': 106.902723}, 'viewport': {'northeast': {'lat': -6.148768570107278, 'lng': 106.9040851798927}, 'southwest': {'lat': -6.151468229892722, 'lng': 106.9013855201073}}}",Hotel Santika Kelapa Gading,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103937294603578195459"">Febe Eva</a>'], 'photo_reference': 'AUGGfZm3T48PQyFdHVZpvGYo7ZPlDLQyoCYn08EEeESCe1zbKjV864NCRNfEenpeZrgSJcscvKL7ECIgTS_PlnxB3Ym5A-DBTpbI95nVO57d-UrIeCkCae_AMCD07OToeFUp9cPs9rKdlCFTUa_OzJ5CV4qGQSuwvZ39BvQMEu42fvm8YEeH', 'width': 4032}]",ChIJy8OQ5kj1aS4RsulV60rBepA,4.4,"['lodging', 'point_of_interest', 'establishment']",4627
"Harapan Indah 2 Blok SN6, 8 No.18, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214, Indonesia","{'location': {'lat': -6.1597848, 'lng': 106.9729578}, 'viewport': {'northeast': {'lat': -6.158417970107277, 'lng': 106.9743086798927}, 'southwest': {'lat': -6.161117629892721, 'lng': 106.9716090201073}}}",MaxOneHotels.com @ Kota Harapan Indah Bekasi,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107741415591207798276"">A Google User</a>'], 'photo_reference': 'AUGGfZnp-gfhXPG9Dxl6ny5xHtme7Nz_mFXInpxwl7KqY8u4ON5Gof8DinuJWg0uYGxTKf5K1XAwtkW-4bpu6c0Usa155o6ayEcyC0u-0FGVjeG4az6Vz_SmWwcMP7QcvOa6uS3JGe5hQ_1srJ5CZLwvW3r-mORvWBo9wMt_GW5K2VfHkytK', 'width': 1600}]",ChIJX57LuHyLaS4RD1RB-npktr0,4.6,"['lodging', 'point_of_interest', 'establishment']",304
"Blok C-32 No.8, Jl. Raya Gading Indah, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","{'location': {'lat': -6.1611876, 'lng': 106.9078185}, 'viewport': {'northeast': {'lat': -6.159762770107277, 'lng': 106.9091976298927}, 'southwest': {'lat': -6.162462429892721, 'lng': 106.9064979701073}}}",favehotel Kelapa Gading - Jakarta,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114716426564352978553"">A Google User</a>'], 'photo_reference': 'AUGGfZmOnrGOlXJxaWxvuiRk3IUwys7hUDM7B44tJPJruaLvHhXOhGNY0DBMF8FZAWpyC52ZVEaFIk50wlTYBtZ493uoE6uFktiEqkCrrbgONDTnE0mqAiNEMmrDkLHk9bN17m-yGhvdtaIyPtDKLE8wEd7WPsZ5QMHs8So7k02tVZdNMFNZ', 'width': 1354}]",ChIJDw2ZNTL1aS4R1FDECbO6aBg,4.4,"['lodging', 'point_of_interest', 'establishment']",5386
"Jl. Kramat Jaya No.9-11, Semper Barat, Cilincing, RT.6/RW.13, Semper Bar., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130, Indonesia","{'location': {'lat': -6.1142324, 'lng': 106.9173875}, 'viewport': {'northeast': {'lat': -6.112888870107278, 'lng': 106.9187127798927}, 'southwest': {'lat': -6.115588529892722, 'lng': 106.9160131201073}}}",Hotel Cipondo,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114178053074827335603"">Hotel Cipondo</a>'], 'photo_reference': 'AUGGfZkeIersMbV-hDJ9i92rpmorWtlo2e_3pLUi6tzOapEiUoaUYL0hMjxQhdjlsuBy1ACq2KlSXZJuzTE5TykCKEdBJwadRRfGwiT4-GcLXIzrtXmI9URY8beMHyAZqdBmYKfj8fq3jn-N543I2fbl4aISvCskz6dr8SqXUIYO3HbpOEJh', 'width': 4096}]",ChIJPQO7xx4gai4RvwMBhiUpIcc,3.7,"['lodging', 'point_of_interest', 'establishment']",367
