formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"9993+GMF, Matube, North Bungku, North Morowali Regency, Central Sulawesi, Indonesia",Bunta,ChIJNeTrXwCfjy0R7IpUbh9g5DA,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,,-1.6311761,121.3541631
"6QHV+JPG, Baturube, North Bungku, Kabupaten Morowali, Central Sulawesi 94972, Indonesia",Penginapan Hani,ChIJoXKVOo5nhS0R4nZZQmmj-do,5.0,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111290982636265920715"">arfan kayurimba</a>'], 'photo_reference': 'AUGGfZmA7As1UwyLo7itE5bf_-7xw26-qaMyhguU7E_P776HRbizmMGsqq8fZ7VJFd5O3DBY_Q-e0-ViYFOwmnx7BFqM9r6_40pTlalcpWilLkZny1A1sot8nlJLilAKzgKQeEuz-CnXtR8fPfWdWdHWrLr3Mo_P4XP6o-_6DU9tTWWeY2bJ', 'width': 2250}]",-1.7709261,121.7943367
"Taronggo, North Bungku, vd, Central Sulawesi, Indonesia",veve market,ChIJfeuo3PR7jy0Rx3QSIzBI8Ag,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,,-1.4300254,121.4456179
"3F6R+G7V Pantai Nanaka, Kec. Bungku Utara, Kabupaten Morowali, Sulawesi Tengah, Indonesia",Pantai Nanaka,ChIJu9dFA1jwjy0RGlyJj4cls6Y,4.8,"['lodging', 'point_of_interest', 'establishment']",6.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116374066400165981751"">Dwi Atmajaya</a>'], 'photo_reference': 'AUGGfZlj2AK3n6ZRBXIAZQxAWH7cLJUflqQC1OWd8hQB4KEhBUSE3yUtMlzbUtG6rg9l0Z2K5r73_i0kFSQGc1LpZxzaPm4pDPxO_8J3teqTMoQtYvLsWO_g0o_Fp_U5ayGMP37u5NbRsbdbtWYt3UAkrgvYcxKB7ygekZDyKRt4f0VnuWjR', 'width': 1920}]",-1.9386401,121.4906577
"HC9W+X6Q, Taronggo, North Bungku, Kendari, Central Sulawesi 94972, Indonesia",Victory Inn,ChIJq6qqqqp6jy0RpBH7M1PiH9A,5.0,"['lodging', 'point_of_interest', 'establishment']",1.0,,-1.4300254,121.4456179
"78G4+H2, Lembah Sumara, Soyo Jaya, Kabupaten Morowali, Central Sulawesi 94971, Indonesia",Penginapan Lembah Sumara,ChIJqc52yIWXjy0RoX9fgKz-Vdg,4.6,"['lodging', 'point_of_interest', 'establishment']",7.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107313490706003533227"">Raden Fajar Nugroho</a>'], 'photo_reference': 'AUGGfZm4S7rqw9L3Wzrc0IiTPVKVkA9bysT4r-oAmORm8KBqS4kRRP973kULT9ZT56fso0Eswg09vuqJFD0kLiv3oKE4MMKvHkuW0y_tjeNmkWTmkjKdHMs_5U5BLzV4-DS9Dq-tpwmrWZd5k6xs_bXTqI0gLEkZ9kjDPpEC4ZAdbKDh3tfw', 'width': 1920}]",-1.7235485,121.3050931
"489P+P26, Ganda Ganda, Morowali Regency, Central Sulawesi, Indonesia",Pantai Nikel Laterit,ChIJr2zM95Trjy0RsznvWMzNacU,4.7,"['lodging', 'point_of_interest', 'establishment']",3.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107333131392518640669"">Koko Saputra</a>'], 'photo_reference': 'AUGGfZkmxM5Garc1T4SaWIEY8SGEzBA-kE46yN5bUBF1DZ1Zdvj2oyMTJKwGYrslR3LHRHQvWiHDV-iz9hAHIVUqzVNc9Q3BJaGNe7wLVLQ5kuYiJRBaTG8K1abrElxfK-pZELWy-rt8gh9keSZbH8OnF8Djx5j_BlTLe5nXDPcmqHff6Bu3', 'width': 4128}]",-1.8807178,121.3350248
"Bahoue, Petasia, Kabupaten Morowali, Central Sulawesi 94971, Indonesia",Kuda Laut Hotel,ChIJSbzemRzmjy0Ryb2W2FC3TdE,4.1,"['lodging', 'point_of_interest', 'establishment']",173.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104151658754544628604"">Kendari Media</a>'], 'photo_reference': 'AUGGfZkEJpV7hVekQLCnRsTbXJitncc51coZqAzcPXoV3Q_znaiN7YiefDQTjfoMjL6RYLvPi5bTyoiWnrtH9INvAB8OMo5d0Qn_0nlmtkJLU783cwmaOs_z-FHgcQazQmVT_EWLPVvfMtU8KJ7zj-b-8tZNkc0fcu0WI7H_VxbwL-pk4K-i', 'width': 3264}]",-1.9704771,121.3410677
"28GR+G4V, Jl. Dr. Sahardjo, Bahoue, Kec. Petasia, Kabupaten Morowali Utara, Sulawesi Tengah 94971, Indonesia",Penginapan DIAN PATRA,ChIJQ85w-hrmjy0RF4zjHvYKj54,3.9,"['lodging', 'point_of_interest', 'establishment']",58.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116497829330085969476"">mokhamad ariyanto</a>'], 'photo_reference': 'AUGGfZkmiKiXDjLKRTkGLSYj8dSzmWlzesIbyli2a21OvXDSCyfP32VpkTnC_LfsNp9e_CFS0VAi8BHhxh_CrtMu6LhtaMqF2u9f5SRp55dYiPw6T0QFJenKfMfD4kOTq0MPjcAqgn01TLPmdcihZEA89xjUwaLAqXRxqOUTbCoTvmlG7RRy', 'width': 4080}]",-1.9736203,121.3402726
"Jl. Dr. Sahardjo, Bahoue, Kec. Petasia, Kabupaten Morowali Utara, Sulawesi Tengah 94971, Indonesia",DI & GI ‘S MOTEL,ChIJU-IORrrnjy0RxMJWLNC0ykI,4.9,"['lodging', 'point_of_interest', 'establishment']",13.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114013524958216639057"">A Google User</a>'], 'photo_reference': 'AUGGfZnLbXyD6lk6pAZK4Tk4vVfocfN2QiOz9LGzGtn4TL3adP_8AXbwV57I9YLTwSMOjbzZG66zaa3IWiTkUOyzGIP9t5VEypO99bMGLQ2rFxMocaxHvmcxZhwQ3o74xs_j9pMb0OOST3uKIjoDSIBP51iDizACWGAn-34yQFy5a1G3GXMQ', 'width': 4032}]",-1.9682898,121.3430095
