formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"7XX9+3CJ, Jl. Raya Rupit-Karang Dapo, Rantau Kadam, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia",rumah alif,ChIJez8lNSk3MC4RtiOSoyVxgV8,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.7022433,102.9683826
"8X2M+4XH, Karang Dapo II, Karang Dapo, North Musi Rawas Regency, South Sumatra 31658, Indonesia",Rumah nenek acid,ChIJJSgmMKs3MC4RZAquvcvcL1s,4.0,"['lodging', 'point_of_interest', 'establishment']",3,,-2.6997182,102.985015
"7XWW+9W, Karang Dapo II, Karang Dapo, Musi Rawas Regency, South Sumatra, Indonesia",Rumah ZAMI,ChIJ05Mvp0g5MC4RpYNrgX7277A,0.0,"['lodging', 'point_of_interest', 'establishment']",0,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116376411786333508224"">A Google User</a>'], 'photo_reference': 'AUGGfZm6bXdNmNpAzZ4A_uRVwwrxy5mC-hJfJWtLSk9luJoDdMN4Y6KEDtnhaAROzex9oESm4Y9ul_7LF6lrxT_3-r6bIzcXnMFn4Yk0WItIAkodct4w9U3hS4kazYKbnL9zwfDFN1lhNDkUxYEnm9wtPykPtuf4eHNRAngB8xT80l12B3T-', 'width': 2160}]",-2.7040529,102.9973306
"72M2+9F6, Karang Dapo II, Karang Dapo, Musi Rawas Regency, South Sumatra, Indonesia",Rumah YENI,ChIJ8chqVjJHMC4Rkk0-JPXcb7g,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.7165815,103.0011331
"7XXH+982, Karang Dapo I, Karang Dapo, North Musi Rawas Regency, South Sumatra 31658, Indonesia",RUMAH DHONY RM,ChIJg746YwA3MC4RZxoespH76CA,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.7015667,102.9782411
"8X3J+W7Q, Karang Dapo I, Karang Dapo, Musi Rawas Regency, South Sumatra, Indonesia",Indrayati Nawawi,ChIJ1efodHg3MC4R7aXKfP9Sqnc,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.6952143,102.9807675
"829C+JRV, Biaro Baru, Karang Dapo, North Musi Rawas Regency, South Sumatra 31658, Indonesia",Rumah pak HARIADI,ChIJwdAWNQA5MC4RwqCreTUMRQ8,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.6809006,103.0220618
"JL.POROS SP5 DUSUN VI BLOK F, Setia Marga, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia",Bina karya (Sujiono),ChIJG_hOdCJBMC4RK-SPF9avPrU,5.0,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106757376814359590497"">A Google User</a>'], 'photo_reference': 'AUGGfZl4gzxe7XetqGKnLGd6zDTvTLLoUf-2vXn-8Lp62UKDkAtvkzpsQYua0XWLMX-i1LLEK49Znjo9bJki4zI9uXs2vgmk0UvCyZmDCPb9-UPVSH-0MQuFrn3D8s84s7ngbBKuTJMcz6SleF4mUrKvRgUteSKjcs8cSE57mO8QE2N9dkC1', 'width': 3000}]",-2.7708816,103.0961839
"7XV2+4QX, Jl. Raya Rupit-Karang Dapo, Kertasari, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia","Hatob Dakwa, S.T",ChIJpzIUN5Q3MC4Rcbs1vxyYOMw,5.0,"['lodging', 'point_of_interest', 'establishment']",2,,-2.7071393,102.9519858
"723P+V78, Biaro Baru, Karang Dapo, North Musi Rawas Regency, South Sumatra, Indonesia",Rumah orang geteng,ChIJCeGSWABHMC4RW_CxMrWUviU,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.7453255,103.035694
"7XV2+87Q, Kertasari, Karang Dapo, Musi Rawas Regency, South Sumatra 31658, Indonesia",Hotel Ade iman putra,ChIJDXQInHc3MC4RL-kWayu_exw,5.0,"['lodging', 'point_of_interest', 'establishment']",1,,-2.7069493,102.9508276
"53RJ+5HG, Setia Marga, Karang Dapo, Musi Rawas Regency, South Sumatra 31657, Indonesia",Hotel Micht,ChIJAd-oYGBFMC4RSTcCZnpps6s,1.0,"['lodging', 'point_of_interest', 'establishment']",1,,-2.8095595,103.0814676
"723P+V78, Biaro Baru, Karang Dapo, North Musi Rawas Regency, South Sumatra, Indonesia",Rumah Laura rabil,ChIJ5xymGZxHMC4ReGKRa6cWFsg,0.0,"['lodging', 'point_of_interest', 'establishment']",0,,-2.7453255,103.035694
