formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"Jl. WR Supratman No. 3 Dwikora, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21144, Indonesia","{'location': {'lat': 2.9582337, 'lng': 99.06144549999999}, 'viewport': {'northeast': {'lat': 2.959501529892723, 'lng': 99.06264797989272}, 'southwest': {'lat': 2.956801870107278, 'lng': 99.05994832010728}}}",Siantar Hotel,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102184185448180550732"">Rika Andary</a>'], 'photo_reference': 'AUGGfZnSWCMqUbpb2C29o6lMFMyeH6IPAcagSrkNdD7drrkdKRjxpuon7hQAH5OHDqKup8g0C2TIjMzRDMFctpzj19gccjAyogjOHrCxkpW1DhTuDUTGemxnOlCMHGC468akDCN_lm8IY8G2kpD2sWFZci3iow-1cvsRFQ7IxBruS4t90m1Q', 'width': 3472}]",ChIJ4WFfol6EMTARWSoF9q80tbA,4.1,"['lodging', 'point_of_interest', 'establishment']",853
"Jl. P Diponegoro No.21A, Karo, Kec. Siantar Sel., Kota Pematang Siantar, Sumatera Utara 21145, Indonesia","{'location': {'lat': 2.952587, 'lng': 99.0653035}, 'viewport': {'northeast': {'lat': 2.953799679892721, 'lng': 99.06654577989272}, 'southwest': {'lat': 2.951100020107277, 'lng': 99.06384612010727}}}",Sapadia Hotel,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100058634666946585656"">A Google User</a>'], 'photo_reference': 'AUGGfZm6BVy9ErVrsZxK7ju1IJPNojLqXiFvHnFdb8SlV6xOpIcqyNyQc-StrDfv_6U72PG1ngFkJlYdufxqpgxczyJ_cc-eMotB4wL9XtGTjjlmH5MyQbAU8YS-6IeDyE1iaxOv1cyP_2JgmCVyj2_vaKgEAvZYr6S6y9oBqED4dhlxdvDI', 'width': 3264}]",ChIJ____T1KEMTARwcf-sMtZXHU,4.3,"['lodging', 'point_of_interest', 'establishment']",2135
"Jl. Cipto No.170, Dwikora, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21145, Indonesia","{'location': {'lat': 2.9569051, 'lng': 99.0676302}, 'viewport': {'northeast': {'lat': 2.958246679892722, 'lng': 99.06898287989273}, 'southwest': {'lat': 2.955547020107277, 'lng': 99.0662832201073}}}",Wisma Davinci Pematang Siantar,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111408937842874626610"">Antoni Wijaya</a>'], 'photo_reference': 'AUGGfZnuVQd_wmNSaOh52wJBI3EqlJB9nXedLhkfMTceEBc1_5qoXjetidjmJiHxVyofLfBKYl6YEu19zEIyj_FYpf-wxiRZqum9u94hOy3yGzsZ-4BqNG37_3SCdEVXKyKW1_0DwmUqhIy5r1huMj8Upwx5Fz6biZUeVT-vA8A8pxNKTchw', 'width': 4624}]",ChIJodP8bOiFMTAR_nTGXjNCl-E,4.3,"['lodging', 'point_of_interest', 'establishment']",53
"Jl. Kapten M.H. Sitorus No.15, Teladan, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21115, Indonesia","{'location': {'lat': 2.9529792, 'lng': 99.0609035}, 'viewport': {'northeast': {'lat': 2.954311329892722, 'lng': 99.06221387989272}, 'southwest': {'lat': 2.951611670107277, 'lng': 99.05951422010727}}}",Hotel Grand Palm,"[{'height': 1885, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108744332523873012387"">Grand Palm Hotel</a>'], 'photo_reference': 'AUGGfZkie8n3cffqum2crJ9vSxHXFk6CQchJAFWeDnj1l2q2nZoJ0N-63Ug4ZMt6nu5bw-sEI8emrHdoJwYstnNF984B5PjCeeKX0TPSHfciGlrs97ABtQeHngc1wnw8OpoA2JuuefoQvylpcWRHxeY8OQ8TRw40GgXW6DEhYatvvWTHWe0h', 'width': 3271}]",ChIJl-apCVmEMTAR10OnlwI-boA,4.1,"['lodging', 'point_of_interest', 'establishment']",446
"Jl. Jeruk Bawah No.20, Bantan, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21142, Indonesia","{'location': {'lat': 2.9616298, 'lng': 99.05558099999999}, 'viewport': {'northeast': {'lat': 2.963098779892722, 'lng': 99.05684752989272}, 'southwest': {'lat': 2.960399120107278, 'lng': 99.05414787010727}}}",RedDoorz @ Pematangsiantar 2,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101288745447907852695"">A Google User</a>'], 'photo_reference': 'AUGGfZn1mOC66bI3ebrxzuqUCz0TJMAFPPCZ3c3fFMOcAlKAgBtgoYujMqsGeD35vC76bKTrPg1QIRMsmzKYBDR-PO3p646BJtNC5mLspDzeNt5r1cba0fqI-MjwLmIemjiUGmmpl7N9om9dYsYyFs-UZg3ByacQMU0SyKy6qQtYOt7SakaV', 'width': 900}]",ChIJ4wRbcZCFMTARPrxqTsd86P8,4.5,"['lodging', 'point_of_interest', 'establishment']",330
"X345+53R, Jl. Penyabungan, Timbang Galung, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara, Indonesia","{'location': {'lat': 2.9554764, 'lng': 99.05763999999999}, 'viewport': {'northeast': {'lat': 2.956796579892722, 'lng': 99.05898812989274}, 'southwest': {'lat': 2.954096920107278, 'lng': 99.05628847010729}}}",Gwen Hotel,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104552130818352232170"">ando</a>'], 'photo_reference': 'AUGGfZkxkr0ESnvsSsHgB60q4V6Rye_wDIhnvswcePnzNerrX-m4qOZypzofU-arkapMbJTYu_30Xn6pPvEXKMKI4sDuAplWCkAsSoTlzZDLn7c5sJkw0Eif7ftAcpcNNxlSOxEPFXDQi-90-T-IniNZ1825A4boaQL5q1m-6w151qT_mEFe', 'width': 1280}]",ChIJBZ8qfACFMTARmb4HQ9-rrmI,4.7,"['lodging', 'point_of_interest', 'establishment']",15
"Jl. Penyabungan dan 7 No.5, Timbang Galung, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21151, Indonesia","{'location': {'lat': 2.9552676, 'lng': 99.0575525}, 'viewport': {'northeast': {'lat': 2.956691829892722, 'lng': 99.05890617989273}, 'southwest': {'lat': 2.953992170107277, 'lng': 99.05620652010728}}}",RedDoorz near Stasiun Pematangsiantar,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102362675383748521715"">A Google User</a>'], 'photo_reference': 'AUGGfZnJ_SucbQetzoX_9TyPeJVKAj4g62WHYizb9nyskShViJUuTkZOOWg8JNnBvILnE2k-fSymwjKj-qCAPM_trs0RJUt3s5oB-o0ncOcfu5Ba-45nRFA57IhVnibMdD2I_xPFleD0c9AL69Ukohn2u-yJZGb69XpCntSG-kHhQK4o3C4c', 'width': 4000}]",ChIJ21tqxF-FMTARgz0s1uwG99I,4.6,"['lodging', 'point_of_interest', 'establishment']",22
"Jln. Sangnawaluh Mega Land C38-41, Pematang Siantar, Siopat Suhu, Kec. Siantar Tim., Kota Pematang Siantar, Sumatera Utara 21151, Indonesia","{'location': {'lat': 2.9602175, 'lng': 99.08335939999999}, 'viewport': {'northeast': {'lat': 2.961570179892722, 'lng': 99.08461947989271}, 'southwest': {'lat': 2.958870520107277, 'lng': 99.08191982010727}}}","GRAND MEGA HOTEL, MEGALAND","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109383259024956999132"">Cheristopher Heng</a>'], 'photo_reference': 'AUGGfZljdC6CjOgysGnTuR9gXUWTQ9c1EJG_93-vJ92tvz0TK2LKkuHb9ghaXJ9HOdTMbXS2jp6PCDSuA23scC821taU0bB8ztEIY5foKPptV40GFAooIRc9r8N4Obqwxh2TOxMvN2AFEMO9EMetuWUuFKLCqMQc_j7S_-EJMEHlGfPUtK5l', 'width': 4032}]",ChIJMWWnUxSEMTAR0O9N7WNfThc,4.3,"['lodging', 'point_of_interest', 'establishment']",926
"Jl. Medan, No. 88, Siantar Utara, Kec. Siantar Martoba, Kota Pematang Siantar, Sumatera Utara 21138, Indonesia","{'location': {'lat': 2.9881873, 'lng': 99.0813566}, 'viewport': {'northeast': {'lat': 2.989530879892722, 'lng': 99.08275572989272}, 'southwest': {'lat': 2.986831220107278, 'lng': 99.08005607010728}}}",Grand Zuri Pematangsiantar,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105238124540948082419"">A Google User</a>'], 'photo_reference': 'AUGGfZkuarTqOZTVii9hP19fMxkgYm0yQiBwX25qPesBZehMYXqrgbdUcQP__vSKfmGtzPfBjUFU1EYvRVZGzJtYo_Ox9DSoygqL1lpldFHMy5Wr_GuMhOAu9WorMUA07CWwRj8Tx8kYooKzWR3eT9CxWQpWy_-xjekrqyqAYqa3druUQ1I', 'width': 2560}]",ChIJk0-Sk_KDMTARwV5DLk6TAKw,4.3,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",2214
"Jl. Sutomo No.86, Dwikora, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21145, Indonesia","{'location': {'lat': 2.9562629, 'lng': 99.0646547}, 'viewport': {'northeast': {'lat': 2.957651379892722, 'lng': 99.06598782989272}, 'southwest': {'lat': 2.954951720107278, 'lng': 99.06328817010728}}}",RedDoorz @ Best Hotel Jalan Dr. Sutomo Siantar,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101133627214347672625"">Ebed Simanullang</a>'], 'photo_reference': 'AUGGfZnokBN-dKN4apwnrZpx3JqbKWVmjwbwOmujVG00xD4s6MIjVmXFXyagIo2MR1wZJJ3DmW1qyE8v1-umqjqa2Kc7lJQFCvmbXPTx0EMduiGVpcGYXJ6sGzwJZz_xUCTYtUsjV5SUu5-Qb-4Vvw1QbchdYEZN7Gy3Jd5BcmSoxPz8MVhE', 'width': 3024}]",ChIJLYs1YmmFMTARK5CdfzXaFT8,0.0,"['lodging', 'point_of_interest', 'establishment']",0
"Komplek Mega Land, Jl. Asahan No.56-59 Blok C, Siopat Suhu, Siantar Timur, Pematang Siantar City, North Sumatra 21151, Indonesia","{'location': {'lat': 2.9596264, 'lng': 99.08328309999999}, 'viewport': {'northeast': {'lat': 2.960975329892722, 'lng': 99.08459577989271}, 'southwest': {'lat': 2.958275670107277, 'lng': 99.08189612010727}}}",Alvina Hotel & Cafe,"[{'height': 493, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109994338527540065856"">Bang Ringo</a>'], 'photo_reference': 'AUGGfZk40XEx7O1ede6ZMHB_pi0jLuc_QA6JPGSo-4aK15Objz036BED2nqnWoev2IgGfr301XdzQ3s_iBRiX6Nx8ssQA22UBPVCvdv98_jTAItjAczbK3li3iRZIXlMUw-ypxoDXA4PDP3DMggJu46Sisnus-d0AuTf6o-Jp4d_RdwAV1g', 'width': 740}]",ChIJE2gKIj6EMTARRcOqsZGk3aw,4.4,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1349
"Jl. Sangnawaluh No.38CDEF, Siopat Suhu, Kec. Siantar Tim., Kota Pematang Siantar, Sumatera Utara 21151, Indonesia","{'location': {'lat': 2.9635632, 'lng': 99.0858446}, 'viewport': {'northeast': {'lat': 2.964993229892722, 'lng': 99.08713397989273}, 'southwest': {'lat': 2.962293570107278, 'lng': 99.08443432010728}}}",Mega Express Hotel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109383259024956999132"">Cheristopher Heng</a>'], 'photo_reference': 'AUGGfZn7y7sG7yXgsm40nwX5clu0xZPITVkyUj51WsoHy-ja0izwwQ3mt2_Fvq3pzr-j9jJmbGS7cpDtKbp4hvWIuvUowp45waj9MFDDPCfcJVcgT7OxHUcDJhdXUnlIvtXF8JdfMGcd4m4RbJFZs6lLJO0yW26SSzKNotYUdgT823PJf7uj', 'width': 4032}]",ChIJW6PlWKaFMTAR6C37TDMr15g,4.5,"['lodging', 'point_of_interest', 'establishment']",419
"Jln.Sutomo Komplek SBC Blok B No.20, 21, Kota Pematang Siantar, Sulawesi Utara 21131, Indonesia","{'location': {'lat': 2.9591954, 'lng': 99.07302589999999}, 'viewport': {'northeast': {'lat': 2.960554479892723, 'lng': 99.07437177989272}, 'southwest': {'lat': 2.957854820107278, 'lng': 99.07167212010728}}}",Arya Inn Hotel & Library Cafe,"[{'height': 3240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101111765316769908991"">A Google User</a>'], 'photo_reference': 'AUGGfZnj67CXtG3elZXNNvKwiIDwWq9BR3a19rev9JaCEhu6deB125x9_e1PUqa3xWpqSQCFAL5Bd30LKzKi_zfGxquOhKeGvENNsSoJZObb-Yq4k4VzBQba5sqMm38bq6ikarmyKkkP8ST_iyuRJZo3-a9ATynnAEjZrppyhqLyKbrl_Scc', 'width': 5760}]",ChIJ_0Qp0C2FMTARvvtse-7WP54,4.5,"['lodging', 'point_of_interest', 'establishment']",49
"Jl. P Diponegoro, Karo, Kec. Siantar Sel., Kota Pematang Siantar, Sumatera Utara 21145, Indonesia","{'location': {'lat': 2.9537131, 'lng': 99.0645122}, 'viewport': {'northeast': {'lat': 2.955045779892723, 'lng': 99.06582452989272}, 'southwest': {'lat': 2.952346120107278, 'lng': 99.06312487010727}}}",City hotel,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112048025758997271198"">Cin Daely</a>'], 'photo_reference': 'AUGGfZncSg4RjtUt84oC96NV2FmsBXM8x3dZf6pamLqRlJm4A7CWENuqPRIAtd6ZGNZWTezZyG-CSor0UBTNEsW42xWopqYLP5G5yP65XFwCjnaH6mGkwg7QWMlzRvTqh68Xc9fzDRXMh7LzjzqPL8Gf1ZKXpdZ6SBKTSyjLMdKzQJOCqWNw', 'width': 2976}]",ChIJn0J18AOFMTARyH8CsIoqdAc,3.8,"['lodging', 'point_of_interest', 'establishment']",13
"Jl. Gereja No.101, Martimbang, Kec. Siantar Sel., Kota Pematang Siantar, Sumatera Utara 21117, Indonesia","{'location': {'lat': 2.9468499, 'lng': 99.05574840000001}, 'viewport': {'northeast': {'lat': 2.948126229892722, 'lng': 99.05714202989273}, 'southwest': {'lat': 2.945426570107278, 'lng': 99.05444237010728}}}",Batavia Hotel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115959406911700142286"">Sarjana Jordan</a>'], 'photo_reference': 'AUGGfZmR1BhnToGaKs9hpSQkYtUSuHpAX2J5K3_z7E-atRxCTLskMZjBclVf7r9p18Pt8UuSvMSudj3l2Z96DSQwQ9n6Brw7oX2ygELca0pJxmOK2leqYxcF2G43RHzmsXO-Y6jmeAZ346qUX8TQjI65qjFs6FArrXTMO5j9KwszEdxEt60', 'width': 4032}]",ChIJh0zx7cWFMTAR65OhSB_nbGo,4.5,"['lodging', 'point_of_interest', 'establishment']",389
"Jl. H. Adam Malik No.8, Timbang Galung, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21116, Indonesia","{'location': {'lat': 2.9546184, 'lng': 99.0582893}, 'viewport': {'northeast': {'lat': 2.955964929892723, 'lng': 99.05962287989273}, 'southwest': {'lat': 2.953265270107279, 'lng': 99.0569232201073}}}",Guest House Humanitas,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101617824574649037992"">Wisma Humanitas</a>'], 'photo_reference': 'AUGGfZlWXyeAqbEn2QWtERRcp8E0Osw6rltl-MYWRSNYgnSxMOmuO66Mi4WOwOLoCGByEghUp_F05Fkh2Rf45gO_ZAskTPGIObLuaKfrdseDKinPK6kgsWAWfrBpUBRH0K0Bw4tNJh50C3q7C_W2X0GTCAQU011B6zwgjdu9EMTQC5paJVCm', 'width': 2000}]",ChIJC7CWBvaEMTAR9af5w38Jd2c,4.1,"['lodging', 'point_of_interest', 'establishment']",349
