formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"QQM5+FWG, JL. Habema, Walaik, Distrik Wamena, Kabupaten Jayawijaya, Papua 99564, Indonesia",Sinakma Elok Hotel,ChIJK-M9T6t5PmgR_J7sTX5HkJY,4.0,"['lodging', 'point_of_interest', 'establishment']",2.0,,-4.216313,138.759842
"2JGP+XXP, Pingel, Ilaga, Puncak Regency, Papua 98972, Indonesia",Penginapan RM Kelabo,ChIJRRnxhBdHPWgRYzwLs7guKCA,4.8,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 3136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116629867479376035436"">aristo law</a>'], 'photo_reference': 'AUGGfZl9qvKbQ8xn9JqwC9S-9udXQb9k7ExR5QlSycbCF28x6J1USwJ8povVi0BENnqr2BAFcAUGVTtjGV8AcQvlhwQSo8EG77nSJLbjyMWaxypD64X3bkkj95BNUDvfhFjITTjzzHJhLFEZ4vg6rjxEi7OadjQZkrd8qfZdsJnnM6dy7sD2', 'width': 4224}]",-3.9727453,137.6387145
"3FG2+2GM, Unnamed Road, Bokon, Distrik Tiom, Kabupaten Lanny Jaya, Papua 99567, Indonesia",Nawi Abua Hotel,ChIJ8547BMftPWgRjmNdcUmN_s0,4.3,"['lodging', 'point_of_interest', 'establishment']",23.0,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117999200374210433275"">Benny Alegwy</a>'], 'photo_reference': 'AUGGfZn_5-MZOzFH1EKTns_55Js8yFvDl-28U72DCFmjR1Rztf9Mu_7YjRMzpcllM8nAm2qh7o9ePz5wFzIsaS8ycxgZaH1OG-okUCKuME0ca_Rywm4t7KW3lZUJ9r1DUfn8VzvJ4iG5OEc9FhZP8MW1oXa9Q9XfQbsbgy6pWa7NTCfW-Iaj', 'width': 4000}]",-3.9249165,138.4513033
"Jl. Sumbawa No.1, Wamena Kota, Wamena, Jayawijaya Regency, Papua 99511, Indonesia",Grand Baliem Hotel Wamena,ChIJ6Z8gecJtPmgRC19fJ4ezE9M,4.6,"['lodging', 'point_of_interest', 'establishment']",156.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100513614716521392357"">magira pasaribu</a>'], 'photo_reference': 'AUGGfZlqfLWMTv7pYctkZQAJNKU-0NP-pqyo2VW6V9IUoCqPZbj7YvciGaki5P0rpDWmNJG3TH_UF3cLbTChGTGespPk1Jp4Zb6eaLVfI66Y0lWyIwPzSSIkfry6KxpC3RmeOVg76nx3T1tAB3J5X1Qss7FOJVnB3Z2bwyNGArY4bPgrv0Ya', 'width': 4624}]",-4.097026,138.9489275
"Jalan A Yani no 14 Irian Jaya / Papua, Wouma, Piramid, Jayawijaya Regency, Papua 99511, Indonesia",Hotel Matoa,ChIJhwc-cm5sPmgRrHNps0-4C48,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,,-4.11609,138.949
"Jl. Gatot Subroto No.63, Ketimavit, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Hotel Nayak,ChIJPzn6r3hsPmgRn9l8gYUFjjU,3.4,"['lodging', 'point_of_interest', 'establishment']",37.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111441125593657915054"">Rahmadi Rahman</a>'], 'photo_reference': 'AUGGfZla2PYEWwNwBR2KKArIO7vQTlXtQklDxW11qgUVrD-18wvSMtcEN9XsjftujDKR86m8MBdM_pJY3aABnJZtqKz4fdiWaDI7jfJcUU7KKSpr5NXJk3IQaGQop0ckgUdP7zi3-gea02Q3bTY-ZKSriEYhDl40aa0Yj5xi1AQDSCAZyT_3', 'width': 4128}]",-4.094583699999999,138.9489459
"Jl. Bayangkara, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Hotel Grand Sartika,ChIJb7dgfr5tPmgRC64oNk4r9m8,4.0,"['lodging', 'point_of_interest', 'establishment']",274.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117794416794904326125"">A Google User</a>'], 'photo_reference': 'AUGGfZnDX7My1nVMPO5vNQSOvboZTq8epK7Cq4w0BR4tozHDV5Mct9eN66ebKg0Aac307Y7LW7FIiByWayX9xU2IjWcakzT4qO4zyXDzXiOdMT90IXGwFy8Py1WJIGtudT_8ATdeYZzVgqxK2mFeeGkAyEVxjCzVXdmris_sZP6YeTGWoIZL', 'width': 1280}]",-4.0989887,138.9395079
"Jl. Trikora No.114, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Baliem Pilamo Hotel,ChIJnZptEoVsPmgRAsLExqCsZkw,4.1,"['lodging', 'point_of_interest', 'establishment']",669.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110721815639898358548"">Rachman Kosasih</a>'], 'photo_reference': 'AUGGfZnODUa0XidFubxOxsGUUJjiy9YnR6sl9bDOx2X6FPLsi2TvIw6r5bMG267GbewdiLzT6yU79Xgin0HVm91ecXtk309058mk5NaxpWowG5EEM1vbyioRt-BIM6KJXhnaD4t45Ybx0x3bG0ipeGs3u_wPjAIl-Fr-mvW1Muqe2GVwh8lC', 'width': 4000}]",-4.089872,138.9452891
"Jl Pattimura No 32 Wamena, Kama, Wesaput, Jayawijaya Regency, Papua 99511, Indonesia",Hotel Mas Budi,ChIJaSFdn8mJFWgR61UiG6z5G2g,3.8,"['lodging', 'point_of_interest', 'establishment']",71.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101670126549042304114"">Suryaputraramadhan67 67</a>'], 'photo_reference': 'AUGGfZnJlRERL8em5n0shj6cRDsgG2g7jI-DAH2AG3ecaK8zzwf1HPStcZviQ5Xf6_GPTNtoMOBXyLQrR7Vg7-35sNdYUe20iTtgaeP3ixNSA1QqwlNlgrSlnsAr34PuSPnIgBOw5Biz8tPWjKLyy774JjhA2pTU2OOPfLHmsYcKfV2q4nbR', 'width': 4608}]",-4.088417499999999,138.9453802
"WW4P+CX8, Jl. Sosial, Honelama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",RUMAH MARCO GERAND KERDA,ChIJIUtEl7ZtPmgRFOBeo6QSkqY,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,,-4.0939225,138.9374522
"Jl. Irian No.40, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Hotel Putri Dani,ChIJ4bU9KFFtPmgREntV6sLgdI8,4.1,"['lodging', 'point_of_interest', 'establishment']",50.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115751856670608836834"">Semuel Yigibalom</a>'], 'photo_reference': 'AUGGfZmcsPpVIiUigaW2wcgGH47FcVardvK_FUkBXREwyjCiqkpl-sk55cPWku2PoOZ0bjoDpz1FMQnNft9CRRm-p_6jnwGqaXzZkQpWSiICPsIBbX_bvbsnSQOg5JyJzXflTs9DAlvErYggjYDe2RuWne3_wiGX2u3E5O0sqO_H7rwaXeLL', 'width': 3000}]",-4.0957582,138.9392487
"WW8R+2P, Kama, Wesaput, Jayawijaya Regency, Papua 99511, Indonesia",Yusri,ChIJpcWoCAttPmgROCSW4KFYuSg,3.7,"['lodging', 'point_of_interest', 'establishment']",3.0,,-4.0848664,138.9417708
"WX32+74C, JL. Jenderal Gatot Subroto, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Syahrial Jaya Hotel,ChIJI_wKpppsPmgRUVQLzkDOINs,3.0,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105891912755258830153"">A Google User</a>'], 'photo_reference': 'AUGGfZlNmA90GRsxTKk2olyyAsDUlyvEpbrtp6g-v3Qib0cbsmLfVjKKRHs8M1D_T93UjbDAlvsJqpmj0Dmg6LbnhFSZGoJgOXjgxH2BP9iSZV6pnccVjtAb9cLvOZlEAoQeA_66d2o6z_THgw6o6XXbyfLgZVTNNL01ZpB6f8iLXLatj9fu', 'width': 4032}]",-4.096816,138.9502641
"Jl. Irian No.18, Honelama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Srikandi Hotel,ChIJo16SJfJsPmgRXsb_8Fq87SY,3.3,"['lodging', 'point_of_interest', 'establishment']",20.0,"[{'height': 532, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107200777531885532715"">A Google User</a>'], 'photo_reference': 'AUGGfZmiG7A0IgzjNaQhGp5DKpxiOsx4oTwDwayak3kyTdj4TZ2pLI6Khm1kY8bJ2t-R5hm67Vl28QDi4mj8grQ3s12CL19si2hvlR6l_-p7j6XlFMzS2QZBYR54e2zbzrAV-Mt46Fu5CN9khjEZCGmzsuBgKuAIm59XRoyK_GsgkdGQSDs2', 'width': 720}]",-4.097402,138.9358054
"Jl. Irian No.26, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Rainbow hotel,ChIJlc_y4ZJsPmgRR9VPE_4yjIo,3.7,"['lodging', 'point_of_interest', 'establishment']",96.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018812891023328242"">Choky Amitie</a>'], 'photo_reference': 'AUGGfZkULJ4R5mp875w9i9QuVRg9wDGnIlhR5MKfnObEj9HuhEQfH0O3mw3qrZlW1m8xkRkqD2P7AFd2B8zgIjDFzjmqpxlYxnucLmYto_z02CudandFj8wy-ES5qzGgggg43wxHnSYSdvHYp8eqPl5jwTv4DqaQW-qlKnjCpFebjiqnEC7v', 'width': 4032}]",-4.0943935,138.9419323
"J9W8+52R, Jl. dewi sri Irian Jaya, Wahaik, Ninia, Yahukimo regency, Papua 99571, Indonesia",Tirta Mandala Hotel,ChIJfVdT____PmgRTcgeR9wTS1I,5.0,"['lodging', 'point_of_interest', 'establishment']",2.0,,-4.3545,139.365
"A. Yani Street 1 Irian Jaya / Papua, Wouma, Piramid, Jayawijaya Regency, Papua 99511, Indonesia",Hotel Mariat Sorong,ChIJhwc-cm5sPmgRSs1u2Z8Hxmk,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,,-4.11609,138.949
"Jl. Ambon No.1, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Hotel Anggrek Wamena,ChIJnZptEoVsPmgRWCQD1wxRFIw,4.1,"['lodging', 'point_of_interest', 'establishment']",32.0,"[{'height': 1004, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106902537800049153516"">Halfish Story</a>'], 'photo_reference': 'AUGGfZmDh3URc3iMWlH3ecgASIeclaa4EjCbb0vYDbODXbD0lCn098nS6mpboz90EdeE3n40LWVltgWDHFeMhjl23nwtdP26JU9gH3r9YZ2wX_Vf5mGXdp0_B6kYH9lDhPc8CZSPphJqMhwL89USctavWa2aynXIbL3aWBFFllcnp5hDUQ9C', 'width': 1339}]",-4.0951401,138.9486951
