formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"Belakang SMPN 1 Jl. Tan Malaka No.km 14, Guguak VIII Koto, Kec. Guguak, Kabupaten Lima Puluh Kota, Sumatera Barat 26253, Indonesia",Homestay Tobex / Penginapan CPNS,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110355730120812861780"">A Google User</a>'], 'photo_reference': 'AUGGfZkh-5U8wmzvgf4z1jLabF8oZVWtFgcI0MFYoMXuy35yi7Vx9WeOQk3391fJ3Ml2O2sZBHGpFrEhN-VXB_aAyypzz0UffSkwbr3oIxTS2eT8H48EPnSTJTkDhrR3c_Tf1BlFGa1edsuMDi5fvdq4mwqLVNB58NJ0MDQEb8aWOF3FMAYv', 'width': 1600}]",ChIJY4Y6ozJT1S8RBmmzgE6IyTY,4.7,"['lodging', 'point_of_interest', 'establishment']",19,-0.1301164,100.540821
"Taeh Bukik, Payakumbuh, Lima Puluh Kota Regency, West Sumatra 26251, Indonesia",Tombak Resort,"[{'height': 3712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109313851514891577959"">Ari Irawan</a>'], 'photo_reference': 'AUGGfZmkcAeWaqjSi61LuzMWR4wPqPGEAYPgn2mI6fCgZX9Sbt67h7ZiPvcEV6AGnEvOGvEI0zocS1E1qZjv9rBBBMbsVR_wglC62RxFHzim6PaRPnppQD-mUiQhZXAdIt0lyi-SraXU2GzXjvKVCUF6PljQrhr2iKG6XFIKCBI_aaf-h98K', 'width': 7632}]",ChIJR21kBVlN1S8Ro2AGQr819to,4.5,"['lodging', 'point_of_interest', 'establishment']",75,-0.1496747,100.6049147
"Jl. Binuang, Kayu Kubu, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat, Indonesia",Padi Ecolodge,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108120020179869001299"">aq taphaar</a>'], 'photo_reference': 'AUGGfZl-sqCr3ILaaKgtCeTzUW5J-93BwFcuC5EPC6bJfzrMBLUchYKNKFeu9jTXoUm0VzZaVe6WGoyRCtyEfLzTxp2245wFGpf3lMvDBYH9AaWXBgjm6pw_VBq1xiLdwT2f9v6J2P5Bb-4HBIrK3zoEzTEUM4ZZSfBwdUOYHa3r1EIH5_q0', 'width': 3024}]",ChIJ2VimXgc51S8RoMm62RMdAuE,4.6,"['lodging', 'point_of_interest', 'establishment']",50,-0.3071891,100.3615229
"Jl. Latsitarda, Parik Rantang, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26219, Indonesia",Wafaby Guest House Hotel Homestay Payakumbuh,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112912399478035281915"">A Google User</a>'], 'photo_reference': 'AUGGfZm6GhbVnjH83O2Z4I5sRE0G_-DZ5D4baW_IAUFX9rm_tstxIYpmNPDoahRbtY77dbdaCJ3EAODrsh20Ngoapok9bnhmyzuyhrU1_Ni5OrMNk4EaH6HAFhtnyt1DzXmyGRZQRwf1_jDfdA7GJ2Ml7un4ktch1YPiujFEBz6V8qgwZbmH', 'width': 4000}]",ChIJV_bPfUa1Ki4RCo20UclrHJw,4.9,"['lodging', 'point_of_interest', 'establishment']",216,-0.2239716,100.624971
"Jorong Lubuak Limpato, Tarantang, Lembah, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271, Indonesia",Teras Harau,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115865339890540753262"">A Google User</a>'], 'photo_reference': 'AUGGfZmkQ0128-3Bdy3Q-jke_CO1weKDj-emsyDQPbU1sR6BmHDz4byBK0jnNHEKM8cr-wCOBXrC9UzRauH8Q3zJC3C68GlznHBKZkTxcPsv9exxN6HngRNGuo5RXjxFA9I6RvvouUf3lb-Y3ZNJwbNblsj5w9XOvFn0JcRd7gXrQWfkPwFq', 'width': 1280}]",ChIJcxBZDoiyKi4Rlj-w7mb9ls4,4.4,"['mosque', 'cafe', 'lodging', 'restaurant', 'food', 'place_of_worship', 'point_of_interest', 'establishment']",320,-0.1063261,100.6634052
"Tarantang, Harau, Lima Puluh Kota Regency, West Sumatra 26271, Indonesia",Roemah Abdoe Cafe and Homestay,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113234479071108532435"">A Google User</a>'], 'photo_reference': 'AUGGfZn5uyjmumofwkGbvU5PIGq5U4IT-7Y_r9kBMz3JKTPyam8wilS7pBheXIxqJ9CTmWNTNibT7zKzaUKbxriwvagT7ppoiuwUnMsIf2GHjuJp7CCJt2qMLRicyhtL9YbPLPqE-U6hZxHiCncua4NjeR3nYjKP3RFU9PFftGfwUPf2KnP5', 'width': 4032}]",ChIJo9u7z1KsKi4RbjaFHn3rVRs,4.4,"['lodging', 'point_of_interest', 'establishment']",102,-0.109685,100.6735666
"Jl. Yos Sudarso No.29, Kayu Kubu, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26115, Indonesia",Grand Rocky Hotel Bukittinggi,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114288452579394288750"">A Google User</a>'], 'photo_reference': 'AUGGfZnVgmDuy6qbZMbl14ejRw3I756rOuvVQD3DfH2tlPFX5NRDrIxDMup3H2Pk-Pji73VVovQz73j_zDeZDHQbuIsraWWgL5BqgE6AL-r1gqueSAC17Vd9GprS_ZdluYszjzAeMwYzOBYsIaIwlqHq2NCw1Ah-HuK67aAbdp7BYZ-7ijy8', 'width': 1920}]",ChIJxxkDWqM41S8ROW1AiF9EwjU,4.5,"['lodging', 'point_of_interest', 'establishment']",3813,-0.3027454,100.3662925
"Komplek Inkorba, Jl. Cempaka No. 1, Kecamatan Guguak Bulek, Mandiangin, Campago Guguk Bulek, Kec. Mandiangin Koto Selayan, Kota Bukittinggi, Sumatera Barat 26128, Indonesia",Campago Resort Hotel,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115780961764853988087"">Al</a>'], 'photo_reference': 'AUGGfZneKBxOypC-hmTcJr5NtwZHYs0-i4c39oPr_4hFNy0FhPLlbUkmqJNd09obBBl0yVKN5HS3KuFnNwBncJyCTUqIr7H9zCp9-71aov1RWu3mV4Tmk16S1L2VsYXck_NMjkSVgjkwK2RLh1jGAi9KTnRI26l4sVqMx2Bx-_Zquwk4USOJ', 'width': 3468}]",ChIJmQAAN4ZH1S8RXDz8ppAGhl8,4.2,"['lodging', 'point_of_interest', 'establishment']",801,-0.2941456,100.381684
"Simp. Kompi C, Sarilamak, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271, Indonesia",Penginapan Katrina Syariah,"[{'height': 1693, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101198511971254730453"">elva amurita</a>'], 'photo_reference': 'AUGGfZkf9wHF2-h_WqrvtVg35PfRAzqDe6CMEsyPIYcwxcFJJUr75NaYpvzRoUeByNjI2rQySSCIjxWXNp4tOiH5Faqzdy-19Hy3j_jt7cYGYYFYIDuKWXvRRsAZpMXDZXtW-jgbeCWyjf7exl5Tm8JDD7sWd2SfQ-H6K0Rn_OubzYN4B6zL', 'width': 2252}]",ChIJAUO_z8izKi4Rffu55_y87_0,4.5,"['lodging', 'point_of_interest', 'establishment']",31,-0.162018,100.6613497
"Jl.Laras Datuk Bandaro, Bukit Cangang Kayu Ramang, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26115, Indonesia",TripleTree Hotel & Resort Bukittinggi,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112719533766646748446"">A Google User</a>'], 'photo_reference': 'AUGGfZktiE2_BHqgLvEALidqdK7w9PMSlvus7SdKerf9UG3qzd-FLm9Oxvh_EP6XGi8iPgDMc_Mip5vh7B8halGggHKquBPD3813PQuHh_kZtJrZxuFJbty9AAJzGs36fvPF3WX1HmAij53BPGoayVZenmXiU8vDL3iKdwwfTFxGvUOkVdFt', 'width': 768}]",ChIJ3wkQSEM51S8ROafOSKmcNDM,4.8,"['lodging', 'point_of_interest', 'establishment']",455,-0.3059126,100.3679924
