formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"Merawang, Daik, Lingga, Daik, Kec. Lingga, Kabupaten Lingga, Kepulauan Riau 29872, Indonesia","{'location': {'lat': -0.2165465, 'lng': 104.6220536}, 'viewport': {'northeast': {'lat': -0.2152859701072778, 'lng': 104.6233555298927}, 'southwest': {'lat': -0.2179856298927222, 'lng': 104.6206558701073}}}",Lingga Pesona Hotel,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105632633838001625053"">try febrianto</a>'], 'photo_reference': 'AUGGfZmOlfJS3paBpExJMPc9dM6VqLVAZBYF0Lyg5J3pUCMNf9oC3Mlavmy_qHAUJUNI6eKsxDBslbWcYBQ5Ewz-y4g99QpWMvTedrGCDLK7dk6VjRaqYgpLkn3DSlhrPHUZB8DZGJHXy98HfrweEVf6RvT2MJEplFQLcsARGDFkF4D5xJ8O', 'width': 3264}]",ChIJLxqBG9ZrJy4RkbQSGHeSlf0,3.8,"['lodging', 'point_of_interest', 'establishment']",277.0
"QJMF+JGM, Daik, Lingga, Lingga Regency, Riau Islands 29872, Indonesia","{'location': {'lat': -0.2159176, 'lng': 104.6238019}, 'viewport': {'northeast': {'lat': -0.2145077701072778, 'lng': 104.6252381298927}, 'southwest': {'lat': -0.2172074298927222, 'lng': 104.6225384701073}}}",Penginapan Sun ling,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100180282605021309399"">Charlie Lian</a>'], 'photo_reference': 'AUGGfZkFWrOKxoXTZbi1JMsPcH57pCB5YpBPuayVmGB7JNMsmhH5OR4Y6LbUoJPYzd_wCt2J1LpzV2xrjc3FtQJYFY3ITQgpKMe9yj-3CjfnQLjE5mD8yCe96yWBSmBBKm_pZvPLH5Su3e2R_cVrxBfvHGLU5LG1EAsbbDZhyYG571Q82T3R', 'width': 1920}]",ChIJ5xGA34dpJy4REHBEGHVOCvU,3.2,"['lodging', 'point_of_interest', 'establishment']",46.0
"Tande Hilir No. 41 RT. 1 / RW. 3, Daik, Kec. Lingga, Kabupaten Lingga, Kepulauan Riau 29872, Indonesia","{'location': {'lat': -0.2185456, 'lng': 104.6145078}, 'viewport': {'northeast': {'lat': -0.2170995201072778, 'lng': 104.6157475298927}, 'southwest': {'lat': -0.2197991798927222, 'lng': 104.6130478701073}}}",Moyang Homestay,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106589516055475394516"">A Google User</a>'], 'photo_reference': 'AUGGfZldd20S73mQmHNBhc48CssZmPchvMeiFNV8pWi7PBXNBI_pmgkUSH2fHJDUaQIwf17rCbDxzWotfmWU_dE190wjsu6Li8izoXs1hMhH1EXlMAl-NZ38K4yN4Xl18jLXueMQQVG8TYabEchDxmc0DCkA0nt2MPm1vJRJU9Ua0RlZuC5W', 'width': 1440}]",ChIJd9GJ8ipqJy4Rwx0JsiG-Nlc,4.4,"['lodging', 'point_of_interest', 'establishment']",78.0
"Jalan Encik Aman Kelang, Daik, Kec. Lingga, Kabupaten Lingga, Kepulauan Riau 29872, Indonesia","{'location': {'lat': -0.2124563, 'lng': 104.6093836}, 'viewport': {'northeast': {'lat': -0.2112325201072778, 'lng': 104.6106909298927}, 'southwest': {'lat': -0.2139321798927222, 'lng': 104.6079912701073}}}",Penginapan Cahaya Alam,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106495015050638838274"">A Google User</a>'], 'photo_reference': 'AUGGfZlJvnMPaso8MFHYtebGN0zteXv0jXyuDWLBDHCDdGyldZjChExee7HbPlexA4vouwooNrG_iKOMuHSadRcblC5eFbLSEZIvFGAQC7BsgcWqvaEAUWMowM0IS-iXdyU8J3sF5f7JENlbtrGmVrkbPCQ1nuZ4JNeYMBSYio6qV9Y7yCxd', 'width': 4000}]",ChIJV9DJ1XhpJy4R3VgwEqc4ssA,4.5,"['lodging', 'point_of_interest', 'establishment']",125.0
"Achmadi Usman Rd No.89, Panggak Laut, Lingga, Lingga Regency, Riau Islands 29872, Indonesia","{'location': {'lat': -0.1953916, 'lng': 104.6585726}, 'viewport': {'northeast': {'lat': -0.1940417701072778, 'lng': 104.6599224298927}, 'southwest': {'lat': -0.1967414298927222, 'lng': 104.6572227701073}}}",Hotel Sun Ling Daik,,ChIJFTTcXt9pJy4RKY3KePolNGM,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0
"Unnamed Road, Kote, Singkep, Kabupaten Lingga, Kepulauan Riau 29871, Indonesia","{'location': {'lat': -0.3641745, 'lng': 104.5070672}, 'viewport': {'northeast': {'lat': -0.3627605701072777, 'lng': 104.5084370298927}, 'southwest': {'lat': -0.3654602298927222, 'lng': 104.5057373701073}}}",Tok Linteng Camp,"[{'height': 2088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101488833810206045511"">Yoy Yoy</a>'], 'photo_reference': 'AUGGfZlKwjn5u74R67hUO-hUr-er9DUSacViGBi6CL2w1DE1xeZbIePBiyHMeoQuVsXA6DvTYtnw_EM8opuM0aBBYePpBxd3gnKKsp62nwnyeGLZfFgkM8-1LxmYUh6x_3TtNU94z0Qw2-mngvn8xvpUqmcUYlzwHY4t0SUm6zH1omaWTIbu', 'width': 4640}]",ChIJDXCbbI8RJy4RvpzArwLOLuw,4.0,"['lodging', 'point_of_interest', 'establishment']",10.0
"QJM7+3WP Em Apan, Jl, Daik, Lingga, Lingga Regency, Riau Islands 29872, Indonesia","{'location': {'lat': -0.217298, 'lng': 104.6148232}, 'viewport': {'northeast': {'lat': -0.2159814701072778, 'lng': 104.6162243798927}, 'southwest': {'lat': -0.2186811298927222, 'lng': 104.6135247201073}}}",Penginapan Anugrah 2,,ChIJjdaZTOtrJy4RfbZPSJgsj9c,4.2,"['lodging', 'point_of_interest', 'establishment']",6.0
"MFG6+G6R, Penuba, Lingga, Lingga Regency, Riau Islands 29872, Indonesia","{'location': {'lat': -0.3236487, 'lng': 104.4605147}, 'viewport': {'northeast': {'lat': -0.3222904701072778, 'lng': 104.4619113798927}, 'southwest': {'lat': -0.3249901298927222, 'lng': 104.4592117201073}}}",losmen penuba inn,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103398129336001401603"">yerri lewis</a>'], 'photo_reference': 'AUGGfZkNG-lnADQeygJpFzGCQOFjdCY4BdNvV9zZafDrxysljySSjDx-fJZ8u_gx8dn6xN-RPMYXtOhiJ2psXBaJZE-WITlfLPTKf7M43RvJNLJ2qnoUc2aSpjp027OuIbpfHvXSH0Lkxy6cIGsK1_2WiHzlBxmzG76i3JsA_g8F6RbCz63g', 'width': 1080}]",ChIJXduI4MsNJy4RkMiUBTELSsE,2.0,"['lodging', 'point_of_interest', 'establishment']",2.0
"Dabo Lama, Singkep, Lingga Regency, Riau Islands 29871, Indonesia","{'location': {'lat': -0.496868, 'lng': 104.5644962}, 'viewport': {'northeast': {'lat': -0.4955689201072776, 'lng': 104.5658573298927}, 'southwest': {'lat': -0.4982685798927221, 'lng': 104.5631576701073}}}",One Hotel,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102287813960311799169"">Faisal Gazali</a>'], 'photo_reference': 'AUGGfZmUGG86nRoIptQuDT2LacLM6XM-rPRoOzQqr0uqrgZcVwkARlmOCibfTKUsceYj713JCeMqIKVVXxSqoT-2IkojOqol1a-XK9UPqASy8sXIyg1ELAswcq3MAn97M7thptzwq4caPbqiYbmklAJ6sZ71wzXyvkdO6gaFPbOoJp0QlHEk', 'width': 3264}]",ChIJhZx4ZuIbJy4Rn_Gk1e-iBM8,4.1,"['lodging', 'point_of_interest', 'establishment']",443.0
"MF58+9X8, Jagoh, Singkep Barat, Lingga Regency, Riau Islands, Indonesia","{'location': {'lat': -0.3415904, 'lng': 104.4674412}, 'viewport': {'northeast': {'lat': -0.3401444201072777, 'lng': 104.4688741798927}, 'southwest': {'lat': -0.3428440798927222, 'lng': 104.4661745201073}}}",Kos Tepi Pelabuhan Jagoh,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102949058699737405238"">A Google User</a>'], 'photo_reference': 'AUGGfZkU-5NJ_IJbsXHp9zAGsIwsSTsUHYwFXF4ZzuSNfdMT-K1K_HoFrLBAb0SRxxnQiuhVUDyHTyikj0Mqp7IHFe12RrflUMbelj9LULgwgmz2ksQb5TDxs3GTlipNw3fDFD09s5fvIAjzyZCfiBeVl3Ofbb0duAFxQTQztXDV3fKkb2xW', 'width': 1920}]",ChIJfXh9kYsNJy4RRVMGf9-gyDQ,4.7,"['lodging', 'point_of_interest', 'establishment']",6.0
