formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"komplek perkantoran gunung gare, Jl. Laskar Wanita Mentarjo, Gn. Dempo, Kec. Pagar Alam Sel., Kota Pagar Alam, Sumatera Selatan 31551, Indonesia",Skydeck dempo flower (villa dan hotel),"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112323790931048738800"">A Google User</a>'], 'photo_reference': 'AUGGfZn_Ne--WZ-qxO9vq3jLskBSDuBQu10m04QVcnJeFbyR_ew_lpIA3noQ-hfUgCU0DrBjQ3QJKsQY28gTfZ3XE0eCTvUFK7dZtbB05pyoNp5zNpyV9poRce6-aCTqL3dZjIPm9ZH8uTrdlBHwTJ08CKPh-nAWD2T-ZJQDNq23Dc_NZ_kl', 'width': 585}]",ChIJLY7xHrFrNy4Rfp_ZwgXytXo,4.3,"['point_of_interest', 'establishment']",25,-4.0354751,103.196122
"W982+8MW, Lubuk Buntak, Dempo Selatan, Pagar Alam City, South Sumatra 31521, Indonesia",Aldeoz Villa Pagar Alam,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111487326357151571839"">A Google User</a>'], 'photo_reference': 'AUGGfZlJLYI3lCl9WbGTMOMdt65tNkjDdEWKl8Uf7yZqSIryV9ZO1Zg-9Yc3YNOtFO5SfynmbxXt2XSPjuf91IXBbX4Z70tdbzsCE3jfPVjSMimX6p8IbI7AyV2iEGXu80lpEeCv77CBorr1Daith2YSy0AlymwDWTsZVwpTewrMn7p2tf68', 'width': 6000}]",ChIJKQ-g1ldvNy4RKOl2_HM0o_E,4.3,"['point_of_interest', 'establishment']",22,-4.0841473,103.3516879
"Gunung Dempo, Pagar Alam Selatan, Pagar Alam City, South Sumatra 31581, Indonesia",Putri Sriwijaya Hotel & Resort Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114226919101927534967"">A Google User</a>'], 'photo_reference': 'AUGGfZnVH4q9YKEfxH6faBvr6cPs4133YSolZ9S2nNmO6jHPXb0BAqRmvUWQ8z_sp6cJc91NcFRDHu_X9dG-9rKOYrLod91SSIlgjLYeI96NEul1pDOMq2obJPsyFIa-WpAjyJXFsibFNmBxXzgRSC87cDBs9l6tVccgwVUexQ5YzrAT9Eyy', 'width': 640}]",ChIJI9j0g0lrNy4RBh4H_Abe77M,4.3,"['lodging', 'point_of_interest', 'establishment']",229,-4.0246407,103.18025
"Gunung Dempo, Pagar Alam Selatan, Pagar Alam City, South Sumatra 31581, Indonesia",Villa pagar alam,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113233384368454848874"">Hendri Anca</a>'], 'photo_reference': 'AUGGfZmcn7TCkmI9eKkyqYKpEFemNN3B74HmwHzFPFI6WkuXlWd1ENNMxSDn5B78HNEGrP2moHR9-9WsuUsFU6CcqchY6ft0k2hfL_o31GaBoqMYIs2eibln-4tqJ9EF75Ko4euRvScHLnkzwJW3uU89aT7NyM4HzmZne8qD71gmfaN4sFOD', 'width': 3264}]",ChIJS1S3l15rNy4RaKi2ae3xNPA,4.4,"['lodging', 'point_of_interest', 'establishment']",733,-4.0422633,103.2118746
"Gunung Dempo, Pagar Alam Selatan, Pagar Alam City, South Sumatra 31581, Indonesia",Villa Dempo Flower,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115998908517851260279"">A Google User</a>'], 'photo_reference': 'AUGGfZkORApxAAXwKDo-C62nn5fJ9LsMPNh-HTNs8-SUbntwbtXHpi-mCMRF2BGpPdWwa7c3o1P3aTWA9tvkPzycv_vdH57mzh_uCDOAhYro66rm6UmU-u-J0HXjpl3XkXON2Sv2K_Zz2SEiNba1zvdF0BRhvFZWExvNXrOHGcVcXKLvhjf6', 'width': 3120}]",ChIJU_-jvV1rNy4RVsRsZ2HiJBs,4.2,"['lodging', 'point_of_interest', 'establishment']",379,-4.035468499999999,103.1955158
"Jl. Lintas, Jl. Kepahiang - Pagar Alam Desa No.191, Guru Agung, Kecamatan Sukamerindu, Kabupaten Lahat, Sumatera Selatan 31350, Indonesia",Gardenia Family Guest House,"[{'height': 671, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116656973172015242066"">Gardenia Guest House</a>'], 'photo_reference': 'AUGGfZlp0cYDPh_y2k2cUUtBJwkqyCfZsEGa_-eavwQh19pYjGJua55WIiHzRhhB7X4IEuPhfwVCOkCDP8VEXtRP-8ZMawdJZ6MJKHYYt7mrtNXWaTMf-mD_u5FTuVwiK6zsClR_Uy7vz0qFoDopmk_28_RqkrgHIoFko0CawUr1hpRaAtJx', 'width': 1197}]",ChIJq6qqalxqNy4Ray1Wkc6vw0Y,4.6,"['lodging', 'point_of_interest', 'establishment']",195,-3.9892276,103.2315643
"Gunung Dempo, Pagar Alam Selatan, Pagar Alam City, South Sumatra 31581, Indonesia",OYO 3475 Villa Ex Mtq Pagaralam,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101184371568090920559"">JAG Soekarno</a>'], 'photo_reference': 'AUGGfZkRMlVGJ7dNLtBbgcQ3et_cxGrupGOU9hX1kBncc1_BeGskcCT3GMpSgSgMfC7_OMO8CbS30O4m7s4dQqgFUxZf675ZlrB8Ydwg7U-IEjCJj-X6_HIwfGz1uk77W5WrZJbic0hc-D7kmwOQD2zRxCBHBhViUByQcmDnjr68RSn9qy8v', 'width': 1600}]",ChIJxZtO815rNy4RSb-xkc4Lt3c,4.0,"['lodging', 'point_of_interest', 'establishment']",93,-4.038698699999999,103.1936867
"Jl. Kapten sanaf No. 54 Beringin Jaya Pagar Alam Utara, Beringin Jaya, Dempo Utara, Pagar Alam City, South Sumatra 31518, Indonesia",Hotel Garuda ZZ,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114674782514535633116"">SuEf Rhoma</a>'], 'photo_reference': 'AUGGfZlctuVQ9FY7Mex1NE5LDksQUIBB4cN4HETW0XXihkB8xew5rl9zDSpanS2kuEKBSxNnHpdrwbLfPG-XbXCbfP9A4_5dmqEy8u24uxSyJDn8vBvIKHCLogyh3kOaf6m2y4UkFurrFPqTYyrfaBMGlLf6okEiZ80y_k7BD1OSqlRTsSUk', 'width': 4624}]",ChIJEXbv5sVrNy4RsM1rs_7ZXb8,4.1,"['lodging', 'point_of_interest', 'establishment']",382,-4.0124228,103.2494654
"Jl. Dempo Raya No.74, Nendagung, Kec. Pagar Alam Sel., Kota Pagar Alam, Sumatera Selatan 31521, Indonesia",Azalea Garden Homestay Syariah,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111733149947232904809"">A Google User</a>'], 'photo_reference': 'AUGGfZnowvvS8s9_w2xeAvIVl6MdLRzi8GTYWy73zABukVehn4SS7V8gWtla4t6dJLMILPMwJD81ClYanUn1OB3hBO6HypX_UFKG4gnULJFxBO07-v4sDQtbSsLFVPY0WWm5T_rrHJyQReU8PN1jP-sepz61MycJ2cwQvC4TV6t_065QKWh-', 'width': 1600}]",ChIJAxyu6d1rNy4RiZFBtFC-Enc,4.9,"['lodging', 'point_of_interest', 'establishment']",64,-4.0255649,103.2206687
"WARNA, Jl. Serma Somad No.01, Basemah Serasan, Kec. Pagar Alam Sel., Kota Pagar Alam, Sumatera Selatan 31529, Indonesia",OYO 2930 Kanawa Guest House Pagaralam,"[{'height': 1076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118261448447683375403"">A Google User</a>'], 'photo_reference': 'AUGGfZnGUfdtcuiEE59FmFSlkF0_BR3-TiVmm9owcvhZmNWL9YGlIgXEjfHDLcBCaMuHwn-MaEWDdNqB_KEzVJm8vmkFOdSrgXP9nd3Vu7TShtiSQ-U4YV0t0levO21B1cId_ab9GUhllsI_pYppJFB49QwiVK9tqgUdK8O8hCxX-yCxY1b3', 'width': 1080}]",ChIJAQzL0uZrNy4ROyLQsYznWYE,4.8,"['lodging', 'point_of_interest', 'establishment']",240,-4.022503599999999,103.2528523
