formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"Jl. Airmolek - Taluk Kuantan, Sawah, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 65317, Indonesia","{'location': {'lat': -0.51445, 'lng': 101.5793876}, 'viewport': {'northeast': {'lat': -0.5130984201072778, 'lng': 101.5806666798927}, 'southwest': {'lat': -0.5157980798927222, 'lng': 101.5779670201073}}}",Angela Hotel,"[{'height': 1212, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117178894817600433219"">A Google User</a>'], 'photo_reference': 'AUGGfZmO_1f_O8MhMeGuP7Y3orf_i2bSvXN4T8Dz3p6sJWDWoMqa8qeAkobDWkU1ryRmrXqBT0aeIkqsbtfge3Q7lHyVGuFFO4vYWikQLVf4eTvJPcpoXvuxOv9hrMvi9jacQ6L4hDaT2B6d2m0R2h2kyk6YV36QurnG3bHa3KoprDNuOARU', 'width': 1616}]",ChIJE2G0i4JOKi4RV1PbVVMujy0,3.9,"['lodging', 'point_of_interest', 'establishment']",387.0
"FHHG+966, Jalan Jendral Sudirman Desa, Beringin Taluk, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 29566, Indonesia","{'location': {'lat': -0.5215841999999999, 'lng': 101.5755119}, 'viewport': {'northeast': {'lat': -0.5202089201072777, 'lng': 101.5766731798927}, 'southwest': {'lat': -0.5229085798927222, 'lng': 101.5739735201073}}}",Hotel Ade,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108731221059505236417"">Yoga Hotel Ade</a>'], 'photo_reference': 'AUGGfZn04278tPgzRufnP4ngamglkwKGlcr4ewtT5J_FvFzt0nK99E7kk6hq0KCoI9JQNIMnjyM-N7aai6wSpbD0xJd02oFAgnXCQfRbKQnh7RifnR1HI51mF-7e3dXTItqT396f1twNt7V-Ksh_iGqn4XFcnmEv5tba73xDZCb1d0ttRKx1', 'width': 3000}]",ChIJi1p1MixMKi4RrPYsqvr0g4A,3.9,"['lodging', 'point_of_interest', 'establishment']",108.0
"Jalan Jendral Sudirman No.19, Beringin Taluk, Talukkuantan, Kabupaten Kuantan Singingi, Riau 29566, Indonesia","{'location': {'lat': -0.526116, 'lng': 101.573723}, 'viewport': {'northeast': {'lat': -0.5247675201072777, 'lng': 101.5750949298927}, 'southwest': {'lat': -0.5274671798927222, 'lng': 101.5723952701073}}}",Shinta Hotel,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100627743091449936603"">A Google User</a>'], 'photo_reference': 'AUGGfZlloG8sTGHxA8ZrFnZidfNOiWnpMFby_x4aP6AIWLZF6Upa9Eiy_yM-d7MFowvSdLN_9MyioMeqgZMTLIyuCtDYF4K23AipKYnSQLzyIAwv3mCt3jD90tGvI-TmWucSL53vqFjckSmugFVhxyMGvni5YjN6QC1exatE311NsuL8EgqJ', 'width': 4032}]",ChIJ33gibDJMKi4R1dBmWNJZgl0,3.4,"['lodging', 'point_of_interest', 'establishment']",115.0
"FH75+J68, Jl. Perintis Kemerdekaan, Simpang Tiga, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 29562, Indonesia","{'location': {'lat': -0.5359665, 'lng': 101.5580688}, 'viewport': {'northeast': {'lat': -0.5346471201072779, 'lng': 101.5594088798927}, 'southwest': {'lat': -0.5373467798927224, 'lng': 101.5567092201073}}}",Hotel Pujangga,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103192384635872579736"">A Google User</a>'], 'photo_reference': 'AUGGfZn2rxT-nggvg0vt6kebcIPqvw2AtKUXijZDXLu884BZGTX_I-Qo2Qv7yB0ya2FwyL6ifh9Uy7cvxPx8VF8DD0FMIW9a0TDu9yURg9uCqXm2G09KAhVv5IJU_cj5p7a1FOA9rdFtbBxK-54JaM32K2ecZ0C1m_uiFciGq3nmYes0LstJ', 'width': 4032}]",ChIJ4Tdl6rlNKi4Rr3gsgJAQiLA,3.8,"['lodging', 'point_of_interest', 'establishment']",152.0
"2656~2657, Mukim Balok Beach Beserah 26100, Kuantan, Pahang, Malaysia","{'location': {'lat': 3.910865, 'lng': 103.3653233}, 'viewport': {'northeast': {'lat': 3.912066829892721, 'lng': 103.3666529298927}, 'southwest': {'lat': 3.909367170107278, 'lng': 103.3639532701073}}}",Swiss-Garden Beach Resort Kuantan,"[{'height': 4696, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109281584079193638255"">Swiss-Garden Beach Resort Kuantan</a>'], 'photo_reference': 'AUGGfZkEFC0nVUwlV6Fn0l_k9WNBrt9WOoS4N9waqCz9L9FPp0Qi4CH1kwLS4Hw3dADdfkixont-BF9TsS9lgu52PcHPuW67e1qFNbPV0VyvVL29QBJIpYb99UhWYeaXEI0zCN-o84wrQX1o0IP9I1paxxwP32aqJOdgOAgAQ9og1x1d5tY9', 'width': 6936}]",ChIJN_UmDXWwyDERMicGsYRT0DU,4.4,"['lodging', 'point_of_interest', 'establishment']",9441.0
"Jalan Sudirman Desa Kampung Baru, Timu, Kec. Cerenti, Kabupaten Kuantan Singingi, Riau 29561, Indonesia","{'location': {'lat': -0.4977233999999999, 'lng': 101.859642}, 'viewport': {'northeast': {'lat': -0.4963668701072777, 'lng': 101.8609551798927}, 'southwest': {'lat': -0.4990665298927222, 'lng': 101.8582555201073}}}",Family Cafe,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105160759762234042137"">A Google User</a>'], 'photo_reference': 'AUGGfZnCucNGn1H4zfeVIXQxj9wKxsAUSMu8QSzyoJxwHh3oSKfMiEsNC3lVFXLSDYY3eBXP5QJgNcBePuLkfij-h_Z8iRhhbm7XPlAq-bEwQ3Gf5bAOyejBI9XeqIi9RK1tTLFA4mZIpZBM7zBSP511tDgLfgTC0lY9CjjR1vICge8bxTsM', 'width': 4160}]",ChIJJ2I2aNUxKi4RpNH2C21S6Lg,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",21.0
"GRM2+6WM, Pasar Inuman, Inuman, Kuantan Singingi Regency, Riau 29565, Indonesia","{'location': {'lat': -0.4669191, 'lng': 101.8022813}, 'viewport': {'northeast': {'lat': -0.4652967201072777, 'lng': 101.8037642798927}, 'southwest': {'lat': -0.4679963798927222, 'lng': 101.8010646201073}}}",SANGKIANG RESORT (salah satu Wisata unggulan kuantan singingi),,ChIJvaF4FgsxKi4RjpQA_dQl_Gw,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0
"1, Jalan Tanjung Lumpur, Tanjung Lumpur, 26060 Kuantan, Pahang, Malaysia","{'location': {'lat': 3.800482, 'lng': 103.3409929}, 'viewport': {'northeast': {'lat': 3.801851329892722, 'lng': 103.3422673798927}, 'southwest': {'lat': 3.799151670107278, 'lng': 103.3395677201073}}}",Swiss-Belhotel Kuantan,"[{'height': 3901, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105701792010729121718"">A Google User</a>'], 'photo_reference': 'AUGGfZkX8GryJ-Xjstp-P1rHDxsM02F3doRPfMf6dm57jpdB4rsy0JehtSdLLx6d_p24fIKWtRyahsw-KFA0FbCS0NmtWTK6Tm6C8QBYKew6fgAaRGN9qS-uFKLEsIwD8tH7v6F36Ed6-HHhr3naEfN7IpcwGHnRKzOoBcllZ4ZGhteOCKng', 'width': 5851}]",ChIJZzxcc1KxyDERaFPli9pd6rg,4.2,"['lodging', 'point_of_interest', 'establishment']",2416.0
"QH43+89M, Unnamed Road, Giri Sako, Kec. Logas Tanah Darat, Kabupaten Kuantan Singingi, Riau 28471, Indonesia","{'location': {'lat': -0.2441607, 'lng': 101.5534272}, 'viewport': {'northeast': {'lat': -0.2428108701072777, 'lng': 101.5547770298927}, 'southwest': {'lat': -0.2455105298927222, 'lng': 101.5520773701073}}}",Hotel cf,,ChIJ-SvnfD1pKi4RD1XfMIc1lrM,4.5,"['lodging', 'point_of_interest', 'establishment']",2.0
"JL. Sungai Perupuk, No. 78, Cerenti, Kab. Kuansing, Pulau Panjang Cerenti, Pekanbaru, Kabupaten Kuantan Singingi, Riau 29354, Indonesia","{'location': {'lat': -0.5018632, 'lng': 101.8941281}, 'viewport': {'northeast': {'lat': -0.5005100701072778, 'lng': 101.8954786798927}, 'southwest': {'lat': -0.5032097298927222, 'lng': 101.8927790201073}}}",Embun Pagi,"[{'height': 1120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116694438019950075152"">Ririn Marsel</a>'], 'photo_reference': 'AUGGfZmHOl1k0-Xb8a7atMzmvP_pY2aiI1HNgQmQkGkONMQKjELpQ38lodJ5VZP8VGYDBbPITlsK8s_VdotBmDDLu3ZmUrEr4QhAPtlurh7G0rGhQjL55HAXLaPwPV5Ws2PGtsKS2UNafn0um89vCdq3ycuLSEONQaJQ0JVcPU61Q1gu-PZ0', 'width': 2304}]",ChIJDWRObRwuKi4RxWH5MTN9MhA,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0
