formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"Jl. Dr. Soetomo, Kp. Dalam, Kec. Siak, Kabupaten Siak, Riau 28773, Indonesia","{'location': {'lat': 0.7943981999999999, 'lng': 102.0506684}, 'viewport': {'northeast': {'lat': 0.7957306298927223, 'lng': 102.0520582298927}, 'southwest': {'lat': 0.7930309701072777, 'lng': 102.0493585701073}}}",Hotel Antarbangsa,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107792887263511315610"">A Google User</a>'], 'photo_reference': 'AUGGfZnqztSd3YLvFX65eHk9K_xJ7BSjikn3bwiSeCp288E4X8eirDzsCJe-SdlGSOibc-LMTSrG-JFmJIMV5Do1ZL6M6vsiwDUiDdd9tnz2DIZf-sPu6ZPCrQ1snan8-muj8fV7_i6P_hyVIqIAfeU7lgm1MNo4Ol5Yj7RjLQJWGPdNIYQL', 'width': 4000}]",ChIJNZ8HEGon1DERR5kFmrS6jfE,4.2,"['lodging', 'point_of_interest', 'establishment']",146
"Q3X3+536, Jl. Dr. Soetomo, Kp. Dalam, Kec. Siak, Kabupaten Siak, Riau 28773, Indonesia","{'location': {'lat': 0.7979282999999999, 'lng': 102.0525904}, 'viewport': {'northeast': {'lat': 0.7993469798927222, 'lng': 102.0538415298927}, 'southwest': {'lat': 0.7966473201072777, 'lng': 102.0511418701073}}}",Hotel Winaria 1,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104449190097312094529"">A Google User</a>'], 'photo_reference': 'AUGGfZn0p-qi1w6E0oaWmDJcKS3aR-i4PNjnU282zSHrIuyvnsfD2D4kKCFbIuBmXQrI669hfeWx_abUMlfsn6cVeCfELPhhxiLcLGxu0sqlegmkeqNACii5UY23htmz4KRSLXECaVCgyYxDfbfx8ebwgTkx9qAPKjvSYMqap4ZVhSPt-KIk', 'width': 4032}]",ChIJw0372kYn1DERWlOiGX9ATkw,3.3,"['lodging', 'point_of_interest', 'establishment']",262
"Q3M9+8W3, Benteng Hilir, Mempura, Siak Regency, Riau 28773, Indonesia","{'location': {'lat': 0.7832549999999999, 'lng': 102.069801}, 'viewport': {'northeast': {'lat': 0.7843605298927223, 'lng': 102.0705623298927}, 'southwest': {'lat': 0.7816608701072778, 'lng': 102.0678626701073}}}",Hotel,,ChIJ26-je4Un1DERbQjVRE2J0fI,0.0,"['lodging', 'point_of_interest', 'establishment']",0
"Jl. Indragiri No.2, Kampung Dalam, Siak, Siak Regency, Riau 28773, Indonesia","{'location': {'lat': 0.8017583, 'lng': 102.041616}, 'viewport': {'northeast': {'lat': 0.8031460298927222, 'lng': 102.0429300798927}, 'southwest': {'lat': 0.8004463701072778, 'lng': 102.0402304201073}}}",Yasmin Hotel,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101768151970775526454"">roni hendra</a>'], 'photo_reference': 'AUGGfZngvu_jCycpKRfswWFOn0Knx7N0lowbZ8MWedIyIYLDeSRIvltUsNINFF_CtjR1B1vdLNNNgKEENRVWVSwDWJlmvyYk0l8FbXmU-qDtXWDoYJ9WGIHkuI4gloDxJkEp7DaM1LesLrgEu8bHVUqoKQvXyqP6k0ZO_oqTYTqmyXaSGnWZ', 'width': 2340}]",ChIJgQW5LdQg1DERxj2-QD9mnzg,3.1,"['lodging', 'point_of_interest', 'establishment']",46
"Jalan Perjuangan, Benteng Hulu, Kec. Mempura, Kabupaten Siak, Riau 28773, Indonesia","{'location': {'lat': 0.7732013999999999, 'lng': 102.0549289}, 'viewport': {'northeast': {'lat': 0.7746628298927223, 'lng': 102.0561671798927}, 'southwest': {'lat': 0.7719631701072778, 'lng': 102.0534675201073}}}",Hotel Grand Mempura,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109358224759170575458"">A Google User</a>'], 'photo_reference': 'AUGGfZnmVW8GhATSgm9vNpBFSN8sGi6C31UbDFK4HZOfgmHQUX0s_cfscwxtyPwDWcuF_t-AMIF0W2VaGbQZGk1CBQOnBLmsQcYj9EMYDYPi8BXJJWjCuY8bHBrBY31mOZJjt-uiWzLWPg7qtUIgG4XV8bRJZHA3m0RMFXKBZ4PUEmchw1K3', 'width': 960}]",ChIJ_____78n1DER5A-jpAPd7Uw,3.9,"['lodging', 'point_of_interest', 'establishment']",324
"Simpang Belutu, Kandis, Siak Regency, Riau 28686, Indonesia","{'location': {'lat': 0.8893333999999999, 'lng': 101.2442451}, 'viewport': {'northeast': {'lat': 0.8906523798927223, 'lng': 101.2454940798927}, 'southwest': {'lat': 0.8879527201072778, 'lng': 101.2427944201073}}}",Hotel W72 Kandis,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101156101993955515045"">A Google User</a>'], 'photo_reference': 'AUGGfZmdLHhmnDTH2Lwu_je6z_JxhNYjieDW5dn5f_i4KnLZctwXjaMlAYrv9xhHhujAciEZNhM3kIvn--EvBy7IUFCr3kqqKRuWnyHupKOYDJIV2_LZ-QVYw92WadsIXTxDCKn5vtepEYHVbHTDKH4Qcf19UqSJmio6f041hNsXxrf3ehrx', 'width': 4128}]",ChIJs5EA2ayM1DERh7GbuAqH3WQ,4.1,"['lodging', 'point_of_interest', 'establishment']",256
"Jl. Lintas Sumatra, Telaga Sam Sam, Kec. Kandis, Kabupaten Siak, Riau 28686, Indonesia","{'location': {'lat': 0.8818792999999999, 'lng': 101.2481312}, 'viewport': {'northeast': {'lat': 0.8833552298927223, 'lng': 101.2496927298927}, 'southwest': {'lat': 0.8806555701072778, 'lng': 101.2469930701073}}}",Mutiara Hotel,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117780412368931073857"">A Google User</a>'], 'photo_reference': 'AUGGfZmVQwu_fQWl9HuxM0PZEimtOuJ7_1hVa75shdwNmynehTF1ie_ZbYNar3ONHJgTf33hyNN7yDpXonkABljXQv8U_ra-R7bVRWi5EXBPfc_QFmVE1QqMQtJLOrSeGFPMi6obdIIXVkau1ryazzBmMrMp5Ffox2HxhuB6TeSjLQxExPaV', 'width': 1280}]",ChIJI54Iw1bz1DERdRhMF3_u4zI,3.7,"['lodging', 'point_of_interest', 'establishment']",235
"2428+FHG, Sam Sam, Kandis, Siak Regency, Riau, Indonesia","{'location': {'lat': 1.0011824, 'lng': 101.1164452}, 'viewport': {'northeast': {'lat': 1.002532229892722, 'lng': 101.1177950298927}, 'southwest': {'lat': 0.9998325701072779, 'lng': 101.1150953701073}}}",Kandis,,ChIJ6y-VqLCR1DERjGnQMxNOyUs,0.0,"['lodging', 'point_of_interest', 'establishment']",0
"Simpang Belutu, Kandis, Siak Regency, Riau 28686, Indonesia","{'location': {'lat': 0.8968404, 'lng': 101.2373354}, 'viewport': {'northeast': {'lat': 0.8979689798927222, 'lng': 101.2385679798927}, 'southwest': {'lat': 0.8952693201072779, 'lng': 101.2358683201073}}}",Home Stay SWEE AN,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117195919714323268153"">A Google User</a>'], 'photo_reference': 'AUGGfZn9DZV6xT5vAQq3kHIBS7QUmsle0iiE-2ioO0x4o-c3MyElEQ4sRHGLzUW9yPUpwkcGsI5puSltOweE2RCC5TFG9y1buwD5SHPnL7C2Brlj-JYAtJgwU4hVN9ICd1QroJ1ekh5sj3v0X871YKGiVJQHDxjAalYFdTkxm0In7cT9YCiv', 'width': 3120}]",ChIJR-2hkbCM1DERt0lAJZBt-hg,3.5,"['lodging', 'point_of_interest', 'establishment']",18
"Pangkalan Kerinci Timur Pangkalan Kerinci, Pangkalan Kerinci Kota, Kec. Pelalawan, Kabupaten Pelalawan, Riau 28654, Indonesia","{'location': {'lat': 0.4257766, 'lng': 101.8756354}, 'viewport': {'northeast': {'lat': 0.4272227298927223, 'lng': 101.8770927798927}, 'southwest': {'lat': 0.4245230701072778, 'lng': 101.8743931201073}}}",Hotel Unigraha,"[{'height': 709, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101651128791912103530"">A Google User</a>'], 'photo_reference': 'AUGGfZl5mODBkMh2gbuLXjNYaLBkIZ2uwHDWxddafdSHRAmNIIz3DxFIBzgMlx8RKSoV_ysJhTl5HO2LtGVmwcMK-0O0Ybop0EVcOkyai9exqsC4LCprTaKGM5BssFcz6EeuP3m3GAPG5MBqPBaFISYvg3U7F-Bwv0XJk7XQddzOv37iEyVm', 'width': 1260}]",ChIJn6OWMEbF1TER92eeDLGeRYk,4.5,"['lodging', 'point_of_interest', 'establishment']",1507
"Jl. Maharaja Indra No.517, Pangkalan Kerinci Kota, Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28654, Indonesia","{'location': {'lat': 0.3930663, 'lng': 101.8579249}, 'viewport': {'northeast': {'lat': 0.3944199298927222, 'lng': 101.8591787298927}, 'southwest': {'lat': 0.3917202701072778, 'lng': 101.8564790701073}}}",Grand Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZl66ekGhV5_R7I93aJ71eZ18K1rVOlgRvVqNCgMqGSnM0fyZOLfqvDHqbRR4rtmN13DyVVhekphhG40PhOtHzbk3CEx9pC-CQxvyneqLfAVJwYg79uankYAFc0052sQ1CtLB00CWOAwuD5oen2xAo80vzPP3R-iz6i1b_4EaRrBdl0R', 'width': 6000}]",ChIJHSQxn-_E1TER2PzgmPiBEe0,3.3,"['lodging', 'point_of_interest', 'establishment']",659
"9VR5+X4F, Jl. Maharaja Indra, Pangkalan Kerinci Kota, Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28654, Indonesia","{'location': {'lat': 0.3924356, 'lng': 101.8577953}, 'viewport': {'northeast': {'lat': 0.3937870798927223, 'lng': 101.8591036798927}, 'southwest': {'lat': 0.3910874201072778, 'lng': 101.8564040201073}}}",Hotel Meranti,"[{'height': 2790, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116831005434675450842"">Ham Mudayat</a>'], 'photo_reference': 'AUGGfZnVzDsQHo2lpOFMvRg23ZlkRetQmwsU9Z8GDdF8LMO4ekMMA1C-kxy_AmflBmt9a269tObFavCh36nBwCL-zqChqd59vq18m8UEgj5ZWrbkBOioZv7K0JVmYhD9stOZUl3dM3gp4LFFodnZ3hgRLQsGuTHkRpms1nsOE4ydXDFEKplZ', 'width': 3324}]",ChIJZbHtn-_E1TERREuEJ9dkg0I,3.6,"['lodging', 'point_of_interest', 'establishment']",310
"Jl. Raya Minas - Perawang, Perawang, Kec. Tualang, Kabupaten Siak, Riau 28685, Indonesia","{'location': {'lat': 0.6714646, 'lng': 101.6058668}, 'viewport': {'northeast': {'lat': 0.6728974798927222, 'lng': 101.6072508298927}, 'southwest': {'lat': 0.6701978201072777, 'lng': 101.6045511701073}}}",Highland Hotel,"[{'height': 1018, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105840205618715936504"">A Google User</a>'], 'photo_reference': 'AUGGfZnpuVTjPPnKzCxc7fZ_VSriuohlzU3JvxiWL7tsV3GJ50ziFeHuEwlmIZilow5gPnaTknF6aSn_3t80Ts6SBimaKRrbJaR5c5Y-iRfj13N-vVEY1xBlSWyQOqYmj8PzAG6GhMPRgKUVlPh0SwAri44NronUlIOhglq975qCklycnmY', 'width': 1079}]",ChIJefQxla9O1DERZ6a125taFgU,3.7,"['lodging', 'point_of_interest', 'establishment']",574
"Jl. Maharaja Indra No.245, Pangkalan Kerinci Tim., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28311, Indonesia","{'location': {'lat': 0.3897477, 'lng': 101.8578656}, 'viewport': {'northeast': {'lat': 0.3910985298927223, 'lng': 101.8591172798927}, 'southwest': {'lat': 0.3883988701072777, 'lng': 101.8564176201073}}}",Dika Raya Hotel,"[{'height': 2511, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116831005434675450842"">Ham Mudayat</a>'], 'photo_reference': 'AUGGfZmdcuTPgo-WsWNRk78tGsNuyfFqcrIg8NYfczy2L5Oz6S4YErBqJ2Er_I54TGw7tYAYZmZfx5_iWeSWVapCtImcv6of7CZYX1g95tXT1JRW7axm8eCAghvTbzmBB9GDt8GZLld9hKlNIYdUhu1r3WIORmW_tl6EYuH-uyj36aeBFYIZ', 'width': 3349}]",ChIJnR7NYu7E1TERaRFimVytdOE,3.8,"['lodging', 'point_of_interest', 'establishment']",311
"1 Pangkalan Kerinci Kota, Kecamatan Pangkalan Kerinci, Kabupaten Pelalawan Riau, 28654, ramayana, Pelalawan, Pelalawan Regency, Riau 28655, Indonesia","{'location': {'lat': 0.4229193000000001, 'lng': 101.8571038}, 'viewport': {'northeast': {'lat': 0.4242503798927222, 'lng': 101.8584654298927}, 'southwest': {'lat': 0.4215507201072777, 'lng': 101.8557657701073}}}",OYO 92082 Elisa Hill,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114400240587368738813"">A Google User</a>'], 'photo_reference': 'AUGGfZlm406znFgPBfTEBMcs_6vh_qWuToz1cd0lLUgS1HyHtyQgU64hyA9Y4PJ4zIPr87qxMMalDjdmn4FcULQrV043J_gmHLBZ-aAhscv-cOS_lwy4Z9oMZk9mwTwGV9bgnq5fOdMd6OApNSvoxwybc5i2_pUD66YO3dB002E6SupWPvnN', 'width': 640}]",ChIJJbfmCMrF1TERtuQ8OY1a6xY,3.8,"['lodging', 'point_of_interest', 'establishment']",16
"Jl. Lintas Sumatera, Pangkalan Kerinci Tim., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28381, Indonesia","{'location': {'lat': 0.4047861, 'lng': 101.8582802}, 'viewport': {'northeast': {'lat': 0.4061388298927223, 'lng': 101.8595422298927}, 'southwest': {'lat': 0.4034391701072778, 'lng': 101.8568425701073}}}",Hotel Aini,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109935828641826850334"">A Google User</a>'], 'photo_reference': 'AUGGfZlyoOp6XmDqGc4UjLJ5dXMQSszc_VvdxEiC-1rQh-AVh7ykPDOm5VCedIkfuUbdIXqCTpTwrRWiR_P7KdPEYspqpDjsYOGPXnqtc_19e-cd7kKCzr30xGHL7D7AO76ncGIRqDYTZEIXzjt6re2oEuI_sPj2RI2UwlTXkjpocoyzeaDB', 'width': 3120}]",ChIJUSNamB3F1TERjIgCVvCtLmc,3.5,"['lodging', 'point_of_interest', 'establishment']",319
"20 Jalan Lintas Timur Riau-Jambi, Kecamatan Pangkalan, Pangkalan Kerinci Kota, Pangkalan Kerinci, Pelalawan Regency, Riau 28654, Indonesia","{'location': {'lat': 0.3857331, 'lng': 101.8263029}, 'viewport': {'northeast': {'lat': 0.3872299298927222, 'lng': 101.8277309798927}, 'southwest': {'lat': 0.3845302701072777, 'lng': 101.8250313201073}}}",OYO 91985 Penginapan Noer Syariah,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109994255536732528783"">A Google User</a>'], 'photo_reference': 'AUGGfZnbQM3xkdcxzi-JrR7CTvMG-kiN6c36MI9kBPdfpBo65bRQvatSjueXsoOKVLswjcyAW2w_OCgi0NWAv1wk6dtzxgQqN3Vl4Bdiy-wFqu_rc60GMAy8myqACUGGlsXdhdpW9cdGprxjl6C_DDBmUk6TzS7PpTECbn7vSF6pSDI3wkLW', 'width': 3074}]",ChIJY3hfWDXF1TERqaiTISRkiB4,3.8,"['lodging', 'point_of_interest', 'establishment']",19
"Kabupat, Jl. Seminai No.165, Pangkalan Kerinci Kota, Pangkalan Kerinci, Pelalawan Regency, Riau 28653, Indonesia","{'location': {'lat': 0.3890114, 'lng': 101.8535458}, 'viewport': {'northeast': {'lat': 0.3902938798927222, 'lng': 101.8549084298927}, 'southwest': {'lat': 0.3875942201072778, 'lng': 101.8522087701073}}}",OYO 91986 Annajah Homestay Syariah,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112945173964177868892"">A Google User</a>'], 'photo_reference': 'AUGGfZmzgUL9GinU46BXVxB49Y83_Xt-Rq1Ap_r7VHnaxHEDqDD70IUH2qMmErlA26HElFaRDZT4PFXKZq5blnqoufWkxnmzR7NnN6Q9DPD-Wn3PrlwagF1YVjKcAMiZLH64RwU9ko0ggjLsUOwS9ULD5AmhLOxOvbheT6h9vsjJxw4ltHCa', 'width': 3074}]",ChIJjfdwhW7F1TERTuCZEHb5wN0,4.2,"['lodging', 'point_of_interest', 'establishment']",40
"4, Perawang, Kecamatan Tualang, Siak Regency, Kota Pekanbaru, Riau 28000, Indonesia","{'location': {'lat': 0.6695921, 'lng': 101.5915084}, 'viewport': {'northeast': {'lat': 0.6709530298927221, 'lng': 101.5928401798927}, 'southwest': {'lat': 0.6682533701072777, 'lng': 101.5901405201073}}}",Hadhilfa Homestay,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104202019838961868609"">A Google User</a>'], 'photo_reference': 'AUGGfZkAX1Ikvg4mwqwFozA5_QqYC9WwRCDqQ4jGL7bg6xSCNSfW2ymZEMOeaAZ_pZkrhl2LZqYnqTj4avlj1qOtUfgHDC_25_vINjTJcYLxgF31e97azigEJ-5RTVru994Q1xFLLQHt7llWtkM3ezGGVqCs9fQtbkIKVbqAR--aqF01NnEJ', 'width': 640}]",ChIJnY2UprJP1DERxbu24J05_h0,4.3,"['lodging', 'point_of_interest', 'establishment']",81
"Jl. pipa No.Kelurahan, Perawang Bar., Kec. Tualang, Kabupaten Siak, Riau 28772, Indonesia","{'location': {'lat': 0.6746379, 'lng': 101.5921012}, 'viewport': {'northeast': {'lat': 0.6759366798927221, 'lng': 101.5934010298927}, 'southwest': {'lat': 0.6732370201072777, 'lng': 101.5907013701073}}}",Hotel Istana VII,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116591290254420068365"">A Google User</a>'], 'photo_reference': 'AUGGfZl32poVWSF3C07Zn02tTP267pq-VEA0sPObZh7C2KUNQJlAUoS3unr5Y7piGHAZig_aF7s2V9wNQtrtU8snVFkenDGCxMPsAhGkPDcX7_Iu21uwfAicSDBbEabS4R1WEMNb5cin4d2qNoXtcWwq4r1__B3EcIVt1ccIxZAFkdU5iRmC', 'width': 4160}]",ChIJjW7Oz5dO1DERhIA51ilqtUo,3.2,"['lodging', 'point_of_interest', 'establishment']",269
"34, Muda Setia, Bandar Sei Kijang, Pelalawan Regency, Riau 28000, Indonesia","{'location': {'lat': 0.4317221, 'lng': 101.6082154}, 'viewport': {'northeast': {'lat': 0.4330663298927223, 'lng': 101.6095512298927}, 'southwest': {'lat': 0.4303666701072778, 'lng': 101.6068515701073}}}",OYO 92746 Wisma 35,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108877940521672022927"">A Google User</a>'], 'photo_reference': 'AUGGfZlXCUvoZA5CsLUwoC5ln3LL5U8JbVCRUssxKcUVFvjR34WGfZ63CN-iX8YmmzpgZANaCRXW_BPH5Z63isCzt-gMcOiy85tVgRJL8HYtQbECOn0EcF4Cxd1oVwtvTJY61qCHp9i6A2zNVfukdZhDfXkWVEHnpjr0hwKkaMNbinn7gm28', 'width': 640}]",ChIJKTGzh_e71TERyl363dGQ8yI,2.0,"['lodging', 'point_of_interest', 'establishment']",1
"Jl. Tengku Zainal Abidin No.1, Kota Tinggi, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28116, Indonesia","{'location': {'lat': 0.5307542, 'lng': 101.4483399}, 'viewport': {'northeast': {'lat': 0.5320360798927222, 'lng': 101.4496881298927}, 'southwest': {'lat': 0.5293364201072778, 'lng': 101.4469884701073}}}",Grand Jatra Hotel Pekanbaru,"[{'height': 1345, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107849424901760908764"">Grand Jatra Hotel</a>'], 'photo_reference': 'AUGGfZkG3ejOWhqFJ7Xmx7DhjAZrGTw4d9CWnvxegS_WCKgKPDeDc-pbss3WFpQPBzyqnECqSVB-O6qyz_jCYXM-VyzF3NhntpeHhHYHFd0BJa-OyDZzNQ5duh4TnJAkr_C-x4KZceRIxXwoE5ZMlSp3vVC3_uFGLp4oct547FLVcwk0L1RC', 'width': 2048}]",ChIJjwLiUhKs1TER8g7V07KNT3g,4.5,"['lodging', 'point_of_interest', 'establishment']",4855
"Jl. Jend. Ahmad Yani No.42A, Tanah Datar, Kec. Senapelan, Kota Pekanbaru, Riau 28156, Indonesia","{'location': {'lat': 0.5305941, 'lng': 101.44235}, 'viewport': {'northeast': {'lat': 0.5319267798927223, 'lng': 101.4438544298927}, 'southwest': {'lat': 0.5292271201072778, 'lng': 101.4411547701073}}}",Hotel Ameera,"[{'height': 1348, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107700052587416351861"">yaz nazir</a>'], 'photo_reference': 'AUGGfZnnPQ7Yf7tpKstpoRXIth_cDSGH0dXtWlVbciTQsSve9xJEsqWd9zZXiYQl0KEHgyJ8Ahcxnji9h-4sJQ4Oi6kL2ZrTKxgFfrtqSCx6xfG6WUsvWRIQXEaOImx_Popun6KpnTrAvT-2U9rrzp0rm4rqNkLnMLP3rWEcSSqqAeEwnST6', 'width': 1080}]",ChIJoWw_9g6s1TERUGaaHKy14ms,4.4,"['lodging', 'point_of_interest', 'establishment']",2654
"Jl. Teuku Umar No.7, Rintis, Kec. Lima Puluh, Kota Pekanbaru, Riau 28141, Indonesia","{'location': {'lat': 0.5323095999999999, 'lng': 101.4489953}, 'viewport': {'northeast': {'lat': 0.5336187298927222, 'lng': 101.4503480798927}, 'southwest': {'lat': 0.5309190701072778, 'lng': 101.4476484201073}}}",Grand Zuri Hotel Pekanbaru,"[{'height': 742, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115490060334456172548"">Grand Zuri Pekanbaru Hotel</a>'], 'photo_reference': 'AUGGfZnd6CHWEEv_qfa4IpAtn-TT5Wv1yPAUYWZ7Wd8RvpSzWnmRvDOgnP48cxlgCjikrJvUFJEaNF76NhNNoTS_zeJRoA1Gj_sMSp-qZMtEwpdl4uEo9MSxBDLwDy44561TWVNa8H1eEAmuMNbRaQNv4bVLHG6pmUi47bCben8JFf8QSwxG', 'width': 986}]",ChIJMZkqEROs1TER5RcTs9WyVWc,4.7,"['lodging', 'point_of_interest', 'establishment']",7841
"Jl. Diponegoro No.34, Simpang Empat, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28113, Indonesia","{'location': {'lat': 0.5153393, 'lng': 101.4519613}, 'viewport': {'northeast': {'lat': 0.5166877298927223, 'lng': 101.4533292298927}, 'southwest': {'lat': 0.5139880701072779, 'lng': 101.4506295701073}}}",Aryaduta Hotel - Pekanbaru,"[{'height': 959, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112218476080548098956"">Hotel Aryaduta Pekanbaru</a>'], 'photo_reference': 'AUGGfZmJgVsLhx8q0MGtVeHb0YQM4gjswyFUna83oMVSyjgcTpYl5RegBEhw--ZsQoIlI6jVdzfMWpTStcFMcY4myph6Iyb3aPA-DiUgk4Cgp62ke8aRJCveiLvl0XVY1IUVbdP49Zhe1riV39XoQO3mun6gtoIQl50daQEK_b2nXim1AlcU', 'width': 1280}]",ChIJwUcZGh6s1TERTQgvGzB7f-Y,4.4,"['lodging', 'point_of_interest', 'establishment']",5558
