business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"J3GX+J99, Piring Sina, Pantar Barat, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.373467999999999, 'lng': 124.0984726}, 'viewport': {'northeast': {'lat': -8.371605420107278, 'lng': 124.0996075298927}, 'southwest': {'lat': -8.374305079892721, 'lng': 124.0969078701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Jempatan Pellas PULAU KURA,{'open_now': False},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114827096153975876317"">A Google User</a>'], 'photo_reference': 'AUGGfZkCfXsbjeapavRHdfqCScvYjr1UWzpVWYood_WsRixknoZ9JAeOyKrfFyrNbj1VdubtJLDeREB4QkdKND8D5IAiUi_qKQDyboWlBj1tCMw8NMRxbiSLx4DPNOuO3N2Vz-x1XxRwsKyn-1f1EdteaFxZUD-J4tXb4hIQc7D2R0-B5O8A', 'width': 1280}]",ChIJFYb-ywTzqi0Rsvy_zdkkeGU,4.2,ChIJFYb-ywTzqi0Rsvy_zdkkeGU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,https://www.google.com/maps/place/?q=place_id:ChIJFYb-ywTzqi0Rsvy_zdkkeGU
OPERATIONAL,"M32P+R96, Blang Merang, Pantar Barat, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.347954699999999, 'lng': 124.0858873}, 'viewport': {'northeast': {'lat': -8.34658647010728, 'lng': 124.0870559298927}, 'southwest': {'lat': -8.349286129892723, 'lng': 124.0843562701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Baranusa Beach,{'open_now': True},"[{'height': 769, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103874136027339502136"">A Google User</a>'], 'photo_reference': 'AUGGfZnWmLgqexEoltVp0qk2qVw1pv6RWFBQcpL4zvAZUg6Vw3x9SQKViLhuVY8r8lIQuePyNKUadrAnvVarGAUagD-FMjOl0L6xetH9k8Xll9vDwxav_0KmzNY8hn5hsem-F0OWBK4eUfReshvpswK_D8FzwSvt2vtyRwZqk4iw_pQykMjb', 'width': 1073}]",ChIJk2TRb8Hzqi0RaRNWIL5NGyk,5.0,ChIJk2TRb8Hzqi0RaRNWIL5NGyk,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,https://www.google.com/maps/place/?q=place_id:ChIJk2TRb8Hzqi0RaRNWIL5NGyk
,"Pantar Barat, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3599628, 'lng': 124.0945669}, 'viewport': {'northeast': {'lat': -8.221810999999999, 'lng': 124.106844}, 'southwest': {'lat': -8.427826, 'lng': 124.01474}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantar Barat,,"[{'height': 1520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102678358895868198052"">wan mayar</a>'], 'photo_reference': 'AUGGfZnqWJju3jQ4eryr2P30_I0MlSK8cyNwxxt05G86LfDsbj3ik7qbn_ulKWKgo-dKALn9r5t_3AOqOgBKcoEoqYZaSBgVMPx7VwEYuWQMC8Cblc3sp14k29YenS-fcBzyPu0O0vUo2dU9hMY2n4f2vMdsetIQRWiN7lK6Kb65Spy2YtOd', 'width': 3264}]",ChIJtUqdBGHxqi0RYBYYniWAmd0,,ChIJtUqdBGHxqi0RYBYYniWAmd0,"['administrative_area_level_3', 'political']",,,https://www.google.com/maps/place/?q=place_id:ChIJtUqdBGHxqi0RYBYYniWAmd0
OPERATIONAL,"JW98+895, Marisa, Pantar Barat Laut, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3817306, 'lng': 123.9159852}, 'viewport': {'northeast': {'lat': -8.380380770107278, 'lng': 123.9173350298927}, 'southwest': {'lat': -8.383080429892722, 'lng': 123.9146353701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu petih,{'open_now': True},"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102032190907269139968"">pahala basuki</a>'], 'photo_reference': 'AUGGfZmn6HDtsNqWnVdAUUVCTRLyDlH6SnTujmYXQy1Kug6SKBqTzaD_q7b4lU4TDpmlPJU6I5kqL0jZrwCh_9PgNXTRML5CyJ_5S2OXhFnSfAJOm4DkCbgaZr-9Ds13SiD04FbSk3xeNRcBfeXDkyxV7_vVlGvepvykLhkxifMw6OkItaqP', 'width': 1536}]",ChIJU0iCRHr7qi0Rzu9V8VWUUcE,5.0,ChIJU0iCRHr7qi0Rzu9V8VWUUcE,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,https://www.google.com/maps/place/?q=place_id:ChIJU0iCRHr7qi0Rzu9V8VWUUcE
OPERATIONAL,"H2M5+JHV, Lalafang, Kec. Pantar Tim., Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.4158791, 'lng': 124.0089368}, 'viewport': {'northeast': {'lat': -8.414529270107279, 'lng': 124.0102866298927}, 'southwest': {'lat': -8.417228929892723, 'lng': 124.0075869701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Managan,,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117036187974067441833"">A Google User</a>'], 'photo_reference': 'AUGGfZnUARZvJasXSwPYS4LBzUYhPtCpBAhTAoTZMVF4FXo_2_36OqZU6w7C4qLx07vh4jDHVAY6EvA1FkJ5XFR1Rs4QuPSmSwXR2RU1BxKfQ_Hl5M-MLtH-a-dyyC-hNl_tdG8kW2RodnsKQHe2lzWypFoTwD0ub_GcmJ95lO5snPsWj8c3', 'width': 2304}]",ChIJTwWwKavvqi0RN--v6uNurQo,5.0,ChIJTwWwKavvqi0RN--v6uNurQo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJTwWwKavvqi0RN--v6uNurQo
OPERATIONAL,"R3G4+73F, Pulau Lapang Desa, Blangmerang, Kec. Pantar Bar., Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.174306399999999, 'lng': 124.0551831}, 'viewport': {'northeast': {'lat': -8.172956570107276, 'lng': 124.0565329298927}, 'southwest': {'lat': -8.17565622989272, 'lng': 124.0538332701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nubi Bura,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101378587177012101388"">Rosyidi Djou</a>'], 'photo_reference': 'AUGGfZlPwx773QpXq2UO5N9Io6_9nNG7ahE-yE1e8RPJPMBY4Mq_IE2wmP0G0Iu7Fq_FVr49S77rHtOW9uWhnJtl-AKTu5yMUiMCYdMGidCdSxaLAnyPiZFGbKO24ioGvXhVpugALHPktfcmPn0sPLPU_H5iqVwlxWUrOHc31I_4LOwaynRU', 'width': 4608}]",ChIJtfNQIwBZqi0RIPeAJQfsSRo,5.0,ChIJtfNQIwBZqi0RIPeAJQfsSRo,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,https://www.google.com/maps/place/?q=place_id:ChIJtfNQIwBZqi0RIPeAJQfsSRo
OPERATIONAL,"H3GG+F4R, Tude, Pantar Tengah, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.423753099999999, 'lng': 124.0752783}, 'viewport': {'northeast': {'lat': -8.422403270107278, 'lng': 124.0766281298927}, 'southwest': {'lat': -8.425102929892722, 'lng': 124.0739284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun porang,,,ChIJWz-X-gvtqi0RPw2KHZReUOM,5.0,ChIJWz-X-gvtqi0RPw2KHZReUOM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJWz-X-gvtqi0RPw2KHZReUOM
OPERATIONAL,"G3W3+CPF, Tude, Pantar Tengah, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.453926, 'lng': 124.0542912}, 'viewport': {'northeast': {'lat': -8.452309520107278, 'lng': 124.0558816298927}, 'southwest': {'lat': -8.455009179892723, 'lng': 124.0531819701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pasir Tiga Warna Puntaru,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102341255179882971771"">A Google User</a>'], 'photo_reference': 'AUGGfZmdkGpnHz_cQTTzLEoFUh125Z6Pa3rENLJtVo830hJijs30gL-RG6LtHZeBrteDTOisK_8IzNYKECKlNvSsfdtCoWmBKt1qiytYYskRrVf714G3uebXV5VzA57PFpZD6pVOEg22yBxeUgL8HFnUahQh80vW5DhPaMGDupyoD_qXoY58', 'width': 2340}]",ChIJ3ehbLmvvqi0RxOXneDscRYg,5.0,ChIJ3ehbLmvvqi0RxOXneDscRYg,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,https://www.google.com/maps/place/?q=place_id:ChIJ3ehbLmvvqi0RxOXneDscRYg
OPERATIONAL,"H32P+38W, Tude, Pantar Tengah, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.449756599999999, 'lng': 124.0858407}, 'viewport': {'northeast': {'lat': -8.448887, 'lng': 124.0868552798927}, 'southwest': {'lat': -8.452365400000001, 'lng': 124.0841556201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Belerang panas,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103554926261525442911"">A Google User</a>'], 'photo_reference': 'AUGGfZmu5hSbcC29Ye0_1doukh9vN-kmDw6LA0f7sNwJAQt1xMFJeKKSKrfJAp5CcoGjrfEdYxB6xn1XqqTAFMwVzAWlD6a1WthdzYX4mTPFEUfRzoR7Y0lfCIuWCL3sfJzMXI5cvdGRtVrZn87m0AYTWUqjPwZGiZ3gHdyqBvSX0Hx4GHbs', 'width': 3000}]",ChIJw0HxQf3tqi0Rtrv8myY_arg,5.0,ChIJw0HxQf3tqi0Rtrv8myY_arg,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,https://www.google.com/maps/place/?q=place_id:ChIJw0HxQf3tqi0Rtrv8myY_arg
OPERATIONAL,"JR89+P23, Marisa, Pantar Barat Laut, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3832316, 'lng': 123.8175469}, 'viewport': {'northeast': {'lat': -8.38188177010728, 'lng': 123.8188967298927}, 'southwest': {'lat': -8.384581429892723, 'lng': 123.8161970701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,P Rusa,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115243628101565776523"">A Google User</a>'], 'photo_reference': 'AUGGfZmpxgKPmsW5qNnvrJyeTbsXJRXZvVsrhHp-HC_mP_HW1O76cahH3uZXgXVmrT1j3JsbOFcKZATXELQ-gjIl3xdcAKX0RWm2TuJlccuiPORas_JNRRGu4I0Z3bX9wwpXzrM9Nt5AwCMStsdXqWzjl5y6FH89lALAOm5oKpEtqKQLrdEq', 'width': 3024}]",ChIJMfqjzXj9qi0RpZKPqkMITDs,5.0,ChIJMfqjzXj9qi0RpZKPqkMITDs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJMfqjzXj9qi0RpZKPqkMITDs
