formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2928427, 'lng': 124.5528387}, 'viewport': {'northeast': {'lat': -8.1164611, 'lng': 125.1429321}, 'southwest': {'lat': -8.550348999999999, 'lng': 123.8074189}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alor Regency,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102678358895868198052"">wan mayar</a>'], 'photo_reference': 'AUGGfZmdF74e5-6tvJpwEDDh1rBwHZ_aRtEeX_tCvpeXEy6xQfVOwN5seW7q1-cMD94r6FCsElL42opgPByyfTgDcDAJtmFH-kPPjAD_kuVU9Px_YjOSsSCGu1WB2UnY4jdesSak6cBzge9QFMAVEHYbMCfol1Ebyn27t58eFjLVvPGZtw72', 'width': 4032}]",ChIJ8zE4B9KCqi0RWdS0-5Z_B1A,ChIJ8zE4B9KCqi0RWdS0-5Z_B1A,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8zE4B9KCqi0RWdS0-5Z_B1A
"M32P+V26, Unnamed Road, Elok, Kec. Alor Tim., Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.347826999999999, 'lng': 125.0850293}, 'viewport': {'northeast': {'lat': -8.34647717010728, 'lng': 125.0863791298927}, 'southwest': {'lat': -8.349176829892723, 'lng': 125.0836794701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pigewa Beach,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109184140259498209992"">A Google User</a>'], 'photo_reference': 'AUGGfZnvJNCsQBe5QtFcsDVeYHl3kIgVzGZzEIFdfLw_zUrJ_OJRPfp78fao8nqyBqeJHebG2rfcl5oEtHWctcRRonWArQUultwjn4zKWUsOHunylI-RiJGA8UCU99vjv8l-GA5VMMT2IrIwmq2IuvQYVTvYNKGpy5YHJUg4X7w3a_NIL1vB', 'width': 1908}]",ChIJu5szaqtPAC0R0MMmvHOw5j4,ChIJu5szaqtPAC0R0MMmvHOw5j4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,12.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJu5szaqtPAC0R0MMmvHOw5j4
"RRH4+8GG, Air Mancur, Alor Timur Laut, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1716975, 'lng': 124.8063311}, 'viewport': {'northeast': {'lat': -8.17043672010728, 'lng': 124.8074568798927}, 'southwest': {'lat': -8.173136379892723, 'lng': 124.8047572201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Panas Tuti,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118258282061247525011"">A Google User</a>'], 'photo_reference': 'AUGGfZncPrZbdyGyKc2-u45XTs3XRwfJx9e3Fe9O2SEexjVOVm2c4KWnP0I2vhQmXm2Wric_THPqNoYYKP1dJJHk4nIbPMKv0vayM7dmcmB5bh4oSISUCX8jTO5V7SMM3oQ7Do6NwwUUucn9_CQ_NX-GfkUmGNekL1m0HnvH7ZasZMsYadM', 'width': 4032}]",ChIJX1SbPcZhAC0RuMGnkkA51zU,ChIJX1SbPcZhAC0RuMGnkkA51zU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.6,58.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJX1SbPcZhAC0RuMGnkkA51zU
"Akubala, Kolana Utara, Kec. Alor Tim., Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.263668899999999, 'lng': 125.1385993}, 'viewport': {'northeast': {'lat': -8.262305720107275, 'lng': 125.1399101798927}, 'southwest': {'lat': -8.265005379892719, 'lng': 125.1372105201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANAHAN IKAN TRADISIONAL AKUBALA,"[{'height': 1112, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116181271431966874185"">A Google User</a>'], 'photo_reference': 'AUGGfZkIZsakjizi3C0698GCUVgyAtmf2loa9fhw1FeUP508BMFg_LOawRsQAaSkvJSrKAQLeW5G1F6zPXcArwBFhvZ_0B3YEcfDy9eniJZtVPH6Ah5EMkFHKg72sgALy6zpXW4SKFHQNnLvWO8RNOs7WAL9hUo700L3-zP1zcNBLUrxhkLG', 'width': 626}]",ChIJX1Jb7Q9SAC0RYqRDhCNyDEo,ChIJX1Jb7Q9SAC0RYqRDhCNyDEo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,3.0,{'open_now': True},"{'compound_code': 'P4PQ+GC North Kolana, Alor Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q37P4PQ+GC'}",,https://www.google.com/maps/place/?q=place_id:ChIJX1Jb7Q9SAC0RYqRDhCNyDEo
"R4P2+677, Teluk Welolo, Timur, Kolana Utara, Kec. Alor Tim., Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.164467, 'lng': 125.1006713}, 'viewport': {'northeast': {'lat': -8.163117170107279, 'lng': 125.1020211298927}, 'southwest': {'lat': -8.165816829892723, 'lng': 125.0993214701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Welolo Bay,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114724166275301824523"">Fristica Lidya</a>'], 'photo_reference': 'AUGGfZnDtnRfsKvb180sRtqoGol9L_cClf17VUte1uIuEFJbBWP3aHv6u9W3WOonKmzZM5PYgeT0PHIWmRVnZ_zKxn_Z1VkKhwnq3qvZSaaZXrj_4VPTkKG5ez1H02d9u8N_D0DzavX4jdFgZ97sIejpVnDjaAkAqslLdz5H6zVhRFn0_ka-', 'width': 4608}]",ChIJSaqjjVZXAC0RK6EZxFti-yU,ChIJSaqjjVZXAC0RK6EZxFti-yU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSaqjjVZXAC0RK6EZxFti-yU
"PRWM+6V, Pido, Alor Timur Laut, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2543848, 'lng': 124.8346488}, 'viewport': {'northeast': {'lat': -8.252964970107278, 'lng': 124.8359491298927}, 'southwest': {'lat': -8.255664629892722, 'lng': 124.8332494701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Lagawa (Batu Raksasa),,ChIJnyi-kiZnAC0RTQ8swmkD57U,ChIJnyi-kiZnAC0RTQ8swmkD57U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJnyi-kiZnAC0RTQ8swmkD57U
"RQVV+5H4, Air Mancur, Alor Timur Laut, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.157102199999999, 'lng': 124.7939476}, 'viewport': {'northeast': {'lat': -8.155626620107277, 'lng': 124.7948446298927}, 'southwest': {'lat': -8.158326279892721, 'lng': 124.7921449701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Adagae,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117096946825583994967"">A Google User</a>'], 'photo_reference': 'AUGGfZnRvaIjiF8Sg2TnvGpEY1LPZCfFZauZ0JYQlnPFFDupfzbfc0H2me6RyF15MbYMaVK1xJ477J3KI52wYqEWkYa2KeBlS5vZz58Rx7Ey1v8_snW_CAK6VC5VaIVYSUY9ElitK_lb1bbHiXVNi6Zi-jZ5zA2icfnn3Nanfb53J5MW2bYM', 'width': 4128}]",ChIJA3qrjwqKAC0RrM1jxGy12f0,ChIJA3qrjwqKAC0RrM1jxGy12f0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.9,14.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJA3qrjwqKAC0RrM1jxGy12f0
"VG94+5G5, Alila Timur, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1321053, 'lng': 124.5063441}, 'viewport': {'northeast': {'lat': -8.130845970107277, 'lng': 124.5077994298927}, 'southwest': {'lat': -8.133545629892721, 'lng': 124.5050997701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batu Putih,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114451216900267855837"">M Masorong</a>'], 'photo_reference': 'AUGGfZkv1fuuYDxj0PLPbTzMkU8laH_IFIgH0Zp7R8m0z9gNQAApkbeKU23srjmk_oP6n31dev3bLlUlTfjTzTu9yPLGEeRRzn_HYqAJOxrSa2eTiSEcebbLFK9FhzA_1rIDWbuuoOvoWqsu9ENsnUeeGDSOSzWa-W18-F1dT3hDJ-nUEPAf', 'width': 3072}]",ChIJNbsjUmB_qi0R2_nqFYDIoRs,ChIJNbsjUmB_qi0R2_nqFYDIoRs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.6,129.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJNbsjUmB_qi0R2_nqFYDIoRs
"QGM9+88H, Kalabahi Kota, Teluk Mutiara, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.216699799999999, 'lng': 124.5183637}, 'viewport': {'northeast': {'lat': -8.215308270107277, 'lng': 124.5198233798927}, 'southwest': {'lat': -8.218007929892721, 'lng': 124.5171237201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapangan Mini Kalabahi,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116330012010030704450"">Endika Harianja</a>'], 'photo_reference': 'AUGGfZkJ5vxxm8mfyIoNpYMo0ZWChsP4gQ_CghRm37Mb2mGbUKVh1xB5HN5N27gGWew9w_ymE-sikrXxiLU5U3bClwgvSJJWu65-ibuYcYck78iy_dLnwBetIZRf8PHe1OeFVq5tuyaVZx-u7r7ZTAc3cQB_AclUyoT1AK5pgHB9J4iw4Mcx', 'width': 4608}]",ChIJ71NZXIN_AC0RBDrNjqiJByQ,ChIJ71NZXIN_AC0RBDrNjqiJByQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,820.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ71NZXIN_AC0RBDrNjqiJByQ
"VJF6+G5, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.126367199999999, 'lng': 124.6092537}, 'viewport': {'northeast': {'lat': -8.125017370107278, 'lng': 124.6106035298927}, 'southwest': {'lat': -8.127717029892722, 'lng': 124.6079038701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lokasi Pengamatan Ikan Duyung,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103482290561685358713"">Muhammad Fernanda Raihan Fadlika</a>'], 'photo_reference': 'AUGGfZkIJPUTRSiowO86LLrtlb2nn0x41GP36BDw2Cl35WLjo4Ci7NAU9obtyin2pNLyj3MjY3asJ_XfA0tFWBSz5EjmEWef2FWQjP3JDQSrmwAhCRFpLu-YYW6r3jh3LjfojCxovhvYoyJI3hnUU4HAolfbx4v3hCdvMPtDwedx-y86ZbJp', 'width': 2736}]",ChIJpSTaaIyHAC0RWDEFG50rtfY,ChIJpSTaaIyHAC0RWDEFG50rtfY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,12.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpSTaaIyHAC0RWDEFG50rtfY
