business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"P8FX+QR, Pura, Pulau Pura, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.275539, 'lng': 124.349621}, 'viewport': {'northeast': {'lat': -8.274336670107276, 'lng': 124.3509065798927}, 'southwest': {'lat': -8.27703632989272, 'lng': 124.3482069201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Pura,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112798808157993445785"">Farid Ridwan</a>'], 'photo_reference': 'AUGGfZnQu7Pvu1zGdEqw-d_F-dtrW7wvbFo7UuKqLn2fyWq70hNJsAb2RI06DAlkjzdI7VhL3_mEmWlg8SQTLr7p91QNpWeLfiyoNzwHBJFZidjWdM3qKpuePO42fTC9S6xmFARBsglj9JxoQWuypOdLMDnVmmgIBxRRyS0wpgEH8Aq8yxRQ', 'width': 1616}]",ChIJN9PsZ7KFqi0Rq-eSovvwchM,5.0,ChIJN9PsZ7KFqi0Rq-eSovvwchM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJN9PsZ7KFqi0Rq-eSovvwchM
OPERATIONAL,"M9G4+XGJ, Unnamed Road, Pura Sel., Kec. Pulau Pura, Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.3225441, 'lng': 124.3562688}, 'viewport': {'northeast': {'lat': -8.321204620107277, 'lng': 124.3576211298927}, 'southwest': {'lat': -8.323904279892721, 'lng': 124.3549214701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Reta,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111370575726098097355"">A Google User</a>'], 'photo_reference': 'AUGGfZn4aPiEvT6lEHelBLkM5h77zSy2TWjID_5d0rWZTXe9q0Z6xhA8r2WuJLva-yCY1M9SU0c34koFvAhjA_iAiuiOOX7gaYwz_G33ra4DX8XR5L6xIAVsZtulFbLhAhLVuxm8IM-JVgSZ7QzPZ7KW0mj16eTw1i5kqfZrHsZ1rpGvByTX', 'width': 1472}]",ChIJR6c7CxuFqi0Rcent0A6n5vw,4.5,ChIJR6c7CxuFqi0Rcent0A6n5vw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJR6c7CxuFqi0Rcent0A6n5vw
CLOSED_TEMPORARILY,"M8GQ+FJG, Pura Selatan, Pulau Pura, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3237875, 'lng': 124.3329111}, 'viewport': {'northeast': {'lat': -8.321096500000003, 'lng': 124.3368828}, 'southwest': {'lat': -8.324684499999998, 'lng': 124.3315872}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Kapal,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114654979258039297155"">A Google User</a>'], 'photo_reference': 'AUGGfZlgcxSmd8D3RilWMkOEOtg5kZwWb1wBKzfk_mdC0OwF8M1ZdagXOFFGpoyFc1tD6PxNrX151yeb4dPTACqNNSL_H-6-n5SvBZ-XJv4TcXZIbOgTq761WqVBBekYIJCLIFvQG-osKdtkN6PTCWTaULbWp5AUtfmJm9Mawh0VHiHyJbzJ', 'width': 4160}]",ChIJk1HU8IaFqi0R4sRpPhNeuNA,0.0,ChIJk1HU8IaFqi0R4sRpPhNeuNA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJk1HU8IaFqi0R4sRpPhNeuNA
CLOSED_TEMPORARILY,"M8RX+HVW, Maru, Pulau Pura, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.308506699999999, 'lng': 124.3496893}, 'viewport': {'northeast': {'lat': -8.307156870107274, 'lng': 124.3510391298927}, 'southwest': {'lat': -8.309856529892718, 'lng': 124.3483394701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Pura,"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108096217060725458529"">A Google User</a>'], 'photo_reference': 'AUGGfZleTljdlGL4AbltfRnVv0HoUtwy96ejeq-eIl8hNg3n5xweWHkVZveU6QbVlTgsYhhxkD6QyDoVVt-Uwx-HCaouTPZC0oaJoDD5aswqNcpZcYeHq5cIELyqY5tSgk-Y0zpKhopv87aUQMGADVbAf3BW1UvvdD1QavNF9gKnVn4Dh5wF', 'width': 1932}]",ChIJi37TDZ2Fqi0Rc7yC7z-F6zI,5.0,ChIJi37TDZ2Fqi0Rc7yC7z-F6zI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,https://www.google.com/maps/place/?q=place_id:ChIJi37TDZ2Fqi0Rc7yC7z-F6zI
OPERATIONAL,"M9H7+WPF, Pura Selatan, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3201938, 'lng': 124.3643085}, 'viewport': {'northeast': {'lat': -8.318811020107278, 'lng': 124.3656179298927}, 'southwest': {'lat': -8.321510679892722, 'lng': 124.3629182701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Halugeng,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116826187930768803740"">A Google User</a>'], 'photo_reference': 'AUGGfZlucnhbRuQmKKQCP0hGUXe0LjdVNBxZ6M5x5GKS-IN4--npwNdwiUOiPTHJ6B_QloXRTwdkZEVtFAL5hUEympPWCNDDkCMEGk84rYzTffvGOjb1NVr3e3eyzzGi5JH3KyjEvKDnzQ58hNw3Ccs5jzEO48fYRvQqURYvJ_yPOvF6CcCg', 'width': 1024}]",ChIJodLQsLCFqi0Rryz2APEPP6M,4.5,ChIJodLQsLCFqi0Rryz2APEPP6M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJodLQsLCFqi0Rryz2APEPP6M
CLOSED_TEMPORARILY,"M8QC+79W, Pura Barat, Pulau Pura, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3128182, 'lng': 124.3211425}, 'viewport': {'northeast': {'lat': -8.311008720107276, 'lng': 124.3226852298927}, 'southwest': {'lat': -8.31370837989272, 'lng': 124.3199855701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai butamerang,,ChIJ0TvoQXmPqi0Ro4w61PjwSRo,0.0,ChIJ0TvoQXmPqi0Ro4w61PjwSRo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ0TvoQXmPqi0Ro4w61PjwSRo
CLOSED_TEMPORARILY,"P8FX+QR, Pura, Pulau Pura, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2755625, 'lng': 124.3495625}, 'viewport': {'northeast': {'lat': -8.274339720107278, 'lng': 124.3508569798927}, 'southwest': {'lat': -8.277039379892722, 'lng': 124.3481573201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Galelia Beach,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105811425663962359669"">A Google User</a>'], 'photo_reference': 'AUGGfZnyjmuiGd--F0Hc0Nu_qAD2yPMMUEldE62ALKzz3v_uumGQl4CNszRc3QZfNC2Uy3s1GY_RP8TkCo6UWaxOoGucl8zHNx5DaH0EKfJNvjfl-05kfYpg_3Gx9Skgek74uc7sCZuxn0e36c1UrsIgFhXF5L10g8MaPga41udaLM8Cbfcd', 'width': 1844}]",ChIJyQ5IcEGFqi0Rvi2i2qbe-5A,0.0,ChIJyQ5IcEGFqi0Rvi2i2qbe-5A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJyQ5IcEGFqi0Rvi2i2qbe-5A
CLOSED_TEMPORARILY,"P86C+C3, Pura Utara, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.288988999999999, 'lng': 124.320243}, 'viewport': {'northeast': {'lat': -8.288010820107276, 'lng': 124.3221204298927}, 'southwest': {'lat': -8.29071047989272, 'lng': 124.3194207701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Red sand,,ChIJV6udCpOPqi0R2a-6LJBvTbQ,0.0,ChIJV6udCpOPqi0R2a-6LJBvTbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJV6udCpOPqi0R2a-6LJBvTbQ
CLOSED_TEMPORARILY,"P9C6+J7, Pura Timur, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2784398, 'lng': 124.3606404}, 'viewport': {'northeast': {'lat': -8.277561320107278, 'lng': 124.3614416298927}, 'southwest': {'lat': -8.280260979892722, 'lng': 124.3587419701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Plakang reef,,ChIJKZx6en6Fqi0RDcmFxww-I5Q,0.0,ChIJKZx6en6Fqi0RDcmFxww-I5Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJKZx6en6Fqi0RDcmFxww-I5Q
CLOSED_TEMPORARILY,"P853+FWC, Ombay, Pantar Timur, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2913184, 'lng': 124.3047764}, 'viewport': {'northeast': {'lat': -8.290034870107279, 'lng': 124.3058092298927}, 'southwest': {'lat': -8.292734529892723, 'lng': 124.3031095701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leing,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101027504009440315435"">Angel</a>'], 'photo_reference': 'AUGGfZm_Mo2JmpIktaiZw2E1A-QSStQ_pkQC-6piuiR6qQUB7deVKHW5d3NGH6qy6U-Oto4RulKikjm5H_ERe7jEmQOQum-oW5kXz5EEBqxu18K2JvYNkRK6GCMhBJrBajAD2LN2S7PRreC6f6TiWVqy4MeOwyVCKZpN-4RWYwjwXRFXRv0J', 'width': 1920}]",ChIJ2-_Qj3mPqi0R7kxSCmFUL2w,0.0,ChIJ2-_Qj3mPqi0R7kxSCmFUL2w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ2-_Qj3mPqi0R7kxSCmFUL2w
