business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"VFM8+97C, Molino, Petasia Timur, North Morowali Regency, Central Sulawesi 94971, Indonesia","{'location': {'lat': -2.1158764, 'lng': 121.4654838}, 'viewport': {'northeast': {'lat': -2.114486920107278, 'lng': 121.4669714798928}, 'southwest': {'lat': -2.117186579892723, 'lng': 121.4642718201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PENGINAPAN TRANS SULAWESI 2,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104358319009434320608"">Baharuddin Makka</a>'], 'photo_reference': 'AUGGfZnOEGm_2LhpQhiuZEHajn0TV9PMg6jQw8fbIKMr1FtnoOEeiSvJ_hLBFJtRdGDii_l1ckTktyVMLDtMwtQ8zcjtRf2OAg-I4aEPtDk4eJvyrb0vMqB4IFetnv8CzPouyEjnLqCXHhX4BI0AhQvrKffTJCIxjoIG7yZlq9mJHKu4A_qS', 'width': 4624}]",ChIJiXK9b5ADkC0Rrm6jZmc0NHg,4.5,ChIJiXK9b5ADkC0Rrm6jZmc0NHg,"['lodging', 'point_of_interest', 'establishment']",10,,,https://www.google.com/maps/place/?q=place_id:ChIJiXK9b5ADkC0Rrm6jZmc0NHg
OPERATIONAL,"VFW6+GH, Molino, Petasia Timur, North Morowali Regency, Central Sulawesi, Indonesia","{'location': {'lat': -2.1036575, 'lng': 121.4614099}, 'viewport': {'northeast': {'lat': -2.102350470107277, 'lng': 121.4624790298927}, 'southwest': {'lat': -2.105050129892722, 'lng': 121.4597793701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kos makkaru,,ChIJR3TmZwADkC0Ra3ZUZ4WED0Y,0.0,ChIJR3TmZwADkC0Ra3ZUZ4WED0Y,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJR3TmZwADkC0Ra3ZUZ4WED0Y
OPERATIONAL,"Jl. Trans Sulawesi, Bungintimbe, Kec. Petasia, Kabupaten Morowali Utara, Sulawesi Tengah 94971, Indonesia","{'location': {'lat': -2.0792618, 'lng': 121.4234203}, 'viewport': {'northeast': {'lat': -2.077747170107278, 'lng': 121.4247464798927}, 'southwest': {'lat': -2.080446829892722, 'lng': 121.4220468201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kos Timor Jaya,,ChIJgdNEpUTjjy0Ra9WT6YCq3n8,0.0,ChIJgdNEpUTjjy0Ra9WT6YCq3n8,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'WCCF+79 Bungintimbe, North Morowali Regency, Central Sulawesi, Indonesia', 'global_code': '6Q93WCCF+79'}",,https://www.google.com/maps/place/?q=place_id:ChIJgdNEpUTjjy0Ra9WT6YCq3n8
OPERATIONAL,"Tompira, Petasia Timur, North Morowali Regency, Central Sulawesi 94971, Indonesia","{'location': {'lat': -2.0774967, 'lng': 121.4193673}, 'viewport': {'northeast': {'lat': -2.076049570107278, 'lng': 121.4207885798927}, 'southwest': {'lat': -2.078749229892722, 'lng': 121.4180889201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bellagio guest house morut,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110044671988980938758"">A Google User</a>'], 'photo_reference': 'AUGGfZn2IAaBl6Qiuso3QlsMdGJ1nGa_KQ2FJ-S6riV0oLsE6G3yNlyyQumTGtmRSJaBGBYG-Kp2xKrQ260yTQyNrTTjeKBrJRNj5IqjjdMdZqEEuUVE2P2QBt19CSZHjtbHi-lE_i4JjqrMUDiNksUnXWCb32YcZkdh4Uw1bDwstfJHtkva', 'width': 3000}]",ChIJX7rdmXHjjy0Re4SEALlQTIY,4.7,ChIJX7rdmXHjjy0Re4SEALlQTIY,"['lodging', 'point_of_interest', 'establishment']",32,"{'compound_code': 'WCF9+2P Tompira, North Morowali Regency, Central Sulawesi, Indonesia', 'global_code': '6Q93WCF9+2P'}",,https://www.google.com/maps/place/?q=place_id:ChIJX7rdmXHjjy0Re4SEALlQTIY
OPERATIONAL,"Jl. Trans Sulawesi, Bungintimbe, Kec. Petasia Timur, Kabupaten Morowali Utara, Sulawesi Tengah, Indonesia","{'location': {'lat': -2.0782913, 'lng': 121.4258813}, 'viewport': {'northeast': {'lat': -2.077008770107278, 'lng': 121.4272614298927}, 'southwest': {'lat': -2.079708429892722, 'lng': 121.4245617701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PENGINAPAN TRANS SULAWESI,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114072209813087362419"">A Google User</a>'], 'photo_reference': 'AUGGfZmX6uC_x382P2mvXOKZk004BgQ09WDTo-L80z7R5HzjiQgEHTwrf8jaRIKllNrprmhCNugIUNOhYSdOpmwxAbrt_XrtQI9H96P30Scp8a84gjHYFcMJkGd8kZqkOYsXiWBkWda2A7ikR467-mpk8zG4XRCiR76GBU7CgP3jfAr5d_sX', 'width': 1080}]",ChIJVUFsBNzjjy0R39a1C0cn6ng,4.9,ChIJVUFsBNzjjy0R39a1C0cn6ng,"['lodging', 'point_of_interest', 'establishment']",14,"{'compound_code': 'WCCG+M9 Bungintimbe, North Morowali Regency, Central Sulawesi, Indonesia', 'global_code': '6Q93WCCG+M9'}",,https://www.google.com/maps/place/?q=place_id:ChIJVUFsBNzjjy0R39a1C0cn6ng
OPERATIONAL,"W9FR+898, Tompira, Petasia Timur, North Morowali Regency, Central Sulawesi 94971, Indonesia","{'location': {'lat': -2.0766771, 'lng': 121.3909397}, 'viewport': {'northeast': {'lat': -2.075429320107277, 'lng': 121.3923243798927}, 'southwest': {'lat': -2.078128979892722, 'lng': 121.3896247201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PENGINAPAN TOMPIRA 2,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104003151176515142873"">muhlis mr</a>'], 'photo_reference': 'AUGGfZnIdWe_iTxE7Moh49sA9pWEMNmMAZ-_Q7U-mJoqy_b-9iCegMO3llsXQ6BtcLqEsnX_Efg9U2ac7x08ewUm1ukMCalqEVAVd0ORuWTNOnlmrsPZWMGFh_CXukII4KNL2QxBqOzL40kKIFeoOenwVDZK5K_nkm9KnZ5lxR97C9TxUeu6', 'width': 3264}]",ChIJk9hgQmrjjy0RyuAODQ5Zd-U,4.8,ChIJk9hgQmrjjy0RyuAODQ5Zd-U,"['lodging', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJk9hgQmrjjy0RyuAODQ5Zd-U
OPERATIONAL,"W9GR+74C, Tompira, Petasia Timur, North Morowali Regency, Central Sulawesi 94971, Indonesia","{'location': {'lat': -2.0743159, 'lng': 121.3902783}, 'viewport': {'northeast': {'lat': -2.072927420107277, 'lng': 121.3916750298927}, 'southwest': {'lat': -2.075627079892722, 'lng': 121.3889753701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kosan,,ChIJ-4zIi43jjy0RzTUJ6KN-quY,3.5,ChIJ-4zIi43jjy0RzTUJ6KN-quY,"['lodging', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJ-4zIi43jjy0RzTUJ6KN-quY
OPERATIONAL,"Jl. Trans Sulawesi, Tompira, Kec. Petasia Timur, Kabupaten Morowali Utara, Sulawesi Tengah 94971, Indonesia","{'location': {'lat': -2.0643121, 'lng': 121.3781338}, 'viewport': {'northeast': {'lat': -2.062911520107278, 'lng': 121.3794663798928}, 'southwest': {'lat': -2.065611179892723, 'lng': 121.3767667201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,kost Risky Solata,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103359688163388129874"">A Google User</a>'], 'photo_reference': 'AUGGfZnLptNxxrAInybnmG60aIqmU61I2PAGyEEJYLwTsF2FWChyS-8PL0NZ6AOdcBDVcmairrNJymlTDw_SEgH5uyjGKWUQOecbUdVX0gaCSwRa3K9-RTzmFuVHB3JmcdV9wY5_TxxXotJgmvu6imYLf8b3oNlvI0muyMcosjOzU4RNruNW', 'width': 1280}]",ChIJ_aG_B-njjy0RhfOuGnHB9W8,4.0,ChIJ_aG_B-njjy0RhfOuGnHB9W8,"['lodging', 'point_of_interest', 'establishment']",3,"{'compound_code': 'W9PH+77 Tompira, North Morowali Regency, Central Sulawesi, Indonesia', 'global_code': '6Q93W9PH+77'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_aG_B-njjy0RhfOuGnHB9W8
OPERATIONAL,"W9PM+967, Tompira, Petasia Timur, North Morowali Regency, Central Sulawesi 94971, Indonesia","{'location': {'lat': -2.0640894, 'lng': 121.3830497}, 'viewport': {'northeast': {'lat': -2.063036470107277, 'lng': 121.3838059}, 'southwest': {'lat': -2.065736129892722, 'lng': 121.3807811}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mess axelio BUNTA,,ChIJnwQEUADjjy0Rnqk4fi2SjEY,0.0,ChIJnwQEUADjjy0Rnqk4fi2SjEY,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJnwQEUADjjy0Rnqk4fi2SjEY
OPERATIONAL,"Kc, Bunta, Kec. Petasia Timur, Kabupaten Morowali Utara, Sulawesi Tengah 94963, Indonesia","{'location': {'lat': -2.0603404, 'lng': 121.3755594}, 'viewport': {'northeast': {'lat': -2.058986170107278, 'lng': 121.3768628798927}, 'southwest': {'lat': -2.061685829892722, 'lng': 121.3741632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Jawa Timur 2,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117304516754616423447"">A Google User</a>'], 'photo_reference': 'AUGGfZnhLjDyLcDfjbKxYJPTCbqsmNHWNcSpjVecfIQMoppWpfpIBckpVuoy_rbfwzCM53HszRHVm306wBQQejSfpqb9FejA3hJm8M8NdyQu-najqLrfdMs-EPosxTpWkKUBBnMUPrbOr6slYpjJRx1fpSfqJMwTVHvrZtRjzW4slRbC7KSz', 'width': 4128}]",ChIJob9gTQjjjy0RVRTKgyRxA8E,4.5,ChIJob9gTQjjjy0RVRTKgyRxA8E,"['spa', 'lodging', 'point_of_interest', 'establishment']",2,"{'compound_code': 'W9QG+V6 Bunta, North Morowali Regency, Central Sulawesi, Indonesia', 'global_code': '6Q93W9QG+V6'}",,https://www.google.com/maps/place/?q=place_id:ChIJob9gTQjjjy0RVRTKgyRxA8E
