business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"G3C7+544, Talumolo, Kota Timur, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5203862, 'lng': 123.06284}, 'viewport': {'northeast': {'lat': 0.5217364798927223, 'lng': 123.0641632298927}, 'southwest': {'lat': 0.5190368201072778, 'lng': 123.0614635701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Santorini,ChIJRSoibuIreTIRiqG9uhTXe-A,0.0,ChIJRSoibuIreTIRiqG9uhTXe-A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRSoibuIreTIRiqG9uhTXe-A
OPERATIONAL,"G3W8+3P2, Jl. Gelatik, Heledulaa, Kec. Kota Tim., Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5451463, 'lng': 123.066766}, 'viewport': {'northeast': {'lat': 0.5464961298927222, 'lng': 123.0681158298927}, 'southwest': {'lat': 0.5437964701072778, 'lng': 123.0654161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RIDWAN TOHOPI BASECAMP,ChIJJRmxfmgreTIRdbt7ZtLvEjM,5.0,ChIJJRmxfmgreTIRdbt7ZtLvEjM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJRmxfmgreTIRdbt7ZtLvEjM
OPERATIONAL,"G3M3+PW8, Biawu, Hulonthalangi, Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.534296, 'lng': 123.0548271}, 'viewport': {'northeast': {'lat': 0.5356275298927221, 'lng': 123.0561392798927}, 'southwest': {'lat': 0.5329278701072776, 'lng': 123.0534396201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Serambi Madinah,ChIJYQZHXuAqeTIRYEUqjKcinBk,4.1,ChIJYQZHXuAqeTIRYEUqjKcinBk,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYQZHXuAqeTIRYEUqjKcinBk
OPERATIONAL,"G3G7+9WP, Talumolo, Kota Timur, Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5259024, 'lng': 123.0644555}, 'viewport': {'northeast': {'lat': 0.5272279298927223, 'lng': 123.0658427798927}, 'southwest': {'lat': 0.5245282701072778, 'lng': 123.0631431201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SANTORINI (Kawasan Talumolo Rindang & Indah),ChIJmaUIPgAreTIRREiE3uYilns,4.6,ChIJmaUIPgAreTIRREiE3uYilns,"['tourist_attraction', 'point_of_interest', 'establishment']",8,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116247750683329950253"">Azril Rezzano</a>'], 'photo_reference': 'AUGGfZmRXkTnfzNjX4W9UMwelDg7GLsbOAySyz_Xfp9c1CjJDjM4ep9SAOjEVP4lap4K98vu1t--OXrSmP8_5w8E-51R6XHdMJDiE3R85FrgOweHbxIOlP2-QsATKcPv5PfUhYewajrL8vdXgNnms4fI2AZhjn73yfTyDFednPUeCpWIGp37', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJmaUIPgAreTIRREiE3uYilns
OPERATIONAL,"H33H+24F, Jl. Taman Surya, Dembe Jaya, Kec. Kota Utara, Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5525721, 'lng': 123.0778062}, 'viewport': {'northeast': {'lat': 0.5539148298927223, 'lng': 123.0791686298927}, 'southwest': {'lat': 0.5512151701072778, 'lng': 123.0764689701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok sawa sawa,ChIJqYlDWNcreTIR5vhP2LiLReU,0.0,ChIJqYlDWNcreTIR5vhP2LiLReU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqYlDWNcreTIR5vhP2LiLReU
OPERATIONAL,"Jl. K. H. Ahmad Dahlan No.23, Limba B, Kota Sel., Kota Gorontalo, Gorontalo 96115, Indonesia","{'location': {'lat': 0.5401273999999999, 'lng': 123.0602284}, 'viewport': {'northeast': {'lat': 0.5414778298927223, 'lng': 123.0615771298927}, 'southwest': {'lat': 0.5387781701072779, 'lng': 123.0588774701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KULINER LASBEJERIN,ChIJ4-qRy_oreTIRk_RQC0Ts5zk,0.0,ChIJ4-qRy_oreTIRk_RQC0Ts5zk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106553544532975131623"">A Google User</a>'], 'photo_reference': 'AUGGfZmYqqQO02h72xQbRfDEwuiWKjNRO-VWF9C8nwL5t6uLvtfjzoRxl6SIuk-3YhsM1qCCEEH2ylZ3F04X2MuBKTCX90NmSyak4kohbd8xzN_xDJxhhtXlEwmQVr6ATmYmPrDmrN1CDguMhVLPn2Ca8FFJBxf54SAsW2Z6pI-Zq66MWOVc', 'width': 4128}]","{'compound_code': 'G3R6+33 Limba B, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5G3R6+33'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ4-qRy_oreTIRk_RQC0Ts5zk
OPERATIONAL,"G3G3+2G9, Siendeng, Hulonthalangi, Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5250445, 'lng': 123.0538719}, 'viewport': {'northeast': {'lat': 0.5264083798927223, 'lng': 123.0551980298927}, 'southwest': {'lat': 0.5237087201072779, 'lng': 123.0524983701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Gunung Layang,ChIJ8RqToekqeTIRiwMnfziJ0nE,4.1,ChIJ8RqToekqeTIRiwMnfziJ0nE,"['tourist_attraction', 'point_of_interest', 'establishment']",51,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104953090361999461704"">blackpacker trip</a>'], 'photo_reference': 'AUGGfZmv8DrtE00YXNyVeviWmZkQV09dUWEXpQ5bnk8jX9FyWQNo1lwru2tvshqtO8TYmqbdm2LFTA8rqzLCAWiRHisELrWYVJsApX8YQrKknTP5jHVEgHRA0kEt1vGPN82wYrgSUTt62DYu65K92nJ5klf5VvQ2LPzoAnwgBQ5q2U7V-2Wc', 'width': 6000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ8RqToekqeTIRiwMnfziJ0nE
OPERATIONAL,"G3C7+JVR, Talumolo, Dombo, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5216225, 'lng': 123.0646314}, 'viewport': {'northeast': {'lat': 0.5229795298927222, 'lng': 123.0660080798927}, 'southwest': {'lat': 0.5202798701072777, 'lng': 123.0633084201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapangan garuda putra,ChIJF3Rj-wwreTIRfA9cvjH_lsE,3.8,ChIJF3Rj-wwreTIRfA9cvjH_lsE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF3Rj-wwreTIRfA9cvjH_lsE
OPERATIONAL,"South Leato, Kota Timur, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.4870463999999999, 'lng': 123.0833762}, 'viewport': {'northeast': {'lat': 0.4884694298927222, 'lng': 123.0847643798927}, 'southwest': {'lat': 0.4857697701072778, 'lng': 123.0820647201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pantai kaisomaru,ChIJj58XFK4rfzIROA4fFZrSqeM,4.4,ChIJj58XFK4rfzIROA4fFZrSqeM,"['tourist_attraction', 'point_of_interest', 'establishment']",77,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106288016061156905691"">Firman Chandra</a>'], 'photo_reference': 'AUGGfZnh43EVV6w4umnq6c0m-MpH4fS0Cbi98NKrpgctGRc-WqHXxW3N8obS3-AESATJ4WgAg2F0Ts_3d6yILPoMJkbGVrNHoqel-qs66jNWPbyY2WUz--X6L7bcgQoCgxpsNQDuXe6LuXJy7KYPIcDdlJvcYtMILvM3a1Zwn051Mc8zb_Fk', 'width': 4640}]","{'compound_code': 'F3PM+R9 South Leato, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5F3PM+R9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJj58XFK4rfzIROA4fFZrSqeM
OPERATIONAL,"H363+2H5, Jl. Kalimantan, Dulalowo Tim., Kec. Kota Tengah, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5600109999999999, 'lng': 123.0539706}, 'viewport': {'northeast': {'lat': 0.5613551798927223, 'lng': 123.0553422298927}, 'southwest': {'lat': 0.5586555201072778, 'lng': 123.0526425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KARAOKE LASKAR MERAH PUTIH,ChIJabEyoW0reTIRlkgzjYvlja8,0.0,ChIJabEyoW0reTIRlkgzjYvlja8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJabEyoW0reTIRlkgzjYvlja8
