business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,url
OPERATIONAL,"H33H+24F, Jl. Taman Surya, Dembe Jaya, Kec. Kota Utara, Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5525721, 'lng': 123.0778062}, 'viewport': {'northeast': {'lat': 0.5539148298927223, 'lng': 123.0791686298927}, 'southwest': {'lat': 0.5512151701072778, 'lng': 123.0764689701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok sawa sawa,ChIJqYlDWNcreTIR5vhP2LiLReU,0.0,ChIJqYlDWNcreTIR5vhP2LiLReU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqYlDWNcreTIR5vhP2LiLReU
OPERATIONAL,"G3W8+3P2, Jl. Gelatik, Heledulaa, Kec. Kota Tim., Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5451463, 'lng': 123.066766}, 'viewport': {'northeast': {'lat': 0.5464961298927222, 'lng': 123.0681158298927}, 'southwest': {'lat': 0.5437964701072778, 'lng': 123.0654161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RIDWAN TOHOPI BASECAMP,ChIJJRmxfmgreTIRdbt7ZtLvEjM,5.0,ChIJJRmxfmgreTIRdbt7ZtLvEjM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJRmxfmgreTIRdbt7ZtLvEjM
OPERATIONAL,"Jl. Drs. Achmad Nadjamuddin No.35, Limba U Dua, Kota Sel., Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5519297, 'lng': 123.0555861}, 'viewport': {'northeast': {'lat': 0.553289679892722, 'lng': 123.0568700798927}, 'southwest': {'lat': 0.5505900201072775, 'lng': 123.0541704201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Lahilote,ChIJ14eVsmoreTIRCJxOlBXV4Qk,4.4,ChIJ14eVsmoreTIRCJxOlBXV4Qk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",316,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113655669972365461964"">Muhammad Idrus</a>'], 'photo_reference': 'AUGGfZlTacw9EnbL1q3w9TEc_32_a2QW7SnCmIHV25GazzhqnCDIyoSqF7sYfr1wCzGxUHmzaiDWSfOeZNY_a3ObyDbfpugTWVcJql4K5c6QYPXvgMet4Qgn6-lLd544coijYuFgfPdBqDNsHrMJqaiSkTYjtj_Yo7M6-T83PNRs7d_M76Fu', 'width': 1920}]","{'compound_code': 'H324+Q6 Limba U Dua, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5H324+Q6'}",,https://www.google.com/maps/place/?q=place_id:ChIJ14eVsmoreTIRCJxOlBXV4Qk
OPERATIONAL,"H3CG+FW2, Dulomo Selatan, Kota Utara, Kota Gorontalo, Gorontalo 96128, Indonesia","{'location': {'lat': 0.5710007, 'lng': 123.077141}, 'viewport': {'northeast': {'lat': 0.5723655298927222, 'lng': 123.0784598298927}, 'southwest': {'lat': 0.5696658701072778, 'lng': 123.0757601701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAYRA PRIVATE POOL AND RESTO,ChIJIQvCzl0teTIRoEeUSTaFvNg,4.8,ChIJIQvCzl0teTIRoEeUSTaFvNg,"['tourist_attraction', 'point_of_interest', 'establishment']",34,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106479394866806119099"">A Google User</a>'], 'photo_reference': 'AUGGfZlv623660xGYGPxcbuvVIS9uk12Olfca1NrqjMUyqfrmQlRXOVe0IOFjvb-y5jyHqUaYB8sJVriEh0EbByr2NIkq54Yzshu1teqBK0Yyn9S6AfhOJxdpo6aicmUbgWVc6y1tmENrCfUtf6GGaETG4eiMSX1Ay9mI0bYxURVie3HmSq7', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJIQvCzl0teTIRoEeUSTaFvNg
OPERATIONAL,"H3M9+388, East Bulotada, Sipatana, Gorontalo Regency, Gorontalo 96139, Indonesia","{'location': {'lat': 0.5829462, 'lng': 123.0682455}, 'viewport': {'northeast': {'lat': 0.5843030798927222, 'lng': 123.0695760798927}, 'southwest': {'lat': 0.5816034201072777, 'lng': 123.0668764201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah le iki,ChIJTZYY87steTIR0Ut5bbH2308,3.0,ChIJTZYY87steTIR0Ut5bbH2308,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTZYY87steTIR0Ut5bbH2308
OPERATIONAL,"H334+8HX, Limba U Dua, South Kota, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5533568999999999, 'lng': 123.0564857}, 'viewport': {'northeast': {'lat': 0.5547944798927222, 'lng': 123.0578403798927}, 'southwest': {'lat': 0.5520948201072777, 'lng': 123.0551407201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loket Lahilote,ChIJSxbLaZoreTIRA-be4gJetbk,5.0,ChIJSxbLaZoreTIRA-be4gJetbk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109975012791880519816"">Azis 12</a>'], 'photo_reference': 'AUGGfZkIdnqphzT7EKG3hZA14Uxk4mwSeajLJl6Zf6IxcN6yoRa2HBYcsuWaJh3q7Naza25l_lJdU-vLq9VLBxaHGQ2B004UqAK2AFy0VaU83KNXyZKxNcjP4vu6jFHhLck-n6RtRVlPt200NAfM1rt1aBE6pnXVXptVruF1V2TxZr23EiIE', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJSxbLaZoreTIRA-be4gJetbk
OPERATIONAL,"H396+VXG, Tanggikiki, Sipatana, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5696831, 'lng': 123.0624614}, 'viewport': {'northeast': {'lat': 0.5710045798927222, 'lng': 123.0639002298927}, 'southwest': {'lat': 0.5683049201072777, 'lng': 123.0612005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH ADAT GORONTALO,ChIJu9vMQwAteTIRG35KMFkQjLw,5.0,ChIJu9vMQwAteTIRG35KMFkQjLw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105011943742066588527"">Supardi Sahabu</a>'], 'photo_reference': 'AUGGfZnRZoeCv9surKfiLoEpuqPje_m3Xy6uLoWMB0ktdPpTiaaOgbXFqQEhWUNMplQBBEsvxTnkIT-pgZYYXp748JCqwx7HAkVLN48vkOZpuiI51YXlVSKDZCrimX96ihfpOW7X_06uCFRMrDS8Sav1nxmltr4avAaW2926tMKqdzzAEnZv', 'width': 960}]",,,https://www.google.com/maps/place/?q=place_id:ChIJu9vMQwAteTIRG35KMFkQjLw
OPERATIONAL,"H363+2H5, Jl. Kalimantan, Dulalowo Tim., Kec. Kota Tengah, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5600109999999999, 'lng': 123.0539706}, 'viewport': {'northeast': {'lat': 0.5613551798927223, 'lng': 123.0553422298927}, 'southwest': {'lat': 0.5586555201072778, 'lng': 123.0526425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KARAOKE LASKAR MERAH PUTIH,ChIJabEyoW0reTIRlkgzjYvlja8,0.0,ChIJabEyoW0reTIRlkgzjYvlja8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJabEyoW0reTIRlkgzjYvlja8
OPERATIONAL,"G329+24G, Jl. R. Atje Slamet, Leato Utara, Kec. Dumbo Raya, Kota Gorontalo, Gorontalo 96119, Indonesia","{'location': {'lat': 0.5000865, 'lng': 123.0678429}, 'viewport': {'northeast': {'lat': 0.5013812798927222, 'lng': 123.0691443798927}, 'southwest': {'lat': 0.4986816201072778, 'lng': 123.0664447201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai leato utara,ChIJR1uHXdTVeDIRqKz40Z1lJKc,4.4,ChIJR1uHXdTVeDIRqKz40Z1lJKc,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111822187088649436557"">andy aryawan</a>'], 'photo_reference': 'AUGGfZldl20ifhTNDrhKEu92_CcczJGHQW1XTPsUveUQpBMpfXZgK9WP7xhal6NVQa6nlOlyk4GBvkNd8p6Rs7Lsc0PbPFPyXgpY3OtHc1FAWycL1LJ7m_Bq-0my3rSz1WHIMSukWC3CbiFbf8zT5CKCzNlIPMBqkHIYuzbZTX0HCc1ke_qe', 'width': 4480}]",,,https://www.google.com/maps/place/?q=place_id:ChIJR1uHXdTVeDIRqKz40Z1lJKc
OPERATIONAL,"F3PM+QJ3, Ololalo, Kec. Kota Utara, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.4868764, 'lng': 123.0840414}, 'viewport': {'northeast': {'lat': 0.4882710798927222, 'lng': 123.0854033298927}, 'southwest': {'lat': 0.4855714201072777, 'lng': 123.0827036701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Ololalo,ChIJiQ4AgXArfzIRFewVYW4Uvi8,0.0,ChIJiQ4AgXArfzIRFewVYW4Uvi8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 451, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106197247156374744894"">A Google User</a>'], 'photo_reference': 'AUGGfZkxpH5eZv3iL0t4HOkr1TTAi1AEr6RowQxL2rawshqq9QYwow-lSWvnQY_U3rtUfwqNkeN5MOP10DuTISKmIUN88toDajga7ctjtgu8PWIt4HuWvvee7SIUMTWp3M3UvIH8KhU5szdzQzO1ax-xyFyU2t-xMiAidD7yzawPlllswb4', 'width': 916}]",,,https://www.google.com/maps/place/?q=place_id:ChIJiQ4AgXArfzIRFewVYW4Uvi8
