business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"H23R+2MG, Jl. Palma, Libuo, Kec. Dungingi, Kota Gorontalo, Gorontalo 96136, Indonesia","{'location': {'lat': 0.5534781, 'lng': 123.040694}, 'viewport': {'northeast': {'lat': 0.5547420798927223, 'lng': 123.0421408798927}, 'southwest': {'lat': 0.5520424201072778, 'lng': 123.0394412201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bandhayo Pongayilo,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110258399011245556591"">A Google User</a>'], 'photo_reference': 'AUGGfZluQ20rzq3Tjg2gUvhBEB6fH4UTDo1Cz2a6OvemflSc4fN8vmx3e1sTrVMeBlyJEvC6fJcB0qrimnt8gg0lipRr4sMlxbT0cxLmfXCdXI0OM86vxXzXo7tFBbB9kUEDI6hMRRki3bwFEpg3HEPZq-nIobv7-BqzivJCHqIXqvI8nbpe', 'width': 1920}]",ChIJ4SHcpV4reTIRrhOuDbbqS7I,4.5,ChIJ4SHcpV4reTIRrhOuDbbqS7I,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4SHcpV4reTIRrhOuDbbqS7I
OPERATIONAL,"ex agussalim, Jl. Prof. Dr. H.B. Jassin, Tomulabutao Sel., Kec. Dungingi, Kota Gorontalo, Gorontalo 96128, Indonesia","{'location': {'lat': 0.5653787, 'lng': 123.0474125}, 'viewport': {'northeast': {'lat': 0.5667280798927222, 'lng': 123.0487983798927}, 'southwest': {'lat': 0.5640284201072777, 'lng': 123.0460987201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,indonesian tourism(GORONTALO),"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114272224149231479934"">A Google User</a>'], 'photo_reference': 'AUGGfZnoRD-I6GEqOJcD4_ug3fuLUhqPUbPS56eRdCqFgN2fOV262S4uo_ZqEMKYNwEOGjXGgFKnj5IKaVR_t7K9KIsQxR-s9h3wkY8WlH60f0jeb7BsauAehnCMnyX97ZQhnx9myLwVdzn2q4wvI2dweOTd_FacNFhXWEC7JXfcN5FK6mDE', 'width': 716}]",ChIJK2AdK1kreTIRiYxBKH_ZgLc,5.0,ChIJK2AdK1kreTIRiYxBKH_ZgLc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"{'compound_code': 'H28W+5X South Tomulabutao, Gorontalo Regency, Gorontalo, Indonesia', 'global_code': '6QG5H28W+5X'}",,,https://www.google.com/maps/place/?q=place_id:ChIJK2AdK1kreTIRiYxBKH_ZgLc
OPERATIONAL,"G3W8+3P2, Jl. Gelatik, Heledulaa, Kec. Kota Tim., Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5451463, 'lng': 123.066766}, 'viewport': {'northeast': {'lat': 0.5464961298927222, 'lng': 123.0681158298927}, 'southwest': {'lat': 0.5437964701072778, 'lng': 123.0654161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RIDWAN TOHOPI BASECAMP,,ChIJJRmxfmgreTIRdbt7ZtLvEjM,5.0,ChIJJRmxfmgreTIRdbt7ZtLvEjM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJRmxfmgreTIRdbt7ZtLvEjM
OPERATIONAL,"H363+2H5, Jl. Kalimantan, Dulalowo Tim., Kec. Kota Tengah, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5600109999999999, 'lng': 123.0539706}, 'viewport': {'northeast': {'lat': 0.5613551798927223, 'lng': 123.0553422298927}, 'southwest': {'lat': 0.5586555201072778, 'lng': 123.0526425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KARAOKE LASKAR MERAH PUTIH,,ChIJabEyoW0reTIRlkgzjYvlja8,0.0,ChIJabEyoW0reTIRlkgzjYvlja8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJabEyoW0reTIRlkgzjYvlja8
OPERATIONAL,"H337+727, Wumialo, Kota Tengah, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5531733999999999, 'lng': 123.0625673}, 'viewport': {'northeast': {'lat': 0.5545224798927222, 'lng': 123.0639212798927}, 'southwest': {'lat': 0.5518228201072778, 'lng': 123.0612216201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arman Kampus,,ChIJO_kKcQAreTIRN16aeInTHNE,0.0,ChIJO_kKcQAreTIRN16aeInTHNE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO_kKcQAreTIRN16aeInTHNE
OPERATIONAL,"G3M3+PW8, Biawu, Hulonthalangi, Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.534296, 'lng': 123.0548271}, 'viewport': {'northeast': {'lat': 0.5356275298927221, 'lng': 123.0561392798927}, 'southwest': {'lat': 0.5329278701072776, 'lng': 123.0534396201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Serambi Madinah,,ChIJYQZHXuAqeTIRYEUqjKcinBk,4.1,ChIJYQZHXuAqeTIRYEUqjKcinBk,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYQZHXuAqeTIRYEUqjKcinBk
OPERATIONAL,"H396+VXG, Tanggikiki, Sipatana, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5696831, 'lng': 123.0624614}, 'viewport': {'northeast': {'lat': 0.5710045798927222, 'lng': 123.0639002298927}, 'southwest': {'lat': 0.5683049201072777, 'lng': 123.0612005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH ADAT GORONTALO,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105011943742066588527"">Supardi Sahabu</a>'], 'photo_reference': 'AUGGfZm8Yw8e373JjIOSW6bt_SrS_SuAn1p9qpI9HCdNezx0Wc14U54c3cjbJwgh0PQ6ya6Fs5efI6eT4xxWVKKYCXmZqWGDNBHc7zkXLX6UFC4qBEUDUfBqbMrCFeyWq5HnzGntqokVYfAKEkfkpVzIYHa3e7HEIx3Yg9ovXeOaEO8ZT1KB', 'width': 960}]",ChIJu9vMQwAteTIRG35KMFkQjLw,5.0,ChIJu9vMQwAteTIRG35KMFkQjLw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJu9vMQwAteTIRG35KMFkQjLw
OPERATIONAL,"Jl. Drs. Achmad Nadjamuddin No.35, Limba U Dua, Kota Sel., Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5519297, 'lng': 123.0555861}, 'viewport': {'northeast': {'lat': 0.553289679892722, 'lng': 123.0568700798927}, 'southwest': {'lat': 0.5505900201072775, 'lng': 123.0541704201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Lahilote,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113655669972365461964"">Muhammad Idrus</a>'], 'photo_reference': 'AUGGfZmvIYJqXLt1BoaUPXyu8r9L1zz0sgEBwtaDi37yxugBP8bbcVLhL58EWvQ5xJqhvPnQXb7Rdev3a2qHxzjmL6umRWyOnZHQhRrgzT5rQ7s00xGWRw55YmcV7iH4rJIn0M5ezp24vDpzj5mPmv-djlvpa2AoLIp3JcsGPIsEvSmAQBg1', 'width': 1920}]",ChIJ14eVsmoreTIRCJxOlBXV4Qk,4.4,ChIJ14eVsmoreTIRCJxOlBXV4Qk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",316,{'open_now': True},"{'compound_code': 'H324+Q6 Limba U Dua, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5H324+Q6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ14eVsmoreTIRCJxOlBXV4Qk
OPERATIONAL,"H33H+24F, Jl. Taman Surya, Dembe Jaya, Kec. Kota Utara, Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5525721, 'lng': 123.0778062}, 'viewport': {'northeast': {'lat': 0.5539148298927223, 'lng': 123.0791686298927}, 'southwest': {'lat': 0.5512151701072778, 'lng': 123.0764689701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok sawa sawa,,ChIJqYlDWNcreTIR5vhP2LiLReU,0.0,ChIJqYlDWNcreTIR5vhP2LiLReU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqYlDWNcreTIR5vhP2LiLReU
OPERATIONAL,"H334+8HX, Limba U Dua, South Kota, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5533568999999999, 'lng': 123.0564857}, 'viewport': {'northeast': {'lat': 0.5547944798927222, 'lng': 123.0578403798927}, 'southwest': {'lat': 0.5520948201072777, 'lng': 123.0551407201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loket Lahilote,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109975012791880519816"">Azis 12</a>'], 'photo_reference': 'AUGGfZmDiA1NwyFVNsd_e8HpyRmsVc5jjdPG7I8zMZhQyuLeKHBk6ig8kofV2eYbHChRmt9ch6BS2MT4xKYNifke7nKJOzgm3Bphs8w_0FUEgMiwGqHSlPG7QE8JmrSXTZOm4SYqYp31D_NRY8Lgww9mKJL-HjZatl5HOfeZ_x7Y3rCwyJxC', 'width': 1920}]",ChIJSxbLaZoreTIRA-be4gJetbk,5.0,ChIJSxbLaZoreTIRA-be4gJetbk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJSxbLaZoreTIRA-be4gJetbk
OPERATIONAL,"H2GR+6FV, Jl. Raja Wadipalapa, Bulila, Kec. Telaga, Kabupaten Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5755987, 'lng': 123.0411669}, 'viewport': {'northeast': {'lat': 0.5769271798927222, 'lng': 123.0424585298927}, 'southwest': {'lat': 0.5742275201072777, 'lng': 123.0397588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Kompos Masaro,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110587926547971012799"">A Google User</a>'], 'photo_reference': 'AUGGfZme4jcBSqO5mzQWAYyvfqVIFAx6vdkKZj8LJhYEida3f8pve77Tj5_mlMINQqTAhEFJNQj_dIrU3HvbkCCKzU_xoWw6q97dCt0sCLUYWBvopS0B90mZr2jhYBdiHDuwBIbfqyYmhhJFWiqkMCK8CjiAkgMQnC364s7vw6ZnvsTAg9ni', 'width': 4128}]",ChIJ2XPy7woteTIREOCImH484Q0,5.0,ChIJ2XPy7woteTIREOCImH484Q0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2XPy7woteTIREOCImH484Q0
OPERATIONAL,"Jl. K. H. Ahmad Dahlan No.23, Limba B, Kota Sel., Kota Gorontalo, Gorontalo 96115, Indonesia","{'location': {'lat': 0.5401273999999999, 'lng': 123.0602284}, 'viewport': {'northeast': {'lat': 0.5414778298927223, 'lng': 123.0615771298927}, 'southwest': {'lat': 0.5387781701072779, 'lng': 123.0588774701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KULINER LASBEJERIN,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106553544532975131623"">A Google User</a>'], 'photo_reference': 'AUGGfZmdvoGj4G-1IlpmHjjQZZJbzVoMH9iwBKidWQIo_q2nWBvB-_vsno5SjD4Uip3TrEpNBONNNqBawQCB1ZBw0YFEeLzpDe7k6eO8CrGyY8AquD14s54sl_Ja8OpTg2cXIJVK7b0PKYUsN9SMtaQNgwvvK44ylNK23asPrOPNGdGCMSZO', 'width': 4128}]",ChIJ4-qRy_oreTIRk_RQC0Ts5zk,0.0,ChIJ4-qRy_oreTIRk_RQC0Ts5zk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'G3R6+33 Limba B, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5G3R6+33'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ4-qRy_oreTIRk_RQC0Ts5zk
