business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"Area Sawah, Temulus, Mejobo, Kudus Regency, Central Java 59381, Indonesia","{'location': {'lat': -6.863416699999999, 'lng': 110.8940119}, 'viewport': {'northeast': {'lat': -6.862082720107278, 'lng': 110.8953571298927}, 'southwest': {'lat': -6.864782379892722, 'lng': 110.8926574701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WJS (Wisata Jeratun Seluna),{'open_now': False},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111534085494430562489"">A Google User</a>'], 'photo_reference': 'AUGGfZk6IM4Ej_b7Ac-neubDGsYR3z1FcISAOZZ0Zflfg93DDP31RcE8yiFm1RNl2t6nEZuh8fWlu_ckTIKqdbhzjd8wjcgNARy9ZCKJvfyeUmzLv67TGrhrL2-316NOdUT4XmbgwetChh3TdtkfQRqGXki_9lUZnpMfX3dQdKaO3_fUupnp', 'width': 1280}]",ChIJyyijJhfFcC4RgNvahsaIcEA,"{'compound_code': '4VPV+JJ Temulus, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G4VPV+JJ'}",4.4,ChIJyyijJhfFcC4RgNvahsaIcEA,"['tourist_attraction', 'point_of_interest', 'establishment']",37,,https://www.google.com/maps/place/?q=place_id:ChIJyyijJhfFcC4RgNvahsaIcEA
OPERATIONAL,"Jl. Kauman, Jelak, Kesambi, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.8440461, 'lng': 110.9085203}, 'viewport': {'northeast': {'lat': -6.842716220107278, 'lng': 110.9098671298927}, 'southwest': {'lat': -6.845415879892721, 'lng': 110.9071674701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Mbalong Sangkal Putung,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113893320336712317287"">A Google User</a>'], 'photo_reference': 'AUGGfZnZpKNaiMeHR-vCWdpFe-gdhf3QFt0JkBEIQWN_MJYeCT3KbEGbgx_f1CYKt-uKh8eCe_NV2LaQR3dUfkBkzOdW0qxV_yUMM4ZWSWBDehb_8yOPlM_rBU2ZeszblbUhJafqLhFS6RNHTCmcJoaOYLORMIzND9DPMtWJs9DKJ_l6zgVE', 'width': 3264}]",ChIJE_ULqFPPcC4RgVTUIeGUSGc,"{'compound_code': '5W45+9C Kesambi, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5W45+9C'}",4.3,ChIJE_ULqFPPcC4RgVTUIeGUSGc,"['tourist_attraction', 'point_of_interest', 'establishment']",63,,https://www.google.com/maps/place/?q=place_id:ChIJE_ULqFPPcC4RgVTUIeGUSGc
OPERATIONAL,"5VJX+6GQ, Karangmalang, Golantepus, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.8194175, 'lng': 110.8988748}, 'viewport': {'northeast': {'lat': -6.818038770107278, 'lng': 110.9002268798927}, 'southwest': {'lat': -6.820738429892722, 'lng': 110.8975272201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEPOZ ARENA KUDUS,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112326633865830782684"">A Google User</a>'], 'photo_reference': 'AUGGfZnX74K9dy2y5GQpphbDDeMIo7CC8_WzzYjf3I4xxQjWpyF8ofHGGeTHtNPMJaP4SCVsSKFWsXsjf2JbH3hZwTSbWWW39rxap1-e96y-yHCjWXTlwQhYRndKBxbN7bjhfc9SpM3E35KZFAHUOBkco30AFDF8qJ_c0C_lQ4PHtb7V9PAB', 'width': 1920}]",ChIJsXrWJQDFcC4RBNIXWMbWlkQ,,5.0,ChIJsXrWJQDFcC4RBNIXWMbWlkQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJsXrWJQDFcC4RBNIXWMbWlkQ
OPERATIONAL,"5WG3+Q79, Kulonkali, Hadiwarno, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah, Indonesia","{'location': {'lat': -6.8230778, 'lng': 110.9032236}, 'viewport': {'northeast': {'lat': -6.821716070107279, 'lng': 110.9045394798927}, 'southwest': {'lat': -6.824415729892722, 'lng': 110.9018398201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Rinenggo,,,ChIJq2zKKgDPcC4RJG4UUrv_FM4,,0.0,ChIJq2zKKgDPcC4RJG4UUrv_FM4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJq2zKKgDPcC4RJG4UUrv_FM4
OPERATIONAL,"5V45+7QF, Jl. Lingkar Timur, Gulang Kulon, Payaman, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.8442336, 'lng': 110.8590335}, 'viewport': {'northeast': {'lat': -6.842832370107279, 'lng': 110.8603880298927}, 'southwest': {'lat': -6.845532029892722, 'lng': 110.8576883701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Mancing,,,ChIJr00YaTfFcC4Rej_FrGp6zOk,,0.0,ChIJr00YaTfFcC4Rej_FrGp6zOk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJr00YaTfFcC4Rej_FrGp6zOk
OPERATIONAL,"5VPQ+VW7, Jati, Golantepus, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.812381999999999, 'lng': 110.890049}, 'viewport': {'northeast': {'lat': -6.811038420107277, 'lng': 110.8912871798927}, 'southwest': {'lat': -6.813738079892721, 'lng': 110.8885875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Den Baguse,,,ChIJl5sc0rbFcC4R1iWtdQDZLtY,,0.0,ChIJl5sc0rbFcC4R1iWtdQDZLtY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJl5sc0rbFcC4R1iWtdQDZLtY
OPERATIONAL,"5V27+88W, Jl. Gambangrejo, Area Sawah, Payaman, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.848215499999999, 'lng': 110.8633365}, 'viewport': {'northeast': {'lat': -6.847092670107278, 'lng': 110.8650269}, 'southwest': {'lat': -6.849792329892722, 'lng': 110.8582653}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Pak Dodik,,,ChIJVwL4HCzFcC4RQE-lTU-zd9U,,0.0,ChIJVwL4HCzFcC4RQE-lTU-zd9U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJVwL4HCzFcC4RQE-lTU-zd9U
OPERATIONAL,"Jl. Veteran Ngembalrejo No.7, Jati, Golantepus, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59341, Indonesia","{'location': {'lat': -6.8129117, 'lng': 110.887707}, 'viewport': {'northeast': {'lat': -6.811566470107278, 'lng': 110.8890554798927}, 'southwest': {'lat': -6.814266129892722, 'lng': 110.8863558201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sudirman,,,ChIJBac_CnPFcC4RoegfJxolaG4,"{'compound_code': '5VPQ+R4 Golantepus, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5VPQ+R4'}",0.0,ChIJBac_CnPFcC4RoegfJxolaG4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJBac_CnPFcC4RoegfJxolaG4
OPERATIONAL,"4VRR+Q5, Area Sawah, Kirig, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.858010999999999, 'lng': 110.890497}, 'viewport': {'northeast': {'lat': -6.856125420107277, 'lng': 110.8918781}, 'southwest': {'lat': -6.858825079892721, 'lng': 110.8863537}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Rawa Grinting 04 Berkah Amanah,,"[{'height': 465, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103416304262194416702"">Dwi Kurnia</a>'], 'photo_reference': 'AUGGfZk0_Vj6E7fLnEebrt5X9UyxhcJO1PE9ZFrprP3UNhXiMtjTW2seNXD62_X7WMO3JB1jrX2B8vatyZ1_MIYDu5x5cBXQ0HyseK6_vPW_pxWiOJx8p04ZEaiTgHOaGq-g0Sx2YH77qKPWm7GAuiSzfGNV5WX29c0W5--ynZZ2N8M2LTti', 'width': 1280}]",ChIJJezGHIDFcC4RkXcXKfd5hrU,,0.0,ChIJJezGHIDFcC4RkXcXKfd5hrU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJJezGHIDFcC4RkXcXKfd5hrU
OPERATIONAL,"5W85+4VH, Jojo Dua, Jojo, Kec. Mejobo, Kabupaten Kudus, Jawa Tengah 59381, Indonesia","{'location': {'lat': -6.834697299999999, 'lng': 110.9098002}, 'viewport': {'northeast': {'lat': -6.833348820107277, 'lng': 110.9111318798927}, 'southwest': {'lat': -6.836048479892721, 'lng': 110.9084322201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jambu citra mbah jabang,,,ChIJvfo40LjPcC4R0Z-DsN3EWUg,,5.0,ChIJvfo40LjPcC4R0Z-DsN3EWUg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJvfo40LjPcC4R0Z-DsN3EWUg
