business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"WPR6+Q8, Lirung Satu, Lirung, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.9419208, 'lng': 126.7107534}, 'viewport': {'northeast': {'lat': 3.943270629892722, 'lng': 126.7121032298927}, 'southwest': {'lat': 3.940570970107278, 'lng': 126.7094035701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Cinta,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117518265387183048472"">Jitro Tamawiwy</a>'], 'photo_reference': 'AUGGfZlbfbsd2-N8AxBRc0uydjoYhkd2EDdUs5AteQmbMp8mSWtyy4-8EC5w6vtkgf9nf8PksONhdoIZXJbjHE-QoROkNe6pBcTBYiMCcIX5Ji0k5jKQAy7T5nUIEzhh9QwPVHPhACR43sQvkPK_bXGYdUhpsDQU1MAKFIJkzOjou9NXcYCg', 'width': 1080}]",ChIJ0R6gpQcvjTIR4TDMfArU2mY,5.0,ChIJ0R6gpQcvjTIR4TDMfArU2mY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0R6gpQcvjTIR4TDMfArU2mY
OPERATIONAL,"XP6M+P3P, Lirung Satu, Lirung, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.9618461, 'lng': 126.7326996}, 'viewport': {'northeast': {'lat': 3.963195929892722, 'lng': 126.7340494298927}, 'southwest': {'lat': 3.960496270107278, 'lng': 126.7313497701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NAPO ROOL,,ChIJde2BQ1AvjTIRxURM6RMqo6Y,0.0,ChIJde2BQ1AvjTIRxURM6RMqo6Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJde2BQ1AvjTIRxURM6RMqo6Y
OPERATIONAL,"WPV7+WCF, Lirung Satu, Lirung, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.944805, 'lng': 126.7135622}, 'viewport': {'northeast': {'lat': 3.946154829892722, 'lng': 126.7149120298927}, 'southwest': {'lat': 3.943455170107278, 'lng': 126.7122123701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Sara Besar,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115397526031129640694"">Muh Idris</a>'], 'photo_reference': 'AUGGfZl7Stq5eUbwv68QfHXpSnMsN8T5edfZsr3LM5thjwD4DhS8k3jEK0zxV3g0YW1-C7luWbKD1KqvxucaG4t7d7tjcGcSFnyu-tZBeJFFvx2ninGbCFG2XFhJUBIN4KPdNSBcTEH507TY_Dtw5SiW60Q5OWbC4va4H7YQb1tdVTjHk7v1', 'width': 4000}]",ChIJNyoU2y8vjTIRFKvRclCYFLk,4.7,ChIJNyoU2y8vjTIRFKvRclCYFLk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJNyoU2y8vjTIRFKvRclCYFLk
OPERATIONAL,"XPF4+P4, Lirung, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.9742821, 'lng': 126.7052703}, 'viewport': {'northeast': {'lat': 3.975631929892721, 'lng': 126.7066201298927}, 'southwest': {'lat': 3.972932270107277, 'lng': 126.7039204701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NAPO MADONSO,,ChIJvQo5GtMvjTIRx2xDq30iaoc,0.0,ChIJvQo5GtMvjTIRx2xDq30iaoc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvQo5GtMvjTIRx2xDq30iaoc
CLOSED_TEMPORARILY,"XM58+GF3, Musi, Lirung, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.958752099999999, 'lng': 126.6661739}, 'viewport': {'northeast': {'lat': 3.959721579892721, 'lng': 126.6673173798927}, 'southwest': {'lat': 3.957021920107278, 'lng': 126.6646177201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Babaru,,ChIJqVVPrG8pjTIRw2fX3Otu-xU,0.0,ChIJqVVPrG8pjTIRw2fX3Otu-xU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJqVVPrG8pjTIRw2fX3Otu-xU
OPERATIONAL,"XMHM+FM8, Melonguane, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.9786579, 'lng': 126.6841912}, 'viewport': {'northeast': {'lat': 3.980007729892722, 'lng': 126.6855410298927}, 'southwest': {'lat': 3.977308070107278, 'lng': 126.6828413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NAPO MAPAO,,ChIJGVf5hmMpjTIRa8570ZVcvTE,0.0,ChIJGVf5hmMpjTIRa8570ZVcvTE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGVf5hmMpjTIRa8570ZVcvTE
OPERATIONAL,"XM49+W8C, Jalan desa, Sereh, Lirung, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia","{'location': {'lat': 3.9573147, 'lng': 126.6682654}, 'viewport': {'northeast': {'lat': 3.958357879892722, 'lng': 126.6694179798927}, 'southwest': {'lat': 3.955658220107278, 'lng': 126.6667183201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kecamatan lirung,,ChIJ3YAkQAApjTIR3plNSEGrExI,0.0,ChIJ3YAkQAApjTIR3plNSEGrExI,"['park', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3YAkQAApjTIR3plNSEGrExI
OPERATIONAL,"XPXH+25, Kiama, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia","{'location': {'lat': 3.9975585, 'lng': 126.7278954}, 'viewport': {'northeast': {'lat': 3.999418179892722, 'lng': 126.7290628798927}, 'southwest': {'lat': 3.996718520107278, 'lng': 126.7263632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kuala bunne,"[{'height': 4064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115866593278556369346"">A Google User</a>'], 'photo_reference': 'AUGGfZlbCyll4wKXffzzPUhbWCHaWsSApRG3xGugTR1iTSswJD3U6IWHHEq7dn2vN2FPoWcdEmp-69uYtnIHaKhQgXshfVtHYWW2fUf1RqUjDV3ej8eSW7wiXwd6Srdp8C55jKN1m1JqIPlDnplswjFDVLL7V3XJPfSqpBFQAJjZ_igNLJs0', 'width': 3048}]",ChIJi1M1vMUtjTIRDOubqRn0HgA,0.0,ChIJi1M1vMUtjTIRDOubqRn0HgA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJi1M1vMUtjTIRDOubqRn0HgA
OPERATIONAL,"VMCM+QWC, Dalum, Salibabu, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.8719139, 'lng': 126.6846994}, 'viewport': {'northeast': {'lat': 3.873263729892722, 'lng': 126.6860492298927}, 'southwest': {'lat': 3.870564070107278, 'lng': 126.6833495701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Pelong,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102848700944653967295"">A Google User</a>'], 'photo_reference': 'AUGGfZnlawHl8Aq9KRs6735h2DCTMCM0Qk2qgrTFOSzx51X_6_b71HdSNHs0dbPz6cC4n4kL1L8r0798hvLJwjCSr3Y5ikZtTo2LHqSaPniOAckawA0Y_mc_HWgy8bRZyD6jfVW4WelOFcPih1ioUh9lUTmJ7cRHT8icDJcEUPoPaoBlVYcS', 'width': 720}]",ChIJjbAuS6AnjTIRgtyVZINOihg,5.0,ChIJjbAuS6AnjTIRgtyVZINOihg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJjbAuS6AnjTIRgtyVZINOihg
OPERATIONAL,"Moronge II, Moronge, Kepulauan Talaud Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.9042007, 'lng': 126.7208566}, 'viewport': {'northeast': {'lat': 3.905474579892723, 'lng': 126.7221481298927}, 'southwest': {'lat': 3.902774920107279, 'lng': 126.7194484701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saliran Beach,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106003825627181135091"">Victor Pilar</a>'], 'photo_reference': 'AUGGfZmNyjo2qhGPJZf4Wx173mJmxkNRQo9ATtgaThN2-bLqtiRv60KiNdEAsmvEtQAFmgHcw7lKxR-wdEAc9qiTqn1pUAH9uZsG7fyo9JlOiWMaLuWQ6iryhtEZYKY40fGMsEmBMdaN_W1hP8AqX4uly94WnPF9DCcbMZGGlZHeDM5w9XZ7', 'width': 2560}]",ChIJfXUelhUljTIRzN4ixgM6RGk,4.2,ChIJfXUelhUljTIRzN4ixgM6RGk,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,{'open_now': False},"{'compound_code': 'WP3C+M8 Moronge II, Kepulauan Talaud Regency, North Sulawesi, Indonesia', 'global_code': '6QM8WP3C+M8'}",https://www.google.com/maps/place/?q=place_id:ChIJfXUelhUljTIRzN4ixgM6RGk
