business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,permanently_closed,url
OPERATIONAL,"Lingkungan VII, Koya, Tondano Selatan, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2756939, 'lng': 124.8859724}, 'viewport': {'northeast': {'lat': 1.277090979892722, 'lng': 124.8873362298927}, 'southwest': {'lat': 1.274391320107278, 'lng': 124.8846365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yama Resort Tondano,{'open_now': True},"[{'height': 2819, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113883922884599676409"">A Google User</a>'], 'photo_reference': 'AUGGfZnIkjK2dliLbhG57FNeGZFGBU978Z9eknH2pdwGLz-tdynoX3BaEqUaxPg5AayYRueeQTswuOmo1NsED8EOoG3N3HZdQmw0E1ke8hEe27FwW0SIaUtZvSlZcUQpcPMlCYh7xXnMp0coj0CPBvbDsa8CPy8DXL5R_ep6q4cl3mnWGneb', 'width': 4367}]",ChIJJfGYPgcVhzIReaSrUkdz2VQ,"{'compound_code': '7VGP+79 Koya, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67VGP+79'}",4.5,ChIJJfGYPgcVhzIReaSrUkdz2VQ,"['lodging', 'point_of_interest', 'establishment']",649,,,https://www.google.com/maps/place/?q=place_id:ChIJJfGYPgcVhzIReaSrUkdz2VQ
OPERATIONAL,"Jl. Langowan - Tondano, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.2780216, 'lng': 124.9019897}, 'viewport': {'northeast': {'lat': 1.279346729892722, 'lng': 124.9033986298927}, 'southwest': {'lat': 1.276647070107278, 'lng': 124.9006989701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Wale Walanda,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114318819587378739237"">ferry koagouw</a>'], 'photo_reference': 'AUGGfZlqV8lB10VitfBEx2t4Vp2nd4WH14m_abTw9JqpGkrWCBBBsB0V9XstQ2AmQtRJovYuDv4PhcsnnyzdP_D6mb9zLF0acfrANiVX9NRbBeA6KKpf66GHdP8GQJMPkcZ5s9JsOUQOHRPBDWLW7F432FQK0U7DG_RGJKOiUHj0K1r1R3iH', 'width': 4000}]",ChIJy9wq-bYVhzIRWdMd6OTlG6k,"{'compound_code': '7WH2+6Q Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WH2+6Q'}",4.5,ChIJy9wq-bYVhzIRWdMd6OTlG6k,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",93,,,https://www.google.com/maps/place/?q=place_id:ChIJy9wq-bYVhzIRWdMd6OTlG6k
OPERATIONAL,"Jl. Walanda Maramis, Kel. Wengkol, Kec. Tondano Timur Kabupaten Minahasa, Sulawesi Utara, Sumatera Utara 95613, Indonesia","{'location': {'lat': 1.3074226, 'lng': 124.9139514}, 'viewport': {'northeast': {'lat': 1.308841879892722, 'lng': 124.9151802298927}, 'southwest': {'lat': 1.306142220107278, 'lng': 124.9124805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92041 Hotel Borneo,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116977179000622827922"">A Google User</a>'], 'photo_reference': 'AUGGfZkDN97Ld3Qd76xOo2oYiXcrS6-pZQmHixMiZ2dpVOJvC1Hqx9_rqO9IVFEioZtVLnBzk-_MVGt-V8jSK_rWSEnNnTalPcHg0aJzaxXBHNpKi-n_hESKKkZe2jfHubhpCkhuJjIDoJGeAA0IvU0OUgWtKHg4hLiZ6KIrTpaVvnxRl9xt', 'width': 640}]",ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"{'compound_code': '8W47+XH Kembuan, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH68W47+XH'}",4.0,ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"['lodging', 'point_of_interest', 'establishment']",52,,,https://www.google.com/maps/place/?q=place_id:ChIJAw-Ib3kUhzIRhArbJ5Y84bc
OPERATIONAL,"Jl. Sam Ratulangi, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara 95617, Indonesia","{'location': {'lat': 1.2950801, 'lng': 124.9102999}, 'viewport': {'northeast': {'lat': 1.296429429892722, 'lng': 124.9116520298927}, 'southwest': {'lat': 1.293729770107278, 'lng': 124.9089523701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 92278 Hotel Vorel,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102383221830726036669"">A Google User</a>'], 'photo_reference': 'AUGGfZm9QiYSKqVRPdR_4FE8qjlNeAiRMgDUQeYx4WMGBK6BsxWVhW4zw_sKweil5FScH6rgadp0lw5I3NmBF3dSzH5YBs4ge0wKDZQ7EX0QIFT33VmVz3_F7FnwGfwJwDtBaAtSXx2Hz61vTzeg7SUyG4FdhISMNexpqfHWpEmQ2UqeRMf_', 'width': 640}]",ChIJP3XdnWAUhzIR8YlXGx4fSmU,"{'compound_code': '7WW6+24 Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WW6+24'}",3.9,ChIJP3XdnWAUhzIR8YlXGx4fSmU,"['lodging', 'point_of_interest', 'establishment']",34,,,https://www.google.com/maps/place/?q=place_id:ChIJP3XdnWAUhzIR8YlXGx4fSmU
OPERATIONAL,"7WP4+VJQ, Roong, Tondano Barat, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2873116, 'lng': 124.9065197}, 'viewport': {'northeast': {'lat': 1.288752079892722, 'lng': 124.9080161298927}, 'southwest': {'lat': 1.286052420107278, 'lng': 124.9053164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FILADELFIA Resto & Penginapan,{},,ChIJLZTQ-nsVhzIRhi-zYulwfMs,,5.0,ChIJLZTQ-nsVhzIRhi-zYulwfMs,"['point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJLZTQ-nsVhzIRhi-zYulwfMs
OPERATIONAL,"Jl. Kimereng Kali, RW.Lingk VI, Kinilow, Tomohon Utara, Tomohon City, North Sulawesi 95414, Indonesia","{'location': {'lat': 1.3687579, 'lng': 124.8336427}, 'viewport': {'northeast': {'lat': 1.370155979892722, 'lng': 124.8348541298927}, 'southwest': {'lat': 1.367456320107278, 'lng': 124.8321544701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Highland Resort & Nature Tours,{'open_now': True},"[{'height': 561, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104739419734388651634"">Highland Resort and Spa</a>'], 'photo_reference': 'AUGGfZlikNY4entjG8hd3NlQEm9NkQCgADTmcZms4sx1raGk6G93XTyF7Dbf0kkmAEjUwFCe5AbbqwfbV99NNVBrb2wcwXavJDG_P19wq_kJlExARbPwyoKIZ34ry4f1pz-DbfFWsaWxpTsV_dctrfXNTt5hFrBaZJEshmkg4uZztrnKXk0K', 'width': 1200}]",ChIJ6QcSUuZshzIR-FwHs9z1kTY,"{'compound_code': '9R9M+GC Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R9M+GC'}",4.5,ChIJ6QcSUuZshzIR-FwHs9z1kTY,"['lodging', 'point_of_interest', 'establishment']",368,,,https://www.google.com/maps/place/?q=place_id:ChIJ6QcSUuZshzIR-FwHs9z1kTY
OPERATIONAL,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia","{'location': {'lat': 1.302137, 'lng': 124.8473274}, 'viewport': {'northeast': {'lat': 1.303486829892722, 'lng': 124.8486603298927}, 'southwest': {'lat': 1.300787170107278, 'lng': 124.8459606701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narwastu Hills,{'open_now': True},"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110301390198252354307"">Vidi Polla</a>'], 'photo_reference': 'AUGGfZkqWlJ37M9qmf8yQ_IJhbMuddcZs9IH67kN99OhGpsbV2MnSSmX1eM046ZCDnZcoeZarStL_YP0mTh3P44w4lf8HNfYfQkKR61vytqmmNmxvs176hksfIbX689ImxxtsVo2lzpYeW4E6QAL4DS6Fak68BtaDXdDJBJYtVbj1V5boCY', 'width': 768}]",ChIJIQC_mAJrhzIRGAnCykFVwa8,"{'compound_code': '8R2W+VW Walian, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R2W+VW'}",4.7,ChIJIQC_mAJrhzIRGAnCykFVwa8,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",501,,,https://www.google.com/maps/place/?q=place_id:ChIJIQC_mAJrhzIRGAnCykFVwa8
OPERATIONAL,"Jl. Kimereng Kali RW.04, Dusun IV, Kinilow, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara 95414, Indonesia","{'location': {'lat': 1.3666715, 'lng': 124.8353314}, 'viewport': {'northeast': {'lat': 1.368221429892722, 'lng': 124.8364379798928}, 'southwest': {'lat': 1.365521770107278, 'lng': 124.8337383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rimba Eco Resort,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117726752613611395364"">A Google User</a>'], 'photo_reference': 'AUGGfZmwDjndCIco7vu-br_HMT9UrqiWjgH28Iz0xn1jO5tUVrs_Fj8WJjKYArbJgaMaGZTfUWntiUgBdWLJcYZcI2tBFpU2aQ23360I2TtTcEV-HZXIcEai_3_iAl4uZl_9Z1LxNwufHPqsJAiiY1Eqf_BE9R_Ug4G2raL2XpeUDsgxF_4t', 'width': 4000}]",ChIJ4fAbO8hthzIRMwsRD93n_Z4,"{'compound_code': '9R8P+M4 Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R8P+M4'}",4.9,ChIJ4fAbO8hthzIRMwsRD93n_Z4,"['lodging', 'point_of_interest', 'establishment']",36,,,https://www.google.com/maps/place/?q=place_id:ChIJ4fAbO8hthzIRMwsRD93n_Z4
OPERATIONAL,"7V9X+3C6, Masarang, Tondano Barat, Minahasa Regency, North Sulawesi 95617, Indonesia","{'location': {'lat': 1.2676724, 'lng': 124.8985264}, 'viewport': {'northeast': {'lat': 1.268998379892722, 'lng': 124.8998842798927}, 'southwest': {'lat': 1.266298720107278, 'lng': 124.8971846201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Moy Residence Tondano,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100397640521214943297"">guido t</a>'], 'photo_reference': 'AUGGfZnBJPfMOd8UerRWySHJxKlwGz12lWi9c1WmAQ9bjM9i-vSGxlUdn24WwZopS8hXiCiypdez4qo20Q6hmXZRYP6CxluO4QHO7-3Xe6iZd9DGIzVuhtBYe71vDeQjktm9fJRcK5OWGdOYhb95MCp0xdxplQaJBKLejWKuzVRYlNc2mBwn', 'width': 4032}]",ChIJ-Z9X2FgUhzIR-SHCKkIJLjk,,4.1,ChIJ-Z9X2FgUhzIR-SHCKkIJLjk,"['lodging', 'point_of_interest', 'establishment']",50,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Z9X2FgUhzIR-SHCKkIJLjk
OPERATIONAL,"Paslaten Dua, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3221845, 'lng': 124.8472609}, 'viewport': {'northeast': {'lat': 1.323581779892722, 'lng': 124.8486038298927}, 'southwest': {'lat': 1.320882120107278, 'lng': 124.8459041701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Villa Marion - H Villas,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102853078347599532441"">Tessa Rantung</a>'], 'photo_reference': 'AUGGfZkExFcxQetfSu83LbRhT9ZzUGQgJvUT5bZbCmFR3TpcAUq-WV7OF20g6AKKxTVFazcI6AaYO2QarAfxNsOp1oqmSWcFIRqz3clk-LUWzSimE3bZd23Vua_AMlMkx8pJCsg6oB-cOQOesCE7Digst_4UZcCCIHdq0NmHidKmjx7qzJ-4', 'width': 3000}]",ChIJ27p70mRthzIRLJSkFVUIgVc,"{'compound_code': '8RCW+VW Paslaten Dua, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RCW+VW'}",4.6,ChIJ27p70mRthzIRLJSkFVUIgVc,"['cafe', 'food', 'point_of_interest', 'establishment']",138,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJ27p70mRthzIRLJSkFVUIgVc
