business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,permanently_closed,url
OPERATIONAL,"Lingkungan VII, Koya, Tondano Selatan, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2756939, 'lng': 124.8859724}, 'viewport': {'northeast': {'lat': 1.277090979892722, 'lng': 124.8873362298927}, 'southwest': {'lat': 1.274391320107278, 'lng': 124.8846365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yama Resort Tondano,{'open_now': True},"[{'height': 2819, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113883922884599676409"">A Google User</a>'], 'photo_reference': 'AUGGfZkKfnOlUreT0sBtllZYyG3yN4bAdCPysUwCNx6CaD7VN0xoygF05k451s80qJtObM2cM4IU8EAKTUZ-A3eIEzEVG3aHUdWjmaIQFPke69wVO-E-BB1o1qrOZt_NZjmyWWbyhzxwZwiAXSLc5eebhP9c7_7CaH2icINyxuhqlnQcVngt', 'width': 4367}]",ChIJJfGYPgcVhzIReaSrUkdz2VQ,"{'compound_code': '7VGP+79 Koya, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67VGP+79'}",4.5,ChIJJfGYPgcVhzIReaSrUkdz2VQ,"['lodging', 'point_of_interest', 'establishment']",649,,,https://www.google.com/maps/place/?q=place_id:ChIJJfGYPgcVhzIReaSrUkdz2VQ
OPERATIONAL,"Jl. Langowan - Tondano, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.2780216, 'lng': 124.9019897}, 'viewport': {'northeast': {'lat': 1.279346729892722, 'lng': 124.9033986298927}, 'southwest': {'lat': 1.276647070107278, 'lng': 124.9006989701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Wale Walanda,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114318819587378739237"">ferry koagouw</a>'], 'photo_reference': 'AUGGfZncG_m00Il6JAFwjE7iLuzBwb7R1MzIT8hwkrqpILt4xqnERQgJVhe7Nn7SnE9OzrbjWjQyjKP6mAvpAVUr5FqRQZcbSc_AgVJF8W6MQCPmnzX8sEHzdOIedIeW9WoDqV8i67OXH33aroPz5fs4_WlqeOPpg6zQaGzvYt8ItxSwFJbf', 'width': 4000}]",ChIJy9wq-bYVhzIRWdMd6OTlG6k,"{'compound_code': '7WH2+6Q Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WH2+6Q'}",4.5,ChIJy9wq-bYVhzIRWdMd6OTlG6k,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",93,,,https://www.google.com/maps/place/?q=place_id:ChIJy9wq-bYVhzIRWdMd6OTlG6k
OPERATIONAL,"7V9X+3C6, Masarang, Tondano Barat, Minahasa Regency, North Sulawesi 95617, Indonesia","{'location': {'lat': 1.2676724, 'lng': 124.8985264}, 'viewport': {'northeast': {'lat': 1.268998379892722, 'lng': 124.8998842798927}, 'southwest': {'lat': 1.266298720107278, 'lng': 124.8971846201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Moy Residence Tondano,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100397640521214943297"">guido t</a>'], 'photo_reference': 'AUGGfZmHKPNeBGnXFXyYiY3bTmpkbC1GIOMlYzqUHX-R2DI-BpuMc8PkHX9ilFex23UewecTfX7id5ubtMil8dK-9h4UBk9Y7UKaNlOO1PIHSoQt70x4a64KJwFOyHVFeCVXhtdzvA6aL4FfSF7X6W6tswLUMEVVLQ8O9IsVtjHBsGxhZDPz', 'width': 4032}]",ChIJ-Z9X2FgUhzIR-SHCKkIJLjk,,4.1,ChIJ-Z9X2FgUhzIR-SHCKkIJLjk,"['lodging', 'point_of_interest', 'establishment']",50,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Z9X2FgUhzIR-SHCKkIJLjk
OPERATIONAL,"Jl. Sam Ratulangi, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara 95617, Indonesia","{'location': {'lat': 1.2950801, 'lng': 124.9102999}, 'viewport': {'northeast': {'lat': 1.296429429892722, 'lng': 124.9116520298927}, 'southwest': {'lat': 1.293729770107278, 'lng': 124.9089523701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 92278 Hotel Vorel,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102383221830726036669"">A Google User</a>'], 'photo_reference': 'AUGGfZmUpD4V4tiuu-l0wadEcTteVI8aw2zOpMa9Av4VRTXQjsTF11NjpF48kp-G5wm3ci8mdxutLQbXR6WYFln9I2jTQGT9NtzF1QTr_GcbQYBTjt85ffRTR8G2fRpqu68RM_-7paRcc13yp3w63GODQhc2TDrIOnOkJ6pGzAEG4pD_KhhJ', 'width': 640}]",ChIJP3XdnWAUhzIR8YlXGx4fSmU,"{'compound_code': '7WW6+24 Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WW6+24'}",3.9,ChIJP3XdnWAUhzIR8YlXGx4fSmU,"['lodging', 'point_of_interest', 'establishment']",34,,,https://www.google.com/maps/place/?q=place_id:ChIJP3XdnWAUhzIR8YlXGx4fSmU
OPERATIONAL,"7WP4+VJQ, Roong, Tondano Barat, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2873116, 'lng': 124.9065197}, 'viewport': {'northeast': {'lat': 1.288752079892722, 'lng': 124.9080161298927}, 'southwest': {'lat': 1.286052420107278, 'lng': 124.9053164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FILADELFIA Resto & Penginapan,{},,ChIJLZTQ-nsVhzIRhi-zYulwfMs,,5.0,ChIJLZTQ-nsVhzIRhi-zYulwfMs,"['point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJLZTQ-nsVhzIRhi-zYulwfMs
OPERATIONAL,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia","{'location': {'lat': 1.302137, 'lng': 124.8473274}, 'viewport': {'northeast': {'lat': 1.303486829892722, 'lng': 124.8486603298927}, 'southwest': {'lat': 1.300787170107278, 'lng': 124.8459606701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narwastu Hills,{'open_now': True},"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110301390198252354307"">Vidi Polla</a>'], 'photo_reference': 'AUGGfZm9qoAqZx_gewMiBeqB-mphuWaaNF-5LtTpEneZlxHptmd_kqnbDZOGcD-RmEvYLMr1qfOaHPLi4E9WJXBW-B7Iv1qaD0FRwkBJRyYrpWSHcltNSOuEPuS9vvWQLGXeJehej_Ft2L3baE3y22yM_XtIGINkt4oxGQt6YfaM6sI5-Ck', 'width': 768}]",ChIJIQC_mAJrhzIRGAnCykFVwa8,"{'compound_code': '8R2W+VW Walian, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R2W+VW'}",4.7,ChIJIQC_mAJrhzIRGAnCykFVwa8,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",501,,,https://www.google.com/maps/place/?q=place_id:ChIJIQC_mAJrhzIRGAnCykFVwa8
OPERATIONAL,"Jl. Walanda Maramis, Kel. Wengkol, Kec. Tondano Timur Kabupaten Minahasa, Sulawesi Utara, Sumatera Utara 95613, Indonesia","{'location': {'lat': 1.3074226, 'lng': 124.9139514}, 'viewport': {'northeast': {'lat': 1.308841879892722, 'lng': 124.9151802298927}, 'southwest': {'lat': 1.306142220107278, 'lng': 124.9124805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92041 Hotel Borneo,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116977179000622827922"">A Google User</a>'], 'photo_reference': 'AUGGfZlX6I2_PXrWstfoP3_YGULdbp7CIkubPRImLN_AF1WS15W1oLJc8ifWiwHDCsMb7oDgR8L2N5g4i30sKSNaX7NvFFQ8al43BkpLNN6SFDrN8-a6zPNx1TDePseJLCy1ULP3AcLrsLhEpDN1po_nLgWffQOmARO0YgJywIAfWMfIrwcO', 'width': 640}]",ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"{'compound_code': '8W47+XH Kembuan, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH68W47+XH'}",4.0,ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"['lodging', 'point_of_interest', 'establishment']",52,,,https://www.google.com/maps/place/?q=place_id:ChIJAw-Ib3kUhzIRhArbJ5Y84bc
OPERATIONAL,"Jl. Kimereng Kali, RW.Lingk VI, Kinilow, Tomohon Utara, Tomohon City, North Sulawesi 95414, Indonesia","{'location': {'lat': 1.3687579, 'lng': 124.8336427}, 'viewport': {'northeast': {'lat': 1.370155979892722, 'lng': 124.8348541298927}, 'southwest': {'lat': 1.367456320107278, 'lng': 124.8321544701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Highland Resort & Nature Tours,{'open_now': True},"[{'height': 561, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104739419734388651634"">Highland Resort and Spa</a>'], 'photo_reference': 'AUGGfZleblWn97mL0dzC5bd5sMnUbSx_HRg15KxgbBJm0dqRz5P9Yy7pEwUvU_mPjKo23c6MnoacOvS2tREFiXqrDuhGWwuqW07nK4bbCJbClBdlmr69ebZhQz5ztCmtDrErFHLCdZJCJRvYXi-7QsV0CUogP6BTySCdR5BXUCnkQneV5RNU', 'width': 1200}]",ChIJ6QcSUuZshzIR-FwHs9z1kTY,"{'compound_code': '9R9M+GC Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R9M+GC'}",4.5,ChIJ6QcSUuZshzIR-FwHs9z1kTY,"['lodging', 'point_of_interest', 'establishment']",368,,,https://www.google.com/maps/place/?q=place_id:ChIJ6QcSUuZshzIR-FwHs9z1kTY
OPERATIONAL,"Jl. Kimereng Kali RW.04, Dusun IV, Kinilow, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara 95414, Indonesia","{'location': {'lat': 1.3666715, 'lng': 124.8353314}, 'viewport': {'northeast': {'lat': 1.368221429892722, 'lng': 124.8364379798928}, 'southwest': {'lat': 1.365521770107278, 'lng': 124.8337383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rimba Eco Resort,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117726752613611395364"">A Google User</a>'], 'photo_reference': 'AUGGfZmgTIgaLPbbO7jCIIN_upCcGStVUiKNC03zFGKAgDLZJYCOXkbCFzY50E-kNf7xBLSCwwXheOXU3AZau422qyonFWG1WseOdX1dcV-UbW7JFBenJ-TMRAu-7n3-USc1wp4Z3TocbvWpr_XsNF4-3Y6lKW4NVN0yWY0llInj4AIm2mpP', 'width': 4000}]",ChIJ4fAbO8hthzIRMwsRD93n_Z4,"{'compound_code': '9R8P+M4 Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R8P+M4'}",4.9,ChIJ4fAbO8hthzIRMwsRD93n_Z4,"['lodging', 'point_of_interest', 'establishment']",36,,,https://www.google.com/maps/place/?q=place_id:ChIJ4fAbO8hthzIRMwsRD93n_Z4
OPERATIONAL,"7VP2+5Q, Walian, Tomohon Selatan, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.285302, 'lng': 124.8519678}, 'viewport': {'northeast': {'lat': 1.286707529892722, 'lng': 124.8529889298927}, 'southwest': {'lat': 1.284007870107278, 'lng': 124.8502892701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wawowow,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100866280233285979905"">A Google User</a>'], 'photo_reference': 'AUGGfZmxkw2N4CLQditrI8X4DAqD3jHdeK3qgldGQ4H7ZHZ5AkIelKjkOxI8cnyay0Vit82-vk8BLkTP8cJhTBNwmQ2dMhR1lNteNZhf5n6b8ntSxN8qLjsg1HO8lci_8L61UignCkWk1jXEDSWWrqRXceX1qICc5vZTguBv9JNlA2RkLzXS', 'width': 1080}]",ChIJUWI2otBrhzIRY29bVtLmJ3Q,,4.8,ChIJUWI2otBrhzIRY29bVtLmJ3Q,"['lodging', 'point_of_interest', 'establishment']",39,,,https://www.google.com/maps/place/?q=place_id:ChIJUWI2otBrhzIRY29bVtLmJ3Q
