business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"5R4Q+694, Walantakan, Langowan Utara, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1552789, 'lng': 124.8385288}, 'viewport': {'northeast': {'lat': 1.156629579892722, 'lng': 124.8398721298927}, 'southwest': {'lat': 1.153929920107278, 'lng': 124.8371724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wale Langowan,"[{'height': 458, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114676532938869336600"">A Google User</a>'], 'photo_reference': 'AUGGfZmFH4apwVp-iBr2u60UaqCOFxxAQ5eHjdSzPW8nxu4ya912nwRcnNQMjX8nPYMGVdtUsH6gi-CE9kghT81_7o8ibxFFNdpt4wLiGIH-8VnDcHsO6nGXCXTtWJaUUNUUUqQjqn8inxQnhLURsfyM7CH25PNIxVe3myCxILvh9T5gj-cn', 'width': 720}]",ChIJg0XiMPxHhzIRwgHF1TnpiiI,4.7,ChIJg0XiMPxHhzIRwgHF1TnpiiI,"['lodging', 'point_of_interest', 'establishment']",11,,,,,https://www.google.com/maps/place/?q=place_id:ChIJg0XiMPxHhzIRwgHF1TnpiiI
OPERATIONAL,"Lingkungan VII, Koya, Tondano Selatan, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2756939, 'lng': 124.8859724}, 'viewport': {'northeast': {'lat': 1.277090979892722, 'lng': 124.8873362298927}, 'southwest': {'lat': 1.274391320107278, 'lng': 124.8846365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yama Resort Tondano,"[{'height': 2819, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113883922884599676409"">A Google User</a>'], 'photo_reference': 'AUGGfZnA_b8Lxran4CtAWprci1PkOsH2HCrf8voqrC4bjbmrelwyr46-Voj-6DV-q6GdINtIAb6Tyu2Fmf15xAvjkMtnMvKYaxLavhBkr8bpthF7REzfIkg7ZZ5vJGX4n9DwpjTRb2JnvMS54p5C2mHMCTiRFzcTxvIicd3P5Lijgiy7imrE', 'width': 4367}]",ChIJJfGYPgcVhzIReaSrUkdz2VQ,4.5,ChIJJfGYPgcVhzIReaSrUkdz2VQ,"['lodging', 'point_of_interest', 'establishment']",649,{'open_now': True},"{'compound_code': '7VGP+79 Koya, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67VGP+79'}",,,https://www.google.com/maps/place/?q=place_id:ChIJJfGYPgcVhzIReaSrUkdz2VQ
OPERATIONAL,"Tonsewer, Tompaso, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1649375, 'lng': 124.7959375}, 'viewport': {'northeast': {'lat': 1.166393929892722, 'lng': 124.7973172798927}, 'southwest': {'lat': 1.163694270107278, 'lng': 124.7946176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92545 Wawi Kadio Homestay,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101880872037881395494"">A Google User</a>'], 'photo_reference': 'AUGGfZktQyFD29H04lWjdrOb_h9kvd3xukKFkBQlsMJa6FV1aZz1qboSOd1TEi02TPktRfzTe9YRSfxw0zjl0U-B7jNUjnBATh-GJ2VLh3Xj571OZ_Erdd0PnJSXz8PqHXZ5vjZzla_vS-CnKyae-XnCPvm45_L-aeZ91hrRr2EiOuxRSrWu', 'width': 640}]",ChIJJ3iCLt5HhzIRLk85LskJTn0,4.3,ChIJJ3iCLt5HhzIRLk85LskJTn0,"['lodging', 'point_of_interest', 'establishment']",82,,"{'compound_code': '5Q7W+X9 Tonsewer, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH65Q7W+X9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJJ3iCLt5HhzIRLk85LskJTn0
OPERATIONAL,"Jl. Langowan - Tondano, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.2780216, 'lng': 124.9019897}, 'viewport': {'northeast': {'lat': 1.279346729892722, 'lng': 124.9033986298927}, 'southwest': {'lat': 1.276647070107278, 'lng': 124.9006989701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Wale Walanda,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114318819587378739237"">ferry koagouw</a>'], 'photo_reference': 'AUGGfZm59jQ-dfHK1fxYxdtexHagWfjS28MoviFNCehJJHPyD9cNJo-MlP_zMSx4wg6A46ktGNCjuCfT8VHEMPXVFSiUz6579BkH_OLayv-cUvCLGp_yvud1X85ehWYuKlHuxADX26pup_oys7sFa92Vv_oRDXuSuLPHDWBYPWvxY_IhK7Ea', 'width': 4000}]",ChIJy9wq-bYVhzIRWdMd6OTlG6k,4.5,ChIJy9wq-bYVhzIRWdMd6OTlG6k,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",93,{'open_now': True},"{'compound_code': '7WH2+6Q Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WH2+6Q'}",,,https://www.google.com/maps/place/?q=place_id:ChIJy9wq-bYVhzIRWdMd6OTlG6k
OPERATIONAL,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia","{'location': {'lat': 1.302137, 'lng': 124.8473274}, 'viewport': {'northeast': {'lat': 1.303486829892722, 'lng': 124.8486603298927}, 'southwest': {'lat': 1.300787170107278, 'lng': 124.8459606701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narwastu Hills,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110301390198252354307"">Vidi Polla</a>'], 'photo_reference': 'AUGGfZk5bSTF32wF0V0OWkik3X3CH9k_YfXok8cs54cQOl91LVGXD7aaOg6oSD9ms-maHBCZ22s0ES9QYt39OiTgJ12o3Y_I4CCkKcWWYBD9m5i6Vcd8wvUogqOb72IuWb9ssc6MWRyWsok7a5ua-iT6HKzrXtU0atckHr3JioqEW3UBZI8', 'width': 768}]",ChIJIQC_mAJrhzIRGAnCykFVwa8,4.7,ChIJIQC_mAJrhzIRGAnCykFVwa8,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",501,{'open_now': True},"{'compound_code': '8R2W+VW Walian, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R2W+VW'}",,,https://www.google.com/maps/place/?q=place_id:ChIJIQC_mAJrhzIRGAnCykFVwa8
OPERATIONAL,"8RFW+M3W, Paslaten Satu, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3242265, 'lng': 124.8452076}, 'viewport': {'northeast': {'lat': 1.325379079892722, 'lng': 124.8465891298927}, 'southwest': {'lat': 1.322679420107278, 'lng': 124.8438894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Anugerah Hill (AH),"[{'height': 2376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108880250926471059546"">Andika Victor</a>'], 'photo_reference': 'AUGGfZnPVg5VISP99zgQiWEMTBbQ_Jf_jyIdkPSDjKMxkI-66uau_v3uNgzLZVuYn_uyQpHxnhZSoqgEX07z_FnviQQKt4-4oFosXnF-AkRAWv1aFTnRetq8-pCT5wlBKGveEKpn1l9G5IQF6fSsFCnmZeex3PbRD_821GH_ESg2SAG8UlkT', 'width': 4224}]",ChIJYVUvDHJthzIRhv7bTh_Tzzw,4.6,ChIJYVUvDHJthzIRhv7bTh_Tzzw,"['lodging', 'point_of_interest', 'establishment']",169,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJYVUvDHJthzIRhv7bTh_Tzzw
OPERATIONAL,"Jl. Tinaras, Kamasi, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3276226, 'lng': 124.8378114}, 'viewport': {'northeast': {'lat': 1.328968679892722, 'lng': 124.8392266298927}, 'southwest': {'lat': 1.326269020107278, 'lng': 124.8365269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WISE HOTEL,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114917058602793409355"">winner3003</a>'], 'photo_reference': 'AUGGfZlZFk8qJ3ZBbP8XK-4Why_YxYdBXLu9lOQ0HacsZPvuECk73rlNIpvyZYN2PpXwrfiSEtNNh_DOEWNmiSPnbpaqM7ymnQ_pNezmLlMTnwhUgPlzlv38xc240hAtdlrqVPApY3zfwMLQg-dWDpb8QJvkWVn5UxPBj4RJwAD3VEATnOOd', 'width': 3264}]",ChIJyfjyw0BthzIRyJm1gEkLezw,4.3,ChIJyfjyw0BthzIRyJm1gEkLezw,"['lodging', 'point_of_interest', 'establishment']",349,,"{'compound_code': '8RHQ+24 Kamasi, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RHQ+24'}",,,https://www.google.com/maps/place/?q=place_id:ChIJyfjyw0BthzIRyJm1gEkLezw
OPERATIONAL,"7VP2+5Q, Walian, Tomohon Selatan, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.285302, 'lng': 124.8519678}, 'viewport': {'northeast': {'lat': 1.286707529892722, 'lng': 124.8529889298927}, 'southwest': {'lat': 1.284007870107278, 'lng': 124.8502892701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wawowow,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100866280233285979905"">A Google User</a>'], 'photo_reference': 'AUGGfZk-4c7io5nVMBNteQ5zDS-SQpvh_sFNxCxo4D0ibHZ46biUJI-w7SIfsWffj-XdlUzUGZQltrGPpVD5DvmVg0eNLHzo_dTJ2HQV5RZ_gwtT-AdfcIYS8k1soeWsZ6eqf5NNq5KTgrOVEJ7yVAOUM3JgXo5itErpEdY53isbUgqgNonB', 'width': 1080}]",ChIJUWI2otBrhzIRY29bVtLmJ3Q,4.8,ChIJUWI2otBrhzIRY29bVtLmJ3Q,"['lodging', 'point_of_interest', 'establishment']",39,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUWI2otBrhzIRY29bVtLmJ3Q
OPERATIONAL,"Paslaten Dua, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3221845, 'lng': 124.8472609}, 'viewport': {'northeast': {'lat': 1.323581779892722, 'lng': 124.8486038298927}, 'southwest': {'lat': 1.320882120107278, 'lng': 124.8459041701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Villa Marion - H Villas,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102760536914487702604"">Faldo G Y Moningka</a>'], 'photo_reference': 'AUGGfZkz2UjTTXcNUJ04wEo7s8fDaHA2_OjMJzWtGotQBW3k7ZYyauzLVv6nmeWMREqsptBSx3vVQ-sbNWPOLp14tSVe5XW60D4yVvYzatYsHicKcDtGWXYha0cREWHzwMNO5KKhL0zN8zL4h4ZUO5GkcQv-JpYK6pOmpvXnRZ9tOpYEfuFQ', 'width': 12000}]",ChIJ27p70mRthzIRLJSkFVUIgVc,4.6,ChIJ27p70mRthzIRLJSkFVUIgVc,"['cafe', 'food', 'point_of_interest', 'establishment']",138,{'open_now': True},"{'compound_code': '8RCW+VW Paslaten Dua, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RCW+VW'}",2.0,,https://www.google.com/maps/place/?q=place_id:ChIJ27p70mRthzIRLJSkFVUIgVc
OPERATIONAL,"Jl. Walanda Maramis, Kel. Wengkol, Kec. Tondano Timur Kabupaten Minahasa, Sulawesi Utara, Sumatera Utara 95613, Indonesia","{'location': {'lat': 1.3074226, 'lng': 124.9139514}, 'viewport': {'northeast': {'lat': 1.308841879892722, 'lng': 124.9151802298927}, 'southwest': {'lat': 1.306142220107278, 'lng': 124.9124805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92041 Hotel Borneo,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116977179000622827922"">A Google User</a>'], 'photo_reference': 'AUGGfZmKXADkuG-vbp_NQ5s5sBZvy3slxQ0uNNEsyW4ZY6JjmEvsv7hO6NpEtzQ2yida6vU_Z35wywy1pnhyv5D78cmiZFPRORMoYpgbfkIid5o8ltzq6Pfql0CY32UUx1LlKuHR9OLkdPoP2AJ4EflxcCBJ7ANDAS08lsCfIb8JzpEvmbAj', 'width': 640}]",ChIJAw-Ib3kUhzIRhArbJ5Y84bc,4.0,ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"['lodging', 'point_of_interest', 'establishment']",52,,"{'compound_code': '8W47+XH Kembuan, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH68W47+XH'}",,,https://www.google.com/maps/place/?q=place_id:ChIJAw-Ib3kUhzIRhArbJ5Y84bc
