business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,permanently_closed,url
OPERATIONAL,"Lingkungan VII, Koya, Tondano Selatan, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2756939, 'lng': 124.8859724}, 'viewport': {'northeast': {'lat': 1.277090979892722, 'lng': 124.8873362298927}, 'southwest': {'lat': 1.274391320107278, 'lng': 124.8846365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yama Resort Tondano,{'open_now': True},"[{'height': 2819, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113883922884599676409"">A Google User</a>'], 'photo_reference': 'AUGGfZlhTXoJPrhJnWD_ZIxyxsYoJxMtzzc8rU-UzasD7BmwMmr2KTdxn6AIF9HGLt0TEimin3dys149sZUsahb9xz7e0_e7ueodLaPxXfOkM25B6EHJDbg1POlsN4z14YnJhXLRmSGn-Vfz7avLzPq7NtDLPdaDPI7MoANJmJWQ9O0cZzxX', 'width': 4367}]",ChIJJfGYPgcVhzIReaSrUkdz2VQ,"{'compound_code': '7VGP+79 Koya, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67VGP+79'}",4.5,ChIJJfGYPgcVhzIReaSrUkdz2VQ,"['lodging', 'point_of_interest', 'establishment']",649,,,https://www.google.com/maps/place/?q=place_id:ChIJJfGYPgcVhzIReaSrUkdz2VQ
OPERATIONAL,"Jl. Langowan - Tondano, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.2780216, 'lng': 124.9019897}, 'viewport': {'northeast': {'lat': 1.279346729892722, 'lng': 124.9033986298927}, 'southwest': {'lat': 1.276647070107278, 'lng': 124.9006989701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Wale Walanda,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114318819587378739237"">ferry koagouw</a>'], 'photo_reference': 'AUGGfZmHZTIBJxuevW1Myq_NHNWpcJCW4lt6m4NHZfSxV9PWDjFMi07K1zw3aRp6780JvKuwo2VyNH2PXeb0dDODEafd89yh4ehyK9udcaLIUnuGDP68oy2M62Ma9r2b1myaNfQBj9J1taF94DxbOVlxYDlwyOjGyoNxBi2jpEDZFuJ_mr7d', 'width': 4000}]",ChIJy9wq-bYVhzIRWdMd6OTlG6k,"{'compound_code': '7WH2+6Q Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WH2+6Q'}",4.5,ChIJy9wq-bYVhzIRWdMd6OTlG6k,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",93,,,https://www.google.com/maps/place/?q=place_id:ChIJy9wq-bYVhzIRWdMd6OTlG6k
OPERATIONAL,"5R4Q+694, Walantakan, Langowan Utara, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1552789, 'lng': 124.8385288}, 'viewport': {'northeast': {'lat': 1.156629579892722, 'lng': 124.8398721298927}, 'southwest': {'lat': 1.153929920107278, 'lng': 124.8371724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wale Langowan,,"[{'height': 458, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114676532938869336600"">A Google User</a>'], 'photo_reference': 'AUGGfZnsyev6nZgwf5EoTZzqvGN7DDTOzDRgibIibicPCDuSHf6BHl2fyJcnWoonH7YDAHD2k6Rge6scCM3UrIptiV9bSeYhbPaDDk5WB5xQ29fnQ1HSdJ4NMZli-53ingrRgdTQR-cb6WNCqV0fesycemJFfgBz1nYrO4sFqJldc9BGlLcn', 'width': 720}]",ChIJg0XiMPxHhzIRwgHF1TnpiiI,,4.7,ChIJg0XiMPxHhzIRwgHF1TnpiiI,"['lodging', 'point_of_interest', 'establishment']",11,,,https://www.google.com/maps/place/?q=place_id:ChIJg0XiMPxHhzIRwgHF1TnpiiI
OPERATIONAL,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia","{'location': {'lat': 1.302137, 'lng': 124.8473274}, 'viewport': {'northeast': {'lat': 1.303486829892722, 'lng': 124.8486603298927}, 'southwest': {'lat': 1.300787170107278, 'lng': 124.8459606701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narwastu Hills,{'open_now': True},"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110301390198252354307"">Vidi Polla</a>'], 'photo_reference': 'AUGGfZnK642ioLvmYSizBlDqeBh5PjXDzIPtu4coB1KcwBYzgDdbRiURObEsiW94dn-pbIDHb7IFPtRNqVVsbuUmZ4NIN7Y2mRkHyQEq690B5ZxWCdiQrSnK7Y9-2l3DDZROKfBXgbPrCP1gPL1DNGuhjulmkXdIrih7LXIbHjy6V-MLFSM', 'width': 768}]",ChIJIQC_mAJrhzIRGAnCykFVwa8,"{'compound_code': '8R2W+VW Walian, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R2W+VW'}",4.7,ChIJIQC_mAJrhzIRGAnCykFVwa8,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",501,,,https://www.google.com/maps/place/?q=place_id:ChIJIQC_mAJrhzIRGAnCykFVwa8
OPERATIONAL,"7VP2+5Q, Walian, Tomohon Selatan, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.285302, 'lng': 124.8519678}, 'viewport': {'northeast': {'lat': 1.286707529892722, 'lng': 124.8529889298927}, 'southwest': {'lat': 1.284007870107278, 'lng': 124.8502892701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wawowow,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100866280233285979905"">A Google User</a>'], 'photo_reference': 'AUGGfZmF-6ZAg-uUSFiPDXQ034rUoQpVBOqkKTbRH_azkml7b8npl_fruiV0O8XgjkMxdEpa6fb-rGqrqMRtQc0IZs-HWYMnkOeR3HDuT2GriHQiL2vh9LEWzy1C2ZpXvXbl5JxmxIwyOEU4kERUKFXLA7BgvszJZL5HfVf3lIZoolmRwcOl', 'width': 1080}]",ChIJUWI2otBrhzIRY29bVtLmJ3Q,,4.8,ChIJUWI2otBrhzIRY29bVtLmJ3Q,"['lodging', 'point_of_interest', 'establishment']",39,,,https://www.google.com/maps/place/?q=place_id:ChIJUWI2otBrhzIRY29bVtLmJ3Q
OPERATIONAL,"Tonsewer, Tompaso, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1649375, 'lng': 124.7959375}, 'viewport': {'northeast': {'lat': 1.166393929892722, 'lng': 124.7973172798927}, 'southwest': {'lat': 1.163694270107278, 'lng': 124.7946176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92545 Wawi Kadio Homestay,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101880872037881395494"">A Google User</a>'], 'photo_reference': 'AUGGfZlUTtJ5Tp3VGqICRlpJh9jlrmOZWSFf5Y5gBZg4V511R5eFdHwNciRJvV9pJxgwKDEV_g_YXA42B5yUeABJ2FnIueojV475Ho2KQDRBtLecoGqZ3Suw2cGvhPo4Pnl03WrtnhlbNPXXuZgDXLet4g3wja0Wud54rC5aRDDUsZHWfUZt', 'width': 640}]",ChIJJ3iCLt5HhzIRLk85LskJTn0,"{'compound_code': '5Q7W+X9 Tonsewer, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH65Q7W+X9'}",4.3,ChIJJ3iCLt5HhzIRLk85LskJTn0,"['lodging', 'point_of_interest', 'establishment']",82,,,https://www.google.com/maps/place/?q=place_id:ChIJJ3iCLt5HhzIRLk85LskJTn0
OPERATIONAL,"7V9X+3C6, Masarang, Tondano Barat, Minahasa Regency, North Sulawesi 95617, Indonesia","{'location': {'lat': 1.2676724, 'lng': 124.8985264}, 'viewport': {'northeast': {'lat': 1.268998379892722, 'lng': 124.8998842798927}, 'southwest': {'lat': 1.266298720107278, 'lng': 124.8971846201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Moy Residence Tondano,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100397640521214943297"">guido t</a>'], 'photo_reference': 'AUGGfZmWgxfcoZgeDXyk7HhyM7GKJdleU6-wDqTjnJfra2P03w4H2FbeSEqhBhSbOJlRuYEl7nGm_1lSCGRFT63_3LKgXxt6O9j-SSaQnc_0QM0P41sN2XSMThiQUCC_8HyQtRK-c5LA1Xyl7t_T5yHhS77HfQuIbB2bkFu8D3CG_00Ku0yS', 'width': 4032}]",ChIJ-Z9X2FgUhzIR-SHCKkIJLjk,,4.1,ChIJ-Z9X2FgUhzIR-SHCKkIJLjk,"['lodging', 'point_of_interest', 'establishment']",50,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Z9X2FgUhzIR-SHCKkIJLjk
OPERATIONAL,"Jl. Walanda Maramis, Kel. Wengkol, Kec. Tondano Timur Kabupaten Minahasa, Sulawesi Utara, Sumatera Utara 95613, Indonesia","{'location': {'lat': 1.3074226, 'lng': 124.9139514}, 'viewport': {'northeast': {'lat': 1.308841879892722, 'lng': 124.9151802298927}, 'southwest': {'lat': 1.306142220107278, 'lng': 124.9124805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92041 Hotel Borneo,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116977179000622827922"">A Google User</a>'], 'photo_reference': 'AUGGfZnPJ1x6yU9WIOo3_NeCszj7pvvtmO-vXDtNQoOi_xgW-het8jqri_jFi_a_3Qfc_ol8EC5SD7PmOP5TWAwlQDvQGJfnLtzwOAwWUd1AhPtuf6And0_mde9PZXM0D1xPSIUU6_pfMSPDRfYifDfcYfFMHwKE32V5v59A0zYBmNu02G2B', 'width': 640}]",ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"{'compound_code': '8W47+XH Kembuan, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH68W47+XH'}",4.0,ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"['lodging', 'point_of_interest', 'establishment']",52,,,https://www.google.com/maps/place/?q=place_id:ChIJAw-Ib3kUhzIRhArbJ5Y84bc
OPERATIONAL,"8RFW+M3W, Paslaten Satu, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3242265, 'lng': 124.8452076}, 'viewport': {'northeast': {'lat': 1.325379079892722, 'lng': 124.8465891298927}, 'southwest': {'lat': 1.322679420107278, 'lng': 124.8438894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Anugerah Hill (AH),{'open_now': True},"[{'height': 2376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108880250926471059546"">Andika Victor</a>'], 'photo_reference': 'AUGGfZkP9BsyG-IoxvmFdNM0WOMHBbZonahe1NZRnrLcvNqgCVhTUiT35OLJfFQtGMPF2TRAUIsksrhLsFQ479T0O8UTn3xB4rEFanJcaZQtZg1SfeU0xU-g4jSTwQJMp-58Bz0K6Kzpew6V8dhGzLDMuHuZU0fHnW9ftVgTygwhWUqSV80a', 'width': 4224}]",ChIJYVUvDHJthzIRhv7bTh_Tzzw,,4.6,ChIJYVUvDHJthzIRhv7bTh_Tzzw,"['lodging', 'point_of_interest', 'establishment']",169,,,https://www.google.com/maps/place/?q=place_id:ChIJYVUvDHJthzIRhv7bTh_Tzzw
OPERATIONAL,"7WP4+VJQ, Roong, Tondano Barat, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2873116, 'lng': 124.9065197}, 'viewport': {'northeast': {'lat': 1.288752079892722, 'lng': 124.9080161298927}, 'southwest': {'lat': 1.286052420107278, 'lng': 124.9053164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FILADELFIA Resto & Penginapan,{},,ChIJLZTQ-nsVhzIRhi-zYulwfMs,,5.0,ChIJLZTQ-nsVhzIRhi-zYulwfMs,"['point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJLZTQ-nsVhzIRhi-zYulwfMs
