formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"North Padang Lawas Regency, North Sumatra, Indonesia","{'location': {'lat': 1.5758644, 'lng': 99.634135}, 'viewport': {'northeast': {'lat': 2.042231, 'lng': 100.345391}, 'southwest': {'lat': 1.230587, 'lng': 99.3456951}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,North Padang Lawas Regency,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112065728261162957003"">Desmi Sagitha</a>'], 'photo_reference': 'AUGGfZmYagNdQuyvBk2HWpZCUg-vhPX62hawLXIW8wb1yH2tCkF0zLr1iIp2bq87rrjNYxRal4t8iEI9rtOFiW73v9nwoJE_jJaxmvH1PJM0XfFCA-lW-SiQrACf4vpmyljH2-D0zCWPmuYKkRn6fXSppaeCg-WJgp3Z3sjAZ_KblFLcPAdM', 'width': 4128}]",ChIJyyVIG8ZZLDARWK2YIdOp8TY,ChIJyyVIG8ZZLDARWK2YIdOp8TY,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJyyVIG8ZZLDARWK2YIdOp8TY
"2292+3HV, Dolok Siatas Barita, Sosunggulon, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22416, Indonesia","{'location': {'lat': 2.017744, 'lng': 99.0014264}, 'viewport': {'northeast': {'lat': 2.019544929892722, 'lng': 99.00275597989271}, 'southwest': {'lat': 2.016845270107278, 'lng': 99.00005632010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Salib Kasih,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103252444875974237073"">Raihan Estetika</a>'], 'photo_reference': 'AUGGfZm_Lu5TEVzlsmEXYU576rbbcPnqwELh-l6LgWm-2XMh1W7F0h240bdICytVRiEIBk7Qkti193E0QaPOzcVlH2moGY9Td2Sw4nnAYcs7SMYd8mstTIk0dFczJ3BojOsere2Gfso-em1UUt0dyjzVOZMNXhWyDeiwZ-qK4fQXM8IOzlOL', 'width': 4032}]",ChIJmQr5rjxuLjARtSvwGfUKaTQ,ChIJmQr5rjxuLjARtSvwGfUKaTQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,1539.0,,https://www.google.com/maps/place/?q=place_id:ChIJmQr5rjxuLjARtSvwGfUKaTQ
"Gunungtua, Sosopan, Padang Bolak, North Padang Lawas Regency, North Sumatra, Indonesia","{'location': {'lat': 1.520203, 'lng': 99.61895799999999}, 'viewport': {'northeast': {'lat': 1.531357, 'lng': 99.6349654}, 'southwest': {'lat': 1.5090489, 'lng': 99.6029506}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunungtua,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112065728261162957003"">Desmi Sagitha</a>'], 'photo_reference': 'AUGGfZkGfTsZeGi2CSz5SRdB5nmqYLs_WD0Iq61nBM1XHK5JtQvwBpcEZYpwkGHrIIkx5NWVEl-tZfvDoPrOfNYXOJs82FmlQPMDcakf9xr58CtUOGCWCz1653-G0S3c65U5lTKR4saAhEtQh_nVprLiTqbJUiHdke-xUOUgrGbK6g6TajDL', 'width': 4128}]",ChIJZ9cEE5NBLDARF-3i2sWnRws,ChIJZ9cEE5NBLDARF-3i2sWnRws,"['locality', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ9cEE5NBLDARF-3i2sWnRws
"7CVW+H8J, Batang Onang Baru, Batang Onang, North Padang Lawas Regency, North Sumatra 22762, Indonesia","{'location': {'lat': 1.2939566, 'lng': 99.4457504}, 'viewport': {'northeast': {'lat': 1.295728929892722, 'lng': 99.44790425}, 'southwest': {'lat': 1.293029270107278, 'lng': 99.44503244999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Tao,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103072166953587681420"">Rasyid Harahap</a>'], 'photo_reference': 'AUGGfZnSysLe12abWdlcXMRKCxH9pesq9XvDenOWDwWXa7S-JtOdCHcVI_6i6o7BANQivsKfN9h2JtehxIWPdpfRMAQDTLrLCiN4SrAkkL9QRbXO7zFJgTV4ghJr4JJb-6MuvYIC_AmUbJ2TiEKFxlkVSzadCQOM1hbVzA7-zPVFN65w2ebm', 'width': 4624}]",ChIJ_____8MOLDARh93k9XTbRHI,ChIJ_____8MOLDARh93k9XTbRHI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,226.0,,https://www.google.com/maps/place/?q=place_id:ChIJ_____8MOLDARh93k9XTbRHI
"Hasak 1 desa HuTabarat Tarutung Indonesia, Hutatoruan X, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411, Indonesia","{'location': {'lat': 2.026965, 'lng': 98.98092799999999}, 'viewport': {'northeast': {'lat': 2.028167529892722, 'lng': 98.98222632989271}, 'southwest': {'lat': 2.025467870107277, 'lng': 98.97952667010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Situmandi,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106725416093900274774"">A Google User</a>'], 'photo_reference': 'AUGGfZkzQsOUuKcByAB5Cso9i_IlSOpBPnUf9E3XtwFOrqBHjP0aqdkCNL-gAzgd6gEPRPgpWskPJdlVUHgfJsmAnBvVumGXfkPRrT7PjrOkO_ao8T62y2tWESeic0qDv2GDuw7a78Q699j4X048-TCTf61HcZGBjXCX9Otb4z1rNR4prksW', 'width': 4624}]",ChIJgQ46fxZvLjARDbHl-8xZZD0,ChIJgQ46fxZvLjARDbHl-8xZZD0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,76.0,"{'compound_code': '2XGJ+Q9 Hutatoruan X, North Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MJW2XGJ+Q9'}",https://www.google.com/maps/place/?q=place_id:ChIJgQ46fxZvLjARDbHl-8xZZD0
"2273+FFF, Simorangkir Julu, Siatas Barita, North Tapanuli Regency, North Sumatra 22416, Indonesia","{'location': {'lat': 2.0136817, 'lng': 99.0036667}, 'viewport': {'northeast': {'lat': 2.014897879892723, 'lng': 99.00451}, 'southwest': {'lat': 2.012198220107278, 'lng': 99.0011368}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cross of Love,"[{'height': 12032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101703231032958272842"">Kevin Tomy Matra Tarigan</a>'], 'photo_reference': 'AUGGfZncagfRn7cnx1RZ_DOcYZ4rlIV3Pnb5YJdh6wEj6pSdjH35UD4Z9oq5_elQDqp3DYH7s2KGEZACUiwmwuxWXRSoyROLZeJ5xdv4d12yTjfRjXGlFlWNzy8wcuPpE7MO1Jv051k9_xpH8UsUUNXjL7zRnprq6UtuocSNQYAVdvPCUPfX', 'width': 9024}]",ChIJf9YeESVuLjAR2JMc1Qvvs-Q,ChIJf9YeESVuLjAR2JMc1Qvvs-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,747.0,,https://www.google.com/maps/place/?q=place_id:ChIJf9YeESVuLjAR2JMc1Qvvs-Q
"Parbubu I, Tarutung, North Tapanuli Regency, North Sumatra 22411, Indonesia","{'location': {'lat': 2.0005924, 'lng': 98.96591699999999}, 'viewport': {'northeast': {'lat': 2.001900079892723, 'lng': 98.96720172989272}, 'southwest': {'lat': 1.999200420107278, 'lng': 98.96450207010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Soda Spring Par bubu,"[{'height': 5792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112298509040460230061"">Dharmala Sari</a>'], 'photo_reference': 'AUGGfZmmZTYBxkQjC-x-tX_XKn__Sz2A85zwjcxF7zsU-eqJ2bSJEU_cA6zYnspby-dDDdhBBciYiQnQcrI-58AAxVExDVvxasA6htycSyZbSvHmuYp4dWVIBoiZOeztPbG-CzoGiV-BNhJpTVpGSgo85K8-P6RSJWDu83IzTCgevK5HDgKU', 'width': 4344}]",ChIJl0gDUqhvLjAR0a65usmqwwc,ChIJl0gDUqhvLjAR0a65usmqwwc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.1,1310.0,"{'compound_code': '2X28+69 Parbubu I, North Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MJW2X28+69'}",https://www.google.com/maps/place/?q=place_id:ChIJl0gDUqhvLjAR0a65usmqwwc
"J849+XW7, Garoga, Sipirok, South Tapanuli Regency, North Sumatra 22742, Indonesia","{'location': {'lat': 1.6074173, 'lng': 99.3198039}, 'viewport': {'northeast': {'lat': 1.608767129892722, 'lng': 99.32115372989271}, 'southwest': {'lat': 1.606067470107278, 'lng': 99.31845407010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Saragodung,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103885706052215929005"">A Google User</a>'], 'photo_reference': 'AUGGfZnftwyW9L0LQ5qLFBFVhhwt4ykyfvptcdoCHXnN8uxlf4h_kZrhtKF5lXP-xtDR04o0GLJlwYVwpYadLmX46nrUc47RBHfFw7KbNWZffOl8x_yLEY-9BVWTrtXxj21QnEVGrttAiPjNq_0_cQ4O9kVr9hMbFoGI3W_iTVWBho6_6OKF', 'width': 6000}]",ChIJs_W9a_AlLDARpjqSB_d9aiA,ChIJs_W9a_AlLDARpjqSB_d9aiA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,29.0,,https://www.google.com/maps/place/?q=place_id:ChIJs_W9a_AlLDARpjqSB_d9aiA
"Tarutung, North Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 2.0118822, 'lng': 98.9797712}, 'viewport': {'northeast': {'lat': 2.040108, 'lng': 99.00767429999999}, 'southwest': {'lat': 1.9614075, 'lng': 98.952756}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tarutung,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105719451686388635372"">A Google User</a>'], 'photo_reference': 'AUGGfZle2mzwonDVip4Siy54XZSmykAFdMv-moRNRruhtJ59yLgw71NAgA4o8OfpJEuyfJyRnCdt9-TplSXMJftOAZJuGgPf5WH_VpYUiQMFCdD1fTUq6XTBw40KtvE2hu3fUdm_m6ZJBe2IvJmn1teA4uJSJWs9oh2kFG2ikHUUXRSEbBPo', 'width': 1600}]",ChIJqb2a00JuLjARwFRJHwfBZKc,ChIJqb2a00JuLjARwFRJHwfBZKc,"['locality', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqb2a00JuLjARwFRJHwfBZKc
"68VH+JC3, Tapanuli, Sigalangan, Batang Angkola, Sitampa, Tapanuli Selatan, Kabupaten Tapanuli Selatan, Sumatera Utara 22773, Indonesia","{'location': {'lat': 1.2440084, 'lng': 99.32855529999999}, 'viewport': {'northeast': {'lat': 1.245358229892722, 'lng': 99.32990512989272}, 'southwest': {'lat': 1.242658570107278, 'lng': 99.32720547010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narimbun Alfaro Silayanglayang,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100441932323109773786"">danang trianto</a>'], 'photo_reference': 'AUGGfZmSY77c6_06wjUtNPcf--KWO-fraOslpnqYSw0tNLqIRqI1ivKcuxjqHsJlcYvgSzYog-iwZNf9Lhfgu2d1N80oXaJLB-rDgPSCjcabgMOH5ZZPWQ8H5hzevkbxfLgWbs3uRLdSv6nDZRMHdeI9LsVcbZaQy4XG6eCAKoBPeEde40Rd', 'width': 1080}]",ChIJ-UJyTkgGLDARG4Bdxxtuk1k,ChIJ-UJyTkgGLDARG4Bdxxtuk1k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,6.0,,https://www.google.com/maps/place/?q=place_id:ChIJ-UJyTkgGLDARG4Bdxxtuk1k
"Pasar Gunung Tua, Padang Bolak, North Padang Lawas Regency, North Sumatra, Indonesia","{'location': {'lat': 1.5113951, 'lng': 99.6257837}, 'viewport': {'northeast': {'lat': 1.5273419, 'lng': 99.63412199999999}, 'southwest': {'lat': 1.4949851, 'lng': 99.6158071}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar Gunung Tua,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108425638331814520772"">A Google User</a>'], 'photo_reference': 'AUGGfZlr8CF-4AkKzk7UDg5igFyal9-2exoCZ4N-z3CZh0XCMehij_FAU2KHEvl2HRxpspAWuRIXFNYNMgd4-UDG07xRR4PgfG3JrPBYpx66S8BwPqeq2Nexeg_ARgmOHbkHBuBFylzgW4QGWKcKxjWLLFlq7OmUnBxkc4l_cCS0JpvEqvc4', 'width': 540}]",ChIJa0_GTfBBLDAR-uCUIeFLkYo,ChIJa0_GTfBBLDAR-uCUIeFLkYo,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJa0_GTfBBLDAR-uCUIeFLkYo
"G62G+3P, Huraba, Sibio-Bio, Angkola Timur, Tapanuli Selatan, Sibio-Bio, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22733, Indonesia","{'location': {'lat': 1.4968924, 'lng': 99.2312338}, 'viewport': {'northeast': {'lat': 1.498235629892722, 'lng': 99.23259937989273}, 'southwest': {'lat': 1.495535970107278, 'lng': 99.2298997201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sibiobio Adventure Park,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114303224206272292075"">Gaby Siahaan</a>'], 'photo_reference': 'AUGGfZmt_2_O0oM8Wa0bzIoC5WXYRRcF4b3rM8U4BypU262PIDUud4wYQdiS-qwrgCz-Caa0frsAT_EByo1SNcY0Mou-2DOFLTZoL0QGe1Bcm57A_kC_SQ7L9QApVu5xwWqvykwfpoBeqWoAfdN7TcAtR-Kbr3kqrHmDM0Kfm24q1PBpeatS', 'width': 3264}]",ChIJB38caYEfLDARyfTtjwyRF-4,ChIJB38caYEfLDARyfTtjwyRF-4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.1,271.0,,https://www.google.com/maps/place/?q=place_id:ChIJB38caYEfLDARyfTtjwyRF-4
