business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Jl. Panca Usaha No.1, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","{'location': {'lat': -8.588738, 'lng': 116.117967}, 'viewport': {'northeast': {'lat': -8.58735877010728, 'lng': 116.1193362298928}, 'southwest': {'lat': -8.590058429892723, 'lng': 116.1166365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aston Inn Mataram,{'open_now': True},"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107959481550269290660"">Aston Inn Hotel</a>'], 'photo_reference': 'AUGGfZlLFsw4KHRfXRr6Uv9apUGikAtscotal82BfgGZEZvNjtr_rfea763A9_ld1u90yEH_8bhQBpWMdm0KRS5aupFQ00pKwXE7YSeqSNCF2gw7MCOEQZfgr98XV2FftrWEfcsJxxTEuqXn-p9ncNNHYUMqj29nQjiiwHNQBPfm9sgRIbn_', 'width': 1440}]",ChIJy0s11F6_zS0RnndGwJsj5V8,"{'compound_code': 'C469+G5 Cilinaya, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC469+G5'}",4.6,ChIJy0s11F6_zS0RnndGwJsj5V8,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",7418,,https://www.google.com/maps/place/?q=place_id:ChIJy0s11F6_zS0RnndGwJsj5V8
OPERATIONAL,"Jl. Sriwijaya No.38, Sapta Marga, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83232, Indonesia","{'location': {'lat': -8.5940628, 'lng': 116.1220491}, 'viewport': {'northeast': {'lat': -8.592981320107281, 'lng': 116.1235372298927}, 'southwest': {'lat': -8.595680979892725, 'lng': 116.1208375701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Golden Palace Hotel,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109289309205124563490"">A Google User</a>'], 'photo_reference': 'AUGGfZmqWohgocMk8qd61zpxjzyyNWMCrKY_8gR-Jj3gijCPJJ2SeM6EkkUHmozF7vt32l1UpHVoh0exMZLqSJbn0wZzZq86OXaLVydLBaxGKes3VJ5y1J0rmEoJvl9-MP62tNN8u20vFYOoIJSHetrjqcYG60yLUz0BfF70nSJKnsey_WXK', 'width': 4096}]",ChIJj_X_61q_zS0RPfQL0CGsWxY,"{'compound_code': 'C44C+9R Sapta Marga, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC44C+9R'}",4.5,ChIJj_X_61q_zS0RPfQL0CGsWxY,"['lodging', 'point_of_interest', 'establishment']",5305,,https://www.google.com/maps/place/?q=place_id:ChIJj_X_61q_zS0RPfQL0CGsWxY
OPERATIONAL,"Jl. Pejanggik No.8, Cakranegara Bar., Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83231, Indonesia","{'location': {'lat': -8.5870676, 'lng': 116.1288271}, 'viewport': {'northeast': {'lat': -8.585827270107277, 'lng': 116.1301734298927}, 'southwest': {'lat': -8.588526929892721, 'lng': 116.1274737701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lombok Plaza Hotel & Convention,,"[{'height': 4320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103965906556426394615"">A Google User</a>'], 'photo_reference': 'AUGGfZn68ZvKLtWIY7xl80eWguvOzWp3aBwIiVcu8IWpXXcRZpwQozrOk5JqNFGJJE2yZLD9HxhZ-qGVZI8DcFf8WoiZae1Olkh4dezflyy0SHK6GtI2ty6y1tAnIrfl28KZTr6wcOzkJxSraJzWWOmn3KF84jfqbmKZ8CEEJrc5drf8hZcH', 'width': 6864}]",ChIJl--UvqDAzS0R77XBirJCGtI,"{'compound_code': 'C47H+5G West Cakranegara, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC47H+5G'}",4.4,ChIJl--UvqDAzS0R77XBirJCGtI,"['lodging', 'point_of_interest', 'establishment']",3602,,https://www.google.com/maps/place/?q=place_id:ChIJl--UvqDAzS0R77XBirJCGtI
OPERATIONAL,"Jl. Sultan Hasanuddin No.23, Cakranegara Bar., Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","{'location': {'lat': -8.5861375, 'lng': 116.1294496}, 'viewport': {'northeast': {'lat': -8.584662720107278, 'lng': 116.1308396298927}, 'southwest': {'lat': -8.587362379892722, 'lng': 116.1281399701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kautaman,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104290555866116390191"">A Google User</a>'], 'photo_reference': 'AUGGfZnuwJND0ISUaVALul-cKXY9fJ17LukkrZkOEwoK6JKTSHUd1rdy8-nMlFVbyBUh04CuKs9CTM_1TwAkj5N91XpDqVQoihEm4svwURMhRQHTTUGffynk6eFdao19cJ9SI8D-nSZ515saVd8gy66fz-ajcz9wjwsmQcZv3flDfMPvHRLf', 'width': 6000}]",ChIJNSt_DVa_zS0Rjg854cnPlfs,"{'compound_code': 'C47H+GQ West Cakranegara, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC47H+GQ'}",4.4,ChIJNSt_DVa_zS0Rjg854cnPlfs,"['lodging', 'point_of_interest', 'establishment']",188,,https://www.google.com/maps/place/?q=place_id:ChIJNSt_DVa_zS0Rjg854cnPlfs
OPERATIONAL,"Jl. Bung Karno No.7, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83232, Indonesia","{'location': {'lat': -8.5901972, 'lng': 116.1167907}, 'viewport': {'northeast': {'lat': -8.588776920107279, 'lng': 116.1180890798927}, 'southwest': {'lat': -8.591476579892722, 'lng': 116.1153894201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lombok Garden Hotel,,"[{'height': 1912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106881589342438338572"">Lombok Garden Hotel</a>'], 'photo_reference': 'AUGGfZmXyJgzKu_rThhgcRk-XDkS4qDb9CGRyyluzO3KxXFbrYIiBDaa_-6QtfzbcRUFMOGysMh5eh-qMyu7thqW4UVNoWy-7qSmidSh1XKkcxOLbhyhLAuO7xWQ8PDR32nOhDQpnR6f-Skmu2Ykau3WwOZ7yWoBw5EdF1qTac4Fu1_msnIW', 'width': 3400}]",ChIJxV0R0F2_zS0RrlHfkgzGpB4,"{'compound_code': 'C458+WP Cilinaya, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC458+WP'}",4.3,ChIJxV0R0F2_zS0RrlHfkgzGpB4,"['lodging', 'point_of_interest', 'establishment']",4705,,https://www.google.com/maps/place/?q=place_id:ChIJxV0R0F2_zS0RrlHfkgzGpB4
OPERATIONAL,"Jl. Tenun No.1, Mayura, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","{'location': {'lat': -8.585467999999999, 'lng': 116.130356}, 'viewport': {'northeast': {'lat': -8.584114220107278, 'lng': 116.1317059298927}, 'southwest': {'lat': -8.586813879892722, 'lng': 116.1290062701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lombok Mayura Hotel,,"[{'height': 541, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115661625057674699645"">A Google User</a>'], 'photo_reference': 'AUGGfZn-XqeOkIwERpkiIt5XJsrmRdABQQa0QSEXVX90KUmvp6w0iuGGbF9ziG9DV52jsb3qL1cK_rNlwLnfAVt8OVLIFJmQb_4cFEUkltVvpjkNw9-VYiUXUIFAfovmqf0c-bDTaVbjdG-kw9fLMa-u3g5D8GxupJr9bjxcbR6E3yZ3KXC3', 'width': 1036}]",ChIJNzjLpIe_zS0RyCRbL04Q8vg,"{'compound_code': 'C47J+R4 Mayura, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC47J+R4'}",4.6,ChIJNzjLpIe_zS0RyCRbL04Q8vg,"['lodging', 'point_of_interest', 'establishment']",83,,https://www.google.com/maps/place/?q=place_id:ChIJNzjLpIe_zS0RyCRbL04Q8vg
OPERATIONAL,"Jl. Srikandi No.2, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","{'location': {'lat': -8.591839199999999, 'lng': 116.1222924}, 'viewport': {'northeast': {'lat': -8.59049167010728, 'lng': 116.1236927298927}, 'southwest': {'lat': -8.593191329892724, 'lng': 116.1209930701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,de'Govin Hotel,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104386346975914428362"">Aleksey Pererva</a>'], 'photo_reference': 'AUGGfZnPsaOuSvwtPbe1qhIXa9Noyn6bbbmlJK8EkiEiSVCYUzbnIbsR-Uh8dPxatUBD9auiwbfdKR_m9vKYvOo3jex7WgQaokc6jbpg4XiczUCQ80BNBCMermtu-GLoWzIecSaipArUwary39IOzRmWW-bSbSfGwJ3TUrwOI2ibN7q4Sr6P', 'width': 3264}]",ChIJvZJFk6a_zS0RdRGy75At1lw,"{'compound_code': 'C45C+7W Cilinaya, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC45C+7W'}",5.0,ChIJvZJFk6a_zS0RdRGy75At1lw,"['lodging', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJvZJFk6a_zS0RdRGy75At1lw
OPERATIONAL,"Jl. Maktal No.3, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","{'location': {'lat': -8.5877815, 'lng': 116.122307}, 'viewport': {'northeast': {'lat': -8.586432170107278, 'lng': 116.1237018798927}, 'southwest': {'lat': -8.589131829892722, 'lng': 116.1210022201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Maktal,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105443512204700568375"">Bisma Noviandi</a>'], 'photo_reference': 'AUGGfZlRgSKTRTmq6s_iJh1qEQ0sAbpPRWyqMMnZWiRtHdmSvnQlm8w0VHIugbkCjcuKwWmvKgRcdLrWxH7x93tEFVNzLeV6HltasVCmh-PJEqAAkHfo300WZ2XFaoBHNPNIwf_qhistsEuiiyvMj5HJr9LCGHhD4JV5B7rH7l0YatjXw7Xr', 'width': 4000}]",ChIJ7z8VS1i_zS0RkDtiobOyiy4,"{'compound_code': 'C46C+VV Cilinaya, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC46C+VV'}",4.4,ChIJ7z8VS1i_zS0RkDtiobOyiy4,"['lodging', 'point_of_interest', 'establishment']",267,,https://www.google.com/maps/place/?q=place_id:ChIJ7z8VS1i_zS0RkDtiobOyiy4
OPERATIONAL,"Jl. Panca Usaha No.11, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83231, Indonesia","{'location': {'lat': -8.589896399999999, 'lng': 116.1186695}, 'viewport': {'northeast': {'lat': -8.588509720107277, 'lng': 116.1200780798927}, 'southwest': {'lat': -8.591209379892721, 'lng': 116.1173784201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lombok Raya Hotel,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116595339006027479527"">A Google User</a>'], 'photo_reference': 'AUGGfZn2dYsqqfAav83D_eD32dxH0Q1BOiUEyAQys72_zgNQq7hnmlrpAphSpCjGmJPw0Vy0TdPgp6Pd7Qmdla3eCM9emJoahq0ibNBrd8HohQS0nGdF9xSOmB0sNpUbn0YDT85PlFsI9QEkv6EZlypgfJuZVGCInHVWRYDIAH-_a4yN66Kh', 'width': 5760}]",ChIJ7RvwRVm_zS0RZtR5rJ8q5c8,"{'compound_code': 'C469+2F Cilinaya, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC469+2F'}",4.4,ChIJ7RvwRVm_zS0RZtR5rJ8q5c8,"['lodging', 'point_of_interest', 'establishment']",3649,,https://www.google.com/maps/place/?q=place_id:ChIJ7RvwRVm_zS0RZtR5rJ8q5c8
OPERATIONAL,"Jl. Rapatmaja No.03, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","{'location': {'lat': -8.588112599999999, 'lng': 116.1234865}, 'viewport': {'northeast': {'lat': -8.586764170107278, 'lng': 116.1249165298928}, 'southwest': {'lat': -8.589463829892722, 'lng': 116.1222168701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hart Hotel Premium Lombok,{'open_now': True},"[{'height': 3375, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115163099315566781747"">Lukman Mardi</a>'], 'photo_reference': 'AUGGfZlOX8Gsp3zQUj9QOlbclOmb1I3bJsvJqrNkoEUHMdERcw_NMAtwJ4QViBOIUZ0rHynD5w49h3tC7UcWLq69GxewPz15OfuvaDiOVQgy1Mr3JMStreGjN_5C6eiNZpXK9-mWfB1qlJlmnvq5lPY0PeGSh_NtxlCE6rHdaRvEONEz74Yu', 'width': 4495}]",ChIJvzMxQOm_zS0RkVk11jZdG3s,"{'compound_code': 'C46F+Q9 Cilinaya, Mataram City, West Nusa Tenggara, Indonesia', 'global_code': '6P3RC46F+Q9'}",4.6,ChIJvzMxQOm_zS0RkVk11jZdG3s,"['lodging', 'point_of_interest', 'establishment']",241,,https://www.google.com/maps/place/?q=place_id:ChIJvzMxQOm_zS0RkVk11jZdG3s
