business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"6C8J+C56, Mandala, Dukupuntang, Cirebon, West Java 45652, Indonesia","{'location': {'lat': -6.7839566, 'lng': 108.4303899}, 'viewport': {'northeast': {'lat': -6.782567870107278, 'lng': 108.4318221298927}, 'southwest': {'lat': -6.785267529892722, 'lng': 108.4291224701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cigetruk,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115586659661252780787"">Fuady Celangcang</a>'], 'photo_reference': 'AUGGfZlHXJgGz8sJGKjZZb4WpdKomAEbZVyNnje9_CLyYUMOOz9vDsZcl3oW7igIntOEYwOcXpaljFnzkNbmem48sygVWE875clz7QECztoHWObI-oEEPSpaK-l0xrJ4iWPxXSevnIzGobrMTKlejQHwUkTf6ndvlPdtKurLRcEHU02xwV2w', 'width': 3264}]",ChIJwR_RmH8fby4RvLjq9p-DgRk,4.3,ChIJwR_RmH8fby4RvLjq9p-DgRk,"['tourist_attraction', 'point_of_interest', 'establishment']",269,,,,https://www.google.com/maps/place/?q=place_id:ChIJwR_RmH8fby4RvLjq9p-DgRk
OPERATIONAL,"6CRG+799, Lebak, Cangkoak, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat 45652, Indonesia","{'location': {'lat': -6.7593402, 'lng': 108.4259964}, 'viewport': {'northeast': {'lat': -6.757960420107279, 'lng': 108.4273434798927}, 'southwest': {'lat': -6.760660079892723, 'lng': 108.4246438201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wangan tengah,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101928991005720580885"">Keane Sapoetra</a>'], 'photo_reference': 'AUGGfZko8l9alttZW3mJOCO1BWYEnKPQNJ4Tp2rSedeyQbPF5CNpQNCZc_It2ZtErxlDH-T1fC_Wzn3f7xCUXv-sLowCCGmMRcMNh66nNhw-jLqapErrtnKMigWfWtxVqC4NNDyFwGGU0WG2ZMu-bwSRgkpGAQSGwk9ODw5R2UOtPRGYffFB', 'width': 4160}]",ChIJUYwVXyYhby4RL79jIflEFcU,0.0,ChIJUYwVXyYhby4RL79jIflEFcU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUYwVXyYhby4RL79jIflEFcU
OPERATIONAL,"6C98+JM3, Cikalahang, Dukupuntang, Cirebon, West Java 45652, Indonesia","{'location': {'lat': -6.7810573, 'lng': 108.4164903}, 'viewport': {'northeast': {'lat': -6.779700170107277, 'lng': 108.4178468298927}, 'southwest': {'lat': -6.782399829892721, 'lng': 108.4151471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KARUHUN PUTRA MM,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105687419893584119038"">Budhadkus Bud</a>'], 'photo_reference': 'AUGGfZku95Ir0p7PvOf71HvFy6mdJ2WQe5SB49ll_BaQ79i3pwbrNXoj6EkZx4GEvqjcDxlL1hxnz02xTcUQR9MueH-ICPCXehgp3TuS5ektWRH3_tKSM3V5NzdGExIgeSmZn7Qi8ZZjQz4Kay2uEGbi0YPMMghj_XyIlB2Yh8NPsusq1fdE', 'width': 3024}]",ChIJqavkIRshby4RtyV8ANcYicM,5.0,ChIJqavkIRshby4RtyV8ANcYicM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJqavkIRshby4RtyV8ANcYicM
OPERATIONAL,"6C9X+594, Cisaat, Dukupuntang, Cirebon, West Java 45611, Indonesia","{'location': {'lat': -6.782098599999999, 'lng': 108.4484371}, 'viewport': {'northeast': {'lat': -6.780745170107278, 'lng': 108.4497888298927}, 'southwest': {'lat': -6.783444829892722, 'lng': 108.4470891701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Pancasila,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105247383147320862707"">Kokom Binti Sakti</a>'], 'photo_reference': 'AUGGfZnp0_AftnQhIUyZKT619kzb9qzE8sh3vJ_DUd7npcxVEASkIjpuT3AOxheupxvuK2bFvIHzCwZYA1XovLOm4pA48E0n8XKaW65ClwWeqpgPBUdj12j1NaJKZD_JPCujrALaY3BfSb-_Zq6fuuWbM7S94u-6Fjuugk78TCiwzMv-I52K', 'width': 2592}]",ChIJRbPieW0fby4RPdvFUWIJG54,4.2,ChIJRbPieW0fby4RPdvFUWIJG54,"['tourist_attraction', 'point_of_interest', 'establishment']",355,,,,https://www.google.com/maps/place/?q=place_id:ChIJRbPieW0fby4RPdvFUWIJG54
OPERATIONAL,"balai, Sindangmekar, Dukupuntang, Cirebon, West Java 45652, Indonesia","{'location': {'lat': -6.7563637, 'lng': 108.4449236}, 'viewport': {'northeast': {'lat': -6.755007170107278, 'lng': 108.4463741298927}, 'southwest': {'lat': -6.757706829892722, 'lng': 108.4436744701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teraspadi,"[{'height': 2358, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115202713419483968169"">A Google User</a>'], 'photo_reference': 'AUGGfZnt9jiqhXRWR3qFXdLFlxokHuTSIcgVfkpTkmu6IauB5khlZTdMNBswfh0UmH2lsz4b14zkbZ-4CNzHgYszh4kx_mjgXI4MrBzKZYen7mvmVLS2xYPhpt8ABtMQT2eJhegMRmOXKJL8kbhy77Zz5NAWk2FD3LaNbaqB6IidiX_p2gU4', 'width': 4192}]",ChIJ10vyiF0fby4RJkAuRvSVg4Y,5.0,ChIJ10vyiF0fby4RJkAuRvSVg4Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"{'compound_code': '6CVV+FX Sindangmekar, Cirebon, West Java, Indonesia', 'global_code': '6P5C6CVV+FX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ10vyiF0fby4RJkAuRvSVg4Y
OPERATIONAL,"Sindangjawa, Dukupuntang, Cirebon, West Java, Indonesia","{'location': {'lat': -6.7617674, 'lng': 108.4550595}, 'viewport': {'northeast': {'lat': -6.760419120107279, 'lng': 108.4565615798927}, 'southwest': {'lat': -6.763118779892722, 'lng': 108.4538619201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAMBANG AGRO MANDIRI ABADI,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101318810723373481760"">A Google User</a>'], 'photo_reference': 'AUGGfZlQuPNBB3OF7ekMkcHkE0RQ9jv2GvS1Vnm7le2pmSq4VimNlj_I_wgs6m62LUWckZGwO6FpFy5GiSL-oBFHsvctyJwZuOVlHJoplzaTIzR6y0xDBeSZg5fUuC7fG7_lQmxS-IPAlVeRcDTPTZC_N55jbwzV_lBPo2Y72pauP6V4P8Kc', 'width': 3060}]",ChIJK5u-6gAfby4RQ7bPD1MvEzM,5.0,ChIJK5u-6gAfby4RQ7bPD1MvEzM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '6FQ4+72 Sindangjawa, Cirebon, West Java, Indonesia', 'global_code': '6P5C6FQ4+72'}",,,https://www.google.com/maps/place/?q=place_id:ChIJK5u-6gAfby4RQ7bPD1MvEzM
OPERATIONAL,"6FJ3+JWP Kawasan Kota Baru Keandra, Jl. Nyi Ageng Serang, Sindangjawa, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat 45652, Indonesia","{'location': {'lat': -6.7676177, 'lng': 108.4546443}, 'viewport': {'northeast': {'lat': -6.766328870107278, 'lng': 108.4559633798927}, 'southwest': {'lat': -6.769028529892722, 'lng': 108.4532637201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Sabin,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102566269671491038598"">A Google User</a>'], 'photo_reference': 'AUGGfZlgHaTdMArraVaMvJWABiDR00UVNr6GwtM7-R9esaW5IG0ezTZUoQUTSrqkXxWEjfGR3zUay7_WDpwLrEnhr6XNLJ5BDlKRs_voLyn-zXeqPZPxNeqG4QJJvA8d4ym8kdafmWUP0wUBctM8zYs827hZOBosXXKqAw-J2rYO4H30N8Ya', 'width': 6000}]",ChIJC72_Jscfby4RbuclDpCGiU0,4.3,ChIJC72_Jscfby4RbuclDpCGiU0,"['tourist_attraction', 'point_of_interest', 'establishment']",2425,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJC72_Jscfby4RbuclDpCGiU0
OPERATIONAL,"792M+X8, Kedongdong Kidul, Dukupuntang, Cirebon, West Java, Indonesia","{'location': {'lat': -6.7475251, 'lng': 108.3833258}, 'viewport': {'northeast': {'lat': -6.746635870107278, 'lng': 108.3840955298927}, 'southwest': {'lat': -6.749335529892722, 'lng': 108.3813958701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung kuda,,ChIJWx_kTgAhby4R-raoKVlI4Hg,0.0,ChIJWx_kTgAhby4R-raoKVlI4Hg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWx_kTgAhby4R-raoKVlI4Hg
OPERATIONAL,"6CCG+4WV, Jl. Pahlawan, Mandala, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat 45652, Indonesia","{'location': {'lat': -6.779775, 'lng': 108.427008}, 'viewport': {'northeast': {'lat': -6.778452470107278, 'lng': 108.4283853298927}, 'southwest': {'lat': -6.781152129892722, 'lng': 108.4256856701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,balong heri,,ChIJJ8iIZgAhby4R-xiScxGrSLY,0.0,ChIJJ8iIZgAhby4R-xiScxGrSLY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ8iIZgAhby4R-xiScxGrSLY
OPERATIONAL,"6CCV+HP8, Jl. Pd. Indah, Cisaat, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat 45652, Indonesia","{'location': {'lat': -6.778877, 'lng': 108.4436085}, 'viewport': {'northeast': {'lat': -6.777316120107279, 'lng': 108.4453156298927}, 'southwest': {'lat': -6.780015779892723, 'lng': 108.4426159701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong Bos Dede,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117397569438874122670"">Khoirul Wildani</a>'], 'photo_reference': 'AUGGfZk6O_taKja49e_bGSi_jv4b0H09UMMpbHisbw0BGKnNplG0Dies9NZk5DhrLcYiHB1vw1kud7rDjitxPt0WFdXHi7Xf9ts3PQsm6k3BGuUoou9L_gdw0zLUJVpWoARwZ_wgq8LUo0fij2yDy1wFHRmXdvcdqovgAqGJH8gMMbO5J7I', 'width': 1920}]",ChIJ3Qdd2_wfby4Rr14f8slPvXE,0.0,ChIJ3Qdd2_wfby4Rr14f8slPvXE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3Qdd2_wfby4Rr14f8slPvXE
