business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"7C85+59M, Unnamed Road, Marokan, Pupus, Kec. Lembeyan, Kabupaten Magetan, Jawa Timur 63372, Indonesia","{'location': {'lat': -7.734527900000001, 'lng': 111.4084301}, 'viewport': {'northeast': {'lat': -7.732905370107277, 'lng': 111.4097528298927}, 'southwest': {'lat': -7.735605029892721, 'lng': 111.4070531701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DAM Patik,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107487281055894279272"">A Google User</a>'], 'photo_reference': 'AUGGfZnhxn2nvnym_85J-q84xRYar_lnpMrDXoZX6OTtAWdUIX1ClsgzFnPTLKb-7btx8UftBKGEHth7znoDHhRo6Fti3t67XBxI16twX6RskYm_lEbD2XfYYrp--ml7UMMbMxZs0JKJKn9hur99N9k5gKwV8mtdMsHnEJzCX2i8TVX8bTQM', 'width': 1280}]",ChIJbb9mFjKXeS4RVEBinzZYgZ8,5.0,ChIJbb9mFjKXeS4RVEBinzZYgZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJbb9mFjKXeS4RVEBinzZYgZ8
OPERATIONAL,"792M+28W, Lembean, Ringin Putih, Tapen, Kec. Lembeyan, Kabupaten Magetan, Jawa Timur, Indonesia","{'location': {'lat': -7.75, 'lng': 111.383333}, 'viewport': {'northeast': {'lat': -7.748722020107278, 'lng': 111.3845024798927}, 'southwest': {'lat': -7.751421679892722, 'lng': 111.3818028201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug parang ijo,,ChIJSWDLwQuZeS4RRolmub3bRp8,0.0,ChIJSWDLwQuZeS4RRolmub3bRp8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSWDLwQuZeS4RRolmub3bRp8
OPERATIONAL,"7C54+VMQ, Bukit Bancak Blok Patik, Glumbul Malang, Pupus, Kec. Lembeyan, Kabupaten Magetan, Jawa Timur 63372, Indonesia","{'location': {'lat': -7.740291699999999, 'lng': 111.4067217}, 'viewport': {'northeast': {'lat': -7.739239270107277, 'lng': 111.4082860298927}, 'southwest': {'lat': -7.741938929892721, 'lng': 111.4055863701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Batas Desa,,ChIJb7T4w_2XeS4ROTFKXjaW8fc,0.0,ChIJb7T4w_2XeS4ROTFKXjaW8fc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJb7T4w_2XeS4ROTFKXjaW8fc
CLOSED_TEMPORARILY,"6CJG+GCQ, Nawung, Tunggur, Kec. Lembeyan, Kabupaten Magetan, Jawa Timur, Indonesia","{'location': {'lat': -7.768669699999998, 'lng': 111.4260983}, 'viewport': {'northeast': {'lat': -7.767240320107277, 'lng': 111.4274526298927}, 'southwest': {'lat': -7.769939979892721, 'lng': 111.4247529701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Plasma MDU muhtamim,,ChIJp9u4tEuZeS4RHqjdRLuNoVY,0.0,ChIJp9u4tEuZeS4RHqjdRLuNoVY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJp9u4tEuZeS4RHqjdRLuNoVY
OPERATIONAL,"79XQ+VG8, Santren, Giripurno, Kec. Kawedanan, Kabupaten Magetan, Jawa Timur, Indonesia","{'location': {'lat': -7.700345400000001, 'lng': 111.3888358}, 'viewport': {'northeast': {'lat': -7.699094570107278, 'lng': 111.3906597798927}, 'southwest': {'lat': -7.701794229892722, 'lng': 111.3879601201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Guwa kelelawar,,ChIJ_yWExSiXeS4R6JRVziIQTDY,0.0,ChIJ_yWExSiXeS4R6JRVziIQTDY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_yWExSiXeS4R6JRVziIQTDY
OPERATIONAL,"79P2+758, Ngablak, Krajan, Kec. Parang, Kabupaten Magetan, Jawa Timur 63371, Indonesia","{'location': {'lat': -7.714345, 'lng': 111.3504686}, 'viewport': {'northeast': {'lat': -7.712975670107278, 'lng': 111.3518212298927}, 'southwest': {'lat': -7.715675329892722, 'lng': 111.3491215701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SEJOK,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104705137583755297100"">Hendy Subastian</a>'], 'photo_reference': 'AUGGfZkShScUaada2VkgqNmIY0fIydTuPBjElqkBXHMHZGaeNjwx7vq16KXoR53vAVUdftdOrlvt3nRRbegrxxXBMRXixDMAQwEh5jrrNG8aongRwD33FC6hMh52PxltSimd1QcOqGjLrAXwLHst6-e-uSjs5vpKCtEdWPsDdSqdb7NQJBKm', 'width': 4160}]",ChIJu1YsD-aQeS4RTyGdawP0U9E,4.2,ChIJu1YsD-aQeS4RTyGdawP0U9E,"['tourist_attraction', 'point_of_interest', 'establishment']",121.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJu1YsD-aQeS4RTyGdawP0U9E
OPERATIONAL,"79P9+FV6, Katikan, Sundul, Kec. Parang, Kabupaten Magetan, Jawa Timur 63371, Indonesia","{'location': {'lat': -7.7138366, 'lng': 111.3696544}, 'viewport': {'northeast': {'lat': -7.712450820107279, 'lng': 111.3710134298927}, 'southwest': {'lat': -7.715150479892723, 'lng': 111.3683137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebonne Kagumi Baim,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115453001796774042535"">Satrio Wicaksono</a>'], 'photo_reference': 'AUGGfZlN2R7tD4P6oY-Qhbm_KXRDgK05ybw11DU6dgE0xho4J_6sdzRDw_2RDcb0kzA36EctRHBW-tCuZQ9LUcMJeksj7s-VSw2pzF__ZQCzgMSb3qYxOHv9RyHGv6wfIEpHHIDqVTDoDCjJw9nGSbMbXrcuGRrFiFoYj7VE13PobTQcojrN', 'width': 4032}]",ChIJFyFyl8mReS4RG4evjFVCJjo,4.6,ChIJFyFyl8mReS4RG4evjFVCJjo,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJFyFyl8mReS4RG4evjFVCJjo
OPERATIONAL,"69G3+345, Gangsiran, Mategal, Kec. Parang, Kabupaten Magetan, Jawa Timur 63371, Indonesia","{'location': {'lat': -7.7748532, 'lng': 111.352847}, 'viewport': {'northeast': {'lat': -7.773486220107277, 'lng': 111.3542159798927}, 'southwest': {'lat': -7.776185879892721, 'lng': 111.3515163201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEMPAT BERFOTO,"[{'height': 473, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116339773454293512835"">Yo Gix</a>'], 'photo_reference': 'AUGGfZlh2vj1nIgK0eep33kR4uKgcUdnM-TR86p_aSsLWHqWCE2eLTYZE-n9B7PHNrRBbxcnqA3ectmCO7FiOVA03buqpmS1nPxfV3GbCvu3gH4tiSXT4ckGFtEFsmEVWpQczXufruNV_aqCwKOFo8SJsdWXY0U1uaj_mYnEqh9Ik9Hfz6xH', 'width': 720}]",ChIJsyZxAa-beS4RwTu7P1SE4ss,5.0,ChIJsyZxAa-beS4RwTu7P1SE4ss,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJsyZxAa-beS4RwTu7P1SE4ss
OPERATIONAL,"8CC3+4Q5, RT.06 rw01, Jambangan, Kec. Kawedanan, Kabupaten Magetan, Jawa Timur 63382, Indonesia","{'location': {'lat': -7.679740199999999, 'lng': 111.404486}, 'viewport': {'northeast': {'lat': -7.678324170107278, 'lng': 111.4058467298927}, 'southwest': {'lat': -7.681023829892722, 'lng': 111.4031470701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kaliancar,,ChIJLQ5x-J6XeS4R4lBy-Qod_KU,0.0,ChIJLQ5x-J6XeS4R4lBy-Qod_KU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJLQ5x-J6XeS4R4lBy-Qod_KU
OPERATIONAL,"7CPH+G5X, Lumanis, Ngunut, Kec. Kawedanan, Kabupaten Magetan, Jawa Timur 63382, Indonesia","{'location': {'lat': -7.713632700000001, 'lng': 111.4279881}, 'viewport': {'northeast': {'lat': -7.712261670107276, 'lng': 111.4293395298927}, 'southwest': {'lat': -7.71496132989272, 'lng': 111.4266398701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cungkup,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102500066242708540225"">A Google User</a>'], 'photo_reference': 'AUGGfZlra9HiNlP27Acg2mJOzcwcig4da1qdED6E1uY29LuuTkC2gT-Hb4EZPpxIUFFK2etupFCFUhYE4dTRf0qULIJSAFAY7OAkbPUTnqJoha-1oXI-uXy68VCnpGVcqdxKWCk8IB1selTIeZ7ekQPhzW1CZtFodRaJQ5O9PoUCoJaJb0W-', 'width': 3120}]",ChIJH-aRcm6XeS4RRwaM1qijIFA,5.0,ChIJH-aRcm6XeS4RRwaM1qijIFA,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH-aRcm6XeS4RRwaM1qijIFA
