formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Halaban, Lareh Sago Halaban, Lima Puluh Kota Regency, West Sumatra, Indonesia","{'location': {'lat': -0.3404453, 'lng': 100.8112885}, 'viewport': {'northeast': {'lat': -0.306744, 'lng': 100.844556}, 'southwest': {'lat': -0.366243, 'lng': 100.726292}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Halaban,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106821688821872308420"">Faizul Hamdani</a>'], 'photo_reference': 'AUGGfZld0GQFM2wkaJ-NlQuD_RaP9GhYx6BwItzKP9WLYyHf-HavZG-I7Ibly8XGaYBJco_AsjbjPA9smyzNmp2apCn6_kJZ-okrCMjGUhNYEDvUxjFQi_o12HjR4WS_CDiapaN5nIC5zn-ynz0OkV1_BQlvitcZbo_4s1rmufj5mSIDUhzZ', 'width': 960}]",ChIJ4_Ro2o7IKi4R4zyw07Bhhcw,ChIJ4_Ro2o7IKi4R4zyw07Bhhcw,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4_Ro2o7IKi4R4zyw07Bhhcw
"QPMX+53Q, Balai Panjang, Lareh Sago Halaban, Lima Puluh Kota Regency, West Sumatra, Indonesia","{'location': {'lat': -0.2170314, 'lng': 100.7477403}, 'viewport': {'northeast': {'lat': -0.2156815701072778, 'lng': 100.7490901298927}, 'southwest': {'lat': -0.2183812298927222, 'lng': 100.7463904701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata alam batu laweh,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101053244737726845516"">zulkifli seal</a>'], 'photo_reference': 'AUGGfZkNyWCZTcMk_M-TIUrVKPPcpTYJeUQWOEj52EEri5NIpFFHebYsCCUt8nTnEKaoxGdyc8NFih09QyA_YbMMKIALTGPNk7b9HiS_RsReC59vQAFe1_U57DpGIdipg_sgjZ0z3y-H-XTMRJM4C6bv1UZbYEfZgW7DDbQaXN3ba9e-uaoE', 'width': 721}]",ChIJF3b5aLSxKi4Rf2JR7Nby1gc,ChIJF3b5aLSxKi4Rf2JR7Nby1gc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJF3b5aLSxKi4Rf2JR7Nby1gc
"PPGV+578, Sitanang, Lareh Sago Halaban, Lima Puluh Kota Regency, West Sumatra 26262, Indonesia","{'location': {'lat': -0.2745596, 'lng': 100.7431858}, 'viewport': {'northeast': {'lat': -0.2732804701072778, 'lng': 100.7445582798927}, 'southwest': {'lat': -0.2759801298927222, 'lng': 100.7418586201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngalau Tabuah Agrobisnis Sitanang,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105659091964641514000"">Mulyadi Rio</a>'], 'photo_reference': 'AUGGfZkUSQ7vlwW_FB1uEIt1fiPyBDOn2CXu09unKpyruT0llVTbd3whx8W-ColufxfaUraSE0e9eBrZsKyJKsRKCCRNrfc_q_1ZvOJJIctAzFjDtUYt7967v3jSIK_6xeay1z9-lY9aqYpaGGtVO5ilmVleuMvr0anlql9irETsqi48lCIu', 'width': 2048}]",ChIJ24DL3Ue2Ki4RRddgEU-LEFw,ChIJ24DL3Ue2Ki4RRddgEU-LEFw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.9,22.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ24DL3Ue2Ki4RRddgEU-LEFw
"QPCQ+739, Unnamed Road, Balai Panjang, Kec. Lareh Sago Halaban, Kabupaten Lima Puluh Kota, Sumatera Barat 26262, Indonesia","{'location': {'lat': -0.2293031, 'lng': 100.7377125}, 'viewport': {'northeast': {'lat': -0.2279234701072778, 'lng': 100.7390386798927}, 'southwest': {'lat': -0.2306231298927223, 'lng': 100.7363390201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Pincuran Tujuah,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100487943870603910110"">Mindayani Afrina</a>'], 'photo_reference': 'AUGGfZn0Rn6IOiCKwgulLQrtegs_y2EXlcl-QA4pZkn1LTem8BTGIyOYKy_IwzeQ7xPyKxRMzjnL8IwI8r0bmvi5yK0ji1K3Pc7jhLkAoFvp0wNIwaxgbeovmBJtarr8LbFMzyzlqkx8fgC0LBuB4pycdCr1V--W61rqV5C6dBmP1DmGD2dH', 'width': 4000}]",ChIJvRgLmUe3Ki4RgU0pnnI1fYo,ChIJvRgLmUe3Ki4RgU0pnnI1fYo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvRgLmUe3Ki4RgU0pnnI1fYo
"MQQ3+CV4 Desa air barbar, Halaban, Kec. Lareh Sago Halaban, Kabupaten Lima Puluh Kota, Sumatera Barat 26262, Indonesia","{'location': {'lat': -0.3114968, 'lng': 100.7547076}, 'viewport': {'northeast': {'lat': -0.3101126201072777, 'lng': 100.7560830798927}, 'southwest': {'lat': -0.3128122798927221, 'lng': 100.7533834201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Baba Water Park,"[{'height': 3792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102562167059836918918"">Rolly Kurniawan</a>'], 'photo_reference': 'AUGGfZmdWQ1r5nEWuJUkbFKN9VydJRjas3A_djXmrwFZvnwGK_ViKgqiTRJ5jTkD53vNZWRIh3cgeQ1lWi47I0v-dPq9cMocORJewELS4Pp_alwy_6a4o-kR5bY7rhWD9q1MNFmj8_BFNYUfjMeBA6G22byvWpyn3EQOBJwp6yvQRiiuJNq0', 'width': 5056}]",ChIJY4ZIMEXJKi4RlBNY-R9r9uY,ChIJY4ZIMEXJKi4RlBNY-R9r9uY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,24.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJY4ZIMEXJKi4RlBNY-R9r9uY
"Jl. Raya Payakumbuh - Lintau No.80, Batu Payuang, Kec. Lareh Sago Halaban, Kabupaten Lima Puluh Kota, Sumatera Barat 26262, Indonesia","{'location': {'lat': -0.2737794, 'lng': 100.7180023}, 'viewport': {'northeast': {'lat': -0.2724462701072778, 'lng': 100.7193356798927}, 'southwest': {'lat': -0.2751459298927222, 'lng': 100.7166360201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Lareh,,ChIJycwwpKe3Ki4RCsN-bzKAGo4,ChIJycwwpKe3Ki4RCsN-bzKAGo4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.3,3.0,,"{'compound_code': 'PPG9+F6 Batu Payuang, Lima Puluh Kota Regency, West Sumatra, Indonesia', 'global_code': '6PF2PPG9+F6'}",,https://www.google.com/maps/place/?q=place_id:ChIJycwwpKe3Ki4RCsN-bzKAGo4
"PPRC+52, Batu Payuang, Lareh Sago Halaban, Lima Puluh Kota Regency, West Sumatra 26262, Indonesia","{'location': {'lat': -0.2597593, 'lng': 100.7200082}, 'viewport': {'northeast': {'lat': -0.2583972201072777, 'lng': 100.7213691798927}, 'southwest': {'lat': -0.2610968798927222, 'lng': 100.7186695201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Ambacang,,ChIJlYQe_yy3Ki4RBUeQFO9Aj-4,ChIJlYQe_yy3Ki4RBUeQFO9Aj-4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJlYQe_yy3Ki4RBUeQFO9Aj-4
"PPH7+XF9, Balai Panjang, Lareh Sago Halaban, Lima Puluh Kota Regency, West Sumatra 26262, Indonesia","{'location': {'lat': -0.270078, 'lng': 100.7137379}, 'viewport': {'northeast': {'lat': -0.2687854701072778, 'lng': 100.7150017798927}, 'southwest': {'lat': -0.2714851298927223, 'lng': 100.7123021201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Puri,,ChIJb9xAR563Ki4RGOh-QjvxpBQ,ChIJb9xAR563Ki4RGOh-QjvxpBQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{},,,https://www.google.com/maps/place/?q=place_id:ChIJb9xAR563Ki4RGOh-QjvxpBQ
"QP9X+Q7C Lurah Bukik, Balai Panjang, Kec. Lareh Sago Halaban, Kabupaten Lima Puluh Kota, Sumatera Barat, Indonesia","{'location': {'lat': -0.2305567, 'lng': 100.7481282}, 'viewport': {'northeast': {'lat': -0.2292254701072778, 'lng': 100.7494600298927}, 'southwest': {'lat': -0.2319251298927223, 'lng': 100.7467603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Mangkisi,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110997570430931498278"">Rhony 8182</a>'], 'photo_reference': 'AUGGfZm9wN7MGIYmtd6OhYdvkPdDj8nMxeEJfzQnIJnJ4-Q7yz1FJkVjeXRguIMjSdtI0zdFx9S8ofUR5Yqy3XCW2SiRpsv2R3b29Ws3E15HVz51azpxd-pIPzTDD9IdmpDmOpIlvWc0cfka_z2s8EXy7HauusAB8AQZr90_eGtL_1ENptiL', 'width': 9248}]",ChIJbT3OK7q3Ki4RAwplg5PSQvk,ChIJbT3OK7q3Ki4RAwplg5PSQvk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJbT3OK7q3Ki4RAwplg5PSQvk
"QQ37+M25, Batu Payuang, Lareh Sago Halaban, Lima Puluh Kota Regency, West Sumatra 26262, Indonesia","{'location': {'lat': -0.2458549, 'lng': 100.7625953}, 'viewport': {'northeast': {'lat': -0.2445050701072777, 'lng': 100.7639451298927}, 'southwest': {'lat': -0.2472047298927222, 'lng': 100.7612454701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Sungai Dareh,"[{'height': 3920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113388081470540197031"">Geovanny Darnas</a>'], 'photo_reference': 'AUGGfZntwTNiOiGaE87C4x_o_XLU4boz6LZuFFmROCkdiK51pJQ8IiBX1c4en4cM18TYlYMJTrroHKcbzyiOEZ8kpiNdFOhXMAY9zBkNcloMqRe_0mKyLujooTj9tbwQD0tfaAaZiJ1qQu2AGIAN8ba0PWRhxrlz4_2YUUR2VU4RevZsn4C-', 'width': 2204}]",ChIJ0d75pxu3Ki4RsMqT2OgR0m4,ChIJ0d75pxu3Ki4RsMqT2OgR0m4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0d75pxu3Ki4RsMqT2OgR0m4
