business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,url
OPERATIONAL,"8J47+282, Sekaranom, Karanganom, Klaten Utara, Klaten Regency, Central Java, Indonesia","{'location': {'lat': -7.6949994, 'lng': 110.613253}, 'viewport': {'northeast': {'lat': -7.693627120107277, 'lng': 110.6146039298927}, 'southwest': {'lat': -7.696326779892721, 'lng': 110.6119042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omah Ngarep Sawah,ChIJd-acawBDei4RMvL8Gtw3U7Y,0.0,ChIJd-acawBDei4RMvL8Gtw3U7Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJd-acawBDei4RMvL8Gtw3U7Y
OPERATIONAL,"Jl. Mayor Kusmanto No.114, Bramen, Gergunung, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57438, Indonesia","{'location': {'lat': -7.689949599999998, 'lng': 110.6028394}, 'viewport': {'northeast': {'lat': -7.688607820107279, 'lng': 110.6041635298927}, 'southwest': {'lat': -7.691307479892723, 'lng': 110.6014638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Pandawa Klaten,ChIJRxrzuu9Dei4RfC9lMJj8_4k,4.6,ChIJRxrzuu9Dei4RfC9lMJj8_4k,"['tourist_attraction', 'point_of_interest', 'establishment']",129,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103149783226223491194"">silvester anton</a>'], 'photo_reference': 'AUGGfZn-6nu4y6bq_Ef3ll6D17xIkvtHzxcRlQirTGpvZr_pbBKXqNYYvWhXDglo6avy9gRak2RRYUiF3DqAFE5l0X-Fdm4i6mK88VWbLHzUzC7ldbcPje6CQTOGOldGOJA7BaPl3jgI3YNh-Coq6aEn5qbWNiZr-U6v-eZWyfn7CuDppC-l', 'width': 3000}]","{'compound_code': '8J63+24 Gergunung, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G8J63+24'}",,https://www.google.com/maps/place/?q=place_id:ChIJRxrzuu9Dei4RfC9lMJj8_4k
OPERATIONAL,"8J46+JVH, Gg. Sangkal Putung Lor, Gunungan, Bareng Lor, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57438, Indonesia","{'location': {'lat': -7.6934441, 'lng': 110.6122217}, 'viewport': {'northeast': {'lat': -7.691759520107277, 'lng': 110.6136403298927}, 'southwest': {'lat': -7.694459179892721, 'lng': 110.6109406701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blumbang Setuman,ChIJFwryAahDei4RKf7dlPQmvTk,0.0,ChIJFwryAahDei4RKf7dlPQmvTk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFwryAahDei4RKf7dlPQmvTk
OPERATIONAL,"Jl. Mayor Kusmanto, Sungkur, Sekarsuli, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57432, Indonesia","{'location': {'lat': -7.6918639, 'lng': 110.602146}, 'viewport': {'northeast': {'lat': -7.690546320107277, 'lng': 110.6034488298927}, 'southwest': {'lat': -7.693245979892721, 'lng': 110.6007491701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sekarsuli Garden,ChIJax-z9FtDei4RQ3eufVk3ihI,4.5,ChIJax-z9FtDei4RQ3eufVk3ihI,"['tourist_attraction', 'point_of_interest', 'establishment']",18,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105923503759216234140"">A Google User</a>'], 'photo_reference': 'AUGGfZlbNhZTcFxbaUMECi1eCDkBPz2njyl9zcg3GJth2JVdBAJuBDUbwcBRfBv6_w_UOP51j5GaFOLwfJkXkkp9r1vYYRQti5L2Yj9DGgMkdrIEJ-lYPMTrI7Rz6abfkfoSR1VmBcddeiThBOv_9mhhpTw9q8TIXWn63_P5KYig-uiVRClK', 'width': 4032}]","{'compound_code': '8J52+7V Sekarsuli, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G8J52+7V'}",,https://www.google.com/maps/place/?q=place_id:ChIJax-z9FtDei4RQ3eufVk3ihI
OPERATIONAL,"8M84+XPV, Dukuh Tegal Sendang Desa, Tegal Duwur, Pokak, Kec. Ceper, Kabupaten Klaten, Jawa Tengah 57465, Indonesia","{'location': {'lat': -7.682513399999999, 'lng': 110.6567836}, 'viewport': {'northeast': {'lat': -7.681058120107275, 'lng': 110.6581872798927}, 'southwest': {'lat': -7.683757779892719, 'lng': 110.6554876201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang Tirto Sinongko,ChIJy6kr4SNBei4RWqxrT113sK8,4.2,ChIJy6kr4SNBei4RWqxrT113sK8,"['tourist_attraction', 'point_of_interest', 'establishment']",851,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106198239510689953785"">Abie Ariyo Dandoro</a>'], 'photo_reference': 'AUGGfZmy-SIHJiRi22oYk5dyi-xfpUWnY6J2MiZb952kAXk0nEWbmzvXwInnxebEZuxR2HJ_coPYEh67zTHiL2etmONtHPvDzZ8FleXoypxt6baNHtCWDvDjIDXvSQayuTxXWn8NU7oERV5ZG4ZypC4pZkkx6zlOVuam1o8rvdrx-ywlGxdk', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJy6kr4SNBei4RWqxrT113sK8
OPERATIONAL,"8J4M+98C, Bango, Ketandan, Klaten Utara, Klaten Regency, Central Java, Indonesia","{'location': {'lat': -7.6940697, 'lng': 110.6332806}, 'viewport': {'northeast': {'lat': -7.69271802010728, 'lng': 110.6345712798927}, 'southwest': {'lat': -7.695417679892723, 'lng': 110.6318716201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan widoro indah,ChIJUVrdNwBBei4RUos85mZsCb8,0.0,ChIJUVrdNwBBei4RUos85mZsCb8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUVrdNwBBei4RUos85mZsCb8
OPERATIONAL,"7HWW+8X3, Sidowayah, Kabupaten, Klaten Tengah, Klaten Regency, Central Java 57423, Indonesia","{'location': {'lat': -7.7042294, 'lng': 110.5974163}, 'viewport': {'northeast': {'lat': -7.702844170107277, 'lng': 110.5988024298927}, 'southwest': {'lat': -7.705543829892721, 'lng': 110.5961027701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Lunyu Klaten Kota,ChIJ4xnzC8lFei4RJW_-gY1w4c4,4.2,ChIJ4xnzC8lFei4RJW_-gY1w4c4,"['tourist_attraction', 'point_of_interest', 'establishment']",13,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114233584252168701205"">dont rice</a>'], 'photo_reference': 'AUGGfZkDSdwmfcvSOsi0nr9DdRoIxZgPYXZD6Me80FYR5nVk6jXbBlEOwMaEgCcRKTTbR18jy94qPfgcBpo72eYtBOAnWXYDCJyUDtUUDkyqj58QQonCvWPgzKgf-rQIiHzYMX10dKB3zD2tQTBcu363j5VCU8-sDj91nWSp0cWPcEg755ge', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ4xnzC8lFei4RJW_-gY1w4c4
OPERATIONAL,"7HVP+667, Jl. Nanas, Dusun 1, Tegalyoso, Kec. Klaten Sel., Kabupaten Klaten, Jawa Tengah 57424, Indonesia","{'location': {'lat': -7.706397499999999, 'lng': 110.5854665}, 'viewport': {'northeast': {'lat': -7.705045170107279, 'lng': 110.5868132798927}, 'southwest': {'lat': -7.707744829892722, 'lng': 110.5841136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOmunitas LAli OMah (KOLAM),ChIJv5_2kgRFei4R8oKRiwrstT8,5.0,ChIJv5_2kgRFei4R8oKRiwrstT8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv5_2kgRFei4R8oKRiwrstT8
OPERATIONAL,"Kwoso, Gergunung, Klaten Utara, Klaten Regency, Central Java 57434, Indonesia","{'location': {'lat': -7.683790699999999, 'lng': 110.607953}, 'viewport': {'northeast': {'lat': -7.682462220107275, 'lng': 110.6092772298927}, 'southwest': {'lat': -7.685161879892719, 'lng': 110.6065775701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancingan sebibis,ChIJJw15q8pDei4RoJHHmuMGfY8,5.0,ChIJJw15q8pDei4RoJHHmuMGfY8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114611440939879538722"">A Google User</a>'], 'photo_reference': 'AUGGfZkVRDPjGC21SQq4LrDDPl4kQH9_mIRLdvubHxzdn9nWm1Z5NmHE4t4SzRvs4QN9oTlJSlRupKDPxqFEtqs0QnMlivmcanlh5Krp5PgdUMYGHlAYltQ5b8LoYMpaHbT4nBV-kfvmaXN9dbDfNxE8rCfQcry4c3hhvGmie1qSBMPbAqOH', 'width': 3264}]","{'compound_code': '8J85+F5 Gergunung, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G8J85+F5'}",,https://www.google.com/maps/place/?q=place_id:ChIJJw15q8pDei4RoJHHmuMGfY8
OPERATIONAL,"Gg. Tidar, Barenglor, Bareng Lor, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57438, Indonesia","{'location': {'lat': -7.694187400000001, 'lng': 110.6081786}, 'viewport': {'northeast': {'lat': -7.69269682010728, 'lng': 110.6099801798927}, 'southwest': {'lat': -7.695396479892724, 'lng': 110.6072805201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Lampion Klaten,ChIJh0NSqvtDei4R9-CRq7Aw8rk,4.2,ChIJh0NSqvtDei4R9-CRq7Aw8rk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4474,{'open_now': False},"[{'height': 354, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105406812761072056281"">A Google User</a>'], 'photo_reference': 'AUGGfZmVLQ3AwrddlwWrs5S-kto_NKStE6pMfbScq6nBCuXmlCdweTlMQZBEg3sKftjefMFCsqUc4P1UW89PIY0-voRkMLQ45KP8hyB7LcBmrAuq-jnTEzGEeNmwy8ewYBcNa-8-fd08FvKRz4r6qG8meBASgx3GFnsqzfQgZuMsprPOLl-h', 'width': 630}]","{'compound_code': '8J45+87 Bareng Lor, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G8J45+87'}",,https://www.google.com/maps/place/?q=place_id:ChIJh0NSqvtDei4R9-CRq7Aw8rk
