business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"44RF+572, Ujung Kalak, Johan Pahlawan, West Aceh Regency, Aceh 23681, Indonesia","{'location': {'lat': 4.140152899999999, 'lng': 96.1230879}, 'viewport': {'northeast': {'lat': 4.141453679892721, 'lng': 96.12436187989272}, 'southwest': {'lat': 4.138754020107277, 'lng': 96.12166222010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah kya,ChIJucbINP_DPjARAZujz2vMC1s,0.0,ChIJucbINP_DPjARAZujz2vMC1s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJucbINP_DPjARAZujz2vMC1s
OPERATIONAL,"44X8+36W, Kuta Padang, Johan Pahlawan, West Aceh Regency, Aceh 23612, Indonesia","{'location': {'lat': 4.1475254, 'lng': 96.1148904}, 'viewport': {'northeast': {'lat': 4.148996529892722, 'lng': 96.11679672989273}, 'southwest': {'lat': 4.146296870107278, 'lng': 96.11409707010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujong senja,ChIJPZrO6XfDPjARvjWni_gtSCo,4.0,ChIJPZrO6XfDPjARvjWni_gtSCo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2449, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107982470912130316217"">Uda Reza</a>'], 'photo_reference': 'AUGGfZn5ntGutd1glkOwBrh91NR-jVVNHuaovrc2ExPo0eG9MJkZiSCCGaT-vTr1AM11QmQ5n2m9O9CCVvxHEYhFXGSH0fy5IwrhMS-7gPwVsMiAxMJUhXcE37EFUcm9uEqjrFHeERsr9d_ss98mxvGIUBbJaxQRLPUxQiJNg3RGkGpwI45T', 'width': 3265}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJPZrO6XfDPjARvjWni_gtSCo
OPERATIONAL,"643H+9H, Leuhan, Johan Pahlawan, West Aceh Regency, Aceh 23618, Indonesia","{'location': {'lat': 4.2034, 'lng': 96.1289917}, 'viewport': {'northeast': {'lat': 4.204869850000002, 'lng': 96.13045987989273}, 'southwest': {'lat': 4.198990449999999, 'lng': 96.12776022010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The hope area,ChIJk3Jy5rLDPjARzFulSElknyk,3.0,ChIJk3Jy5rLDPjARzFulSElknyk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114289055113010557284"">A Google User</a>'], 'photo_reference': 'AUGGfZklCeYm_xnJI2U5VTD8cR-yz7XQbGKjk3JO1_mcgZmAHk0gEloNlhpZNmjeS8_iD8c-EsvZDSUtEFa3g5ijrvnGnE2z3v1h2etK5nHG1mkPaFvYmInX5CqWiiHYm7ZpH2LGbj2b6mF2X0vQC6mAbI4wZnHwjKqKpEAxjSDrsjwtNAf_', 'width': 1200}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJk3Jy5rLDPjARzFulSElknyk
OPERATIONAL,"5463+M2C, Suak Sigadeng, Johan Pahlawan, West Aceh Regency, Aceh, Indonesia","{'location': {'lat': 4.161697999999999, 'lng': 96.1025033}, 'viewport': {'northeast': {'lat': 4.163276979892722, 'lng': 96.10391982989272}, 'southwest': {'lat': 4.160577320107278, 'lng': 96.10122017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jambo Cakra,ChIJr25SPoXDPjARB7CU9VRsBTU,5.0,ChIJr25SPoXDPjARB7CU9VRsBTU,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106440645483248841823"">A Google User</a>'], 'photo_reference': 'AUGGfZkIeyGe83DiA7c6EfgXWIjnx9rRLCg_84HPJ1wJlpqVYazO1n43hXIQnRa7GEViU5Y8cuiVNcM-ZFvsbn3QXP-wWIbv21RXd9JaUfk9zoADXqwvCSm-kmDY-da7uopgYdq04W7eGpxtjg27IsNhXa9H6z2bkWWrafo-C52pngvsDA5z', 'width': 4160}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJr25SPoXDPjARB7CU9VRsBTU
OPERATIONAL,"44X8+48G, Kuta Padang, Johan Pahlawan, West Aceh Regency, Aceh 23612, Indonesia","{'location': {'lat': 4.1478125, 'lng': 96.1158281}, 'viewport': {'northeast': {'lat': 4.149111679892721, 'lng': 96.11726557989273}, 'southwest': {'lat': 4.146412020107277, 'lng': 96.11456592010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batee Puteh,ChIJp4Ag8ofDPjARkbpwDMsYzAM,5.0,ChIJp4Ag8ofDPjARkbpwDMsYzAM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 577, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102295974007227754998"">A Google User</a>'], 'photo_reference': 'AUGGfZlrddRtqKJBjJ064melT6n_guWpoETfYPFowKscVwgPqgJWZHBTIp3Fl1kCOHtJ7OJRaXdQQEg7cC1NuoFG1-9zs72pSsDkrZB4Xs_Q1Il0TupJa2Rt3-zrgT-9kiD_J7ZlLZPXTpGLmGAOMUIY_QAIarL5L3dU2N3V-QS6_4zyX78r', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJp4Ag8ofDPjARkbpwDMsYzAM
OPERATIONAL,"44QH+3W5, Panggong, Johan Pahlawan, West Aceh Regency, Aceh 23681, Indonesia","{'location': {'lat': 4.137632099999999, 'lng': 96.1298638}, 'viewport': {'northeast': {'lat': 4.138933729892722, 'lng': 96.13130022989273}, 'southwest': {'lat': 4.136234070107278, 'lng': 96.12860057010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota Meulaboh.,ChIJ9YbOUgDDPjAR9dFxmwL_x-g,0.0,ChIJ9YbOUgDDPjAR9dFxmwL_x-g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1808, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111339736915062094209"">Dedi syahputra</a>'], 'photo_reference': 'AUGGfZmwOKmweqNidlbaBg_ODAXivZGscfgn9zJepbHJ4M1hp1Ml3cZh5DmGHu6IdbOyT5BAXUwCsufW-wqZ3uVRGRdx7Et3CBpYvWoWS7BAyWHTVbDPs9NcJckeu193HDA8wXf3JlaINgENlg5BdFccjtbBinW750Of1LgrVr92ouM20AMa', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ9YbOUgDDPjAR9dFxmwL_x-g
OPERATIONAL,"44QF+FM2, Kampung Belakang, Johan Pahlawan, West Aceh Regency, Aceh 23681, Indonesia","{'location': {'lat': 4.1386464, 'lng': 96.12412660000001}, 'viewport': {'northeast': {'lat': 4.140021679892722, 'lng': 96.12553307989273}, 'southwest': {'lat': 4.137322020107278, 'lng': 96.12283342010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,perbatasan kampung pasir Dan kampung unjuk kalak,ChIJxXf4ACLDPjARoBR4P5hvBsw,0.0,ChIJxXf4ACLDPjARoBR4P5hvBsw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJxXf4ACLDPjARoBR4P5hvBsw
OPERATIONAL,"5435+MW5, Jl. Iskandar Muda, Suak Ribee, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23612, Indonesia","{'location': {'lat': 4.1541324, 'lng': 96.1098653}, 'viewport': {'northeast': {'lat': 4.155558679892721, 'lng': 96.11113412989272}, 'southwest': {'lat': 4.152859020107277, 'lng': 96.10843447010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Suak Ribee,ChIJR0AKsUzCPjARMyUMgRGONIQ,4.2,ChIJR0AKsUzCPjARMyUMgRGONIQ,"['tourist_attraction', 'point_of_interest', 'establishment']",332,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115211732107798845343"">A Google User</a>'], 'photo_reference': 'AUGGfZmDkj3nJ78I3mF9hk_I9PuyJaCVZyiqoU2Q1VeGWv3TtqHdT67ORgiI-Pln5JL2C4Y3u-R4M-H7DFE7kFDTaPKCDclHP54itJjbKEuaOpCGsGDLJ1zC-hmxZ1_xKK2z7wiI_k-KLm-aDAkKy-BLB40SDViuvgaj3aYIG-qDEnRoksGg', 'width': 4608}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJR0AKsUzCPjARMyUMgRGONIQ
OPERATIONAL,"542C+M6J, Jl. Malem Diwa, Kuta Padang, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23612, Indonesia","{'location': {'lat': 4.1517043, 'lng': 96.120513}, 'viewport': {'northeast': {'lat': 4.153023179892721, 'lng': 96.12189487989272}, 'southwest': {'lat': 4.150323520107277, 'lng': 96.11919522010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Geureudong,ChIJIyu85x3DPjARj9Ds-6vmsEs,4.3,ChIJIyu85x3DPjARj9Ds-6vmsEs,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117382513074490187807"">Bos Ariadi Muis</a>'], 'photo_reference': 'AUGGfZkaiYkzhv1gb2X7oY-H28_Fn5YMm5Uj7fcyoFDzdxwv-OqHsCD3CHoKjVO1wQU9aMkH7a0wG8qkUhNP2qMVwsjEOnPEX_6mKk6GjiFn_QmDmWciK8EU1eQD432ZXaS1GScg9i8DfisqVh0UlE0J6mNGV1DSKeAWfG1xgYMobTuAzECF', 'width': 4000}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJIyu85x3DPjARj9Ds-6vmsEs
OPERATIONAL,"44GH+858, Suwak Indrapuri, Johan Pahlawan, West Aceh Regency, Aceh 23681, Indonesia","{'location': {'lat': 4.1257959, 'lng': 96.1279383}, 'viewport': {'northeast': {'lat': 4.127210279892722, 'lng': 96.12934552989273}, 'southwest': {'lat': 4.124510620107278, 'lng': 96.12664587010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota Meulaboh,ChIJ6VAL-pDBPjAR71uSqbM5SPA,4.7,ChIJ6VAL-pDBPjAR71uSqbM5SPA,"['tourist_attraction', 'point_of_interest', 'establishment']",18,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104591794690574848579"">nazaruddin nazar</a>'], 'photo_reference': 'AUGGfZmEcKCCOe4Jpu2O7l4zd_uLGHtwTkUwBgS-BSuFCTB8TY55VdbZOSxoxTUjCX6HHCpZJsraLIVfGvPti3hL0gfYLS4UHRE9o7u3mJrBTSriWHecjhe-eytKQlj0kmzM5AXOk2oj_Azvqwh6ZyjsJU8VuD4bnuFlpAX7rkLTZZOV2SpJ', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ6VAL-pDBPjAR71uSqbM5SPA
