business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"6X69+52H, Siborong Borong I, Siborongborong, North Tapanuli Regency, North Sumatra 22474, Indonesia","{'location': {'lat': 2.2104396, 'lng': 98.9676111}, 'viewport': {'northeast': {'lat': 2.211945529892722, 'lng': 98.96892527989273}, 'southwest': {'lat': 2.209245870107277, 'lng': 98.96622562010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,de'Secret Garden,ChIJY32lX9cRLjAR7WhRvm6N_HI,5.0,ChIJY32lX9cRLjAR7WhRvm6N_HI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY32lX9cRLjAR7WhRvm6N_HI
OPERATIONAL,"Jl. Sm Raja No.123, Siborong Borong I, Kec. Siborongborong, Kabupaten Tapanuli Utara, Sumatera Utara 22474, Indonesia","{'location': {'lat': 2.191961, 'lng': 98.96628199999999}, 'viewport': {'northeast': {'lat': 2.193300529892722, 'lng': 98.96772207989271}, 'southwest': {'lat': 2.190600870107278, 'lng': 98.96502242010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Payung, Op. Tuan Sirumonggur Nababan",ChIJ6U1cOQATLjARflMv89AUrYg,0.0,ChIJ6U1cOQATLjARflMv89AUrYg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '5XR8+QG Siborong Borong I, North Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MJW5XR8+QG'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJ6U1cOQATLjARflMv89AUrYg
OPERATIONAL,"Jl. Raya Lintas Utama Sumatera, Pohan Tonga, Kec. Siborongborong, Kabupaten Tapanuli Utara, Sumatera Utara 22476, Indonesia","{'location': {'lat': 2.2337167, 'lng': 98.9852883}, 'viewport': {'northeast': {'lat': 2.234852179892723, 'lng': 98.98693427989272}, 'southwest': {'lat': 2.232152520107278, 'lng': 98.98423462010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ringo Strawberry,ChIJmcZvZekRLjARsIII795r8to,4.6,ChIJmcZvZekRLjARsIII795r8to,"['tourist_attraction', 'point_of_interest', 'establishment']",28,"{'compound_code': '6XMP+F4 Pohan Tonga, North Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MJW6XMP+F4'}",{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114127553651334725529"">A Google User</a>'], 'photo_reference': 'AUGGfZniUw1AUPREevCJsc80Wy5gJnM5xA3isqOmfQhlC-iHTQgr_dBgZ9aeGlsLJ7aNkUEZGaFQxCy7rmEhXV2Y80U06VzaLZoXZK94OBouQ1y6le5563Ntw6JtmCW8K_tTKOe0ne3sm09IirWuu_lB2TJDghA1i1YxeFS85aRz9gIza4L_', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJmcZvZekRLjARsIII795r8to
OPERATIONAL,"Paniaran, Siborongborong, North Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 2.1648486, 'lng': 98.98250829999999}, 'viewport': {'northeast': {'lat': 2.166438929892722, 'lng': 98.98452997989274}, 'southwest': {'lat': 2.163739270107278, 'lng': 98.98183032010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Sopo Harimonting,ChIJiQweAFYTLjARQCbgrMTyhxs,5.0,ChIJiQweAFYTLjARQCbgrMTyhxs,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"{'compound_code': '5X7M+W2 Paniaran, North Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MJW5X7M+W2'}",{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105983504685703227654"">A Google User</a>'], 'photo_reference': 'AUGGfZn80q-hliKA5U0iGCvyBfIf0vVWFmZL3633w97jM0tMbmlyE0V2Vs09sNg5gHLpgT3-etaaEjJGzHVeUZ7bEJOYgHyID_D_baXoufhdZRly-Mjik4YodzCjKcec7o5d-Drkm8Pqj3G1lgYVxW49OFsL_us2Pecq6pBu01Kcw7N1cVFK', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJiQweAFYTLjARQCbgrMTyhxs
OPERATIONAL,"528P+J7C, Hutabulu, Siborongborong, North Tapanuli Regency, North Sumatra 22474, Indonesia","{'location': {'lat': 2.1675961, 'lng': 99.03594489999999}, 'viewport': {'northeast': {'lat': 2.168924379892722, 'lng': 99.03733917989273}, 'southwest': {'lat': 2.166224720107278, 'lng': 99.03463952010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,dy's farm,ChIJN9w3AgANLjAR_87yNJChWaY,0.0,ChIJN9w3AgANLjAR_87yNJChWaY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJN9w3AgANLjAR_87yNJChWaY
OPERATIONAL,"Bahal Batu I, Siborongborong, North Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 2.1641674, 'lng': 99.00747709999999}, 'viewport': {'northeast': {'lat': 2.165591529892722, 'lng': 99.00896347989273}, 'southwest': {'lat': 2.162891870107277, 'lng': 99.00626382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Morrah Farm,ChIJhbuqPv0TLjAR6lj3ktKQ5qk,4.7,ChIJhbuqPv0TLjAR6lj3ktKQ5qk,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"{'compound_code': '5274+MX Bahal Batu I, North Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MJX5274+MX'}",{'open_now': True},"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107760258004586180368"">Rachel</a>'], 'photo_reference': 'AUGGfZnlBzjL_YnzT6g0siNOrcuYjfIkti_o5W4kMYrOpYxtpwHDb4Cy2qXrTgNbx-WCpaqMl_3xcJ70m0nkdryfobos5nttP-RsVwJRtk6vQ3gvTfZ3VgEfKm5PrgXpHFU3AZM7LfPAdBiJ8B0LjMV9Ja3FT3k1zg50HUMtsZB5QSmFxt-8', 'width': 6000}]",,https://www.google.com/maps/place/?q=place_id:ChIJhbuqPv0TLjAR6lj3ktKQ5qk
OPERATIONAL,"5XRQ+6J8, Sitabotabo Toruan, Siborongborong, North Tapanuli Regency, North Sumatra 22474, Indonesia","{'location': {'lat': 2.1905339, 'lng': 98.9890638}, 'viewport': {'northeast': {'lat': 2.191883729892722, 'lng': 98.99041362989273}, 'southwest': {'lat': 2.189184070107277, 'lng': 98.98771397010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Sigeanggeang Simarompuompu,ChIJE0Q1OSISLjARBU1uCuuOQ8M,4.8,ChIJE0Q1OSISLjARBU1uCuuOQ8M,"['museum', 'point_of_interest', 'establishment']",4,,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115545213813964668534"">A Google User</a>'], 'photo_reference': 'AUGGfZn0NCpTju_v9TAYW62neaiETzRAlsbJePPtcynZ0ylYUsKlpkOMlHaEvuluG0rtuLlinizGkLtH3ISDC6ZCyq-nCxHEjuboZArMT4IUtDGKmiccubIVa9okrgeBXboniuisPVXnRlWQlgCakkzwCi159HTusvyQToPNg7_mc2uCbdD_', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJE0Q1OSISLjARBU1uCuuOQ8M
OPERATIONAL,"6X5F+G2M, Samping Pombensin, Kec. Siborongborong, Indonesia","{'location': {'lat': 2.2088392, 'lng': 98.972538}, 'viewport': {'northeast': {'lat': 2.210066679892722, 'lng': 98.97392642989271}, 'southwest': {'lat': 2.207367020107277, 'lng': 98.97122677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rumah Pohon Eroll,ChIJ7Q_qbBYRLjARn4mAcXaaxdE,5.0,ChIJ7Q_qbBYRLjARn4mAcXaaxdE,"['park', 'point_of_interest', 'establishment']",1,,,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113504470946934972725"">paulus simajuntak</a>'], 'photo_reference': 'AUGGfZnNBCBhhTEEoKibYnEnHp0PJVdP_IaRuYNe9LHKgnCAzwv-Tl7FiMhopI3WIKSQQwD5UYadWKa47uvkgqEa7PZ_QPkyueChv2afhw9_ZoNGyUXufu_NTjVxVAbxZbPtDd_9HYrsu67pQ7GgjOinp2AB4iGL1mW8nFeqjodvXiAUIF6O', 'width': 750}]",,https://www.google.com/maps/place/?q=place_id:ChIJ7Q_qbBYRLjARn4mAcXaaxdE
OPERATIONAL,"5XG2+G5R, Unnamed Road, Lumban Julu, Kec. Pagaran, Kabupaten Tapanuli Utara, Sumatera Utara 22474, Indonesia","{'location': {'lat': 2.1763686, 'lng': 98.950385}, 'viewport': {'northeast': {'lat': 2.177745079892722, 'lng': 98.95183722989272}, 'southwest': {'lat': 2.175045420107278, 'lng': 98.94913757010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hot spring Ebenezer,ChIJUcuam9wTLjAR_ywjdKCVIvs,4.0,ChIJUcuam9wTLjAR_ywjdKCVIvs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJUcuam9wTLjAR_ywjdKCVIvs
OPERATIONAL,"8X7C+WCJ, Sitanggor, Muara, North Tapanuli Regency, North Sumatra 22476, Indonesia","{'location': {'lat': 2.3148412, 'lng': 98.9710016}, 'viewport': {'northeast': {'lat': 2.316301029892722, 'lng': 98.97225262989272}, 'southwest': {'lat': 2.313601370107278, 'lng': 98.96955297010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutaginjang Geosite View Point,ChIJOU3ETgAbLjAR_CalkjX9nks,4.7,ChIJOU3ETgAbLjAR_CalkjX9nks,"['tourist_attraction', 'point_of_interest', 'establishment']",1269,,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101039598699145740200"">Febri Angel</a>'], 'photo_reference': 'AUGGfZkahH7hR1YSv5xfgt6HerYy1UNl4NZApRJvYASk2BkFL5RKAIH4OROvsSpwx3oBRbwAOZbtTSsPDJB2e9CvTp2MGAJEp2jGoD1i4g_Aeul2FOeTdFWBeN_M-z4csvaYJgWPRZr1TwiWYVjFqe9mlE0omiNTPhJqcNxUrHRGBUeBgHld', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJOU3ETgAbLjAR_CalkjX9nks
