business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"3MQ9+HR3, Jl. Padang Golf, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9111239, 'lng': 107.669559}, 'viewport': {'northeast': {'lat': -6.909774070107278, 'lng': 107.6709088298927}, 'southwest': {'lat': -6.912473729892722, 'lng': 107.6682091701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepi Kota Healing,{'open_now': False},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117489758434101908706"">Yulianti ulie</a>'], 'photo_reference': 'AUGGfZlR-RlOxjxsAHfb5AqFSg-IWJ_pnpRZ917G-qoGQuEeajcBwfn4WfrX66arjBQE8sM6iAUfO8E_r-5mmeKd3KUK7WA_ERrV2Fd8DJ2BBKnuj3TJeowhfKbCMoNoAHGyeFjWtPBuajFPVpGfBD53iEcLeqCNETII65KyPlWUnEZ4ayiX', 'width': 4000}]",ChIJTSzuAj_daC4Reaqu3bcte5M,4.4,ChIJTSzuAj_daC4Reaqu3bcte5M,"['tourist_attraction', 'point_of_interest', 'establishment']",508.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTSzuAj_daC4Reaqu3bcte5M
,"Mandalajati, Bandung City, West Java, Indonesia","{'location': {'lat': -6.9039442, 'lng': 107.6776633}, 'viewport': {'northeast': {'lat': -6.883988899999999, 'lng': 107.687528}, 'southwest': {'lat': -6.9072279, 'lng': 107.656571}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mandalajati,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114507224675310263416"">A Google User</a>'], 'photo_reference': 'AUGGfZnTJryxIMutorSWLcLtrWyRHJLyp1PGwH9vFt2ZDj-PaM4xY--YB2U3qepqIXkcrEtRzn5tuqENjhLdemNedC5d87sIaNwESe3FywxXOXVbC7eysZsYqopXc4hZHsOIWPPvFVh9WlC6OLjGdUHNlrKnhnsABZxAVGZ-_r4XxdYJO5tk', 'width': 3000}]",ChIJneeBKGPdaC4Rddo7MBPvUe4,,ChIJneeBKGPdaC4Rddo7MBPvUe4,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJneeBKGPdaC4Rddo7MBPvUe4
,"Antapani, Bandung City, West Java, Indonesia","{'location': {'lat': -6.913524499999999, 'lng': 107.6594029}, 'viewport': {'northeast': {'lat': -6.903251999999999, 'lng': 107.669115}, 'southwest': {'lat': -6.9324211, 'lng': 107.6518322}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Antapani,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112540070469720622350"">A Google User</a>'], 'photo_reference': 'AUGGfZkIkAbg7XZPzwxfQDL7ggPP3_i3_zhtK6VvSDRnf4NoVY5bAtlRaW9JgVjiJ-De_x_xkaNVY1lfWccVZfrS3ecovwfpJck7SpTP_87XPHeTEQkZ9GX1jKHoJJE02D6YNblCfmARWc9onOGRYzBkR0MSIvyaHZNGne3NjJ9Sd54hwXQW', 'width': 3024}]",ChIJv8BBWvrnaC4RxsN0BDZ6cZI,,ChIJv8BBWvrnaC4RxsN0BDZ6cZI,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJv8BBWvrnaC4RxsN0BDZ6cZI
OPERATIONAL,"Jl. A.H. Nasution No.171-173, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9047622, 'lng': 107.6776242}, 'viewport': {'northeast': {'lat': -6.903392670107278, 'lng': 107.6789746298927}, 'southwest': {'lat': -6.906092329892722, 'lng': 107.6762749701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Macet Pasir Impun,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110318937073228319374"">Tatung Mustari</a>'], 'photo_reference': 'AUGGfZmSSvAfpdo-DvZ5qlZZR7zpikidLBznQCzexv51NbDeU5Sm3azZ0xyL2whD-TS4-nCjbLxOjswrTJ1_2hAkd6KYZXn8Y5OOuL0ObmeIMgJh2fy_q9fSIYksn6LxjxnbELHK13CIb6qcCkyBkyCpZoqvQkAjt_RnpyTKx1Lu6nCD7DHS', 'width': 4160}]",ChIJZ0AZ9EbdaC4Rn-S1hU_U0Ao,2.9,ChIJZ0AZ9EbdaC4Rn-S1hU_U0Ao,"['tourist_attraction', 'point_of_interest', 'establishment']",34.0,"{'compound_code': '3MWH+32 Sukamiskin, Bandung City, West Java, Indonesia', 'global_code': '6P593MWH+32'}",,,https://www.google.com/maps/place/?q=place_id:ChIJZ0AZ9EbdaC4Rn-S1hU_U0Ao
,"Bandung, Bandung City, West Java, Indonesia","{'location': {'lat': -6.9174639, 'lng': 107.6191228}, 'viewport': {'northeast': {'lat': -6.839277999999999, 'lng': 107.7387141}, 'southwest': {'lat': -6.9676209, 'lng': 107.547601}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bandung,,"[{'height': 675, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102776370490485010826"">A Google User</a>'], 'photo_reference': 'AUGGfZmUUFCOZFDlV86aOsT3IYQEUrt66yInIcbpEGXowEJ_WEURPa_76aSQ2u7SPE6GbHYMwjVHR_UZDyQe3hhMFThQedfKV-bJthI6qviBllEWNi6nT38adx5cp2ITZhX2H8qeHf49cLILYYzaDk78nu_8f5-W6bzNDcokXl2N-Z0J3rAV', 'width': 1200}]",ChIJf0dSgjnmaC4RshXo05MfahQ,,ChIJf0dSgjnmaC4RshXo05MfahQ,"['locality', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJf0dSgjnmaC4RshXo05MfahQ
,"Kiaracondong, Bandung City, West Java, Indonesia","{'location': {'lat': -6.9221438, 'lng': 107.6490717}, 'viewport': {'northeast': {'lat': -6.902069999999999, 'lng': 107.6612669}, 'southwest': {'lat': -6.9454461, 'lng': 107.6419839}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kiaracondong,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102243947531722243456"">Siti Hafia Hasna Neng Kurnia</a>'], 'photo_reference': 'AUGGfZlsgav3Jdw5RBnYXH3FHQIzd_EAIyZHzS9BuRahpiEzFajHVgj75aoinGnfee3WrESeRrxbcfkkt_gkbs0lg-GJqrG5v6XmtEKm6Vq61JpPZn0erHVfwvve6Ru8XQKqvJngPR8ALbs8B91SagqJ7MuQ9j18GkFNVO5UqFPOrcgVYq4l', 'width': 2604}]",ChIJ4VTa0-PnaC4ROFa050OyQ0o,,ChIJ4VTa0-PnaC4ROFa050OyQ0o,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4VTa0-PnaC4ROFa050OyQ0o
,"Gedebage, Bandung City, West Java, Indonesia","{'location': {'lat': -6.9436184, 'lng': 107.6815776}, 'viewport': {'northeast': {'lat': -6.935995999999999, 'lng': 107.7166971}, 'southwest': {'lat': -6.969735099999999, 'lng': 107.6792261}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gedebage,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107684018041829403231"">Widianto Nugroho</a>'], 'photo_reference': 'AUGGfZkxf1Hw3nLLYbL-SVBlLaTb2sby9VH_W66jVfeRmnAhPiZja1LHmPspDhAFSMaJKm9uOjZrD_XMdyYMQHGy0UqxiATMJzSm3aXfsHhP-y-Gi_oZ6qy9-wMPxVMgBB5HqQW0r3dvb5t3526N9liqeYbxeKvFv0CANtVNRCp5chfyHmJM', 'width': 4160}]",ChIJiUApLOzCaC4RuoMlpK3f9Nc,,ChIJiUApLOzCaC4RuoMlpK3f9Nc,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJiUApLOzCaC4RuoMlpK3f9Nc
,"Rancasari, Bandung City, West Java, Indonesia","{'location': {'lat': -6.946640100000001, 'lng': 107.6761534}, 'viewport': {'northeast': {'lat': -6.93798, 'lng': 107.6870839}, 'southwest': {'lat': -6.96909, 'lng': 107.659027}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rancasari,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100403501995485496152"">A Google User</a>'], 'photo_reference': 'AUGGfZm80iO1y2QrochSHAqGXkuTA2P7k_HQDDeBuIhahJJ4F6dZm3xQWcuvz9DeQ9gQw5z6z8Trh2x-xv5z2fAILOtH20CSFEB4SUCkpKCmhR0Q9cMUi7Tc68aLWJvCZCR5m0wssKdEMp9gOJFQ_FrCvClOQFsbstB31oGgEOOaY7FtugEu', 'width': 3120}]",ChIJXw3HXJzCaC4RMUPiqmY1yME,,ChIJXw3HXJzCaC4RMUPiqmY1yME,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJXw3HXJzCaC4RMUPiqmY1yME
,"Cinambo, Bandung City, West Java, Indonesia","{'location': {'lat': -6.9371022, 'lng': 107.6925593}, 'viewport': {'northeast': {'lat': -6.912328899999999, 'lng': 107.7041859}, 'southwest': {'lat': -6.944462, 'lng': 107.681428}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cinambo,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110006076567983558173"">A Google User</a>'], 'photo_reference': 'AUGGfZlISWaPJXgSUvIQfQhHdXlDn83E4yxOGw-OqfOEb0R3X15qtIbN-w-gmJ8daM8areLXiMXj3HXD7aGmxpM_x2QE3rCDj2fLcO2-qNVwW61UquCSDA7WQpvnWUo2XzGObomSatNIGBhZ9CX8WfIvI5YByerPjuqjN9TSDcwrmBuuj3Uk', 'width': 3264}]",ChIJQZIad8rCaC4REydKUo8IflM,,ChIJQZIad8rCaC4REydKUo8IflM,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJQZIad8rCaC4REydKUo8IflM
,"Arcamanik, Bandung City, West Java, Indonesia","{'location': {'lat': -6.929118799999999, 'lng': 107.6764994}, 'viewport': {'northeast': {'lat': -6.904172, 'lng': 107.6915381}, 'southwest': {'lat': -6.938641, 'lng': 107.666223}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arcamanik,,"[{'height': 539, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117213343552331204217"">tunas mekar</a>'], 'photo_reference': 'AUGGfZlBNhngaZ5zWHDhBOHi45t3AvwJqU4mg8greTt6sjnpsnbMtfpwRgdKxzQlsbRUXU3NMbAmkXErZpfZcx8jZP0GyKFh9D9tEMEF3zaMezRauoqoZyXciHCkf6ik2P8Y4iY2eVQNecf4vXPOCkz5UJZpyQPxhV39IRIAuNK83JBLyov2', 'width': 539}]",ChIJNbqqPlLdaC4RLlhnc4IsyG8,,ChIJNbqqPlLdaC4RLlhnc4IsyG8,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJNbqqPlLdaC4RLlhnc4IsyG8
