business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,url
OPERATIONAL,"Gedung Sate, Jl. Surapati, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40122, Indonesia","{'location': {'lat': -6.8998025, 'lng': 107.6229635}, 'viewport': {'northeast': {'lat': -6.898491670107278, 'lng': 107.6243178298927}, 'southwest': {'lat': -6.901191329892722, 'lng': 107.6216181701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,bandung,ChIJ04jr3CrnaC4R94LjJpBGjYE,"{'compound_code': '4J2F+25 Sukaluyu, Bandung City, West Java, Indonesia', 'global_code': '6P594J2F+25'}",0.0,ChIJ04jr3CrnaC4R94LjJpBGjYE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ04jr3CrnaC4R94LjJpBGjYE
OPERATIONAL,"Jl. Sekemirung Kaler Jl. Cigadung Raya Barat No.40b, RT.06/RW.09, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191, Indonesia","{'location': {'lat': -6.8851726, 'lng': 107.6323349}, 'viewport': {'northeast': {'lat': -6.883815370107278, 'lng': 107.6336675298927}, 'southwest': {'lat': -6.886515029892722, 'lng': 107.6309678701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah tour guide,ChIJiWwCxR3naC4RszBaTVi9KWQ,"{'compound_code': '4J7J+WW Cigadung, Bandung City, West Java, Indonesia', 'global_code': '6P594J7J+WW'}",0.0,ChIJiWwCxR3naC4RszBaTVi9KWQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJiWwCxR3naC4RszBaTVi9KWQ
OPERATIONAL,"4J5Q+8XX, Neglasari, Cibeunying Kaler, Bandung City, West Java 40124, Indonesia","{'location': {'lat': -6.8916349, 'lng': 107.639971}, 'viewport': {'northeast': {'lat': -6.890274770107279, 'lng': 107.6412861298927}, 'southwest': {'lat': -6.892974429892723, 'lng': 107.6385864701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA TERAS CIDURIAN,ChIJ08rgucPnaC4RdoBETgPszIA,,4.6,ChIJ08rgucPnaC4RdoBETgPszIA,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,{'open_now': True},"[{'height': 959, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100757582728622698767"">ernawati panjaitan</a>'], 'photo_reference': 'AUGGfZmHvuiC3iaqcNh50c-r8LdCWYlnqWKs_Hu0Ktb8_4DsGWVTWng8ABOZH64X1IyuirS6oQDUvts-hsBwPMbYgFewKW4P7EEjnjxdj7ma84gT-W4TQshAXPSztneCt8WpPh3knu6woA4pKcc1PE_orjKs27kxK0VuIUaWcHWkfTN9xGIN', 'width': 991}]",https://www.google.com/maps/place/?q=place_id:ChIJ08rgucPnaC4RdoBETgPszIA
OPERATIONAL,"3JMR+HW6, Kebonwaru, Batununggal, Bandung City, West Java 40272, Indonesia","{'location': {'lat': -6.916087399999999, 'lng': 107.6422657}, 'viewport': {'northeast': {'lat': -6.914531620107279, 'lng': 107.6431579298927}, 'southwest': {'lat': -6.917231279892722, 'lng': 107.6404582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dancing Fountain,ChIJ92H3t__naC4R115McelZ5js,,4.6,ChIJ92H3t__naC4R115McelZ5js,"['tourist_attraction', 'point_of_interest', 'establishment']",31.0,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZm5wqEBZigwD38wKOlBV4JYVNzLgXe0mPvFqh5QjIFgVBC2ucLy92FlvUCOj0FbwqfE-g8414X2SFWi8x8DVyo-PPIiBdq0fangY14sK5EOlq17vTOLobWX3Z-YeNEqLYR_pchYP-1nBJj7b2p_Sehc_w0mPp-huXIrRTHGXiVVfq_G', 'width': 6000}]",https://www.google.com/maps/place/?q=place_id:ChIJ92H3t__naC4R115McelZ5js
OPERATIONAL,"4JFR+3GG, Cibeunying, Cimenyan, Bandung Regency, West Java 40191, Indonesia","{'location': {'lat': -6.877678700000001, 'lng': 107.6411977}, 'viewport': {'northeast': {'lat': -6.876168770107278, 'lng': 107.6424515298927}, 'southwest': {'lat': -6.878868429892722, 'lng': 107.6397518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong Bah ATA,ChIJsxBiaAvnaC4RF2_Svv_Ulbw,,5.0,ChIJsxBiaAvnaC4RF2_Svv_Ulbw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114872649692821061161"">Pandu Praja</a>'], 'photo_reference': 'AUGGfZnhfZOPIAftguakzeQ6iNRR4uV5P8O7zhvgLN7cRuz5MIkz-VYsKlNfsUVa0zOGHqlnZzUTf-32bqFeap6yMcwOjFmufDtnYdtprjmxpuyZmQPEguRBUdqRJFA_vPCMOw5cSWfRa7Tcn4HH28mKViuCWKBg99TGkP7zejZ4Tm2nsd1a', 'width': 3008}]",https://www.google.com/maps/place/?q=place_id:ChIJsxBiaAvnaC4RF2_Svv_Ulbw
OPERATIONAL,"Jl. Aceh No.53, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.910122299999999, 'lng': 107.6102605}, 'viewport': {'northeast': {'lat': -6.908698620107277, 'lng': 107.6115101298927}, 'southwest': {'lat': -6.911398279892721, 'lng': 107.6088104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Sejarah Bandung,ChIJ64KigjfmaC4RYmNYyYqAV0k,"{'compound_code': '3JQ6+X4 Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JQ6+X4'}",4.6,ChIJ64KigjfmaC4RYmNYyYqAV0k,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4460.0,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110265185095842676462"">Christophorus Ryan</a>'], 'photo_reference': 'AUGGfZnYf8Liu2h1bd_Wd8yFq9_xoSm01teP-orwSKB8WcHpq2fIUTIJaueOuPsCZtmfRvXOYAS2kzL83Zqv_AotlNWYDVM9QR94wR8mIxJq_PqtI3Ljpzm9Val5oq2Nz_bcyRu5cwhPW4yvsI6jB06tA_1XWpqdNZK20N_4rIrpJzHhbYQA', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJ64KigjfmaC4RYmNYyYqAV0k
OPERATIONAL,"3JH5+XG9, Jl. Dr. Ir. Sukarno, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia","{'location': {'lat': -6.9200921, 'lng': 107.6088457}, 'viewport': {'northeast': {'lat': -6.918876320107278, 'lng': 107.6102280298927}, 'southwest': {'lat': -6.921575979892721, 'lng': 107.6075283701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Plaza Cikapundung River Spot,ChIJSZh4eiXmaC4RAUPOmyG32uk,,4.4,ChIJSZh4eiXmaC4RAUPOmyG32uk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5353.0,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106399646367119073208"">A Google User</a>'], 'photo_reference': 'AUGGfZkE03u3Aj2NeVe01xbco75LAr57Z_Nuxc4wJjCKWpotHNNH8q3cIOC4plplls0TGVYwHP8RUGnbaGuDJozx1Y-UryM6KNn8LTPySlik_SBvROQbEUXVZh155VCh3m9qj1a4lElZKwJwQRTYg6hGREaTw_BU-v7R7L1YzGziD8TzC0g7', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJSZh4eiXmaC4RAUPOmyG32uk
OPERATIONAL,"Jl. Citarum No.23 A, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","{'location': {'lat': -6.903319799999999, 'lng': 107.6225052}, 'viewport': {'northeast': {'lat': -6.901758470107278, 'lng': 107.6235218298927}, 'southwest': {'lat': -6.904458129892722, 'lng': 107.6208221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pustaka Bunga Kandaga Puspa Park,ChIJTde0wbTnaC4RGpHYIfWF3UQ,"{'compound_code': '3JWF+M2 Citarum, Bandung City, West Java, Indonesia', 'global_code': '6P593JWF+M2'}",4.3,ChIJTde0wbTnaC4RGpHYIfWF3UQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1413.0,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106027253477721764325"">Hilman Syahrani Rahman</a>'], 'photo_reference': 'AUGGfZmjUw8MMj0iRQRQsy2mEWUnYG6y9ZpV9vEjVvarxwG1dd9Z9V-kC0T8XM2UMZC_tTAhP-dQ-4w2LKSm4IkO5UYzWoPWp7EQbXR-ZNCuw46cObmDinfZs0Vbi9iYHhSmYMEP31keYVx8EO2KghP-tpqh_Xd6r7lheagjsV4_TBHrnknL', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJTde0wbTnaC4RGpHYIfWF3UQ
OPERATIONAL,"No., Jl. Sunda No.39, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia","{'location': {'lat': -6.920031, 'lng': 107.6176703}, 'viewport': {'northeast': {'lat': -6.918671520107279, 'lng': 107.6190847298927}, 'southwest': {'lat': -6.921371179892723, 'lng': 107.6163850701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Museum Mainan,ChIJbQGEsi3maC4RSqVznBsUne0,"{'compound_code': '3JH9+X2 Kebon Pisang, Bandung City, West Java, Indonesia', 'global_code': '6P593JH9+X2'}",4.3,ChIJbQGEsi3maC4RSqVznBsUne0,"['tourist_attraction', 'point_of_interest', 'establishment']",69.0,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109014881056849876980"">Alif Rizza</a>'], 'photo_reference': 'AUGGfZkmCTLEkQ4nuUJtGTEwWvalHQ2v6sgShdObuRyeDIyoeXf7oNCjpfRCTC1nlbmxJleOra9fTUBYmiOcBwvS1Cg4seOvU8VVtOXEWa5gBQ3IyDXLsMoJr-5Tb23_BHbcjaBxAF4DbJ8d8tMpwT13fc9yO1EVTzKXT-SSIEznBVhUMa_r', 'width': 4608}]",https://www.google.com/maps/place/?q=place_id:ChIJbQGEsi3maC4RSqVznBsUne0
OPERATIONAL,"3MQ9+HR3, Jl. Padang Golf, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9111239, 'lng': 107.669559}, 'viewport': {'northeast': {'lat': -6.909774070107278, 'lng': 107.6709088298927}, 'southwest': {'lat': -6.912473729892722, 'lng': 107.6682091701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepi Kota Healing,ChIJTSzuAj_daC4Reaqu3bcte5M,,4.4,ChIJTSzuAj_daC4Reaqu3bcte5M,"['tourist_attraction', 'point_of_interest', 'establishment']",508.0,{'open_now': False},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117489758434101908706"">Yulianti ulie</a>'], 'photo_reference': 'AUGGfZm_YyBET-5IYN85HEylhUqahik8qF0Cxf1qBc3tQWtdc5CfLFwEJGKpYAOqkdeRUHhQuGIF8ne542EudShGIswMKIyemKQ58gzQ_pNs6DUGrVcSD2I3mBcPU5pfmxOc9Cnm3fZCaDymHgtJZupuo0lLKZP7pUkAeO8EPkuN3NU7jy26', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJTSzuAj_daC4Reaqu3bcte5M
