business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Jl. Aceh No.53, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.910122299999999, 'lng': 107.6102605}, 'viewport': {'northeast': {'lat': -6.908698620107277, 'lng': 107.6115101298927}, 'southwest': {'lat': -6.911398279892721, 'lng': 107.6088104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Sejarah Bandung,{'open_now': True},"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105808220947290541727"">Fash Fahish Shofhal Jamil</a>'], 'photo_reference': 'AUGGfZn21tVgB-ySq703C1OYE7WUsJVrvI1-8oQYAreFeH0MJMW7HJB1KbAP59clrWyYEB_YeUkNlRVSRYLfGKzFNM70cfRJIUifr-BmvFGIyUn8W55sIwne9F2NBXPbyVDHQjvRsKv1Kf0oMnEPyvsmg5je2Yl3UmTwfKMJ6L8BaPyBDFul', 'width': 4160}]",ChIJ64KigjfmaC4RYmNYyYqAV0k,"{'compound_code': '3JQ6+X4 Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JQ6+X4'}",4.6,ChIJ64KigjfmaC4RYmNYyYqAV0k,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4460,,https://www.google.com/maps/place/?q=place_id:ChIJ64KigjfmaC4RYmNYyYqAV0k
OPERATIONAL,"3JMR+HW6, Kebonwaru, Batununggal, Bandung City, West Java 40272, Indonesia","{'location': {'lat': -6.916087399999999, 'lng': 107.6422657}, 'viewport': {'northeast': {'lat': -6.914531620107279, 'lng': 107.6431579298927}, 'southwest': {'lat': -6.917231279892722, 'lng': 107.6404582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dancing Fountain,{'open_now': False},"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZmEG14ZYbVFlhylCQ2ZRD-gzkLoYV9Lvm8xfBC8g9tSQljpkDrssWFCrkAWfn2N_m68pC-GUKXUkt2OUCupzrYzXmtWeXnvEeBWvNzCDRjEHHZZE80aY4uP4qVJxwJI8EDPCX1MmkeW70RRRVj-KHoA6CTeR1D7iqs8_mXSWUQ3sq0J', 'width': 4624}]",ChIJ92H3t__naC4R115McelZ5js,,4.6,ChIJ92H3t__naC4R115McelZ5js,"['tourist_attraction', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJ92H3t__naC4R115McelZ5js
OPERATIONAL,"3JH5+XG9, Jl. Dr. Ir. Sukarno, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia","{'location': {'lat': -6.9200921, 'lng': 107.6088457}, 'viewport': {'northeast': {'lat': -6.918876320107278, 'lng': 107.6102280298927}, 'southwest': {'lat': -6.921575979892721, 'lng': 107.6075283701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Plaza Cikapundung River Spot,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106399646367119073208"">A Google User</a>'], 'photo_reference': 'AUGGfZkEA33VUoCMdDG8nO0789PSjAT-Uaezx9kPAoC52oS5pJjjyrLJuqDGF5su8JSW-wc0B2OMi-g55Ah_8j4qeDzi0GKrwTLWEKQYCAbouWypTZ8GOr2o4UxJzE60kE3mwciOGAZr3MyQQv7Ojz43VdBOzrd1tf-DJYt8doNO0c3JXka3', 'width': 4160}]",ChIJSZh4eiXmaC4RAUPOmyG32uk,,4.4,ChIJSZh4eiXmaC4RAUPOmyG32uk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5353,,https://www.google.com/maps/place/?q=place_id:ChIJSZh4eiXmaC4RAUPOmyG32uk
OPERATIONAL,"No., Jl. Sunda No.39, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia","{'location': {'lat': -6.920031, 'lng': 107.6176703}, 'viewport': {'northeast': {'lat': -6.918671520107279, 'lng': 107.6190847298927}, 'southwest': {'lat': -6.921371179892723, 'lng': 107.6163850701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Museum Mainan,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109014881056849876980"">Alif Rizza</a>'], 'photo_reference': 'AUGGfZl5WOASgBUtSRlUdatO_d5uTaAHf-1vlIWiuF8e85iHHsD7g6VXFzGC3c_dB_dxYLwLH5eUMshyZ1ov_EiL4M6nHoWsw2yuFbqURf2fEaMeU-fmupPIg-7uoO9dLlNiVsIG85WFk2GbZg1-nIhPx6C9NRWCUNlvR5TEEORGX4zhCu2e', 'width': 4608}]",ChIJbQGEsi3maC4RSqVznBsUne0,"{'compound_code': '3JH9+X2 Kebon Pisang, Bandung City, West Java, Indonesia', 'global_code': '6P593JH9+X2'}",4.3,ChIJbQGEsi3maC4RSqVznBsUne0,"['tourist_attraction', 'point_of_interest', 'establishment']",69,,https://www.google.com/maps/place/?q=place_id:ChIJbQGEsi3maC4RSqVznBsUne0
OPERATIONAL,"Jl. Asia Afrika No.84, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia","{'location': {'lat': -6.9213073, 'lng': 107.6076904}, 'viewport': {'northeast': {'lat': -6.919912820107278, 'lng': 107.6090293298927}, 'southwest': {'lat': -6.922612479892722, 'lng': 107.6063296701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Asia Africa Monument,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117631362568943662209"">A Google User</a>'], 'photo_reference': 'AUGGfZnl-_LSjtXJYZQ6M7-etvVM_mJn0J8yfB3Rz3rqr7DoDrfj59p7PEpPmvPy7Njwc3xmbSwe6b5W-JWEW07IvItjjKNqbGqS1Db1kc4AAQHiIJC_WP5R_RZQHB5kIugT0dgoDjwg6FhX8EDNwaijKvYpzZoelyYNsME2tzA_5bnUhZFt', 'width': 3120}]",ChIJOd0juyXmaC4RDPsJKOQexU8,"{'compound_code': '3JH5+F3 Balonggede, Bandung City, West Java, Indonesia', 'global_code': '6P593JH5+F3'}",4.6,ChIJOd0juyXmaC4RDPsJKOQexU8,"['tourist_attraction', 'point_of_interest', 'establishment']",652,,https://www.google.com/maps/place/?q=place_id:ChIJOd0juyXmaC4RDPsJKOQexU8
OPERATIONAL,"3MQ9+HR3, Jl. Padang Golf, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9111239, 'lng': 107.669559}, 'viewport': {'northeast': {'lat': -6.909774070107278, 'lng': 107.6709088298927}, 'southwest': {'lat': -6.912473729892722, 'lng': 107.6682091701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepi Kota Healing,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104777198187660993739"">A Google User</a>'], 'photo_reference': 'AUGGfZmXEi-Eyf7y-NlZQML-wQerozVEyGgP2Qm_Zf0QWVTffZ_zSDpR-mk4okf_1J6_oQzb7di7INJW-KqkstN_GTD4YkXE6Ee1_zz326CQmPSjbwWa-EJy57VhddeBqNFwQZ8GpqhSgFABrmVSHZvqgRRji6kLLr7sjSdfrvIMqBiPA3Bm', 'width': 4080}]",ChIJTSzuAj_daC4Reaqu3bcte5M,,4.4,ChIJTSzuAj_daC4Reaqu3bcte5M,"['tourist_attraction', 'point_of_interest', 'establishment']",508,,https://www.google.com/maps/place/?q=place_id:ChIJTSzuAj_daC4Reaqu3bcte5M
OPERATIONAL,"Jl. Asia Afrika No.65, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia","{'location': {'lat': -6.921237, 'lng': 107.6095853}, 'viewport': {'northeast': {'lat': -6.919969070107279, 'lng': 107.6107290298927}, 'southwest': {'lat': -6.922668729892723, 'lng': 107.6080293701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Asian African Conference Museum,{'open_now': False},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116583235486671085346"">kurniawan susetyo</a>'], 'photo_reference': 'AUGGfZnSUI2Y3U0Eb5Th5-X2FAkLG6ZSGgpJbAYCcbQo2OuoXQ4CKk3Ma7qc4wLx-cV--rxezojnKgQVA48xbBD77kvrbsDSNyI5B-e_I1D4T4xyRuiX2QEIpPTOanDYbXTebK43DHUM_LcTiaeTGRor_my6oa98JAvpMge3aCw8ay5cRAqG', 'width': 4000}]",ChIJT5aRFS_maC4RcqQgi-wwFu0,"{'compound_code': '3JH5+GR Braga, Bandung City, West Java, Indonesia', 'global_code': '6P593JH5+GR'}",4.7,ChIJT5aRFS_maC4RcqQgi-wwFu0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",10630,,https://www.google.com/maps/place/?q=place_id:ChIJT5aRFS_maC4RcqQgi-wwFu0
OPERATIONAL,"Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.9140478, 'lng': 107.6101684}, 'viewport': {'northeast': {'lat': -6.912704070107279, 'lng': 107.6115826298927}, 'southwest': {'lat': -6.915403729892723, 'lng': 107.6088829701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Vanda Park,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109120646990240088272"">riesvan wisnu</a>'], 'photo_reference': 'AUGGfZm0ENDHHRKlnC968wOpPUr1EHMfPb9HaDKtboCAHA1zsJsN7pqtf1MwwehspUe2TVkcnrBEoxJvxNjimN3DJIg8BNjotUcwhAxt9rY8dRJjafmBF8WeILtoD7hh3LN84kSil4yoQMPeX3ValT4Nro6QEQhtRA-s8j40de1QKVXnbjgR', 'width': 4000}]",ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,"{'compound_code': '3JP6+93 Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JP6+93'}",4.4,ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3037,,https://www.google.com/maps/place/?q=place_id:ChIJ4_mfmDDmaC4RjZ5NPgO9_PI
OPERATIONAL,"Jl. Asia Afrika Jl. Braga, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40251, Indonesia","{'location': {'lat': -6.921386699999999, 'lng': 107.6111712}, 'viewport': {'northeast': {'lat': -6.920043120107279, 'lng': 107.6125687798927}, 'southwest': {'lat': -6.922742779892722, 'lng': 107.6098691201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Centre Of Bandung 0 Km Monument,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118097215720090669613"">Dedi Sopandi Sofwan</a>'], 'photo_reference': 'AUGGfZmZJb2A1FePQS9F0iXpOAjO_WFu-83Yyah5ntjKn34vEOG4V3OhuaIZzo6gEvMlKhMnckSNj_inAtmKBcSC9WKdWLPHS46QGxs67a-MshuFkxCphOiZmAVcXNt226upGu7QWzBAFY6JgvK6ugWErDm0aeuPBssBRYhThPC11KXcZ9BQ', 'width': 1920}]",ChIJ1RIjvSXmaC4RheCmPFv6hFU,"{'compound_code': '3JH6+CF Braga, Bandung City, West Java, Indonesia', 'global_code': '6P593JH6+CF'}",4.7,ChIJ1RIjvSXmaC4RheCmPFv6hFU,"['tourist_attraction', 'point_of_interest', 'establishment']",855,,https://www.google.com/maps/place/?q=place_id:ChIJ1RIjvSXmaC4RheCmPFv6hFU
OPERATIONAL,"Jl. Karapitan No.129C, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","{'location': {'lat': -6.9303865, 'lng': 107.6160836}, 'viewport': {'northeast': {'lat': -6.929027870107277, 'lng': 107.6173997798927}, 'southwest': {'lat': -6.931727529892722, 'lng': 107.6147001201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,𝙻𝚎𝚘 𝚂𝚎𝚍𝚊𝚗𝚐 𝙼𝚊𝚖𝚙𝚒𝚛 𝚂𝚒𝚗𝚒,,,ChIJjcWAOCrpaC4RIaG0z-WIQ2I,"{'compound_code': '3J98+RC Burangrang, Bandung City, West Java, Indonesia', 'global_code': '6P593J98+RC'}",0.0,ChIJjcWAOCrpaC4RIaG0z-WIQ2I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJjcWAOCrpaC4RIaG0z-WIQ2I
