business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"3P64+94P, Cimenerang, Gedebage, Bandung City, West Java, Indonesia","{'location': {'lat': -6.939036600000001, 'lng': 107.7053388}, 'viewport': {'northeast': {'lat': -6.937660070107278, 'lng': 107.7065612298927}, 'southwest': {'lat': -6.940359729892722, 'lng': 107.7038615701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Syurga UIN Kampus 2,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114106884533684801169"">Nurul Fitri</a>'], 'photo_reference': 'AUGGfZkw3VzzcR0BbxCxEtD6ogWDHdy5N0L9SwVyzBdvQQwkW7sVaZBeva5SixEiCtkU6SRzUdHBeqzf9dG7hMcCc7jqoJ36KwUo3WcjQD-euACzUJ9plRd-qtnncVSQToSFuTO0MnXjNgwSbCyQ22-ZxEMXR99vKdC6GD92-5MPAN-5gj0-', 'width': 3456}]",ChIJxUiNttfDaC4RkbXnPjCaxh4,5.0,ChIJxUiNttfDaC4RkbXnPjCaxh4,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,https://www.google.com/maps/place/?q=place_id:ChIJxUiNttfDaC4RkbXnPjCaxh4
OPERATIONAL,"Jl. Rancanumpang, Rancanumpang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia","{'location': {'lat': -6.957509, 'lng': 107.705871}, 'viewport': {'northeast': {'lat': -6.956126170107279, 'lng': 107.7072216798927}, 'southwest': {'lat': -6.958825829892723, 'lng': 107.7045220201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan c54,{'open_now': False},"[{'height': 532, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109493633044264330337"">Irfan Rusmana</a>'], 'photo_reference': 'AUGGfZlL4A84HL_m0khz-kjrRLfOOktg7Hkz22TKpNxWphV1RrxERzvv3jFrv1jMAuVjftUYMGJJCCxfnQukHK1ttf22oJdjSu9MUM9GwFbp9raOPn9mtwMafsUQJ3MBgnydn0lXpOxho6pY7tKowLuAXdTeh36zP7tjiRstrsUf7ts5Q0B4', 'width': 1152}]",ChIJpSo_m7DDaC4RayTkXk8zgFw,2.7,ChIJpSo_m7DDaC4RayTkXk8zgFw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"{'compound_code': '2PR4+X8 Rancanumpang, Bandung City, West Java, Indonesia', 'global_code': '6P592PR4+X8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJpSo_m7DDaC4RayTkXk8zgFw
OPERATIONAL,"3MQ9+HR3, Jl. Padang Golf, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9111239, 'lng': 107.669559}, 'viewport': {'northeast': {'lat': -6.909774070107278, 'lng': 107.6709088298927}, 'southwest': {'lat': -6.912473729892722, 'lng': 107.6682091701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepi Kota Healing,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104777198187660993739"">A Google User</a>'], 'photo_reference': 'AUGGfZnPIm_Nca006_aSrSuZ0wg0odG7EFXPAVRXlc3lQhR_vgu24s6scbFI4cuGz2Gxg8HVywCySfAqI23HHqFmyxN8UNJWH2fqgTRTKnLqqhtiE1UJtKYAh8Jz3u3yn78wcGrm9BsMtw4Yv7AznqDBs6dLlDV8SMJbcHfaho-ccjpMaz1s', 'width': 4080}]",ChIJTSzuAj_daC4Reaqu3bcte5M,4.4,ChIJTSzuAj_daC4Reaqu3bcte5M,"['tourist_attraction', 'point_of_interest', 'establishment']",508,,,,https://www.google.com/maps/place/?q=place_id:ChIJTSzuAj_daC4Reaqu3bcte5M
OPERATIONAL,"2MJX+F52, Rancabolang, Gedebage, Bandung City, West Java 40292, Indonesia","{'location': {'lat': -6.969168199999999, 'lng': 107.6974588}, 'viewport': {'northeast': {'lat': -6.967834470107278, 'lng': 107.6988108798927}, 'southwest': {'lat': -6.970534129892722, 'lng': 107.6961112201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,TEMPAT COD DAN ISTIRAHAT,,,ChIJ5cufLQDDaC4RWZ5BtpFftI4,4.0,ChIJ5cufLQDDaC4RWZ5BtpFftI4,"['park', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5cufLQDDaC4RWZ5BtpFftI4
OPERATIONAL,"Rancabayawak RW. 02, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia","{'location': {'lat': -6.9631599, 'lng': 107.7034034}, 'viewport': {'northeast': {'lat': -6.961823370107278, 'lng': 107.7047550798927}, 'southwest': {'lat': -6.964523029892722, 'lng': 107.7020554201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Blekok Village Ranca Bayawak,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101013595759149839791"">aep saepudin</a>'], 'photo_reference': 'AUGGfZkUzVDcxW96x_E43E8Nun_-Nu-Nrcxb_llsl8aFuziEu1YqgmLc-A3Bk8IIKwx8rJCPvtS7VFeYBrq5HfWPg8wBeOqxwPgdp5RZi_KCzLT0l1Pv4P59DGd0aJAswRj7zdJT6iaVdOFhYbX6m7vRZbgpOqJIXOIO41SX78ni8IDvStnb', 'width': 2448}]",ChIJE6JYgvfCaC4RQa3TMf0Lufo,4.1,ChIJE6JYgvfCaC4RQa3TMf0Lufo,"['park', 'point_of_interest', 'establishment']",205,"{'compound_code': '2PP3+P9 Cisaranten Kidul, Bandung City, West Java, Indonesia', 'global_code': '6P592PP3+P9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJE6JYgvfCaC4RQa3TMf0Lufo
OPERATIONAL,"Jl. Inten Mulia IV No.7, Derwati, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia","{'location': {'lat': -6.963013699999999, 'lng': 107.6849257}, 'viewport': {'northeast': {'lat': -6.961658270107278, 'lng': 107.6862218798927}, 'southwest': {'lat': -6.964357929892722, 'lng': 107.6835222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah saa,,,ChIJOdRuuAjDaC4ROBoMaMLczDk,5.0,ChIJOdRuuAjDaC4ROBoMaMLczDk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '2MPM+QX Derwati, Bandung City, West Java, Indonesia', 'global_code': '6P592MPM+QX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJOdRuuAjDaC4ROBoMaMLczDk
OPERATIONAL,"Jl. Riung Purna I No.22a, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia","{'location': {'lat': -6.9465473, 'lng': 107.6853009}, 'viewport': {'northeast': {'lat': -6.945196470107279, 'lng': 107.6866515298927}, 'southwest': {'lat': -6.947896129892723, 'lng': 107.6839518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,syahda's area,,,ChIJfyDAdyPDaC4R6WtyWGsxFDo,0.0,ChIJfyDAdyPDaC4R6WtyWGsxFDo,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': '3M3P+94 Cisaranten Kidul, Bandung City, West Java, Indonesia', 'global_code': '6P593M3P+94'}",,,https://www.google.com/maps/place/?q=place_id:ChIJfyDAdyPDaC4R6WtyWGsxFDo
OPERATIONAL,"Jl. Rancakamurang No.25, RT.005/RW.008, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia","{'location': {'lat': -6.942740499999999, 'lng': 107.6858603}, 'viewport': {'northeast': {'lat': -6.941410070107277, 'lng': 107.6872015798927}, 'southwest': {'lat': -6.944109729892721, 'lng': 107.6845019201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,RumahIbuImasRCK,,,ChIJy9C2PQDDaC4RbMYskSwg-No,0.0,ChIJy9C2PQDDaC4RbMYskSwg-No,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0,"{'compound_code': '3M4P+W8 Cisaranten Kidul, Bandung City, West Java, Indonesia', 'global_code': '6P593M4P+W8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJy9C2PQDDaC4RbMYskSwg-No
OPERATIONAL,"Jl. Riung Arum Barat X No.173, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia","{'location': {'lat': -6.947228099999999, 'lng': 107.6804446}, 'viewport': {'northeast': {'lat': -6.945885920107278, 'lng': 107.6817931798927}, 'southwest': {'lat': -6.948585579892722, 'lng': 107.6790935201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingan NONON,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101506676505317101349"">Richard Thea</a>'], 'photo_reference': 'AUGGfZmaV9dAj3VuF_HIU3XUdwiugqU86KWHW_MBbo6AQZFM8cWIQ4D2VDJViGjBGah-RKioPLqtfrfF8V6X0YojHNQ3LpHPq4HfUe10cjnaKRPwtNj7b-_vRGIpIAHnXgBJ9j7Me9VVgWjgNZBNiQm5PBn0eOodeB6B89V8WZ3INpyjn2Jt', 'width': 4128}]",ChIJabwoH5jCaC4RAqGwFhcsOvA,4.6,ChIJabwoH5jCaC4RAqGwFhcsOvA,"['travel_agency', 'point_of_interest', 'establishment']",18,"{'compound_code': '3M3J+35 Cisaranten Kidul, Bandung City, West Java, Indonesia', 'global_code': '6P593M3J+35'}",,,https://www.google.com/maps/place/?q=place_id:ChIJabwoH5jCaC4RAqGwFhcsOvA
OPERATIONAL,"Alun Alun Ujung Berung, Jl. Cigending No.3, Cigending, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40611, Indonesia","{'location': {'lat': -6.9136931, 'lng': 107.7015511}, 'viewport': {'northeast': {'lat': -6.912526020107278, 'lng': 107.7027109298927}, 'southwest': {'lat': -6.915225679892722, 'lng': 107.7000112701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ujung Berung City Square,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117213404732610702464"">Norman Athena</a>'], 'photo_reference': 'AUGGfZmbeEl6RHUzOOPq3B6PAGkLtC27aaOE6W5rhwMCBjcWR3garZS4cGujM5GbemJ8RSgTzwi8biT7LF1M11pkBWwA27CvN5UEPanIyhiBZ8USPEdrP-Fj1k2GcoLX1zkMszSdlxwUoumzYUWIoWn8UOjeru6iyz8IAKW-KxTW_TDj4K2S', 'width': 4000}]",ChIJjV9SiDrdaC4RgtPHa6GNoQM,4.5,ChIJjV9SiDrdaC4RgtPHa6GNoQM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7218,"{'compound_code': '3PP2+GJ Cigending, Bandung City, West Java, Indonesia', 'global_code': '6P593PP2+GJ'}",,,https://www.google.com/maps/place/?q=place_id:ChIJjV9SiDrdaC4RgtPHa6GNoQM
