formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.2592999, 'lng': 102.3463875}, 'viewport': {'northeast': {'lat': -0.8786039000000001, 'lng': 102.824887}, 'southwest': {'lat': -1.911871, 'lng': 101.8215321}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebo Regency,"[{'height': 3037, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110379521250238103210"">Aliif Andika22</a>'], 'photo_reference': 'AUGGfZkWaK0BnaNK_wNp-7tF6-7ykQwyEtHHAwZn-qJ1fXqLQJX36IdVIP8IQoKmT8KH7FPcDmvBiiKc4Qehdtyyv9wz40cBrOulKfvxnsCn53leE22143PwZdmZBZ5aHs3kGYBtK4Hc4R_NGe7ZnfZb5yUqWlq6KsSqqv_zQMInbjtitkuQ', 'width': 4096}]",ChIJ4YwZCr67Li4RINEgsoCdAwM,ChIJ4YwZCr67Li4RINEgsoCdAwM,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4YwZCr67Li4RINEgsoCdAwM
"PFW8+QG5, Muara Sekalo, Sumay, Tebo Regency, Jambi 37571, Indonesia","{'location': {'lat': -1.2531179, 'lng': 102.4663668}, 'viewport': {'northeast': {'lat': -1.251768070107278, 'lng': 102.4677166298927}, 'southwest': {'lat': -1.254467729892722, 'lng': 102.4650169701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pusat Informasi Konservasi Gajah, Balai KSDA Jambi, Kabupaten Tebo","[{'height': 433, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109220280308235520341"">bksda jambi</a>'], 'photo_reference': 'AUGGfZlDvluX1WRR6bKmYk92vusuHas7G1xmHtjpro1MsB6LHg7flZw2d-naHhGE1hXuvUalSiYuoZul4EGQn5HleazoH_A8YfMZ_mJIyogrLWLdOz7PUkVdJB57R8dB9kPYXj3z50uhTaANOUgj1yCT0Cs-rTqHHAX8zCWeFmo3Igry0So5', 'width': 577}]",ChIJw6nbMQrLLi4RoJPmmtWGHwM,ChIJw6nbMQrLLi4RoJPmmtWGHwM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.5,12.0,,https://www.google.com/maps/place/?q=place_id:ChIJw6nbMQrLLi4RoJPmmtWGHwM
"PFW8+HQQ, Muara Sekalo, Sumay, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.2535286, 'lng': 102.4669766}, 'viewport': {'northeast': {'lat': -1.252178770107278, 'lng': 102.4683264298927}, 'southwest': {'lat': -1.254878429892722, 'lng': 102.4656267701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pusat Informasi Konservasi Gajah (PIKG) Tebo,"[{'height': 1098, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111591703485838604661"">Dudy Nugroho</a>'], 'photo_reference': 'AUGGfZkvxy320AvI10QeeEuu9YHboZeaJLPGfo3LAF7AKn3p9W6tU9yP-gTrjff_6UxXOfMUeesA2pq3eLX_rDAOYkKPZkXdV4jqlvzRGXiC6s4POmt14OeR0FHa-YgLnDtwrPNdXrQ8OXR9DM3uAmSumfVu2rWEj7rPuLxSLKZ8Hmpzqci6', 'width': 1600}]",ChIJEXc0A6PLLi4RNWmLokgVW4Q,ChIJEXc0A6PLLi4RNWmLokgVW4Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.8,21.0,,https://www.google.com/maps/place/?q=place_id:ChIJEXc0A6PLLi4RNWmLokgVW4Q
"R4JR+43C, Balai Rajo, Vii Koto Ilir, Tebo Regency, Jambi 37259, Indonesia","{'location': {'lat': -1.1696794, 'lng': 102.1401377}, 'viewport': {'northeast': {'lat': -1.168591120107278, 'lng': 102.1416795798927}, 'southwest': {'lat': -1.171290779892722, 'lng': 102.1389799201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kepungo Lake,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111298826562189177191"">Evien Idrus</a>'], 'photo_reference': 'AUGGfZmxmHhdLXS23JjmhKtRsP1AvuVd8JiZ45dkMa3OzhtY9flDNC7xRMQq5Ott8Qm6cvoNNLRmXAaGxrjIoU1fUKZFgY8LheyqZEWn-E3786jMDXkBbwbe8D90L56CZKHESU6b56aLzt4HEWAlFrZ6SC3g8BUOEwwUCc2z6wTLDRxCtoRC', 'width': 1280}]",ChIJn2WSb31VKS4RV3AhCsNrYzs,ChIJn2WSb31VKS4RV3AhCsNrYzs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.1,17.0,,https://www.google.com/maps/place/?q=place_id:ChIJn2WSb31VKS4RV3AhCsNrYzs
"Rw 04 Bungkal Kel, Kelurahan Muara Tebo, Kec. Tebo Tengah, Kabupaten Tebo, Jambi 37271, Indonesia","{'location': {'lat': -1.4942973, 'lng': 102.4386083}, 'viewport': {'northeast': {'lat': -1.492949820107278, 'lng': 102.4399557798927}, 'southwest': {'lat': -1.495649479892722, 'lng': 102.4372561201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Lubuk Tembesu,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117593434127764135160"">E Ko</a>'], 'photo_reference': 'AUGGfZnZBVR90C4S7fPHTA10BTqQFzACw6aQu6oRdfQyd3gJpygWBFGSorMVIRvFZQgrDoQ7UyRTvdIleTWmk-OAzwyQT4GRsniIcAuHIG3R3VxJixM3_cr6SrfsDzxpDtZh5gVam64QGYkOOtXEfgGUFv_KpNxPCZI01GG6_kTQUdJa0uc', 'width': 1280}]",ChIJ_fos4d7rLi4Ri_uA8Rb95Ho,ChIJ_fos4d7rLi4Ri_uA8Rb95Ho,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},3.8,43.0,"{'compound_code': 'GC4Q+7C Kelurahan Muara Tebo, Tebo Regency, Jambi, Indonesia', 'global_code': '6PC4GC4Q+7C'}",https://www.google.com/maps/place/?q=place_id:ChIJ_fos4d7rLi4Ri_uA8Rb95Ho
"JCFP+H4X, Tuo Sumay, Sumay, Tebo Regency, Jambi 37573, Indonesia","{'location': {'lat': -1.376002, 'lng': 102.435349}, 'viewport': {'northeast': {'lat': -1.37510895, 'lng': 102.4372900798927}, 'southwest': {'lat': -1.37868115, 'lng': 102.4345904201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CANDI TUO SUMAY,,ChIJyef6Ciu5Li4Rr-TJ04RYJpo,ChIJyef6Ciu5Li4Rr-TJ04RYJpo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.7,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJyef6Ciu5Li4Rr-TJ04RYJpo
"9QP2+2J, Teluk Rendah Ulu, Tebo Ilir, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.6148981, 'lng': 102.7515868}, 'viewport': {'northeast': {'lat': -1.613548270107278, 'lng': 102.7529366298927}, 'southwest': {'lat': -1.616247929892722, 'lng': 102.7502369701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tongkrongan Tobrut Baik,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105441988593385702489"">A Google User</a>'], 'photo_reference': 'AUGGfZlbUNnwm7nc6OUwgV-7KmIM59Sv1PcLrOIAiyW5DR4LnGbJ7ecq9L_jrIfQjLYwN43cFMXZXO9RdMy6NnvMTVFM6sJCyXeBi6zyY_FKIFRH52B15F-O8w_Mzqop7y-UzqilUt6Tto8GplagPHabsdVC7D0Jdh-wN7QLKcyh6UCh2UY', 'width': 2984}]",ChIJW6TSEADjLi4RNrjptfd-OI8,ChIJW6TSEADjLi4RNrjptfd-OI8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJW6TSEADjLi4RNrjptfd-OI8
"Suka Maju, Rimbo Ulu, Tebo Regency, Jambi 37553, Indonesia","{'location': {'lat': -1.3333767, 'lng': 102.0089106}, 'viewport': {'northeast': {'lat': -1.332369370107278, 'lng': 102.0096584798927}, 'southwest': {'lat': -1.335069029892722, 'lng': 102.0069588201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Desa Suka Maju,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117568253516603391246"">A Google User</a>'], 'photo_reference': 'AUGGfZnpcKNsSqqvXXNkol_RPfY_1N6ubqSx9RNpDMcWifu0K5rAvtHMZ5gmiQ8bAVlnGIjDJoBoSL11oMqhcUjEtO7QKD9TfBP61lQfD6FHB_6YtuDIBUJb3S_dlPMfLcJ6sJtIjzm81o5OOHHVfpc1yg-PIj32Sf3HC0TjPbs1XRr0S4Yh', 'width': 2576}]",ChIJk9Vk7PwDLC4R7CiZRrd_XT4,ChIJk9Vk7PwDLC4R7CiZRrd_XT4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.7,7.0,"{'compound_code': 'M285+JH Suka Maju, Tebo Regency, Jambi, Indonesia', 'global_code': '6PC4M285+JH'}",https://www.google.com/maps/place/?q=place_id:ChIJk9Vk7PwDLC4R7CiZRrd_XT4
"P7XQ+VR, Bungo Tanjung, Tebo Ulu, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.2503067, 'lng': 102.2895424}, 'viewport': {'northeast': {'lat': -1.248573920107278, 'lng': 102.2913049798927}, 'southwest': {'lat': -1.251273579892722, 'lng': 102.2886053201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Koto jayo,bungo tanjung",,ChIJSVsC7cezLi4RByWn1Cvfi0E,ChIJSVsC7cezLi4RByWn1Cvfi0E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJSVsC7cezLi4RByWn1Cvfi0E
"GC8V+9FV, Unnamed Road, Bedaro Rampak, Kec. Tebo Tengah, Kabupaten Tebo, Jambi 37573, Indonesia","{'location': {'lat': -1.4840219, 'lng': 102.4436643}, 'viewport': {'northeast': {'lat': -1.482664670107278, 'lng': 102.4449941298927}, 'southwest': {'lat': -1.485364329892722, 'lng': 102.4422944701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ancol Tebo,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103257191642449829996"">Indra Bastian</a>'], 'photo_reference': 'AUGGfZnusJxPFv_V0S_j2C_fRK6rmsxEdjdlk9tpFOEinqwZfCN3zHc9iKA1lnJMkA93PByWDSXmCD9E_OR9HL0KjoktYaL6FCCi-KhUztub0pRwfBY7ZbhnD4K1gkU3WtAWpCsiTyaYFTUb-JqHMZkYZGrngjIAY0ns0v-QaI345LjitkGP', 'width': 4160}]",ChIJAzC4BwzBLi4ROmGjJQ8u2Kw,ChIJAzC4BwzBLi4ROmGjJQ8u2Kw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.2,23.0,,https://www.google.com/maps/place/?q=place_id:ChIJAzC4BwzBLi4ROmGjJQ8u2Kw
