business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"8P48+V5J, Jl. Jambi, Sungai Gelam, Kec. Sungai Gelam, Kabupaten Muaro Jambi, Jambi 36364, Indonesia","{'location': {'lat': -1.6927879, 'lng': 103.7153769}, 'viewport': {'northeast': {'lat': -1.691438220107278, 'lng': 103.7167266298927}, 'southwest': {'lat': -1.694137879892722, 'lng': 103.7140269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,simpang sekap,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112457484654874015858"">A Google User</a>'], 'photo_reference': 'AUGGfZnC99B9-cV7SS62zh39AVNQ_OxJwN-RN4ZuE8_syYONB9V0vLRiVut0OxOVMxEA6yIaInZ4K9vtMb81WdF6EUUOL-CkF4RGornJgdhOXj0Xq-chFPl9CDGoUoUwIJejMoJExmJ2K0saH4fk20wlqu-PZjSJ6q0RTwLb4fR14Pdpcec', 'width': 1080}]",ChIJ_y_0YJOFJS4RuASVrsNaoMk,4.2,ChIJ_y_0YJOFJS4RuASVrsNaoMk,"['tourist_attraction', 'point_of_interest', 'establishment']",11,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_y_0YJOFJS4RuASVrsNaoMk
CLOSED_TEMPORARILY,"8PMW+8X9, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi, Indonesia","{'location': {'lat': -1.666714, 'lng': 103.7474794}, 'viewport': {'northeast': {'lat': -1.665354820107278, 'lng': 103.7488311298927}, 'southwest': {'lat': -1.668054479892722, 'lng': 103.7461314701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pos masuk area,,ChIJfY6jH2ibJS4RCxOShEqZWjQ,0.0,ChIJfY6jH2ibJS4RCxOShEqZWjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJfY6jH2ibJS4RCxOShEqZWjQ
OPERATIONAL,"Dusun Suko Rame No.RT. 16, Muhajirin, Kec. Jambi Luar Kota, Kabupaten Muaro Jambi, Jambi 36657, Indonesia","{'location': {'lat': -1.6897063, 'lng': 103.4538934}, 'viewport': {'northeast': {'lat': -1.6857076, 'lng': 103.4607871}, 'southwest': {'lat': -1.7017024, 'lng': 103.4515955}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Napal,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106766928131055521025"">Dede Darmawansyah</a>'], 'photo_reference': 'AUGGfZlzbaMAyCuVZ4yQveVcCp6lSmdK0EhscevAdFpSJc2y8V23m6bssUV6xEhshY5AGQeyzmMbRRgyibDUPsj18Yrp7POFRaQn3lf45WEWwo3QNCHwEz7hXd2-kl0q9BpXkpNhl2aIrKCRi4kH7gkl34N1KyME2_frQCgdWUbt0bG5lolO', 'width': 4032}]",ChIJB8CGU7x9Ly4RozxKSsNqRsY,4.2,ChIJB8CGU7x9Ly4RozxKSsNqRsY,"['tourist_attraction', 'point_of_interest', 'establishment']",136,,{'open_now': True},"{'compound_code': '8F63+4H Muhajirin, Muaro Jambi Regency, Jambi, Indonesia', 'global_code': '6PC58F63+4H'}",https://www.google.com/maps/place/?q=place_id:ChIJB8CGU7x9Ly4RozxKSsNqRsY
OPERATIONAL,"8PCG+MGW, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi 36373, Indonesia","{'location': {'lat': -1.6782663, 'lng': 103.7263162}, 'viewport': {'northeast': {'lat': -1.676918470107278, 'lng': 103.7276520298927}, 'southwest': {'lat': -1.679618129892722, 'lng': 103.7249523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,simpang atong,,ChIJ7xuAOg6FJS4RO9qZbUX7t6w,5.0,ChIJ7xuAOg6FJS4RO9qZbUX7t6w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7xuAOg6FJS4RO9qZbUX7t6w
OPERATIONAL,"9Q5G+GF, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi 36373, Indonesia","{'location': {'lat': -1.6411657, 'lng': 103.7761671}, 'viewport': {'northeast': {'lat': -1.639850920107278, 'lng': 103.7816076}, 'southwest': {'lat': -1.642550579892722, 'lng': 103.7743536}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Toman,"[{'height': 722, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110332225001107247333"">A Google User</a>'], 'photo_reference': 'AUGGfZmxoQNlOVTb3M-qKD75OtPlA9VBtqodT4GcyVM-C-ViAKK8C7FvPwCNX6J44uUIlyCWYScTDoo1m-q6xznpO3eht_wU00tgtxKTpK0pHfL1w8X7fVFOkHwdwKULD066wHvdngQTE6XYB7RW2boMczUbpLq-YTZVWdnI2t-8vS4hfvOj', 'width': 720}]",ChIJv6SIDsubJS4RHd6Ql9NTmBM,4.5,ChIJv6SIDsubJS4RHd6Ql9NTmBM,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJv6SIDsubJS4RHd6Ql9NTmBM
OPERATIONAL,"9Q22+58G, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi, Indonesia","{'location': {'lat': -1.6495539, 'lng': 103.7508349}, 'viewport': {'northeast': {'lat': -1.64759395, 'lng': 103.7520745798927}, 'southwest': {'lat': -1.65543375, 'lng': 103.7493749201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,jembatan awas Buaya,,ChIJWSeklFubJS4RkhpmbLYPaAU,0.0,ChIJWSeklFubJS4RkhpmbLYPaAU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWSeklFubJS4RkhpmbLYPaAU
OPERATIONAL,"8MPP+V7R, Tangkit, Sungai Gelam, Muaro Jambi Regency, Jambi, Indonesia","{'location': {'lat': -1.6627504, 'lng': 103.6856524}, 'viewport': {'northeast': {'lat': -1.661466520107278, 'lng': 103.6870459298927}, 'southwest': {'lat': -1.664166179892722, 'lng': 103.6843462701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deasayur,,ChIJpTbgAACFJS4R1Anlvd2jOg8,0.0,ChIJpTbgAACFJS4R1Anlvd2jOg8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpTbgAACFJS4R1Anlvd2jOg8
OPERATIONAL,"8PPW+G8C, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi, Indonesia","{'location': {'lat': -1.6636999, 'lng': 103.7457775}, 'viewport': {'northeast': {'lat': -1.662362120107278, 'lng': 103.7471130298927}, 'southwest': {'lat': -1.665061779892722, 'lng': 103.7444133701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,simp tembusan sei terap,,ChIJAZEFiUSbJS4RC4ubarNSyoE,0.0,ChIJAZEFiUSbJS4RC4ubarNSyoE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJAZEFiUSbJS4RC4ubarNSyoE
OPERATIONAL,"7QP6+P3J, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi 36373, Indonesia","{'location': {'lat': -1.7131716, 'lng': 103.7601516}, 'viewport': {'northeast': {'lat': -1.711815770107278, 'lng': 103.7614911298927}, 'southwest': {'lat': -1.714515429892722, 'lng': 103.7587914701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,simpang parit,,ChIJtxvKvaWdJS4RCtDX2bVYk94,4.0,ChIJtxvKvaWdJS4RCtDX2bVYk94,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJtxvKvaWdJS4RCtDX2bVYk94
OPERATIONAL,"9PG5+63G, Tangkit Baru, Sungai Gelam, Muaro Jambi Regency, Jambi 36373, Indonesia","{'location': {'lat': -1.6244495, 'lng': 103.7077}, 'viewport': {'northeast': {'lat': -1.623076170107278, 'lng': 103.7090746298927}, 'southwest': {'lat': -1.625775829892722, 'lng': 103.7063749701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Nenas,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109837202792985197535"">Deny Eko Purwanto</a>'], 'photo_reference': 'AUGGfZmHFaKkEeEmXV4lbVFjRJFNvnz3-GsQn8wFIte51fuIuHcEr71VMzJdRLGY412KoMqR7QnwIfqzoxRG1hbgHdBr5X3PeFD9OmsClJzHcBCme0EBHPNQqB3NZnx8UkuSNy9SZ1nrQrn1GMRr1hP8CuSWLyIqwkDzb-3XdRoBM37RSjN_', 'width': 2048}]",ChIJq6qqqu6PJS4RMIC-oW9U-z4,4.5,ChIJq6qqqu6PJS4RMIC-oW9U-z4,"['tourist_attraction', 'point_of_interest', 'establishment']",247,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqu6PJS4RMIC-oW9U-z4
