formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Tebing Tinggi, Tebo Tengah, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.4603444, 'lng': 102.442357}, 'viewport': {'northeast': {'lat': -1.453741, 'lng': 102.452636}, 'southwest': {'lat': -1.4662949, 'lng': 102.431678}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Tinggi,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115659587016265116087"">Real madridista c.f</a>'], 'photo_reference': 'AUGGfZnWjMkN6PEWJMN_GfIA_lRRYg4ziqhRzUe4dEq9I0Wan_ujeNFbQSHEkxIJmp-_NFnpBQ_K-81Gf0buq_LxwOkL5U9xJj_AoihfXOE7qyxA6g-P62oCZmOym-lDXXFRtmoLlbxX6eshu-JQ06CDDCV3U1HFkJerP8t3wM93wy_uwnUF', 'width': 1920}]",ChIJr4x56XbALi4RJeYIQvDgiB8,ChIJr4x56XbALi4RJeYIQvDgiB8,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr4x56XbALi4RJeYIQvDgiB8
"GC8V+9FV, Unnamed Road, Bedaro Rampak, Kec. Tebo Tengah, Kabupaten Tebo, Jambi 37573, Indonesia","{'location': {'lat': -1.4840219, 'lng': 102.4436643}, 'viewport': {'northeast': {'lat': -1.482664670107278, 'lng': 102.4449941298927}, 'southwest': {'lat': -1.485364329892722, 'lng': 102.4422944701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ancol Tebo,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103257191642449829996"">Indra Bastian</a>'], 'photo_reference': 'AUGGfZn0Y-juNepjrMhia0kLCJaSvAiFqb8KC1VEJQX8M4V91eX9oCJKFiODCvse_38CeSj4Gmr9LAnzxjaJbNpS9z338eGjFRJL-rPCmSdi0u6GrKKkqvYt86RQrSfVkS7x2qcA8h9LQax0P6mJ4v5zq4u2lynA69_bEtgBU47sFrTCbG_k', 'width': 1920}]",ChIJAzC4BwzBLi4ROmGjJQ8u2Kw,ChIJAzC4BwzBLi4ROmGjJQ8u2Kw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.2,23.0,,,https://www.google.com/maps/place/?q=place_id:ChIJAzC4BwzBLi4ROmGjJQ8u2Kw
"Teluk Pandak, Tebo Tengah, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.4898461, 'lng': 102.4918993}, 'viewport': {'northeast': {'lat': -1.489006370107278, 'lng': 102.4931490298927}, 'southwest': {'lat': -1.491706029892722, 'lng': 102.4904493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata persawahan desa teluk pandak,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114234087339443276748"">A Google User</a>'], 'photo_reference': 'AUGGfZmTX_vBPKyx-ygQ_4RbHZzw5lbO4-_mx9dyLDfTI6Ex9O2kTGS8TlWwaFSro1s83W9GeE9l-lxidDu6YptR0Mn7jdysn1zM9t4Zs8vEUYOiRau9lEkuzu-hxSF12kESYhFPfvVr_PwOyGR24kEBqCUo6Jt2Syh1gVVNflVNQMHTAXfM', 'width': 4160}]",ChIJje4VKQDrLi4RR6_zWPLjKi4,ChIJje4VKQDrLi4RR6_zWPLjKi4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},0.0,0.0,"{'compound_code': 'GF6R+3Q Teluk Pandak, Tebo Regency, Jambi, Indonesia', 'global_code': '6PC4GF6R+3Q'}",,https://www.google.com/maps/place/?q=place_id:ChIJje4VKQDrLi4RR6_zWPLjKi4
"GC4P+MWR, Kelurahan Muara Tebo, Tebo Tengah, Tebo Regency, Jambi 37573, Indonesia","{'location': {'lat': -1.4932923, 'lng': 102.4361483}, 'viewport': {'northeast': {'lat': -1.492171470107278, 'lng': 102.4376265298927}, 'southwest': {'lat': -1.494871129892722, 'lng': 102.4349268701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Belakang Rumah,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105367353818048022068"">A Google User</a>'], 'photo_reference': 'AUGGfZldTHt4Myjb8lfFcgd_sKec11fXl8qikeb88cSNr6ig5kYguRbr_MCRKSlR5OhjBwmomp_iA-XkVXcFCPNxpmWdWoSbue-4UkhYni8ZRJDauzDMA5tPvSje2W0s-n1i0cIAK4bnF2dppqgDChU08zSdtHUgbVO81ngNY0bgmBkIKYKz', 'width': 3456}]",ChIJUf2bn-yVLi4RpLA6sCW-7pQ,ChIJUf2bn-yVLi4RpLA6sCW-7pQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.7,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJUf2bn-yVLi4RpLA6sCW-7pQ
"GCGX+QGH, Bedaro Rampak, Tebo Tengah, Tebo Regency, Jambi 37573, Indonesia","{'location': {'lat': -1.4730742, 'lng': 102.4488657}, 'viewport': {'northeast': {'lat': -1.471722170107278, 'lng': 102.4505876798927}, 'southwest': {'lat': -1.474421829892722, 'lng': 102.4478880201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang & Pemandian BORAKAH JAYA,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107698038152446241736"">rieed1</a>'], 'photo_reference': 'AUGGfZm8Eall4imOKN6zo68Ie3jnGLWBtXWHVb-WKdG6zVX5WRWJ4jv3NZGs3khF4CGPHae4ChoOCq1vIwbB1r8U7xsdC7udzqMnlfQqkiVf8Y95_9dfmC0SzEvIyJ5-IgYGoxKqyne5awKJ5bZFQW3tIrXTWso2TYFJ_ZsPeRfI9XaUNal_', 'width': 1920}]",ChIJNwjMu5S_Li4Rzo0APMuM5Zs,ChIJNwjMu5S_Li4Rzo0APMuM5Zs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.0,11.0,,,https://www.google.com/maps/place/?q=place_id:ChIJNwjMu5S_Li4Rzo0APMuM5Zs
"GC4X+W2Q, Jl. Sultan Thaha Syaifuddin, Kelurahan Muara Tebo, Kec. Tebo Tengah, Kabupaten Tebo, Jambi 37573, Indonesia","{'location': {'lat': -1.4926705, 'lng': 102.447605}, 'viewport': {'northeast': {'lat': -1.491246270107278, 'lng': 102.4487894298927}, 'southwest': {'lat': -1.493945929892722, 'lng': 102.4460897701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Perkumpulan Pelita Kita,,ChIJQ-d1D4brLi4Rb_DHvf5Wmh0,ChIJQ-d1D4brLi4Rb_DHvf5Wmh0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJQ-d1D4brLi4Rb_DHvf5Wmh0
"FC8G+XJH, Mangun Jayo, Tebo Tengah, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.5325573, 'lng': 102.4265952}, 'viewport': {'northeast': {'lat': -1.531239770107278, 'lng': 102.4279592798927}, 'southwest': {'lat': -1.533939429892722, 'lng': 102.4252596201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Tanduk,,ChIJ9wWH6BeVLi4RQzIVRDzafWQ,ChIJ9wWH6BeVLi4RQzIVRDzafWQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9wWH6BeVLi4RQzIVRDzafWQ
"GC9R+GRH, Bedaro Rampak, Tebo Tengah, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.4811919, 'lng': 102.4421232}, 'viewport': {'northeast': {'lat': -1.479842470107278, 'lng': 102.4434476298927}, 'southwest': {'lat': -1.482542129892722, 'lng': 102.4407479701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam renang barokah jaya tebo,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114746862913791502565"">A Google User</a>'], 'photo_reference': 'AUGGfZlyukNxdLbmPKhtgIhbi8bj1B3EnIZfhC2zlEmBzGlnzeLqXKyQm-UTjrpIOuk8gYu9qyXHA6VtTUmiM_8lp6KCIc1VfTWqsfAeJjqcO3EFdytSx2r7ak7mBWX18cRZy3MKys1zp36u1IAjkrsYHAQbI2V1CyD33oPTYcdy886rrU6Q', 'width': 720}]",ChIJ9QvPRRTBLi4Ro7HSR2cGTRs,ChIJ9QvPRRTBLi4Ro7HSR2cGTRs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9QvPRRTBLi4Ro7HSR2cGTRs
"H8JH+H42, Jl. Kopra, Sarimulya, Kec. Rimbo Ilir, Kabupaten Tebo, Jambi 37553, Indonesia","{'location': {'lat': -1.4186204, 'lng': 102.3277628}, 'viewport': {'northeast': {'lat': -1.417249170107278, 'lng': 102.3291354798927}, 'southwest': {'lat': -1.419948829892722, 'lng': 102.3264358201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebun 1,,ChIJndCxcJ29Li4RuHfNSbYOyyo,ChIJndCxcJ29Li4RuHfNSbYOyyo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJndCxcJ29Li4RuHfNSbYOyyo
"F9HH+GR, Aburan Batang Tebo, Tebo Tengah, Tebo Regency, Jambi, Indonesia","{'location': {'lat': -1.5212114, 'lng': 102.379548}, 'viewport': {'northeast': {'lat': -1.519859670107278, 'lng': 102.3808920798927}, 'southwest': {'lat': -1.522559329892722, 'lng': 102.3781924201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pandang sunset aburan,"[{'height': 8160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113047946526285819623"">A Google User</a>'], 'photo_reference': 'AUGGfZko8VWxrCGAB_SOZsELfQNNR_nrjrhgXZyhSK4lZMNvEHheO5BUf6t325PBH-_mjigMqxuRSrp6WLEGCRiLnPkUUEnjuTXXLHPtldzKQOB4d8b_P67KdXiVaPqzjkPX8nP1iWD2dBN28K29fzEUUHiwFsyZ1iFwO1RfzXkLor_YNkXf', 'width': 6144}]",ChIJnVd3-PGVLi4RRHx6X4itvew,ChIJnVd3-PGVLi4RRHx6X4itvew,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.3,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJnVd3-PGVLi4RRHx6X4itvew
