business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"CC29+6F7, Kahingai, Belantikan Raya, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.599454, 'lng': 111.4186803}, 'viewport': {'northeast': {'lat': -1.598104170107278, 'lng': 111.4200301298927}, 'southwest': {'lat': -1.600803829892722, 'lng': 111.4173304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Chiwan,ChIJ0ZSwGouNBi4RN0q20Dci_qo,0.0,ChIJ0ZSwGouNBi4RN0q20Dci_qo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0ZSwGouNBi4RN0q20Dci_qo
OPERATIONAL,"CC67+F79, Kahingai, Belantikan Raya, Lamandau Regency, Central Kalimantan 74162, Indonesia","{'location': {'lat': -1.5897441, 'lng': 111.4132806}, 'viewport': {'northeast': {'lat': -1.588394270107277, 'lng': 111.4146304298927}, 'southwest': {'lat': -1.591093929892722, 'lng': 111.4119307701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang dores,ChIJ5-C7fQCNBi4RkFjS2LRuaGk,0.0,ChIJ5-C7fQCNBi4RkFjS2LRuaGk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5-C7fQCNBi4RkFjS2LRuaGk
OPERATIONAL,"WGXJ+CQ, Beruta, Bulik, Lamandau Regency, Central Kalimantan 74162, Indonesia","{'location': {'lat': -2.0514682, 'lng': 111.5319492}, 'viewport': {'northeast': {'lat': -2.050323120107278, 'lng': 111.53446425}, 'southwest': {'lat': -2.053022779892722, 'lng': 111.53111085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Batu Tatal atas,ChIJn4ndQB8_Bi4R33nDkKBo7s8,0.0,ChIJn4ndQB8_Bi4R33nDkKBo7s8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJn4ndQB8_Bi4R33nDkKBo7s8
OPERATIONAL,"RC7V+F75, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan 74161, Indonesia","{'location': {'lat': -2.1863607, 'lng': 111.4432318}, 'viewport': {'northeast': {'lat': -2.185053220107279, 'lng': 111.4445719798927}, 'southwest': {'lat': -2.187752879892723, 'lng': 111.4418723201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bundaran Burung,ChIJBYwQho8ZBi4R4YADfzOLgr4,4.1,ChIJBYwQho8ZBi4R4YADfzOLgr4,"['tourist_attraction', 'point_of_interest', 'establishment']",24.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113114035030703115394"">iyank 999</a>'], 'photo_reference': 'AUGGfZmTzE5yZ-h084mlV7q7Il885CRv2apw29YEiOOL7b2FmlcAlcNbRADEGamyJVVT0asFRb5VR4uNVs7ojoBVb1VZ7pipVNrWPrWgyN9ckBSDnfeliAx4B4hU4GRIqC1PJOAgnGXl7NikDnSICOBR6ZsBlFxY3qJBV54yMx6xCGVoh5OT', 'width': 3024}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJBYwQho8ZBi4R4YADfzOLgr4
OPERATIONAL,"9V2R+WC3, Sekombulan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.6477442, 'lng': 110.8910556}, 'viewport': {'northeast': {'lat': -1.646394370107278, 'lng': 110.8924054298927}, 'southwest': {'lat': -1.649094029892722, 'lng': 110.8897057701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Batungkat,ChIJmSd7tdIzBC4R_9IN0t1BJSc,5.0,ChIJmSd7tdIzBC4R_9IN0t1BJSc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108715409584645454028"">arief wicaksono</a>'], 'photo_reference': 'AUGGfZlwNhhaSuNntXOfQMDZAx0UIdKUKAx6KLe44QnMHtI_MGpRb_CB62aqu1mV3Kfh-8UKSkg-KVBAA5N_JaUnqoxY8A3xaS5qKNiQ85OWSkMz1dYHWhWcQkHJnXxyIP4i-HtFDWJk8e23iqdgVjLZjpI7qcW8X3PkrQ-DJviOykpSn4nT', 'width': 4624}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJmSd7tdIzBC4R_9IN0t1BJSc
OPERATIONAL,"8529+FR, Benakitan, Batang Kawa, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.6988074, 'lng': 111.1695519}, 'viewport': {'northeast': {'lat': -1.698091470107278, 'lng': 111.1708887298927}, 'southwest': {'lat': -1.700791129892722, 'lng': 111.1681890701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Keladu,ChIJ7_7GxdKBBi4RroYbK_50SuY,5.0,ChIJ7_7GxdKBBi4RroYbK_50SuY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106350567872607403040"">Hada Adi Praja Hada Adi Praja</a>'], 'photo_reference': 'AUGGfZk2EXG2DD-D9SVgQISAwwxGYehekixfmq5l1xiCKMi39qCKmFkJOHlyf0MRLHIeB5yWnCvSKkFmyRPz-dGFrq6-i7z_vqMC7m3zLnkQnM1qppMHbdcj1AyXhowTPyA3oep7wIezGyHof0UslvPFb_tBSRgA4jusnXPNThoumfHOFFTm', 'width': 5333}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ7_7GxdKBBi4RroYbK_50SuY
OPERATIONAL,"RF82+HXX, Jl. Batu Batanggui, Nanga Bulik, Kec. Bulik, Kabupaten Lamandau, Kalimantan Tengah 74161, Indonesia","{'location': {'lat': -2.183519, 'lng': 111.452472}, 'viewport': {'northeast': {'lat': -2.182087170107278, 'lng': 111.4539501298927}, 'southwest': {'lat': -2.184786829892722, 'lng': 111.4512504701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Batanggui,ChIJz6kMKAAZBi4ReWln8_m37aE,5.0,ChIJz6kMKAAZBi4ReWln8_m37aE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJz6kMKAAZBi4ReWln8_m37aE
OPERATIONAL,"44V5+9V4, Kawa, Lamandau, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.8566005, 'lng': 111.1097179}, 'viewport': {'northeast': {'lat': -1.854979570107277, 'lng': 111.1104688298927}, 'southwest': {'lat': -1.857679229892722, 'lng': 111.1077691701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam panjang-pandat,ChIJ9wMFTgB3Bi4R_4fLDipP7eg,0.0,ChIJ9wMFTgB3Bi4R_4fLDipP7eg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ9wMFTgB3Bi4R_4fLDipP7eg
OPERATIONAL,"G495+MH, Beginci Darat, Kina, Lamandau Regency, Central Kalimantan 74665, Indonesia","{'location': {'lat': -1.4808125, 'lng': 111.1089375}, 'viewport': {'northeast': {'lat': -1.479462670107278, 'lng': 111.1102873298927}, 'southwest': {'lat': -1.482162329892722, 'lng': 111.1075876701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Silikin Balaban Kina,ChIJATPWdTOfBi4RU7q24-ejLyQ,0.0,ChIJATPWdTOfBi4RU7q24-ejLyQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112287759390655944556"">HENN CLAUS</a>'], 'photo_reference': 'AUGGfZk3P6L8Bhk6-CE8-0XZMu6lM0uosNkW5DW0wSPqJv1VscoKcD-csrTJq-lHm3bddeEWsqoqX6dLPzQOB7guYQoeDUmVSW4kW0rhxNXO8ctualfhD1I8Phi9BnXoO6ua6FUL84nM4bxbYoRU7oxQAxgsejFWftdLU6cv8qxm2oU7e8TC', 'width': 4000}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJATPWdTOfBi4RU7q24-ejLyQ
OPERATIONAL,"38JC+6J, Sekoban, Lamandau, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.9193985, 'lng': 111.3215302}, 'viewport': {'northeast': {'lat': -1.918048670107278, 'lng': 111.3228800298927}, 'southwest': {'lat': -1.920748329892723, 'lng': 111.3201803701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Mas Patih,ChIJv8FVTe9vBi4R7YBYIet5fc0,0.0,ChIJv8FVTe9vBi4R7YBYIet5fc0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv8FVTe9vBi4R7YBYIet5fc0
OPERATIONAL,"W7JG+HRQ, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan 74173, Indonesia","{'location': {'lat': -2.0685388, 'lng': 111.2771071}, 'viewport': {'northeast': {'lat': -2.067742170107278, 'lng': 111.2785781298927}, 'southwest': {'lat': -2.070441829892723, 'lng': 111.2758784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun p,ChIJSyDiSwANBi4RsWXPlMrxkBo,0.0,ChIJSyDiSwANBi4RsWXPlMrxkBo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSyDiSwANBi4RsWXPlMrxkBo
OPERATIONAL,"8WCV+9VW, Kubung, Delang, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.6790005, 'lng': 110.9447027}, 'viewport': {'northeast': {'lat': -1.677650670107278, 'lng': 110.9460525298927}, 'southwest': {'lat': -1.680350329892722, 'lng': 110.9433528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Kenduruan,ChIJp-MnIwAtBC4R5J3PzGSd4-Y,0.0,ChIJp-MnIwAtBC4R5J3PzGSd4-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJp-MnIwAtBC4R5J3PzGSd4-Y
OPERATIONAL,"CX7X+4CV, Kudangan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.5867744, 'lng': 110.998604}, 'viewport': {'northeast': {'lat': -1.585523920107278, 'lng': 110.9999388298927}, 'southwest': {'lat': -1.588223579892722, 'lng': 110.9972391701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WIsata Alam Riam Setongah,ChIJ51-i3-QvBC4Rg4PHIchb9mA,5.0,ChIJ51-i3-QvBC4Rg4PHIchb9mA,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100895445444990868645"">Baby Hui</a>'], 'photo_reference': 'AUGGfZmJeJ4OjVxpa0cYkBIcISKHF1An0OPjyhHBExgnFmU6L1aXYO3Mjv-GY-a0WpI0oW5eaTjCbXGsfHhEmgr3rng1MvzpUmmjmZgvUMYpnh6_px42HLbY1wFRfFzEBdaAt0AuOYMpWBDczQ_1Tjxy97H4z8Tn3ionGpAnoI6-BgkB4R5W', 'width': 4160}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ51-i3-QvBC4Rg4PHIchb9mA
OPERATIONAL,"G486+22 Kina Village, Beginci Darat, Hulu Sungai, Lamandau Regency, West Kalimantan 74665, Indonesia","{'location': {'lat': -1.4849375, 'lng': 111.1100625}, 'viewport': {'northeast': {'lat': -1.483587670107278, 'lng': 111.1114123298927}, 'southwest': {'lat': -1.486287329892722, 'lng': 111.1087126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Silikin Tiga Kina,ChIJyadE23qfBi4RUSmK1YUC7lo,5.0,ChIJyadE23qfBi4RUSmK1YUC7lo,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112287759390655944556"">HENN CLAUS</a>'], 'photo_reference': 'AUGGfZlpXqbx22HEr_-tQTkie5hkwNYOH6995GhPCr6WK56mGeb4GUkk8xChjPsAofPBzI_hChsJDyz_UU3TNeStb6UzxIiW7MbVzq6KslbEFG94Uvcn00wVYzJxG3c7SOJ4dByAcqHyBuobUNATUr-6nu_4GJc8wksNR5P92LHKNU2oGo_S', 'width': 4000}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJyadE23qfBi4RUSmK1YUC7lo
OPERATIONAL,"R9GG+V3, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.172804, 'lng': 111.375145}, 'viewport': {'northeast': {'lat': -2.171454170107278, 'lng': 111.3764948298927}, 'southwest': {'lat': -2.174153829892723, 'lng': 111.3737951701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BSM Water Park,ChIJrW4paaUbBi4RLPjT1GmqNLM,4.4,ChIJrW4paaUbBi4RLPjT1GmqNLM,"['tourist_attraction', 'point_of_interest', 'establishment']",73.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108717142587907177738"">A Google User</a>'], 'photo_reference': 'AUGGfZkERgumnxAL8xUoBGX28dg-OT5VDuNuXASenThqQ0cQCQr7Urwk0tXo5mXn_vjuAajjzJpsWPnw2KCZpybQJXQwC8jcMx0vEgEJbKv_XS9YU3GqKMoqbN9bElWy8Fo4VDI2tNkn411uIFdtmKfuXxezTP6AtRN5zqIaNp3i-9L2698w', 'width': 3024}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJrW4paaUbBi4RLPjT1GmqNLM
OPERATIONAL,"WCCQ+9R6, Sungai Mentawa, Bulik, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0790975, 'lng': 111.4395128}, 'viewport': {'northeast': {'lat': -2.078392, 'lng': 111.4410061298927}, 'southwest': {'lat': -2.081214, 'lng': 111.4383064701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Plimping Banit / Tapang Banit,ChIJqVC_uTwXBi4RM7KhVeSNWF0,0.0,ChIJqVC_uTwXBi4RM7KhVeSNWF0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108499352253430682306"">Danie Ganteng</a>'], 'photo_reference': 'AUGGfZlQ0iw4NztQhe98rcLpRP8kacSbk06CepLKvEH13g723JXYsje8zznFKMVbFU8B_BznNTGDyUcMq1Wu6Nn73L6dJc7kQSk2CK4hX9YqFYBC07Zu7Kx9JWaUM4UwWffGSlHlS61MAGdOXEYcDpZ-ea7ErlqVXvb0G2K7ihpttn6skkQs', 'width': 3120}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJqVC_uTwXBi4RM7KhVeSNWF0
OPERATIONAL,"CW8J+G8, Kudangan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.5836934, 'lng': 110.9307746}, 'viewport': {'northeast': {'lat': -1.582601770107278, 'lng': 110.9320163}, 'southwest': {'lat': -1.585301429892722, 'lng': 110.9270495}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Silingan Muhur,ChIJbXTWgeIvBC4RxZgAwUhNwgo,5.0,ChIJbXTWgeIvBC4RxZgAwUhNwgo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105157155449700672466"">Fakhrianur Nur</a>'], 'photo_reference': 'AUGGfZnLTjsxty0ubxYDAbQh0G0MbT3oDbI6gijAYHkz7hNkoCtb4pWfG7eiHVBvSqrtSOPKW93CTKx4eeBmqH72h8sx5a_hcBhUTWgb4oroKHbVigOzSdUubM-TGL4dPwjlfhXjSW44uMKOnXUBmCVZI_mloUM3ElpKyOh74mPX9Thh0TU', 'width': 2268}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJbXTWgeIvBC4RxZgAwUhNwgo
