business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"GVVR+MW, Lilmus, North Amfoang, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4557709, 'lng': 123.892369}, 'viewport': {'northeast': {'lat': -9.454599470107278, 'lng': 123.8940738298927}, 'southwest': {'lat': -9.457299129892721, 'lng': 123.8913741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu perahu,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103604937853839418931"">A Google User</a>'], 'photo_reference': 'AUGGfZmVV3seoFN2U-CBTEVZFJ346EUjBPgC4cIjMHboX0Jk7cwK0DIwtKvcjhwEJWpKSr7T5SUOXjbJ6inOsyhLikZZbvW5bXOJAwlc7Cy85x-AiM4TVLcsBtsLAp4VBibmmfFgZd5DVvAgsQQrXPQUmGgPqhwW6RLNtoGwM4fNzZRFNB42', 'width': 1970}]",ChIJHVpEiaCpVSwRv2V4O3SI2ac,0.0,ChIJHVpEiaCpVSwRv2V4O3SI2ac,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJHVpEiaCpVSwRv2V4O3SI2ac
OPERATIONAL,"JXHC+W57, Kifu, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3702118, 'lng': 123.9704125}, 'viewport': {'northeast': {'lat': -9.368895470107278, 'lng': 123.9718680798927}, 'southwest': {'lat': -9.371595129892722, 'lng': 123.9691684201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FATU IKE,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105181370889694265687"">A Google User</a>'], 'photo_reference': 'AUGGfZmJwK0xB0TdwjgHB6jEkFtkvSTxJ3Clw5HYy_R99MDN-AkdX-myPZ0odVtwaVf87_pgoVf-SiJky1xDChKBK7ZlzPc51uFCAizL9uH5T1V9gOB7EhP6yASuG9sUbtV_riwdNTnCFe2Su2WTiVqNLkNZWnDv1su6FsBKgPvWLHwhwe0D', 'width': 3264}]",ChIJNX2Z-QYJVSwRTKySRKpWx1s,4.7,ChIJNX2Z-QYJVSwRTKySRKpWx1s,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJNX2Z-QYJVSwRTKySRKpWx1s
OPERATIONAL,"J2QC+V8, Netemnanu Selatan, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.360267, 'lng': 124.020843}, 'viewport': {'northeast': {'lat': -9.35895592010728, 'lng': 124.0219303}, 'southwest': {'lat': -9.361655579892723, 'lng': 124.0175811}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN KELOMPOK TANI MENTARI PAGI,,,ChIJ367XCc0PVSwRjvqtPc88qwM,0.0,ChIJ367XCc0PVSwRjvqtPc88qwM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ367XCc0PVSwRjvqtPc88qwM
CLOSED_TEMPORARILY,"J2WJ+75V, Oepoli, Netemnanu Utara, Kec. Amfoang Tim., Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.3539908, 'lng': 124.0306717}, 'viewport': {'northeast': {'lat': -9.352659370107279, 'lng': 124.0320181298927}, 'southwest': {'lat': -9.355359029892723, 'lng': 124.0293184701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TUGU AMFOANG TIMUR,,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZlQ8mni8VCavDe0vshwaRgOh7VkmOrqON0q--bnGZ8Ol_t8QNM8lRkvz81KIvbh5QDy0fruWli4myuP943pCY6v8fNr3IqzZPia2w-k4NYHnH4IqpD_xVMexbOp8fh5Cokg9M6xmRcNOufTzpNhnsqv9sBvjbahUhl_TmYn3-sC8rio', 'width': 3648}]",ChIJVReUhC4PVSwRrmeSg7BVTcs,0.0,ChIJVReUhC4PVSwRrmeSg7BVTcs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJVReUhC4PVSwRrmeSg7BVTcs
OPERATIONAL,"H3JR+JW, Netemnanu, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4183895, 'lng': 124.0923448}, 'viewport': {'northeast': {'lat': -9.416657470107278, 'lng': 124.0932057798927}, 'southwest': {'lat': -9.419357129892722, 'lng': 124.0905061201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Semburan lumpur Oepoli,,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZl4z1tcNrFXmMdR9JICOro2XorbtE22apr4ur3EH_d08cHIE7uUju4YgFy6zLVge8uthykzT7GgFt-E_ig41XlMT_1BbjORXN5EE-M8oGN6jDd79gSqRu9W0F1QOcXKjfaauqeEVa2OQKZZN4J6AH070nlXS3C9yIQwL9wekeA7iFTe', 'width': 3648}]",ChIJf-nBDJgLVSwR9RagecVHRl0,5.0,ChIJf-nBDJgLVSwR9RagecVHRl0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJf-nBDJgLVSwR9RagecVHRl0
CLOSED_TEMPORARILY,"G3QH+XC, Netemnanu Selatan, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4601129, 'lng': 124.0785743}, 'viewport': {'northeast': {'lat': -9.45876307010728, 'lng': 124.0799241298927}, 'southwest': {'lat': -9.461462729892723, 'lng': 124.0772244701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Asenan (Kampung Lama),,,ChIJ4UOlbWGhVSwRJtAqnUJf-lY,0.0,ChIJ4UOlbWGhVSwRJtAqnUJf-lY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ4UOlbWGhVSwRJtAqnUJf-lY
CLOSED_TEMPORARILY,"JXHC+P9V, Kifu, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3706093, 'lng': 123.9709184}, 'viewport': {'northeast': {'lat': -9.369247320107277, 'lng': 123.9721050798927}, 'southwest': {'lat': -9.371946979892721, 'lng': 123.9694054201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lopo Fatu Ikel,,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115866221381314880987"">A Google User</a>'], 'photo_reference': 'AUGGfZnUKWyFRIVhYJX7Ji6PZyLBb4TplChWQExykk0MokUZqo6jIIgrr5UuPYkOx7EOOjccvhKanfQ1v9p61tkg1-w25yaMiLNMWySMTSc8WZcIxaN4CQvzN60lC_jj77PMc46owDjiKe1O2-p1Yv3eKIloLvigMvqvOHvAUak1s78OZrBC', 'width': 4032}]",ChIJjTwgKL4HVSwRnPPzG9uIxJU,0.0,ChIJjTwgKL4HVSwRnPPzG9uIxJU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJjTwgKL4HVSwRnPPzG9uIxJU
CLOSED_TEMPORARILY,"G5W7+P7J, Netemnanu, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4531605, 'lng': 124.163142}, 'viewport': {'northeast': {'lat': -9.451605120107278, 'lng': 124.1646302798927}, 'southwest': {'lat': -9.454304779892722, 'lng': 124.1619306201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Noelelo,,,ChIJ5fAkcZ-fVSwRDU_bmOZAykA,3.0,ChIJ5fAkcZ-fVSwRDU_bmOZAykA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,https://www.google.com/maps/place/?q=place_id:ChIJ5fAkcZ-fVSwRDU_bmOZAykA
CLOSED_TEMPORARILY,"H365+GF, Netemnanu, Kec. Amfoang Tim., Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.4386875, 'lng': 124.0586875}, 'viewport': {'northeast': {'lat': -9.437337670107278, 'lng': 124.0600373298927}, 'southwest': {'lat': -9.440037329892721, 'lng': 124.0573376701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SEFFI,,,ChIJe4K6oQenVSwRnUkVpiR96gk,0.0,ChIJe4K6oQenVSwRnUkVpiR96gk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJe4K6oQenVSwRnUkVpiR96gk
CLOSED_TEMPORARILY,"JXF9+WM5, Unnamed Road, Nunuanah, Kec. Amfoang Tim., Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.3752347, 'lng': 123.969229}, 'viewport': {'northeast': {'lat': -9.373859070107278, 'lng': 123.9707445298927}, 'southwest': {'lat': -9.376558729892722, 'lng': 123.9680448701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fatu Kifu Nona,,,ChIJP_7BZFAHVSwRCPk0ET4xheY,0.0,ChIJP_7BZFAHVSwRCPk0ET4xheY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJP_7BZFAHVSwRCPk0ET4xheY
