formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.9906166, 'lng': 123.8857747}, 'viewport': {'northeast': {'lat': -9.254653900000001, 'lng': 124.227608}, 'southwest': {'lat': -10.370265, 'lng': 123.2697851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kupang Regency,"[{'height': 2056, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109910446024764475952"">Bintang Galaxy</a>'], 'photo_reference': 'AUGGfZlbZGccRjDwJa1o8GXcqnvLMpOdPDiaxyLXNAAx5YFXGuyGyN7Rzps-hFkeFAZc3rNXojX3L_8q1zGZozTHApqwSqgkUCY0q0r6EERkrt69XuIMvDV4AQih-b48NECPTgb_ElIdQntnm2DQbpVphu9WX2askzqW0hREmkRHvlFNWaWf', 'width': 3088}]",ChIJFxmUHKs1VCwRSbs6Kk8NrVw,ChIJFxmUHKs1VCwRSbs6Kk8NrVw,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFxmUHKs1VCwRSbs6Kk8NrVw
"Bolok, Kupang Barat, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.224566, 'lng': 123.5105867}, 'viewport': {'northeast': {'lat': -10.22308867010728, 'lng': 123.5123816798927}, 'southwest': {'lat': -10.22578832989272, 'lng': 123.5096820201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Kristal Bolok,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109444589178004623009"">Atmoko Didi</a>'], 'photo_reference': 'AUGGfZml6DXaEVGZK-K1aS_B4yfEkaqZom8DIP1-XzqKZW_lOH7IPimdd4lCC-VVF5h16psv9zZLvYhzoBw6ZtPpdzVGkEdBHmsyoVFQ05dMsgyWKoFsZnMhK8vJAlgXJB8bSZfLkwH5s3II7jBCLjR57lu1cdH-cRUqUn-m9GQI7RjxdvLk', 'width': 4032}]",ChIJg7zq0XWZViwRQ8CwEXzHRhY,ChIJg7zq0XWZViwRQ8CwEXzHRhY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QGG6+56 Bolok, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5QGG6+56'}",4.4,912.0,,https://www.google.com/maps/place/?q=place_id:ChIJg7zq0XWZViwRQ8CwEXzHRhY
"RVGP+X23, Kuanheum, Amabi Oefeto, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.172625, 'lng': 123.8850526}, 'viewport': {'northeast': {'lat': -10.17112082010728, 'lng': 123.8864149298927}, 'southwest': {'lat': -10.17382047989272, 'lng': 123.8837152701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata Alam Kali Besar,"[{'height': 2042, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101856178848706036738"">Sischa Solokana</a>'], 'photo_reference': 'AUGGfZkk6VDKf6BC4jQ6M2E8x62DZkFpnIuWSPpF3xOBcTcQc9UIXSfIzJuVvNr1wK0Wh54j-wa3OvXC38hPK8cIsZkuxa8xEHGZkdIF-zuSB23RnuIypoQ1ySD8ODDGX_7OVUVtF6Y1KUF_DKNfTvk9VR2NjI9sqhWURfL3lEDE1vV6Hkx_', 'width': 3629}]",ChIJr7pm73d8ViwRZv-ewMc_b8I,ChIJr7pm73d8ViwRZv-ewMc_b8I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.6,16.0,,https://www.google.com/maps/place/?q=place_id:ChIJr7pm73d8ViwRZv-ewMc_b8I
"Jl jurusan Bendungan, Raknamo, Kec. Amabi Oefeto, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1192817, 'lng': 123.9318357}, 'viewport': {'northeast': {'lat': -10.11793187010728, 'lng': 123.9331855298927}, 'southwest': {'lat': -10.12063152989272, 'lng': 123.9304858701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Raknamo,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103547998866012685320"">Colder Xihk</a>'], 'photo_reference': 'AUGGfZkST5R5YBsOuKYhvX0ib0gHxOx-pdRTT1lsUIcVVx1kiTpSwzp1tQrgyZfcF2Rzu6nOlaZ8jjCxCEr4u22mJu0er6nfeXC8uyqdZHQ55eYMLn676ylcbvBEDzsDgoriV16tQV2BWQMLM88nsXzjtO8tcjn3OMAqjj_G-3QL0ELsALKe', 'width': 3024}]",ChIJ7zFgKmx5ViwRk02EZZnv4iA,ChIJ7zFgKmx5ViwRk02EZZnv4iA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'VWJJ+7P Raknamo, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5VWJJ+7P'}",4.5,92.0,,https://www.google.com/maps/place/?q=place_id:ChIJ7zFgKmx5ViwRk02EZZnv4iA
"VQV2+R2C, Oebelo, Kupang Tengah, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1054265, 'lng': 123.7500084}, 'viewport': {'northeast': {'lat': -10.10409357010728, 'lng': 123.7513312298927}, 'southwest': {'lat': -10.10679322989272, 'lng': 123.7486315701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NBS,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115534564626331515598"">A Google User</a>'], 'photo_reference': 'AUGGfZka_sH7-i56wg6AEjkvCFFqDBvMs44B5Rr_2pPZOqLzpXEtJajbgqNGTy0tX8hA_hyhXCyN0OYsakoJdFGYNzjLvHv7HRWS21Rn_mOeLZJ_JfLKzP_Yor7owbH9IgY2h2R61FE5bqwNPFgOTAxHgG-iXw07yyv8GUMr7oLrze2eaD_R', 'width': 3120}]",ChIJATFZcyaBViwRVA2WY-KweYg,ChIJATFZcyaBViwRVA2WY-KweYg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.7,9.0,,https://www.google.com/maps/place/?q=place_id:ChIJATFZcyaBViwRVA2WY-KweYg
"VMHP+W6H, Jln. Parawisata, Desa Mata Air, Kec. Kupang Tengah, Kab. Kupang, Nusa TenggaraTimur, Mata Air, Kec. Kupang Tengah, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1201855, 'lng': 123.6856102}, 'viewport': {'northeast': {'lat': -10.11939047010728, 'lng': 123.6869800798927}, 'southwest': {'lat': -10.12209012989272, 'lng': 123.6842804201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai SULAMANDA Mata Air,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115667099734201245353"">Isnan Wijarno</a>'], 'photo_reference': 'AUGGfZnF6hr1RWw200DkZeJiUwRkZ_w7L96ndngun9IX0LWouiizLe2d7YLSdEU3lF_J3KLoRey1pvfUcLI22rotBseyVENCxsR6pt40-1OrmGV79OTMpO5HyKlO4QtED5S5KACrU2wKXBnJZiVH_gpETTOiDbAH_-RgmUgkP7Hn8CV3qZtz', 'width': 4624}]",ChIJ6-xI7jeCViwRhBukndfQSKc,ChIJ6-xI7jeCViwRhBukndfQSKc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.3,425.0,,https://www.google.com/maps/place/?q=place_id:ChIJ6-xI7jeCViwRhBukndfQSKc
"XRHM+3PM, Oelatimo, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0222673, 'lng': 123.8342996}, 'viewport': {'northeast': {'lat': -10.02078502010728, 'lng': 123.8356674298927}, 'southwest': {'lat': -10.02348467989272, 'lng': 123.8329677701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mita Olla,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109626861982207786274"">A Google User</a>'], 'photo_reference': 'AUGGfZmZaogTdxDidAVZnqRFrQKxp5ZJlfZToY2YU-_aRLJmjkfYn4XmFijMBux6D0jUg1CyWB94l5kLV1d2lBEN1HU2sjVFNSbw87gQ23pBWa8MjnmA2RFq2TfljQXszlYLl2LvI4eCBsqEndHDVWKHSeDVU55sHpb7qBfxHMFEu2h2xvF8', 'width': 1080}]",ChIJFRQUcgDVVSwRBSG8IQjhANA,ChIJFRQUcgDVVSwRBSG8IQjhANA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJFRQUcgDVVSwRBSG8IQjhANA
"RQMC+VWQ, Oefafi, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1652863, 'lng': 123.772369}, 'viewport': {'northeast': {'lat': -10.16399982010728, 'lng': 123.7737026798927}, 'southwest': {'lat': -10.16669947989272, 'lng': 123.7710030201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BENDUNGAN TASIPA,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108351166007087865721"">A Google User</a>'], 'photo_reference': 'AUGGfZmJaHeIIZEyf74TWRV9t-XHNbr7PoZKgiOtcrJrzQ_2uZFR8FaKA27hRW4BvYFQRPIC1S3GupmgwN8aa28EiqzkfswLaz4D4aRvQqP2G0CrpZBvQBxp0liOAUSuqhwK9W-aD1rOdLeIwss2sp0R-ZE6_2P9XlRoz3mTaok5XcX76hPv', 'width': 3120}]",ChIJMcD78nGHViwR6Hg1vIUgpbc,ChIJMcD78nGHViwR6Hg1vIUgpbc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,5.0,6.0,,https://www.google.com/maps/place/?q=place_id:ChIJMcD78nGHViwR6Hg1vIUgpbc
"VQCQ+JMJ, Oefafi, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1284019, 'lng': 123.7891438}, 'viewport': {'northeast': {'lat': -10.12691422010728, 'lng': 123.7906204798927}, 'southwest': {'lat': -10.12961387989272, 'lng': 123.7879208201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Perkemahan Oefafi,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109424159787529091590"">Darco Lado</a>'], 'photo_reference': 'AUGGfZnA_P-4Mzs2XjF3Ne8CBiUjgmV6fhJsNiax7NnA2djxIgUA5fRCz6NWXKO7_uXjw6Y0ruOr1B5oprQx0l6N1py02oFFoNt3ByVGpK3Tbs6Wgoy8iA4z1jL__1Kx5KOBx38WJeM3dlAc7miaizfb45qL8k0Zjev4c51zIC2oCohfwAwQ', 'width': 3024}]",ChIJud8m2pGBViwR53d_TAZqXNA,ChIJud8m2pGBViwR53d_TAZqXNA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJud8m2pGBViwR53d_TAZqXNA
"VPGW+RWP, Oebelo, Kupang Tengah, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1229199, 'lng': 123.7473542}, 'viewport': {'northeast': {'lat': -10.12149107010728, 'lng': 123.7487609298927}, 'southwest': {'lat': -10.12419072989272, 'lng': 123.7460612701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Ziarah Yesus Maria,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109134179575823907213"">Alfons Gontani</a>'], 'photo_reference': 'AUGGfZlq8iK4fG2i6-SyUHb_F1G2LAo9lLO6roNy2QMyGV21Ez6SVQV0q4N3ZhK4keLKnBrdy7CSikhpYqLaps4aU7GV7vngnz7Cdk0u9-vubCEpgwKav6R52JuTfNlMRFVkoZaT4qvwVi1fDN9O6I_kB_wxQfwj6WZ-FcR_S3zB4JTrx8Hh', 'width': 1024}]",ChIJEVPpuwCBViwRgj1p1qP8OOI,ChIJEVPpuwCBViwRgj1p1qP8OOI,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.7,57.0,,https://www.google.com/maps/place/?q=place_id:ChIJEVPpuwCBViwRgj1p1qP8OOI
