business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"7XV4+75M, Lelogama, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7059513, 'lng': 123.9576818}, 'viewport': {'northeast': {'lat': -9.704245570107277, 'lng': 123.9586749298927}, 'southwest': {'lat': -9.706945229892721, 'lng': 123.9559752701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Basusun Lelogama,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104284087569000156054"">A Google User</a>'], 'photo_reference': 'AUGGfZn_-lVuZSHXpm7KrW4jDAxKq35WCgdkEY4BIpY2Olc5-geUoYKZf1gDdK-LD5NAMjpjFnbWoXPH6kTi-T0HMbUMiSX8C7VhL5E5U36IMfvRU40GiEDV2gbcp4rIrmseAFaPNCJGhOXEjNz5ZLcgpyu0ymz_cpOc2gimhsAiceyIHTHJ', 'width': 4000}]",ChIJpY3I5-S3VSwRlOMfqtQB6X0,4.4,ChIJpY3I5-S3VSwRlOMfqtQB6X0,"['tourist_attraction', 'point_of_interest', 'establishment']",140,,https://www.google.com/maps/place/?q=place_id:ChIJpY3I5-S3VSwRlOMfqtQB6X0
OPERATIONAL,"8X38+C6V, Lelogama, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6963825, 'lng': 123.965545}, 'viewport': {'northeast': {'lat': -9.695115320107279, 'lng': 123.9674344798927}, 'southwest': {'lat': -9.697814979892723, 'lng': 123.9647348201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Humon Hills,,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108410756338649664228"">Adhy Babys</a>'], 'photo_reference': 'AUGGfZlhEtg182DchVrYT_d2MeFs-Af2A3R2bKNz2BfyUnoZDckrYWR-r3HHFe3vfdPlex0AsFvVBPLe6vbfrEcOZsI0Ve_vu0XIk7MSi5fW6kBT6eEWxpcd_ccjSphQrU5V48antIq6WiH46cxX0xJbi-bnz2CMZuZVW3OyRTYLwf9L8a3J', 'width': 4160}]",ChIJJb-PtGe3VSwRKxrKwr-jwrU,5.0,ChIJJb-PtGe3VSwRKxrKwr-jwrU,"['tourist_attraction', 'point_of_interest', 'establishment']",17,,https://www.google.com/maps/place/?q=place_id:ChIJJb-PtGe3VSwRKxrKwr-jwrU
OPERATIONAL,"8X38+C5V, Unnamed Road, Lelogama, Amfoang Sel., Nusa Tenggara Tim., Lelogama, Kec. Amfoang Sel., Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.696392999999999, 'lng': 123.965432}, 'viewport': {'northeast': {'lat': -9.695132020107275, 'lng': 123.9673762298927}, 'southwest': {'lat': -9.697831679892719, 'lng': 123.9646765701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Humon_Teletubies Lelogama,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117906428264734859402"">robert</a>'], 'photo_reference': 'AUGGfZmBRLDDcOXh0OYOYVzr0cQEDXrXzTenI6snBisel8ZYhoVIZKXiscOn6HCsx4HpU2pQFbBobxbDEGCk_SnJK5qzH15a0mV4ePb62U2AfwfIGKR5Jn2P0O2imLrCs_lpaNNxNYRLFSG9aMCsiVvd5kYMQpWMc9Q8xUiq8oJKGbqJAZLH', 'width': 4000}]",ChIJXf38tGe3VSwRXIyUcDx3qoA,4.8,ChIJXf38tGe3VSwRXIyUcDx3qoA,"['tourist_attraction', 'point_of_interest', 'establishment']",159,,https://www.google.com/maps/place/?q=place_id:ChIJXf38tGe3VSwRXIyUcDx3qoA
OPERATIONAL,"8X25+486, Lelogama, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6997023, 'lng': 123.9582783}, 'viewport': {'northeast': {'lat': -9.698391820107279, 'lng': 123.9595703798927}, 'southwest': {'lat': -9.701091479892723, 'lng': 123.9568707201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit cinta lelogama,,,ChIJz5OLYwC3VSwRgls9gFvk8XQ,0.0,ChIJz5OLYwC3VSwRgls9gFvk8XQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJz5OLYwC3VSwRgls9gFvk8XQ
OPERATIONAL,"7XH7+VXR, Lelogama, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7202583, 'lng': 123.9648909}, 'viewport': {'northeast': {'lat': -9.719021870107278, 'lng': 123.9659328798927}, 'southwest': {'lat': -9.721721529892722, 'lng': 123.9632332201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kampung Baru,,"[{'height': 845, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101689595281219493780"">A Google User</a>'], 'photo_reference': 'AUGGfZmDz0ZmY3GeXyw0BWJPwhjm-BvOqkX4beHitUzgWkwWh3cHiQhUzlfyhva_qrmk_8s8R2_EOeUiWhHs_U31pwqtjHfxPAmMuxg_7Ja8YOowFNRmd1rHi7rS8K6JeIfQuHtY9nzm13Ro0a-TyZhD1Fh0Djosf0wmFLgYDnyzuS6y7wM8', 'width': 720}]",ChIJR3xoISi3VSwRfLJ1B-OjCAw,4.2,ChIJR3xoISi3VSwRfLJ1B-OjCAw,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJR3xoISi3VSwRfLJ1B-OjCAw
CLOSED_TEMPORARILY,"8V8M+43V, Oelbanu, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6846408, 'lng': 123.8826634}, 'viewport': {'northeast': {'lat': -9.68329097010728, 'lng': 123.8840132298927}, 'southwest': {'lat': -9.685990629892723, 'lng': 123.8813135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oetepas oelbanu,,,ChIJ-80up3a1VSwRbreopwAj1Hc,0.0,ChIJ-80up3a1VSwRbreopwAj1Hc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ-80up3a1VSwRbreopwAj1Hc
CLOSED_TEMPORARILY,"72R6+X63, Ohaem I, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.707611, 'lng': 124.010556}, 'viewport': {'northeast': {'lat': -9.706261170107279, 'lng': 124.0119058298927}, 'southwest': {'lat': -9.708960829892723, 'lng': 124.0092061701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber Air belerang,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109195134174235494035"">Tengakarta</a>'], 'photo_reference': 'AUGGfZkFWEdfcw21eC3Rslqxl7kvDjzbiRFOa2m_XNd-CzRGYSggHmxfL1xvnvNaoJ9MEAiQfLXL1wMqc4zHRxwQl0ZSwwTXFegWVuo4lvKjZNVD4BIT4lK-Dm4sUFT03RvMUOtbYakIoOF3KDdgS9kgtzBPrh5BtBs7gEX7uy9wskVnOSzK', 'width': 4624}]",ChIJYXEklGm5VSwRIfvDUeFhHVs,0.0,ChIJYXEklGm5VSwRIfvDUeFhHVs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJYXEklGm5VSwRIfvDUeFhHVs
OPERATIONAL,"5X59+29, Oelnaineno, Takari, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.8424262, 'lng': 123.9684693}, 'viewport': {'northeast': {'lat': -9.840890420107279, 'lng': 123.9699939798927}, 'southwest': {'lat': -9.843590079892722, 'lng': 123.9672943201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Embun Paokasen,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106549493391989183038"">tapatab gill</a>'], 'photo_reference': 'AUGGfZnw0rznCQe80tktlF6y7USlNOb8GUw15LfBrlwROWWV4d9DtfrXRe5US_0tYrNGixUmM5ZDdXO5u5yp6Gw94wIPNMNmLH-Ak-wFJfGRkOUnD2CaW5q0AnvuzGB3hSDoU-t_oP3n67RqryPqK4KPA4BxZR1ynhJmEAGyYDst0l-wRKsM', 'width': 554}]",ChIJdR-w70LPVSwRffH80JKOJuM,5.0,ChIJdR-w70LPVSwRffH80JKOJuM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJdR-w70LPVSwRffH80JKOJuM
OPERATIONAL,"GVVR+MW, Lilmus, North Amfoang, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4557709, 'lng': 123.892369}, 'viewport': {'northeast': {'lat': -9.454599470107278, 'lng': 123.8940738298927}, 'southwest': {'lat': -9.457299129892721, 'lng': 123.8913741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu perahu,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103604937853839418931"">A Google User</a>'], 'photo_reference': 'AUGGfZk43bXk3jhWUoTHSoQyHEgOGOEQI-twOK3jwq3Qz3ifgmRkVChjotZhxQNFK6-WlAkzUbDxzgGe4fRqboAJ5TZIud3R8VAvXWFPaElDKEZvInJAvwxSqRsHs8KZA6te4yFQm0gfXCjzv0aHrAE08gIlAK3APITgEUweLTKSBpzZKtp_', 'width': 1970}]",ChIJHVpEiaCpVSwRv2V4O3SI2ac,0.0,ChIJHVpEiaCpVSwRv2V4O3SI2ac,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJHVpEiaCpVSwRv2V4O3SI2ac
OPERATIONAL,"8X6J+55, Ohaem I, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.689529499999999, 'lng': 123.9804594}, 'viewport': {'northeast': {'lat': -9.6874556, 'lng': 123.98239685}, 'southwest': {'lat': -9.6902208, 'lng': 123.97464705}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Bumi Perkemahan Bukit Afliug,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109424159787529091590"">Darco Lado</a>'], 'photo_reference': 'AUGGfZkEpiLga-s0Kqm6Sm47AG6hnfU9HgGsLztSpzGaL3l1avm3tGiMgT1V38FMot-KnTxNMqHHZx91BOLvGw3OSLV14SKAD3LI2BR74gsxO1MMIr7EFI2bzjYcYeKBmJpd9Nr7miZDY-Umssgw-_E13O2lzilSU4dkss6FoLdysSeaPaXV', 'width': 3024}]",ChIJYVZyPpO5VSwRHD-wbYcDQSA,0.0,ChIJYVZyPpO5VSwRHD-wbYcDQSA,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJYVZyPpO5VSwRHD-wbYcDQSA
