business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"QMQG+CHF, Oeltua, Taebenu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.2106915, 'lng': 123.6755754}, 'viewport': {'northeast': {'lat': -10.20954182010728, 'lng': 123.6771974798927}, 'southwest': {'lat': -10.21224147989272, 'lng': 123.6744978201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Oelekam,ChIJ9aqvRwCFViwRsBDHuy3z1Jk,0.0,ChIJ9aqvRwCFViwRsBDHuy3z1Jk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9aqvRwCFViwRsBDHuy3z1Jk
OPERATIONAL,"Baumata, Taebenu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1901877, 'lng': 123.6708095}, 'viewport': {'northeast': {'lat': -10.18903237010728, 'lng': 123.6722752298927}, 'southwest': {'lat': -10.19173202989272, 'lng': 123.6695755701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelompok Tani Fenun,ChIJKXprP5yFViwR-pt4huLg1xs,5.0,ChIJKXprP5yFViwR-pt4huLg1xs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112745284615532725122"">A Google User</a>'], 'photo_reference': 'AUGGfZnDGMn2M3Ts0xsYx3Q9e1zXgpbfWjq-obccdaYtMnbQoTL8Z0wNrhMNJufNufbe9d3RYGKCXUSYgTPXpq4bVQIFPP7H2CIF30ghF5L9N1xBNWsXyQomvTKBa7LathDV3BK8utJIr4rc1sRwy17pUTo4IpWMsSOUs8bbPg5zMIp5obnv', 'width': 3000}]","{'compound_code': 'RM5C+W8 Baumata, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RM5C+W8'}",,https://www.google.com/maps/place/?q=place_id:ChIJKXprP5yFViwR-pt4huLg1xs
OPERATIONAL,"RM6R+Q2, Baumata Utara, Taebenu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.188062, 'lng': 123.6900624}, 'viewport': {'northeast': {'lat': -10.18660722010728, 'lng': 123.6915515298927}, 'southwest': {'lat': -10.18930687989272, 'lng': 123.6888518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Oekolo,ChIJhX4rY6iFViwRLf8AA067skg,0.0,ChIJhX4rY6iFViwRLf8AA067skg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhX4rY6iFViwRLf8AA067skg
OPERATIONAL,"RM6P+9V, Baumata Utara, Taebenu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.189028, 'lng': 123.687227}, 'viewport': {'northeast': {'lat': -10.18555999999999, 'lng': 123.6886594798927}, 'southwest': {'lat': -10.190184, 'lng': 123.6859598201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Nasipanaf,ChIJryi1iFmFViwRY5McJQxxSmw,4.7,ChIJryi1iFmFViwRY5McJQxxSmw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103478534911714361062"">A Google User</a>'], 'photo_reference': 'AUGGfZkB3CGFlKTgSsVp1iMtGzzaWgGM6mHn1O-sKDTjsYFEmt7xGXG74FYiAQbHhoxHNfTWMoxVEI_kzJ4K4iJUXMeQuQ41vHo4DeUEBEDsl4JBZXndV_O6C6zaGG7S9Z9R2S7ZQP0_QhHIEmsKOwCZRjTv50mCq1LcdxFNU7_eezdI1H4H', 'width': 2250}]",,,https://www.google.com/maps/place/?q=place_id:ChIJryi1iFmFViwRY5McJQxxSmw
OPERATIONAL,"RM5M+X8, Baumata, Taebenu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1900492, 'lng': 123.6832988}, 'viewport': {'northeast': {'lat': -10.18855182010728, 'lng': 123.6848111798927}, 'southwest': {'lat': -10.19125147989272, 'lng': 123.6821115201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Perko Nasipanaf,ChIJv0g8heuFViwRoR2fqpqTb6Y,5.0,ChIJv0g8heuFViwRoR2fqpqTb6Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111965787101946124075"">A Google User</a>'], 'photo_reference': 'AUGGfZmjqt40ko0NAJPOzi1JleJ1xDliK4MxNsS1pPm3Nar2_qDbPwSQx7qy6SczJexMSNiGYoBTH-dvyuk-USP9AS88Ovy4H6Ky_DJDewmkaAPaxrc1O1rpSPVqcpD0NfafxBWNGyTYy8G7hpgW1iysjouAigi06j7x8hP9yVNrhJSr8R8M', 'width': 2655}]",,,https://www.google.com/maps/place/?q=place_id:ChIJv0g8heuFViwRoR2fqpqTb6Y
OPERATIONAL,"RM76+VGG, Unnamed Rd, Penfui, Maulafa, Penfui, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1853148, 'lng': 123.6613396}, 'viewport': {'northeast': {'lat': -10.18395347010728, 'lng': 123.6627074298927}, 'southwest': {'lat': -10.18665312989272, 'lng': 123.6600077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Jepang,ChIJG-n2G4qEViwR0VUkXCiNgE8,4.1,ChIJG-n2G4qEViwR0VUkXCiNgE8,"['tourist_attraction', 'point_of_interest', 'establishment']",98,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112565306095450735831"">Abdu Rahman</a>'], 'photo_reference': 'AUGGfZk9-JR7JBvxaL8v81wdQhXLiqfmBNsnJpNmOfeWMv59rhbSJqkjFL2vCSN5em8XNpF7MW5cF7CcjxbjnJOt1iJr8JRRJAWrVL58pvuT7phEzj1ToFMqsbr3imBg8aLwV0e_u3zGJZA-vOju3OAGSbBmhuaURXyRA4DMPDEZ9N9MNDr9', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJG-n2G4qEViwR0VUkXCiNgE8
OPERATIONAL,"RPGW+4RR, Oelnasi, Kupang Tengah, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1746493, 'lng': 123.7470063}, 'viewport': {'northeast': {'lat': -10.17159665, 'lng': 123.7483447298928}, 'southwest': {'lat': -10.17566685, 'lng': 123.7456450701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camp Spot Bendungan Tilong,ChIJVccdRq6HViwR7k3a6qpzyeo,5.0,ChIJVccdRq6HViwR7k3a6qpzyeo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114822893472472502062"">Deni S. Harizqi</a>'], 'photo_reference': 'AUGGfZnVeTvECXMfSloZfS7KFLprlHtOW7767shw9ZvdZ7WZQyNp0_9-aF6yjnxMUTmgaZkp8A3TD9maB3G0aap8cWvPviJie2W3D3vhy9btKiNHqr_YJoEl9KF6ggQgHncDzNmrchdbcdXCEFkDt1gxWZoR9bCDe5JhpGCEX3vPpSjIvLkp', 'width': 1920}]",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJVccdRq6HViwR7k3a6qpzyeo
OPERATIONAL,"RM4Q+MQ, Baumata, Taebenu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1933125, 'lng': 123.6894375}, 'viewport': {'northeast': {'lat': -10.19198452010728, 'lng': 123.6907858798927}, 'southwest': {'lat': -10.19468417989272, 'lng': 123.6880862201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Clacacaco,ChIJYY5NGwCFViwRgjAygI5RzVI,0.0,ChIJYY5NGwCFViwRgjAygI5RzVI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJYY5NGwCFViwRgjAygI5RzVI
OPERATIONAL,"QM2C+QQ8, Besmarak, Nekamese, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.2480971, 'lng': 123.6720648}, 'viewport': {'northeast': {'lat': -10.24675187010728, 'lng': 123.6734495298927}, 'southwest': {'lat': -10.24945152989272, 'lng': 123.6707498701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Thasyashanychayla,ChIJaegRJ0OPViwR4vrsTAjeXTs,0.0,ChIJaegRJ0OPViwR4vrsTAjeXTs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJaegRJ0OPViwR4vrsTAjeXTs
OPERATIONAL,"QJJX+HH, Kolhua, Maulafa, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.2185548, 'lng': 123.648926}, 'viewport': {'northeast': {'lat': -10.21675742010728, 'lng': 123.65102935}, 'southwest': {'lat': -10.21945707989272, 'lng': 123.64261595}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Alam Lihu Nunu,ChIJlR7REwCFViwRV8CFWxlASjQ,5.0,ChIJlR7REwCFViwRV8CFWxlASjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2045, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111618592107706818211"">A Google User</a>'], 'photo_reference': 'AUGGfZlHm0HODYpe33EWN9m8eN0K0LVQRv7Q4DlXcHJ922tGXNBKlwMoDV0GwJ3GmGhMy9UlV_SNmmSFCmpzMgt4thhxBOcmmhgsmzizOZWT494mwTOp1mJbGwhhQxYkFS26Rv3b1td1m3u3fLplp3AuGoND4qQV1cjseimYTiCf-SsnwMML', 'width': 1270}]",,,https://www.google.com/maps/place/?q=place_id:ChIJlR7REwCFViwRV8CFWxlASjQ
