business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,url
OPERATIONAL,"4PQQ+R3, Batu Tunggal, Na IX-X, North Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.1395232, 'lng': 99.73764779999999}, 'viewport': {'northeast': {'lat': 2.14084805, 'lng': 99.73978319999999}, 'southwest': {'lat': 2.13554865, 'lng': 99.73693600000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tangkahan padas Pak Marbun,ChIJqc4-vs6ZLTARttZgpujEwXQ,5.0,ChIJqc4-vs6ZLTARttZgpujEwXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqc4-vs6ZLTARttZgpujEwXQ
OPERATIONAL,"Kp jawa, Lingga Tiga, Kec. Bilah Hulu, Kab. Labuhanbatu, Sumatera Utara 20691, Indonesia","{'location': {'lat': 1.9373771, 'lng': 99.8704772}, 'viewport': {'northeast': {'lat': 1.938750779892722, 'lng': 99.87180682989272}, 'southwest': {'lat': 1.936051120107278, 'lng': 99.86910717010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Aishwa,ChIJjWL6X9OpLTARw5qP6px0t0Q,0.0,ChIJjWL6X9OpLTARw5qP6px0t0Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': False},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104173909426312664630"">A Google User</a>'], 'photo_reference': 'AUGGfZmKOHfOL4yD44TxXfe1F1K3lGHP2o_LwSBeDVSm-hK_P0MH-WCGv2tZiAVo5CsU230keZiTVsaoz90vVFDijIfYfHRW4lHSuRPPtZI8ajqTQawwTvxXissiMDnS6OEQIrHK3QzihIqtw8ucYXzskYV6KafIFVPMbVS8lPtIzSPTZy25', 'width': 2296}]","{'compound_code': 'WVPC+X5 Lingga Tiga, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6MHXWVPC+X5'}",https://www.google.com/maps/place/?q=place_id:ChIJjWL6X9OpLTARw5qP6px0t0Q
OPERATIONAL,"C6C9+FJM, Bagan Bilah, Kec. Panai Tengah, Kab. Labuhanbatu, Sumatera Utara 21472, Indonesia","{'location': {'lat': 2.4212109, 'lng': 100.2190447}, 'viewport': {'northeast': {'lat': 2.422589029892722, 'lng': 100.2203895298927}, 'southwest': {'lat': 2.419889370107278, 'lng': 100.2176898701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bagan bilah dusun 4/5,ChIJ81SohD9nLTARXvbI5SAUXj0,5.0,ChIJ81SohD9nLTARXvbI5SAUXj0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114446169745783088181"">A Google User</a>'], 'photo_reference': 'AUGGfZmgLkC_xQTpOrKKKgtIrM38K7fAXVD407koB9gCUHluxm-m71tktYchNaoOdG5NEEivq6dJg4fJt5PzTKB_elXCJWpx6SlHyJRiFBwOVsTkiq1o33xcEA5Z8S5J0aoHQcN-A0OUcLoHV4oIg55s_LviM4a4feHA1NtESJw4HpZDCdRB', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJ81SohD9nLTARXvbI5SAUXj0
OPERATIONAL,"WRJR+43F, Bandar, Bandar Kumbul, Kec. Bilah Bar., Kab. Labuhanbatu, Sumatera Utara 21411, Indonesia","{'location': {'lat': 2.0269934, 'lng': 99.75671609999999}, 'viewport': {'northeast': {'lat': 2.028343229892722, 'lng': 99.75806592989272}, 'southwest': {'lat': 2.025643570107277, 'lng': 99.75536627010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun aishwa,ChIJKa9aKQClLTARLo-L53AgOKo,0.0,ChIJKa9aKQClLTARLo-L53AgOKo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJKa9aKQClLTARLo-L53AgOKo
OPERATIONAL,"2WH2+QF, N Empat Aek Nabara, Bilah Hulu, Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.0293931, 'lng': 99.9011934}, 'viewport': {'northeast': {'lat': 2.030779329892722, 'lng': 99.90270907989273}, 'southwest': {'lat': 2.028079670107278, 'lng': 99.90000942010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,POS JAGA AWKD BULU CINA,ChIJ8Q4_Y5inLTARPWyaR8s71mU,0.0,ChIJ8Q4_Y5inLTARPWyaR8s71mU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8Q4_Y5inLTARPWyaR8s71mU
OPERATIONAL,"3X42+4R, Perbaungan, Bilah Hulu, Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.0553471, 'lng': 99.9520213}, 'viewport': {'northeast': {'lat': 2.057010279892722, 'lng': 99.95484265000002}, 'southwest': {'lat': 2.054310620107278, 'lng': 99.95108085000003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loket AEK NABARA TRAVEL(ANT),ChIJ720hIQALLTAR9YNIEND5W8s,1.0,ChIJ720hIQALLTAR9YNIEND5W8s,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ720hIQALLTAR9YNIEND5W8s
OPERATIONAL,"3VV8+XP9, Jl. Suka Dame, Urung Kompas, Kec. Rantau Sel., Kab. Labuhanbatu, Sumatera Utara, Indonesia","{'location': {'lat': 2.0949103, 'lng': 99.8668463}, 'viewport': {'northeast': {'lat': 2.096228779892722, 'lng': 99.86819862989272}, 'southwest': {'lat': 2.093529120107278, 'lng': 99.86549897010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KANDANG AYAM CV.HIDUP BARU,ChIJC5Nc0BehLTARQL5ROTEwgj4,2.0,ChIJC5Nc0BehLTARQL5ROTEwgj4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJC5Nc0BehLTARQL5ROTEwgj4
OPERATIONAL,"5P9F+3JX, Batu Tunggal, Na IX-X, North Labuhan Batu Regency, North Sumatra 21454, Indonesia","{'location': {'lat': 2.1677435, 'lng': 99.72410029999999}, 'viewport': {'northeast': {'lat': 2.169093329892722, 'lng': 99.7254501298927}, 'southwest': {'lat': 2.166393670107277, 'lng': 99.72275047010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pante Simormor,ChIJBz4xvhuZLTARsj-mVf4pEqw,5.0,ChIJBz4xvhuZLTARsj-mVf4pEqw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110237020662890806956"">ridho ritonga</a>'], 'photo_reference': 'AUGGfZkZlqBDmxEbS8__Sd0Gt8F8RnvrQfaE0w9iqA2yUUKJDPnaspvzUa75MVg2Q154KaTjhYm3gvprcwgABg2kPUCtjr9KmSoBKzrUSU9bvXDpyEAZi3Hu7uEJTT5Rt0ziwyewyo3W7rsSSzE-RPRZxxOnbCdlCTbo0DtbVJQFXZPLSWm2', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJBz4xvhuZLTARsj-mVf4pEqw
OPERATIONAL,"Tanjung Sarang Elang, Panai Hulu, Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.497495, 'lng': 100.158934}, 'viewport': {'northeast': {'lat': 2.498776979892722, 'lng': 100.1603298798927}, 'southwest': {'lat': 2.496077320107277, 'lng': 100.1576302201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Dua Pulau,ChIJ9-ErJwCdMjAR2ws7sWBp1Qs,5.0,ChIJ9-ErJwCdMjAR2ws7sWBp1Qs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106607391775689497875"">A Google User</a>'], 'photo_reference': 'AUGGfZlqJN9wx41LG18XVHFS0hbw6KRl2yPTTmigjaK-nkkb_cLz6rSkcskRQ5kByX_8tjnvbqwUegR1wIeYmS4q8QPQvT8EkoyruVCImKdpeMA46Z5-cdZLqA1C6CumUvkg2BH8GexoNtCCjgfk5-KKlA6j12m5UseZjatJ4hr8Wocvya4-', 'width': 720}]","{'compound_code': 'F5W5+XH Tanjung Sarang Elang, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6PJ2F5W5+XH'}",https://www.google.com/maps/place/?q=place_id:ChIJ9-ErJwCdMjAR2ws7sWBp1Qs
OPERATIONAL,"939M+Q54, Jl. Negeri Lama - Tj. Sarang Elang, Sei Tampang, Kec. Bilah Hilir, Kab. Labuhanbatu, Sumatera Utara 21471, Indonesia","{'location': {'lat': 2.3695025, 'lng': 100.083106}, 'viewport': {'northeast': {'lat': 2.370866029892722, 'lng': 100.0844274298927}, 'southwest': {'lat': 2.368166370107278, 'lng': 100.0817277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Sawit Jaya,ChIJPwt6fQBjLTARYGJoG03CMu0,5.0,ChIJPwt6fQBjLTARYGJoG03CMu0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,"[{'height': 816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107083876100901650998"">A Google User</a>'], 'photo_reference': 'AUGGfZnUFbwk8h4ksWT5_j7ijDC69K3ULDR6fV6CE2p2CvwZ2XgHY-rg6aPtDbRSpZDEZDIXSMQqUUqptY6Ap_YJND-zt5hsV71kuqiYJzUTtgYsDB8WHy7x-ZrCXxF7cwphvsKQZ-38rktOt2Wbtj--_D6aSdOXeEM_C4skjcm9nBgghKy-', 'width': 612}]",,https://www.google.com/maps/place/?q=place_id:ChIJPwt6fQBjLTARYGJoG03CMu0
