business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"JM3F+885, Cintajaya, Lakbok, Ciamis Regency, West Java 46385, Indonesia","{'location': {'lat': -7.396725599999999, 'lng': 108.6733494}, 'viewport': {'northeast': {'lat': -7.395381620107279, 'lng': 108.6746965298927}, 'southwest': {'lat': -7.398081279892723, 'lng': 108.6719968701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat nongkrongnya orang Kabupaten,ChIJ6bYUWQCHZS4RQYvSHYdh2WI,0.0,ChIJ6bYUWQCHZS4RQYvSHYdh2WI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6bYUWQCHZS4RQYvSHYdh2WI
OPERATIONAL,"JH2V+W44, Puloerang, Lakbok, Ciamis Regency, West Java, Indonesia","{'location': {'lat': -7.397727699999999, 'lng': 108.5928291}, 'viewport': {'northeast': {'lat': -7.396817870107279, 'lng': 108.5942389798927}, 'southwest': {'lat': -7.399517529892723, 'lng': 108.5915393201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Julang Ngapak Puncak Asih,ChIJdeHGxi2JZS4RZUvLglcRVvA,5.0,ChIJdeHGxi2JZS4RZUvLglcRVvA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104777547881747780145"">Sigit lp</a>'], 'photo_reference': 'AUGGfZkh15A-BX6mRcNGerWqD7MtE6ns7PtxH6GQJj3DxsU489164ndqWsFx7WoYPEEABjbigIgQFJWpRIEI3DZZT8H50sMLbbbAjO_FZwYrmxG424pwVi935Va-uu2sabU7z16P-Zowu3cY3ChWoUJn2jtDT2z1yQdN08ARhGQDAxVWAhsW', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJdeHGxi2JZS4RZUvLglcRVvA
OPERATIONAL,"HM9Q+6V, Sindangangin, Lakbok, Ciamis Regency, West Java, Indonesia","{'location': {'lat': -7.431973699999999, 'lng': 108.6896579}, 'viewport': {'northeast': {'lat': -7.429347800000001, 'lng': 108.6942569}, 'southwest': {'lat': -7.432848999999998, 'lng': 108.6881249}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung hawu,ChIJ42NKvxmHZS4RewPmrd0J45E,0.0,ChIJ42NKvxmHZS4RewPmrd0J45E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ42NKvxmHZS4RewPmrd0J45E
OPERATIONAL,"Unnamed Road, Kalapasawit, Kec. Lakbok, Kabupaten Ciamis, Jawa Barat 46385, Indonesia","{'location': {'lat': -7.3920702, 'lng': 108.6370996}, 'viewport': {'northeast': {'lat': -7.390625120107277, 'lng': 108.6384709298927}, 'southwest': {'lat': -7.393324779892721, 'lng': 108.6357712701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sekretariat kampung ternak sukabagja,ChIJfxoKmsqHZS4RL8hMgfzjHhY,5.0,ChIJfxoKmsqHZS4RL8hMgfzjHhY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104516825944805740589"">A Google User</a>'], 'photo_reference': 'AUGGfZkKy4BW-89PEEgpwhhXGL6slf6TaDJp64nqKVIAKJ7_LItWVkibkLeiTk8QXnk25nW1jp4Hgdzf__Lp_y-XgKXWyFyl16Pg0lEQHZ24leOcs-mcwcPEpz6x41lhqczBTh1HT8CeTHYsQS4pZoj9lc-xjfcLvBAhuqSIImr0mbAFok9x', 'width': 4000}]",{'open_now': False},"{'compound_code': 'JJ5P+5R Kalapasawit, Ciamis Regency, West Java, Indonesia', 'global_code': '6P4CJJ5P+5R'}",,https://www.google.com/maps/place/?q=place_id:ChIJfxoKmsqHZS4RL8hMgfzjHhY
OPERATIONAL,"HMM7+235, Kertajaya, Lakbok, Ciamis Regency, West Java 46385, Indonesia","{'location': {'lat': -7.4175692, 'lng': 108.6627038}, 'viewport': {'northeast': {'lat': -7.416196770107277, 'lng': 108.6640481298927}, 'southwest': {'lat': -7.418896429892721, 'lng': 108.6613484701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing Harian Lembur Kuring,ChIJlcRK4feHZS4Re9jOIXN6QfI,5.0,ChIJlcRK4feHZS4Re9jOIXN6QfI,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103647731861628933080"">Hasyari ID</a>'], 'photo_reference': 'AUGGfZlKU_i7Lp3uTB2KjgoB3hb52OezY4Hd6bqtH_OEfplNwjtBk1wfvbLQa_sM73k4bR7YmWRUzkoowsfD9MGsadnepT69BQkWk-RPe8FtsPJ6tfyiGrT4Ci5-m5KFpitkv3Fgr0zairTXQjKSL_07h6-_7PntRJVcGWJOY9Oi3PPyEWBG', 'width': 4032}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJlcRK4feHZS4Re9jOIXN6QfI
OPERATIONAL,"banjarharja, RT.02/RW.01, Kertajaya, Kec. Lakbok, Kabupaten Ciamis, Jawa Barat 46385, Indonesia","{'location': {'lat': -7.4206622, 'lng': 108.6637256}, 'viewport': {'northeast': {'lat': -7.419273020107278, 'lng': 108.6650303298927}, 'southwest': {'lat': -7.421972679892722, 'lng': 108.6623306701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Petik melon hidroponik,ChIJIURVl56HZS4RH54hcr3lqFc,5.0,ChIJIURVl56HZS4RH54hcr3lqFc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108587603642280513126"">A Google User</a>'], 'photo_reference': 'AUGGfZnduebgapLy-xfoh9TA6SPKNbqvsecfzmuGlyxZ8geD7l99yPZfjDQXrAJPbDXxbPsOhJXCpaCJSl61oBtxbAvsnOqFzkePrTrVNaM9YPDg6phQMuV1fMUqdR4k_RvEmPVu1LH_qqZe-HWydnWS-KnXNVGLHEucrnDVPSb0ZLnmD7FC', 'width': 4000}]",{'open_now': False},"{'compound_code': 'HMH7+PF Kertajaya, Ciamis Regency, West Java, Indonesia', 'global_code': '6P4CHMH7+PF'}",,https://www.google.com/maps/place/?q=place_id:ChIJIURVl56HZS4RH54hcr3lqFc
CLOSED_TEMPORARILY,"JMPC+6PW, Jl. Pengairan, Cintaratu, Kec. Lakbok, Kabupaten Ciamis, Jawa Barat 46385, Indonesia","{'location': {'lat': -7.364377500000001, 'lng': 108.6718232}, 'viewport': {'northeast': {'lat': -7.363024770107279, 'lng': 108.6731755798927}, 'southwest': {'lat': -7.365724429892722, 'lng': 108.6704759201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,cibodas motor,ChIJh8XqIel9by4RJUucodW5orQ,0.0,ChIJh8XqIel9by4RJUucodW5orQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJh8XqIel9by4RJUucodW5orQ
OPERATIONAL,"HJ83+F9, Kutawaringin, Purwadadi, Ciamis Regency, West Java, Indonesia","{'location': {'lat': -7.433840399999999, 'lng': 108.6034222}, 'viewport': {'northeast': {'lat': -7.433132699999997, 'lng': 108.6046015798927}, 'southwest': {'lat': -7.4359635, 'lng': 108.6019019201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot mancing,ChIJWXaChiGJZS4RY6X-1SZfTv4,0.0,ChIJWXaChiGJZS4RY6X-1SZfTv4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113637846944422454029"">A Google User</a>'], 'photo_reference': 'AUGGfZndbDK1Cz2pkTGCgTrkJz5_j3BxJPp7cTE9fJMhHwFK_I6VWYilNlxIWhFplWtuXeRNaV-r8eIw0WsibhbkUTg-TcY4YP43L0H4sV_ObchD-qrxcqgpqu_AZza_uZufjgc5isvTR4Ejx7GjlIkOaMUn2A-a-SntyI2COs4tcm6ndwLt', 'width': 1280}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJWXaChiGJZS4RY6X-1SZfTv4
OPERATIONAL,"GPQ2+397, Purwajaya, Purwadadi, Ciamis Regency, West Java, Indonesia","{'location': {'lat': -7.462330799999999, 'lng': 108.7009359}, 'viewport': {'northeast': {'lat': -7.461289770107277, 'lng': 108.7023084298927}, 'southwest': {'lat': -7.463989429892721, 'lng': 108.6996087701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SASAK GANTUNG PANCALAN-PANINEUNGAN,ChIJY485TFOFZS4RhkHBCerZvnA,5.0,ChIJY485TFOFZS4RhkHBCerZvnA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114079214655898426616"">Mahfud Syuhada</a>'], 'photo_reference': 'AUGGfZlFY0KTV0C3-femzcW1unSVV_pMYju0Xnq9nzpgg-JQXrVX1FM6n1ZwiSBy0fYY_jCjqEI_P8Ytzr5BaR59tn2Yz4K8ZkhFyqWE3SlhIs_Bloz_LrdBWaTXHDWdQlslugbfhXdc_mDAZ3fKx9sZ2hnBTeMaRIt9YMB9n7OzlJcYPv9K', 'width': 2992}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJY485TFOFZS4RhkHBCerZvnA
OPERATIONAL,"GPG5+CMF, Kertajaya, Mangunjaya, Ciamis Regency, West Java 46371, Indonesia","{'location': {'lat': -7.473936999999999, 'lng': 108.7091653}, 'viewport': {'northeast': {'lat': -7.472773920107278, 'lng': 108.7105664298927}, 'southwest': {'lat': -7.475473579892721, 'lng': 108.7078667701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapak merpati DAM BANTARLOA,ChIJTRSNs_CFZS4RU_ja_hL__2M,4.5,ChIJTRSNs_CFZS4RU_ja_hL__2M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 408, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115191505576794696800"">Budi Susanto</a>'], 'photo_reference': 'AUGGfZmfibyR_k5Y4b14-RJfVn0BToUE2lQQByPXcFRf0txlYMnFXoFVbIi28-XLx_WSEEJl84og3sqm9KAbfObco6o83YV6AOK_1JQ43Jn_-XawN02dVcm9eBf3jWC-MvtL4WyRtiaDzj0orjk7v8daLqn40QW4896pTFJR6iK6gAxg4RyO', 'width': 571}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJTRSNs_CFZS4RU_ja_hL__2M
