business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"7HF9+J7R, Kanca, Parado, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7258974, 'lng': 118.5681258}, 'viewport': {'northeast': {'lat': -8.724476920107277, 'lng': 118.5692246}, 'southwest': {'lat': -8.72717657989272, 'lng': 118.5648294}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DAM MEKU DESA KANCA,ChIJdcBYMwCHyi0Rdu0v74q81ig,0.0,ChIJdcBYMwCHyi0Rdu0v74q81ig,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJdcBYMwCHyi0Rdu0v74q81ig
OPERATIONAL,"5HWQ+PQ, Paradowane, Parado, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.8031633, 'lng': 118.5894151}, 'viewport': {'northeast': {'lat': -8.800549250000003, 'lng': 118.5910053298927}, 'southwest': {'lat': -8.804034649999998, 'lng': 118.5883056701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,So lasa,ChIJFTmYP4uDyi0RVykED0QIZ64,0.0,ChIJFTmYP4uDyi0RVykED0QIZ64,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJFTmYP4uDyi0RVykED0QIZ64
OPERATIONAL,"9GCV+9WC, Pantai, Woro, Kec. Parado, Kabupaten Bima, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.629064399999999, 'lng': 118.5447787}, 'viewport': {'northeast': {'lat': -8.62771457010728, 'lng': 118.5461285298927}, 'southwest': {'lat': -8.630414229892724, 'lng': 118.5434288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panta Woro Parado NTB,ChIJiW5fT-57yi0RJD9DLh5Btoc,0.0,ChIJiW5fT-57yi0RJD9DLh5Btoc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104422432347378206322"">Umar Yusuf</a>'], 'photo_reference': 'AUGGfZl0T1SrwxP8tuZZvH7rtQfmjhz2_z4s9y0IReXqLXQgEdXvl0_IBv1uh1Tzwr8QQcKaM8nKQth2QFxO30Ti1gteGYjlEM5Ux39ssol7C91B2nIs1ThLqZpx6L5goChhnLnEhs4Ui1dGzVVcw0KOanR9FsrMluKFQJznXV2A8QzHnN_4', 'width': 3088}]",,https://www.google.com/maps/place/?q=place_id:ChIJiW5fT-57yi0RJD9DLh5Btoc
OPERATIONAL,"6HR3+7JM, Kuta, Parado, Bima Regency, West Nusa Tenggara 84172, Indonesia","{'location': {'lat': -8.7592993, 'lng': 118.5540436}, 'viewport': {'northeast': {'lat': -8.757949470107281, 'lng': 118.5553934298927}, 'southwest': {'lat': -8.760649129892725, 'lng': 118.5526937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Desa Kuta,ChIJ_eMhWACHyi0RXY84dNE7zf8,0.0,ChIJ_eMhWACHyi0RXY84dNE7zf8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_eMhWACHyi0RXY84dNE7zf8
OPERATIONAL,"7HJ2+7W, Kanca, Parado, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7193633, 'lng': 118.5523242}, 'viewport': {'northeast': {'lat': -8.717889620107279, 'lng': 118.5540338298927}, 'southwest': {'lat': -8.720589279892723, 'lng': 118.5513341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,So Meku,ChIJSyw64C6Hyi0RgHTOk9pwIXw,0.0,ChIJSyw64C6Hyi0RgHTOk9pwIXw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSyw64C6Hyi0RgHTOk9pwIXw
OPERATIONAL,"6H8R+MHQ, Paradowane, Parado, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.783277499999999, 'lng': 118.5914696}, 'viewport': {'northeast': {'lat': -8.782254370107278, 'lng': 118.5931753798927}, 'southwest': {'lat': -8.784954029892722, 'lng': 118.5904757201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI WANE,ChIJg5bK672Byi0R8MO1n5faLAE,0.0,ChIJg5bK672Byi0R8MO1n5faLAE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJg5bK672Byi0R8MO1n5faLAE
OPERATIONAL,"5H58+6H, Lere, Parado, Bima Regency, West Nusa Tenggara 84172, Indonesia","{'location': {'lat': -8.841944999999999, 'lng': 118.5664954}, 'viewport': {'northeast': {'lat': -8.840637920107277, 'lng': 118.5678926298928}, 'southwest': {'lat': -8.84333757989272, 'lng': 118.5651929701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Lere,ChIJU0rZpNmFyi0RGHc5G69wkJ0,4.9,ChIJU0rZpNmFyi0RGHc5G69wkJ0,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105979356224537876010"">A Google User</a>'], 'photo_reference': 'AUGGfZmO3gZxK02CsQS9Qrp2ygFeeapnBDthgMOMWSqB8OTPu01GqtrK3jaZ3MgJG_45BeK7esh9CxrmWI4yMlHDX0SrllHGTFiwtgiFiDMckYgNQnWxDK72u3FYlLEJyBUCmy8qhkCEGqTdvZTyhoDgSYU8Mic8VIBSDX7F-1yxq14Oe53L', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJU0rZpNmFyi0RGHc5G69wkJ0
OPERATIONAL,"5MR4+8C8, Unnamed Road, Tolotangga, Kec. Monta, Kabupaten Bima, Nusa Tenggara Bar. 84172, Indonesia","{'location': {'lat': -8.809205, 'lng': 118.656092}, 'viewport': {'northeast': {'lat': -8.807851420107276, 'lng': 118.6574409298927}, 'southwest': {'lat': -8.81055107989272, 'lng': 118.6547412701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Moti To'i,ChIJTcWeHXWDyi0RfPFs4dwsnt8,5.0,ChIJTcWeHXWDyi0RfPFs4dwsnt8,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103542076398037504333"">A Google User</a>'], 'photo_reference': 'AUGGfZl6fy1kYzPvs11ETuXSU7emcDlxBHwIuZtzHCrrfQeyWckyezrwrQXlqNG46CDpCCijktkMEPk4-rRz73pZeO8FU0F_bEaFwWrMffws09ov-0ZI28G7OH5v7kdaDdgu-tIlu7jNFZPPIVaKGPxQMc5zlDqTNOsxBAANDivvuuVwi8sB', 'width': 2048}]",,https://www.google.com/maps/place/?q=place_id:ChIJTcWeHXWDyi0RfPFs4dwsnt8
OPERATIONAL,"4F85+MP, Hu'u, Dompu Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.8831467, 'lng': 118.4592683}, 'viewport': {'northeast': {'lat': -8.88135522010728, 'lng': 118.4600390298927}, 'southwest': {'lat': -8.884054879892723, 'lng': 118.4573393701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sarang burung walet oi Pana,ChIJ-8PSMeOPyi0Rr2E-dlxIoMg,3.0,ChIJ-8PSMeOPyi0Rr2E-dlxIoMg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116331891833237054830"">A Google User</a>'], 'photo_reference': 'AUGGfZkIKMhF123yOyi_Wr5-95_MHY8jbcDnzXAuF8_BST4tkxql_PUfNyc5dtfxG4zBcZfHd5y9NOzA2-XCbBnNfbC2dSCjM8HXzEB3z90EnGiBDQSR6dowFtKbYzvb5opzptts0cvYOFcHdsTqeYXfgRS0-vK6LbAXEiyFnHZvg0dgNMyN', 'width': 3011}]",,https://www.google.com/maps/place/?q=place_id:ChIJ-8PSMeOPyi0Rr2E-dlxIoMg
OPERATIONAL,"5JPW+QHG, Tolotangga, Monta, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.813070800000002, 'lng': 118.6464449}, 'viewport': {'northeast': {'lat': -8.81172097010728, 'lng': 118.6477947298928}, 'southwest': {'lat': -8.814420629892723, 'lng': 118.6450950701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SARAE ME'E,ChIJ3UpyQwqDyi0RbUTaBb1uIq8,4.0,ChIJ3UpyQwqDyi0RbUTaBb1uIq8,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 4338, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107626902628427651666"">Juliasyah Dermawan</a>'], 'photo_reference': 'AUGGfZmuB0smFE5TVMXNJ-ge_KEiDYH5l_kkDQbjRPpk3opn-332zb2hQwxwK8_1TV8D_FYyDJRrje6MPjiFRtfSHqxK4dYjvcpG_nSP0JOstg10tXxhB-xYGcM12SjO8STSiwjBQTZlGvKi8Uc_dCklB6v3IOhaDOXyT4Myc5BDwpABIwqZ', 'width': 5761}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3UpyQwqDyi0RbUTaBb1uIq8
