business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"9QVC+PW6, Sambori, Lambitu, Bima Regency, West Nusa Tenggara 84173, Indonesia","{'location': {'lat': -8.6057171, 'lng': 118.7722699}, 'viewport': {'northeast': {'lat': -8.604367270107277, 'lng': 118.7736197298927}, 'southwest': {'lat': -8.607066929892722, 'lng': 118.7709200701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah Gunung Lambitu,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117909073845382769271"">A Google User</a>'], 'photo_reference': 'AUGGfZkmPSUFaFR-9B85S0ddknwH9GRPQRGAw2YHi-yR0e1Ea1Ec5iz78rSLYujzH2gfTOMk2GLv-HJU7NVOBRSD9pqCWLDq4kEBrcZX0stDha5mLkyd3K00EAiqEM39lXSFXnpndhjttImawq_Kx52Gm71YWUCPSJm5nzTUGC_g8ZFCJtOA', 'width': 1536}]",ChIJV88fl2aFtS0R6g4wkafHftY,5.0,ChIJV88fl2aFtS0R6g4wkafHftY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJV88fl2aFtS0R6g4wkafHftY
OPERATIONAL,"CQ3G+298, Sambori, Lambitu, Bima Regency, West Nusa Tenggara 84173, Indonesia","{'location': {'lat': -8.5974554, 'lng': 118.7759413}, 'viewport': {'northeast': {'lat': -8.596592670107276, 'lng': 118.7767526798927}, 'southwest': {'lat': -8.59929232989272, 'lng': 118.7740530201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lereng Gunung Lambitu,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117909073845382769271"">A Google User</a>'], 'photo_reference': 'AUGGfZlg3x1BJI_ckfwZ7YS5fR7ttiRX2xNlLHBLs1T1_fMCOTIhqklCjl9SPwJ6fhmcCIu3V7tgJZinaZeXfXTZXHxTrqHJJ97jEBJibE841nv9uV7jt3HQahoDl9y2p3aK1x4KQ9mNqTahw7ApwiyMannMc-nexrAaisdem5AGEOad5C5J', 'width': 1080}]",ChIJWT3c1l2FtS0RzaeuX3lT3ao,4.5,ChIJWT3c1l2FtS0RzaeuX3lT3ao,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJWT3c1l2FtS0RzaeuX3lT3ao
OPERATIONAL,"CQ3Q+474, Sambori, Lambitu, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.59724, 'lng': 118.7881916}, 'viewport': {'northeast': {'lat': -8.595890170107277, 'lng': 118.7895414298927}, 'southwest': {'lat': -8.59858982989272, 'lng': 118.7868417701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wadu Ntanda Rahi Sambori,"[{'height': 4176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113534557902918977452"">A Google User</a>'], 'photo_reference': 'AUGGfZnPDokJ32vIgj4JEXs1HUD-l9rf0XxhLH_p7iGDgvhJotdgB_djVDriJwMCuccnmuGfp3-ODKmcSdRzvwOcRLpxoG862r202Vl1elgHtv5MdLcOm2wPfttLeSo1D6i6Z8B9jKZzu1rfll0_Q4nnJ9lEheFEBSW_J96TNZAOpomsJOs4', 'width': 5568}]",ChIJqwBxVRSFtS0RLPLJ-wSBckY,5.0,ChIJqwBxVRSFtS0RLPLJ-wSBckY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJqwBxVRSFtS0RLPLJ-wSBckY
OPERATIONAL,"CQ2F+X65, Unnamed Road, Sambori, Kec. Lambitu, Kabupaten Bima, Nusa Tenggara Bar. 84173, Indonesia","{'location': {'lat': -8.597608899999999, 'lng': 118.7731112}, 'viewport': {'northeast': {'lat': -8.596268570107277, 'lng': 118.7744177298927}, 'southwest': {'lat': -8.598968229892721, 'lng': 118.7717180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Sambori,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101444232896253446550"">rahmat setiawan</a>'], 'photo_reference': 'AUGGfZknYjZsq1Guy99OU9l0SotB72awbJw78x-ea-y4S5oMWfmuobL3IlfvFmSl5UGxDvMaFSk6Dpf6nyzcDEPoNkYzTiTbM7_wwKWRW98BFoH_V2efEPz3T6g9n5bDjvgpXdd2JiE67tH4rUUtuujZV8J_1SLLesfXtWU90LVuTI5HoEx3', 'width': 5184}]",ChIJk68UK9SFtS0RL_mMobBuF_E,4.3,ChIJk68UK9SFtS0RL_mMobBuF_E,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,https://www.google.com/maps/place/?q=place_id:ChIJk68UK9SFtS0RL_mMobBuF_E
OPERATIONAL,"CPPJ+5PV, Roi, Palibelo, Bima Regency, West Nusa Tenggara 84173, Indonesia","{'location': {'lat': -8.5645004, 'lng': 118.7317908}, 'viewport': {'northeast': {'lat': -8.563689870107277, 'lng': 118.7339818}, 'southwest': {'lat': -8.56638952989272, 'lng': 118.7252178}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bombo Rou,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108022171042075558714"">Jihar Al Gifari</a>'], 'photo_reference': 'AUGGfZnIDPsfP3pqkdxPM2dT0f1J23f_ztv7lnpNusDSGHR7UJPiAcCmkXsOA0abjflF8U6Et7Qw7zbO8tGtHiG_n93PpVGCGn5o5940Nwc0_OVTSliKL9BQkExPy-Sa0iFOqHwBfxfjzJzg0swPPbEZWk6IgGfEhgXkBCX8-sxMHbHrNkgh', 'width': 4160}]",ChIJ0zUwATiGtS0R3HzWyFQ-o2I,4.0,ChIJ0zUwATiGtS0R3HzWyFQ-o2I,"['tourist_attraction', 'point_of_interest', 'establishment']",17,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ0zUwATiGtS0R3HzWyFQ-o2I
OPERATIONAL,"9P5F+752, Monta, Bima Regency, West Nusa Tenggara 84173, Indonesia","{'location': {'lat': -8.641874999999999, 'lng': 118.7228902}, 'viewport': {'northeast': {'lat': -8.640525170107276, 'lng': 118.7242400298927}, 'southwest': {'lat': -8.64322482989272, 'lng': 118.7215403701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian OI ADE LA KARUMBU,,ChIJ0b54VgGBtS0RdlFU7utkazk,3.0,ChIJ0b54VgGBtS0RdlFU7utkazk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ0b54VgGBtS0RdlFU7utkazk
OPERATIONAL,"9PJH+VJ, Ngali, Belo, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.6178314, 'lng': 118.7291062}, 'viewport': {'northeast': {'lat': -8.6167397, 'lng': 118.7308774798928}, 'southwest': {'lat': -8.621106500000002, 'lng': 118.7281778201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oi late,,ChIJbVhfAQCHtS0R5XNhT_dnUks,0.0,ChIJbVhfAQCHtS0R5XNhT_dnUks,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJbVhfAQCHtS0R5XNhT_dnUks
OPERATIONAL,"FRCQ+FW9, Maria, Wawo, Bima Regency, West Nusa Tenggara 84119, Indonesia","{'location': {'lat': -8.5288266, 'lng': 118.839855}, 'viewport': {'northeast': {'lat': -8.527914370107279, 'lng': 118.8416302798927}, 'southwest': {'lat': -8.530614029892723, 'lng': 118.8389306201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Diwu Wau,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105301001084000297377"">A Google User</a>'], 'photo_reference': 'AUGGfZkSmKNz9SYpkm0cdQ8g3MKilgTmUPe6jaYOI0GaVf0W1KauNk72LNHspAQDWhKIRj4jfB8BU1mmz6JacaR5vM-nbe3PjefDTmeIZaHVPFLse5As3kZdEVuNJZbTAsjJ7bUFd_Qw6dDU_W_jYK5K0zvZDicx1J5ooBwCpOaSxElnH82i', 'width': 4000}]",ChIJH1jhUvKPtS0RZU91zfoz074,4.4,ChIJH1jhUvKPtS0RZU91zfoz074,"['tourist_attraction', 'point_of_interest', 'establishment']",66,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJH1jhUvKPtS0RZU91zfoz074
OPERATIONAL,"9QVG+X9H, Sambori, Lambitu, Bima Regency, West Nusa Tenggara 84173, Indonesia","{'location': {'lat': -8.605070099999999, 'lng': 118.7759993}, 'viewport': {'northeast': {'lat': -8.603370070107278, 'lng': 118.7774001298927}, 'southwest': {'lat': -8.606069729892722, 'lng': 118.7747004701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Sambori,"[{'height': 3479, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117641071868245294699"">ihdal fahroni</a>'], 'photo_reference': 'AUGGfZmjZcuAwlikxt0GKLAaQHVyIwKT_lF7JafMkkTuQtdavEfE6k1ZJkCfPLs-t1z9Zg4mQQNQAJIAIAXwSBIMG8P2GLsV1hkMB_mqGLEjRmHzwjKkMCevw4_OIOQNI1RLW5JeZKHnlOCp6nlJVqBuUqNp331g85pVHef9O7Kwodg8a6jI', 'width': 2609}]",ChIJuRRg2YWFtS0RJbPYLOL6XZc,4.1,ChIJuRRg2YWFtS0RJbPYLOL6XZc,"['tourist_attraction', 'point_of_interest', 'establishment']",7,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJuRRg2YWFtS0RJbPYLOL6XZc
OPERATIONAL,"9QFJ+R32, Kawuwu, Langgudu, Bima Regency, West Nusa Tenggara 84173, Indonesia","{'location': {'lat': -8.6254984, 'lng': 118.7801346}, 'viewport': {'northeast': {'lat': -8.624427520107277, 'lng': 118.7819868798928}, 'southwest': {'lat': -8.627127179892721, 'lng': 118.7792872201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kalemba Desa Kawuwu,"[{'height': 4912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117517405760975909781"">A Google User</a>'], 'photo_reference': 'AUGGfZmnejNqY5PmiG-uflqwVHbcMwTcojptZAdEAUs7pGlOMyrWU8aoVTKEI6SleL4SJDbwnQHliZXKQibNEM5837lB1Y_vZg9Wy30ukw5MZ3q5wrPUVKL685PG0zi7oM3DFFs1Syhot-rTBqgYauq4PZ-nqlwmsYZRap8FzQrKJS08b_UA', 'width': 3264}]",ChIJ_____-uDtS0Rso9b1yt1sq8,4.5,ChIJ_____-uDtS0Rso9b1yt1sq8,"['tourist_attraction', 'point_of_interest', 'establishment']",26,,,https://www.google.com/maps/place/?q=place_id:ChIJ_____-uDtS0Rso9b1yt1sq8
