business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,url
OPERATIONAL,"VMH2+FG4, Sangkub II, Sangkub, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8785736, 'lng': 123.6513099}, 'viewport': {'northeast': {'lat': 0.8799075298927223, 'lng': 123.6526529798927}, 'southwest': {'lat': 0.8772078701072777, 'lng': 123.6499533201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Basecamp TSB di Sangkub,ChIJ97k6RwCPfjIRp-7Or1amBic,5.0,ChIJ97k6RwCPfjIRp-7Or1amBic,"['lodging', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ97k6RwCPfjIRp-7Or1amBic
OPERATIONAL,"VJMQ+C82, Sangkub III, Sangkub, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8834969, 'lng': 123.6382785}, 'viewport': {'northeast': {'lat': 0.8849016798927222, 'lng': 123.6395799298927}, 'southwest': {'lat': 0.8822020201072778, 'lng': 123.6368802701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PENGINAPAN CHANTYKA -Sangkub,ChIJQaizK0GFfjIRUc0YS1qqGII,4.0,ChIJQaizK0GFfjIRUc0YS1qqGII,"['lodging', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQaizK0GFfjIRUc0YS1qqGII
OPERATIONAL,"VHH2+FQ2, Jl. Trans Sulawesi, Bunia, Kec. Bintauna, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 0.8786451, 'lng': 123.5519043}, 'viewport': {'northeast': {'lat': 0.8799491798927221, 'lng': 123.5532545798927}, 'southwest': {'lat': 0.8772495201072777, 'lng': 123.5505549201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Shanios Hotel,ChIJXTSxMJ-QfjIRASWWwmuZ3Ps,4.2,ChIJXTSxMJ-QfjIRASWWwmuZ3Ps,"['lodging', 'point_of_interest', 'establishment']",91,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110860222298325789707"">andri mula</a>'], 'photo_reference': 'AUGGfZm2JOs7vslpVlmOPvkAm_DyzwSKwjB6l46CwL8q8_uoJq-LznLWIWfotMhIoo9aWiqMNOrLQQvaoMxs0Zl1WF2jXQj0_daCXZHs05LgvnbxnERGxgH3AnOCw3KN90-aCiUAXzbNBgfeOWjo18FYW-M0s546kHL6sf0G0voCp595-dfz', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJXTSxMJ-QfjIRASWWwmuZ3Ps
OPERATIONAL,"Jl. Trans Sulawesi, Lalow, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia","{'location': {'lat': 0.8820621999999999, 'lng': 124.0318858}, 'viewport': {'northeast': {'lat': 0.8834802798927223, 'lng': 124.0332384298927}, 'southwest': {'lat': 0.8807806201072778, 'lng': 124.0305387701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ Lolak Bolaang Mongondow,ChIJAQAAANxxfjIR9YPGR348Uww,3.7,ChIJAQAAANxxfjIR9YPGR348Uww,"['lodging', 'point_of_interest', 'establishment']",119,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106902537800049153516"">Halfish Story</a>'], 'photo_reference': 'AUGGfZnrRdOZb2uqDjntKbChO5XlbfhIWxiSC8P9KCQR3Qh-pbgTL2AfazLmF9PQQ9ZNm4shothu-n74yi3H2ZhTrl02mDqcfbtzCNVvPz0LsnRg3yvyVxGs85S_cspPQcQATU7h2-6N58j5csy5oTOfFcSejEQodhADFpNuf_109rL6qFAd', 'width': 4096}]","{'compound_code': 'V2JJ+RQ Lalow, Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG6V2JJ+RQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJAQAAANxxfjIR9YPGR348Uww
OPERATIONAL,"RXMH+R2, Baturapa II, Lolak, Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8345365, 'lng': 123.9775338}, 'viewport': {'northeast': {'lat': 0.8359633798927222, 'lng': 123.9788957298927}, 'southwest': {'lat': 0.8332637201072778, 'lng': 123.9761960701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Styven Ly Datuela,ChIJbTRqjeRvfjIRkCo4tp8ZmDI,0.0,ChIJbTRqjeRvfjIRkCo4tp8ZmDI,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbTRqjeRvfjIRkCo4tp8ZmDI
OPERATIONAL,"V2MR+33C, Jl. Trans Sulawesi, Lalow, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia","{'location': {'lat': 0.8826813, 'lng': 124.0401473}, 'viewport': {'northeast': {'lat': 0.8839454798927222, 'lng': 124.0415269298927}, 'southwest': {'lat': 0.8812458201072777, 'lng': 124.0388272701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BRENDA HOTEL LOLAk,ChIJdSKM-uVxfjIR2t2shGHrPyQ,4.0,ChIJdSKM-uVxfjIR2t2shGHrPyQ,"['lodging', 'point_of_interest', 'establishment']",22,,,,,https://www.google.com/maps/place/?q=place_id:ChIJdSKM-uVxfjIR2t2shGHrPyQ
OPERATIONAL,"Jl. Trans Sulawesi, Lalow, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia","{'location': {'lat': 0.882613, 'lng': 124.0267222}, 'viewport': {'northeast': {'lat': 0.8838354298927222, 'lng': 124.0280679298927}, 'southwest': {'lat': 0.8811357701072778, 'lng': 124.0253682701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mulia Lolak,ChIJdxRpUS5xfjIRhH9zDzst8nw,4.7,ChIJdxRpUS5xfjIRhH9zDzst8nw,"['lodging', 'spa', 'point_of_interest', 'establishment']",82,,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107679829226508730060"">A Google User</a>'], 'photo_reference': 'AUGGfZkDcOUN8lrSIcQFrV0WfJGotpEs7vIHeoboEjmfls6bIZ9FvVpGzGlBzyJ9OdMkTFu40b3-Scv0bKyogkdwmcC7Ui1cspwQOjzz8l4wP9EASQn34MHEn0Val7c0mTLTe3DsRgn3kV12LDrOyJpqOFVyMuUW5BAkHE_JwnsEELgg6YSc', 'width': 640}]","{'compound_code': 'V2MG+2M Lalow, Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG6V2MG+2M'}",,https://www.google.com/maps/place/?q=place_id:ChIJdxRpUS5xfjIRhH9zDzst8nw
OPERATIONAL,"JXFG+V2C, North Tapadaka, Dumoga Utara, Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.6246932, 'lng': 123.9750018}, 'viewport': {'northeast': {'lat': 0.6260430298927222, 'lng': 123.9763516298927}, 'southwest': {'lat': 0.6233433701072777, 'lng': 123.9736519701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Jakarta Jaya,ChIJB5Om8RpFfjIRDKXa-QHVXIc,0.0,ChIJB5Om8RpFfjIRDKXa-QHVXIc,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJB5Om8RpFfjIRDKXa-QHVXIc
OPERATIONAL,"FXVF+28Q, Uuan, Dumoga Barat, Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.4925425, 'lng': 123.9733799}, 'viewport': {'northeast': {'lat': 0.4938840298927222, 'lng': 123.9747288298927}, 'southwest': {'lat': 0.4911843701072778, 'lng': 123.9720291701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Songkaton-karaseran,ChIJy8smHy-tfzIRDZNmMhA8Uwg,0.0,ChIJy8smHy-tfzIRDZNmMhA8Uwg,"['lodging', 'point_of_interest', 'establishment']",0,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104717144214974039959"">Tokz Echen</a>'], 'photo_reference': 'AUGGfZmmbnHW-bwa9Ec5VCSk8FT6rcdGPLwfpkCLT2F9UsqJFFclUYja8GAlKrQSyKE1lL40Fj13tR6XHi6J5ejOqEoa2GUeM1ub-m1xKyMFXSgyVAaG0BdK21CiRniOoC4sHaKvlMeJMlRt78uk4X0MTJ-IQ9ycxrUpzI67i0XQnHhj2jI', 'width': 2448}]",,,https://www.google.com/maps/place/?q=place_id:ChIJy8smHy-tfzIRDZNmMhA8Uwg
OPERATIONAL,"VGJX+6HP, Jl. Trans Sulawesi, Bintauna, Kec. Bintauna, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 0.8805590999999999, 'lng': 123.5489508}, 'viewport': {'northeast': {'lat': 0.8818499298927222, 'lng': 123.5503053798927}, 'southwest': {'lat': 0.8791502701072778, 'lng': 123.5476057201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,R'SYA HOME STAY,ChIJjVeItKGQfjIRioAvVCrNYtM,3.9,ChIJjVeItKGQfjIRioAvVCrNYtM,"['lodging', 'point_of_interest', 'establishment']",29,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106162707286169450105"">Frickto Tombokan</a>'], 'photo_reference': 'AUGGfZmlW9LlUI4F4D97CH-8Q1_KUbDKeNxsWvFqjAtVs_9_s9kCNQSdnnWeL08K7eFXuaaGczNyWmJwrOvE63mjzFLm7K89Xzb9CJ_SVl4gLzhyZrWuQs4S49_E8TWLEg6vvXyuf4kQDD9GHmbNQfYLEHJvOOv3Xz8x6ug7W4-7jm7S8aOS', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJjVeItKGQfjIRioAvVCrNYtM
OPERATIONAL,"VGJR+4QW, Padang, Bintauna, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8803255999999999, 'lng': 123.5419544}, 'viewport': {'northeast': {'lat': 0.8816255298927221, 'lng': 123.5433059798927}, 'southwest': {'lat': 0.8789258701072776, 'lng': 123.5406063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Clayrine Home Stay,ChIJ_SqzqqeQfjIRBDrR2oKB_JM,3.8,ChIJ_SqzqqeQfjIRBDrR2oKB_JM,"['lodging', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104286324257151576849"">A Google User</a>'], 'photo_reference': 'AUGGfZnJcioXXCrDY5Fxwoi02Jy0Pewa0WN18tdYgYGZb0VcOSLPlU_cGFkNTdIK53roHtiPhl2uxZ0dHcItV6ilRZVcy4ATWahcmcQ3GQGX1d6cIYwFcZ8eGut1R_tNR0dkvoxqDR-2c88_pMMgQVEd0K2prOHMZJ6ELi4SrIvLkobm7_hc', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_SqzqqeQfjIRBDrR2oKB_JM
OPERATIONAL,"V222+J7X, Mongkoinit, Dulangon, Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8516211, 'lng': 124.0007214}, 'viewport': {'northeast': {'lat': 0.8529834298927222, 'lng': 124.0020487798927}, 'southwest': {'lat': 0.8502837701072777, 'lng': 123.9993491201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Kost Fionna,ChIJ58EZEwBvfjIRY9Tje9sBffA,0.0,ChIJ58EZEwBvfjIRY9Tje9sBffA,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ58EZEwBvfjIRY9Tje9sBffA
OPERATIONAL,"V294+RMV, Mongkoinit, Lolak, Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8691217, 'lng': 124.0071695}, 'viewport': {'northeast': {'lat': 0.8704863798927223, 'lng': 124.0085677298927}, 'southwest': {'lat': 0.8677867201072778, 'lng': 124.0058680701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rahma Kost,ChIJKdq_SwBvfjIRe2uerbo6DtI,0.0,ChIJKdq_SwBvfjIRe2uerbo6DtI,"['lodging', 'point_of_interest', 'establishment']",0,,"[{'height': 687, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104493930719622591389"">Tri Rahmayani</a>'], 'photo_reference': 'AUGGfZnIL8Bvx7Lp4Bnhe8b698vxk39q2i35e4j1VpGWhkUEpKoZfNasE1N3gpnUAM31dAFUeiY-Ua-VIFAkCkOVBoVoSe3XLdhhR0N3eQuPDDWqNcbhuXb2Wmx1z4bWc8gTt4xyi5lWE1WHXSj3Zy4frQOiDXOyS0ly6ed4rltbC7CHyuGg', 'width': 1093}]",,,https://www.google.com/maps/place/?q=place_id:ChIJKdq_SwBvfjIRe2uerbo6DtI
