business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"VGP8+RMW, Pamenang, Merangin Regency, Jambi, Indonesia","{'location': {'lat': -2.112876, 'lng': 102.516701}, 'viewport': {'northeast': {'lat': -2.112107299999999, 'lng': 102.5178417798927}, 'southwest': {'lat': -2.115182100000001, 'lng': 102.5151421201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pemandian pamenang kediri,ChIJedwFP0I_Li4RZt4KqIV6Jis,5.0,ChIJedwFP0I_Li4RZt4KqIV6Jis,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJedwFP0I_Li4RZt4KqIV6Jis
OPERATIONAL,"WFXC+4G, Karang Berahi, Pamenang, Merangin Regency, Jambi 37352, Indonesia","{'location': {'lat': -2.0522264, 'lng': 102.4713261}, 'viewport': {'northeast': {'lat': -2.050876570107278, 'lng': 102.4726759298927}, 'southwest': {'lat': -2.053576229892722, 'lng': 102.4699762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau tamalam,ChIJRw-5bxRBLi4RK9bMu4uG9jA,4.5,ChIJRw-5bxRBLi4RK9bMu4uG9jA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109318111676380567588"">A Google User</a>'], 'photo_reference': 'AUGGfZk1AJ8adceEPLxnJ9ObE2HgEPCuCcSNpl32y2lcduvW1ANkXh_gORR9kPYLQGWcmxqkG1Q5fhv6MP8aun7ZCwHvVj3E70fBZXNfXj5Kj171PqsPnzLkSVghdo6lua0bac2bjcOYSd0eKK3i0Q2H2Ou7HeWtblhhGLE48ckE267DN5tV', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJRw-5bxRBLi4RK9bMu4uG9jA
OPERATIONAL,"J3W6+FM, Gili Indah, Pemenang, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","{'location': {'lat': -8.3537863, 'lng': 116.0616514}, 'viewport': {'northeast': {'lat': -8.35243442010728, 'lng': 116.0629789298927}, 'southwest': {'lat': -8.355134079892723, 'lng': 116.0602792701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gili Meno beach,ChIJ131RMF7dzS0RerB9i8JNu-w,4.7,ChIJ131RMF7dzS0RerB9i8JNu-w,"['tourist_attraction', 'point_of_interest', 'establishment']",69,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110410874117303033579"">Fady One</a>'], 'photo_reference': 'AUGGfZmHqKGrPnvKAYUR6qd8X8Yh-g5lpiP9Pq3iBbF9eFWuuV_lWzVjILTsMhCoH7OD3pBSSc9RIwqHVY4F81_RcVEj-HVwmiUR2ZaRPsYUIPJK_ZSlQWQbbl6xvtDCd5EZK8-RaFPHdDrq2A5oveem8SSrlP8rwy0p2krBWEUbUZKx0JXE', 'width': 4000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ131RMF7dzS0RerB9i8JNu-w
OPERATIONAL,"R88R+6F8, Bukit Bungkul, Renah Pamenang, Merangin Regency, Jambi, Indonesia","{'location': {'lat': -2.1844725, 'lng': 102.3412155}, 'viewport': {'northeast': {'lat': -2.183055470107278, 'lng': 102.3426222798927}, 'southwest': {'lat': -2.185755129892722, 'lng': 102.3399226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gantangan permanen GMR,ChIJd3xtyYIRLi4RKdeO-5KKPIA,5.0,ChIJd3xtyYIRLi4RKdeO-5KKPIA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108493649535684283363"">A Google User</a>'], 'photo_reference': 'AUGGfZmMyQ27OeCbEa1DPZ8IsNVVBrHHu0ZknmAHQesZBQOutLTYUpQxs8jEHT5N9-vFRjshU1v1rQVftFPYlnfiRJDRdOKpYKgpPCpxjvxC0r9nvqOgVAv6D5IQ54B4CgWM1MecykorECjOWuFdlY5Md6kvjVcn6wb2IFBvLUAVjepa7UDS', 'width': 3060}]",,,https://www.google.com/maps/place/?q=place_id:ChIJd3xtyYIRLi4RKdeO-5KKPIA
OPERATIONAL,"QHW2+5RF Spc, Pelakar Jaya, Kec. Pamenang, Kabupaten Merangin, Jambi 37481, Indonesia","{'location': {'lat': -2.2045609, 'lng': 102.5520458}, 'viewport': {'northeast': {'lat': -2.201334100000001, 'lng': 102.5532488298927}, 'southwest': {'lat': -2.2056365, 'lng': 102.5505491701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam pemandian desa pelakar jaya,ChIJwYL_RZY7Li4RBd640XCSAmA,5.0,ChIJwYL_RZY7Li4RBd640XCSAmA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101984892440049456107"">A Google User</a>'], 'photo_reference': 'AUGGfZkdMYWtfKZFv4LpDC0JhK--ENP4lVy-29Bf7McVDMlU3t6686kiJPVGPf0RP_m3cPMk2htP7Vl8hG8YUIgpsQnwgp1TAsz_ygYUyC8yfdfWltrrJLK9AeaB0KRgbp5VbcffwFKWKpeKxehFDsZhaa-vuKfrTOvUq_UnGS63m87RTzEB', 'width': 3000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJwYL_RZY7Li4RBd640XCSAmA
OPERATIONAL,"Q93J+G98, Unnamed Road, Tj. Benuang, Kec. Pamenang Sel., Kabupaten Merangin, Jambi 37352, Indonesia","{'location': {'lat': -2.246209, 'lng': 102.38095}, 'viewport': {'northeast': {'lat': -2.244845570107277, 'lng': 102.3823455298927}, 'southwest': {'lat': -2.247545229892722, 'lng': 102.3796458701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Benuang,ChIJ-ZjGO-sXLi4R0UvM7oUsECI,4.5,ChIJ-ZjGO-sXLi4R0UvM7oUsECI,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102389308086710827804"">Nur Aris Purwantoro</a>'], 'photo_reference': 'AUGGfZly6-WHq7KTCDr0WI1cl7erbcDH1B5Olc-Xlug5_8VUFJAhlWa_FZG-hlxNu_JDNACHncpBhamC60-L1scvg5-ECsR5cV4cEZu_hyjA0hVYyBakGcajmlwEph98IvFO0hDcX2IgmZTmBm-PkIyth5E79KMLV2dysVQDYbwSXNaQQg2E', 'width': 1281}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ-ZjGO-sXLi4R0UvM7oUsECI
OPERATIONAL,"VFC4+95C, Sialang, Pamenang, Merangin Regency, Jambi 37352, Indonesia","{'location': {'lat': -2.12907, 'lng': 102.4553783}, 'viewport': {'northeast': {'lat': -2.128133699999999, 'lng': 102.4568227798927}, 'southwest': {'lat': -2.131878900000001, 'lng': 102.4541231201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian makenam sialang,ChIJu3ebAJg_Li4RJnfnLZ57qSU,4.1,ChIJu3ebAJg_Li4RJnfnLZ57qSU,"['tourist_attraction', 'point_of_interest', 'establishment']",19,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107573218604766125759"">A Google User</a>'], 'photo_reference': 'AUGGfZn5Kl5VBm-Ch7OAUiOCPncnqDtjJ-xi9K1HH2eZOj_SEJBu698kGVexRDifcJET6EVpRR39gcwp7HX6Yx8OBUvczivDXJD3GeDZGVboCeVka8S3dppzWoecwH6pGuG473zRsq-e-2Oqzdjc5S2X-LvAX7DEt_P8JIgjxwGtiHajzimc', 'width': 4000}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJu3ebAJg_Li4RJnfnLZ57qSU
CLOSED_PERMANENTLY,"XF58+7JR, Unnamed Road, Papit, Kec. Pamenang Bar., Kabupaten Merangin, Jambi 37352, Indonesia","{'location': {'lat': -2.0417564, 'lng': 102.4665062}, 'viewport': {'northeast': {'lat': -2.040406570107277, 'lng': 102.4678560298927}, 'southwest': {'lat': -2.043106229892722, 'lng': 102.4651563701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Love Island,ChIJx_X80QdBLi4RLUO9gHwIRXk,5.0,ChIJx_X80QdBLi4RLUO9gHwIRXk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104542714941902286682"">A Google User</a>'], 'photo_reference': 'AUGGfZmGcaPISC9nug9-uxLXMnRQr5YeleNz_bWhX679XwrwW2zJjMk8m0WIjyB15nIcJfTWqB6wan-KgBiPl-jkgjKQTvGAZppwf-lnry4-Kkw_xEQn_Ezb3tc7swn0s_fozZDu78YHy6qtbno4VceFGq5MQuwuAkPzz_xpK-zXCtgHbyKC', 'width': 480}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJx_X80QdBLi4RLUO9gHwIRXk
CLOSED_PERMANENTLY,"G2QP+2FR, Malaka, Pemenang, North Lombok Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4623838, 'lng': 116.0361298}, 'viewport': {'northeast': {'lat': -8.46102727010728, 'lng': 116.0374953798928}, 'southwest': {'lat': -8.463726929892724, 'lng': 116.0347957201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Giver's Swing,ChIJK3jS6vjpzS0RxHlP1oDwHss,5.0,ChIJK3jS6vjpzS0RxHlP1oDwHss,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107312820832833080271"">IDM Indra</a>'], 'photo_reference': 'AUGGfZkp0YIOqWdN8fB36JwjLqzeaSEzmWDT54-gSDgFy9-oz3CO5NS-TCWDWqbrWf-5q2nHbDSTU8XQ24kDhKIS7QmmRGTqFm9Grrp6gVQKKPQcRHnODDOUWOGE9y9HyPhZLe1-_HaKLUkNSLOfoquahMGm76P8T5tzupg7MdjjbrJCFTD6', 'width': 1080}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJK3jS6vjpzS0RxHlP1oDwHss
CLOSED_TEMPORARILY,"RHJ4+72P, Sungai Udang, Pamenang, Merangin Regency, Jambi 37481, Indonesia","{'location': {'lat': -2.1693452, 'lng': 102.5548854}, 'viewport': {'northeast': {'lat': -2.168031370107277, 'lng': 102.5563283298927}, 'southwest': {'lat': -2.170731029892722, 'lng': 102.5536286701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,J&j,ChIJNaYbylU5Li4Rz1klieucqkk,5.0,ChIJNaYbylU5Li4Rz1klieucqkk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,https://www.google.com/maps/place/?q=place_id:ChIJNaYbylU5Li4Rz1klieucqkk
