business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,price_level,url
OPERATIONAL,"Jl. Surabaya No.88, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","{'location': {'lat': 3.5833887, 'lng': 98.685059}, 'viewport': {'northeast': {'lat': 3.584774729892721, 'lng': 98.68647802989273}, 'southwest': {'lat': 3.582075070107277, 'lng': 98.68377837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belinn,{'open_now': True},"[{'height': 3336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112557960279951722257"">A Google User</a>'], 'photo_reference': 'AUGGfZlskQcxiTq9sBoKNeLWcZtzN509igCGWWwcs6_pHvoOUTN2cgbg8jyDUwaHsTNCVENpYMPNxQKPfnlAwSV3TwqKENxALhYnxOH9K86INbWhTqlWBisKhoCgVD3NI8NX2t1w_EXsPD9p1PwLMsq51xN6zjRcquanvyG9RSIGeuSxTA-n', 'width': 4448}]",ChIJGzgnUrQxMTARZ1iiQkwCQlE,"{'compound_code': 'HMMP+92 Pasar Baru, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMMP+92'}",4.4,ChIJGzgnUrQxMTARZ1iiQkwCQlE,"['lodging', 'point_of_interest', 'establishment']",6152,,,https://www.google.com/maps/place/?q=place_id:ChIJGzgnUrQxMTARZ1iiQkwCQlE
OPERATIONAL,"Jl. H. Adam Malik No.5, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114, Indonesia","{'location': {'lat': 3.5940309, 'lng': 98.6684595}, 'viewport': {'northeast': {'lat': 3.595470879892722, 'lng': 98.66996697989273}, 'southwest': {'lat': 3.592771220107278, 'lng': 98.66726732010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Radisson Medan,,"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104987363672047478642"">A Google User</a>'], 'photo_reference': 'AUGGfZnaUAj7wLKEcXM08Yn2N_VjFqfX7y6GpRLuuQ__46cJ_j2cBux8XFieSy80vK_MOmNh6k1gIDHlO4eqgUrc4p3JaECap5Z5kfUyoI_c0ULM5-BoYF99Prjabu78Eh-Yb8dZ4XaDjaOVmrOtNpFD4poahES8bf1fVieekjPuFp8AFj7n', 'width': 3840}]",ChIJp3AIDdsxMTARBUgM1sKuCpU,"{'compound_code': 'HMV9+J9 Sekip, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMV9+J9'}",4.7,ChIJp3AIDdsxMTARBUgM1sKuCpU,"['lodging', 'point_of_interest', 'establishment']",5725,,,https://www.google.com/maps/place/?q=place_id:ChIJp3AIDdsxMTARBUgM1sKuCpU
OPERATIONAL,"Jl. Balai Kota No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20112, Indonesia","{'location': {'lat': 3.5903891, 'lng': 98.67697749999999}, 'viewport': {'northeast': {'lat': 3.591436229892723, 'lng': 98.67780384999999}, 'southwest': {'lat': 3.588736570107279, 'lng': 98.67498125000002}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand City Hall Medan,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109668363659734291021"">Arikundo</a>'], 'photo_reference': 'AUGGfZlfYsBZP-j9rKwWwZbYnpWJYlwfU00gcLhJlbKiQNbdA9_-Ri-yZwjx20wTxEBV28P7PIZkgSamKwA6g_opdbsXu_U9gggkBE93hCDDAfkd1kizLSC6eUVTXjRz1yR-BNMC7nILmfDoyDbX5Nnui3ckDr3R0wl5b2zeGknjrvpNLssh', 'width': 3024}]",ChIJU0idPL8xMTAR5m2rAGgKTgs,"{'compound_code': 'HMRG+5Q Kesawan, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRG+5Q'}",4.6,ChIJU0idPL8xMTAR5m2rAGgKTgs,"['lodging', 'point_of_interest', 'establishment']",8818,,,https://www.google.com/maps/place/?q=place_id:ChIJU0idPL8xMTAR5m2rAGgKTgs
OPERATIONAL,"Jl. Kapten Maulana Lubis No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","{'location': {'lat': 3.589124, 'lng': 98.6726951}, 'viewport': {'northeast': {'lat': 3.590723479892723, 'lng': 98.67408467989272}, 'southwest': {'lat': 3.588023820107279, 'lng': 98.67138502010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Premiere Dyandra Hotel & Convention,{'open_now': True},"[{'height': 656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104731395646175975359"">HOTEL SANTIKA PREMIERE DYANDRA HOTEL &amp; CONVENTION MEDAN</a>'], 'photo_reference': 'AUGGfZkp6xvsucYOaT4DD0AOlfDZWwsBGM-edQr_6Jv_gjG09HdsjcsYxX-G_cVsJ7tvOrS5qYrzri5iXeyRMNYoQJcsH3jHgKCwzWqs5WogTuAikwQ4KjMFcUl_NAjl81ldtNcEaO6PxR_Ne1IK24Hb3y5yUT13XhoB9gutTOtwcpb_h7D0', 'width': 1000}]",ChIJiZF2uc8xMTARtM6uZdICNsc,"{'compound_code': 'HMQF+J3 Petisah Tengah, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMQF+J3'}",4.5,ChIJiZF2uc8xMTARtM6uZdICNsc,"['lodging', 'point_of_interest', 'establishment']",9915,,,https://www.google.com/maps/place/?q=place_id:ChIJiZF2uc8xMTARtM6uZdICNsc
OPERATIONAL,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia","{'location': {'lat': 3.597888799999999, 'lng': 98.68207849999999}, 'viewport': {'northeast': {'lat': 3.599183329892722, 'lng': 98.6832851798927}, 'southwest': {'lat': 3.596483670107278, 'lng': 98.68058552010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Mercure Maha Cipta Medan Angkasa,,"[{'height': 3896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107307382390827992019"">Grand Angkasa Medan</a>'], 'photo_reference': 'AUGGfZlyWvukFVbTbfhlfewIzh4_-QJukl9mCsJz2nFhnexoLoXLR5NpqYSWXODE5l3mmypSVHu021JlsoBWXDUPPBdQIK36owjVkrryie9kJkLCDfyIA-3BL1IvdHtYhaPzHLhlhoI6vvksg_K3SPWAKTwn0ANWrHwRGSpliXi7sJCtRBb_', 'width': 5844}]",ChIJoVz5fsAxMTARTgLFl22hUks,"{'compound_code': 'HMXJ+5R Perintis, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMXJ+5R'}",4.5,ChIJoVz5fsAxMTARTgLFl22hUks,"['lodging', 'point_of_interest', 'establishment']",7313,,,https://www.google.com/maps/place/?q=place_id:ChIJoVz5fsAxMTARTgLFl22hUks
OPERATIONAL,"Jl. Timor No Blok J No.I-IV Blok J, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia","{'location': {'lat': 3.5908971, 'lng': 98.6824264}, 'viewport': {'northeast': {'lat': 3.592069629892722, 'lng': 98.68370817989273}, 'southwest': {'lat': 3.589369970107278, 'lng': 98.68100852010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Karibia Boutique Hotel,,"[{'height': 4050, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116569576219216606545"">A Google User</a>'], 'photo_reference': 'AUGGfZkJ0UABbJZtecGmS4NnIldEy8dduFpcJq11wDUmzNs5l5E83C5n1689QEUQUpg2GyGFxWZfwKCAPfKWAfLX59JpvAL2-MChNsHB_ZoOXmywJPQq0BAFXjeE-nJktdo_v8dQBdhTqO2AolE96FHx0-Wlx1IevfzA9neUpPovMmGvd9oH', 'width': 3240}]",ChIJmwMmELgxMTAR86I4HIhPKfQ,"{'compound_code': 'HMRJ+9X Gang Buntu, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRJ+9X'}",4.4,ChIJmwMmELgxMTAR86I4HIhPKfQ,"['lodging', 'point_of_interest', 'establishment']",5305,,,https://www.google.com/maps/place/?q=place_id:ChIJmwMmELgxMTAR86I4HIhPKfQ
OPERATIONAL,"Jl. Balai Kota No.2, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","{'location': {'lat': 3.591358, 'lng': 98.67700099999999}, 'viewport': {'northeast': {'lat': 3.592728479892721, 'lng': 98.67833347989271}, 'southwest': {'lat': 3.590028820107277, 'lng': 98.67563382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Inna Medan,,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103561255503354214889"">A Google User</a>'], 'photo_reference': 'AUGGfZksL0r8N8NVhBQ8yuYU0mkVGBGkysEQIPjm9VH8lg1aO_l-uZwhJm9mcrQi5IrnE-8nHslFOb7wJKpAGmwpCVf8HVSOkvnt1KfjRfLeJCjzq1iI0FAZ0woOuNAY1h93Ftoi4P29r74h7Y-wjXnAti9Mfrb0BrQSMNo7rYSuyoxReem8', 'width': 1440}]",ChIJq6p678UxMTARjnMqKQdFBO0,"{'compound_code': 'HMRG+GR Kesawan, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRG+GR'}",4.2,ChIJq6p678UxMTARjnMqKQdFBO0,"['lodging', 'point_of_interest', 'establishment']",2312,,,https://www.google.com/maps/place/?q=place_id:ChIJq6p678UxMTARjnMqKQdFBO0
OPERATIONAL,"Jl. Pemuda No.22, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","{'location': {'lat': 3.5820549, 'lng': 98.6819486}, 'viewport': {'northeast': {'lat': 3.583416279892722, 'lng': 98.68330022989272}, 'southwest': {'lat': 3.580716620107278, 'lng': 98.68060057010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hermes Palace Hotel Medan,{'open_now': True},"[{'height': 738, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113927157443369926667"">A Google User</a>'], 'photo_reference': 'AUGGfZkuBemb0zci4tZp2Az8R24GchetGghecPkSclLuizHHfREX9odr5G9mz5zH1jbFSUsPcsiRKQEZU-z7P-4kQjlo_t5rL9I4hiQ_4dH1SNT9x87wUlqnzsszK-3lHyQ8HpLZtLrVOR2hA68RYVfiSw7CN1KNz1MKgD3saIfEZ5oBXfLC', 'width': 1049}]",ChIJfbQTb8oxMTAR9hY_R0cVFcs,"{'compound_code': 'HMJJ+RP A U R, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMJJ+RP'}",4.3,ChIJfbQTb8oxMTAR9hY_R0cVFcs,"['lodging', 'point_of_interest', 'establishment']",3814,,,https://www.google.com/maps/place/?q=place_id:ChIJfbQTb8oxMTAR9hY_R0cVFcs
OPERATIONAL,"Jl. Putri Merak Jingga No.3A, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","{'location': {'lat': 3.594256, 'lng': 98.6778602}, 'viewport': {'northeast': {'lat': 3.595612029892723, 'lng': 98.67922617989274}, 'southwest': {'lat': 3.592912370107278, 'lng': 98.67652652010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Central Premier,,"[{'height': 2258, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101526177178282842089"">Vebrio Channel</a>'], 'photo_reference': 'AUGGfZk7dq4qiDOqXA1ZRzVUQ36qJdCwL1eksIAsQn5NM8Ssr0OQc8XG2XGzS9rTkEhBT09CZ3AZlPe--oyzWqIMMZfjuUimG3TVHT7mjDHmsao1rUU49hiN94zPSH2bOm1avMaMV7mjJwQYF-3d7dUta0_LrE_NpGHb1H9gRT70X97orcyG', 'width': 3000}]",ChIJQ0dJqtAxMTARBo4tZXuajWI,"{'compound_code': 'HMVH+M4 Kesawan, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMVH+M4'}",4.5,ChIJQ0dJqtAxMTARBo4tZXuajWI,"['lodging', 'point_of_interest', 'establishment']",419,,,https://www.google.com/maps/place/?q=place_id:ChIJQ0dJqtAxMTARBo4tZXuajWI
OPERATIONAL,"Jl. Prof. H. M. Yamin No.41, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20234, Indonesia","{'location': {'lat': 3.5965062, 'lng': 98.6858172}, 'viewport': {'northeast': {'lat': 3.597787379892722, 'lng': 98.68718322989272}, 'southwest': {'lat': 3.595087720107278, 'lng': 98.68448357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Sakura Hotel,,"[{'height': 6144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115619694950194777383"">darlin siregar</a>'], 'photo_reference': 'AUGGfZljjwldl24R9_jysqXCL-K1ZzYQ28Gr1hBZrMWkzSXcXwKmRZcvj7fYm1DoOCrUH1ZaJm7V_V6ZAQPs6B5gCOJWryuWAvG-tiJFACkHZRLKyEP9CK35BYoUGEu5Z9cwoj2Ioc6f_V8Suf_HezZquqtO8Wxx0KP3G1CGdfET1IN7Eunz', 'width': 8160}]",ChIJzbHnPMcxMTARtV96z_WV8_E,"{'compound_code': 'HMWP+J8 Perintis, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMWP+J8'}",4.1,ChIJzbHnPMcxMTARtV96z_WV8_E,"['lodging', 'point_of_interest', 'establishment']",2370,,,https://www.google.com/maps/place/?q=place_id:ChIJzbHnPMcxMTARtV96z_WV8_E
