business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,price_level,url
OPERATIONAL,"Jl. H. Adam Malik No.5, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114, Indonesia","{'location': {'lat': 3.5940309, 'lng': 98.6684595}, 'viewport': {'northeast': {'lat': 3.595470879892722, 'lng': 98.66996697989273}, 'southwest': {'lat': 3.592771220107278, 'lng': 98.66726732010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Radisson Medan,"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104987363672047478642"">A Google User</a>'], 'photo_reference': 'AUGGfZmUwo13Uqvsum52-4uvVNNdH78cpE9Qz6j6HzxWw9vblFrysmg3QCd1o6CxQLlxqq0RUxUsGxLkjJ9Xmf1oYvMF3FFypo0teXX7js8szPx5Cu5i2uMc1X32zqA8m_nkIoOCr94M6FAXUh9KmD1VFSDF6vK7aC1EW2qbkZAbKqqY2NOO', 'width': 3840}]",ChIJp3AIDdsxMTARBUgM1sKuCpU,"{'compound_code': 'HMV9+J9 Sekip, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMV9+J9'}",4.7,ChIJp3AIDdsxMTARBUgM1sKuCpU,"['lodging', 'point_of_interest', 'establishment']",5725,,,,https://www.google.com/maps/place/?q=place_id:ChIJp3AIDdsxMTARBUgM1sKuCpU
OPERATIONAL,"Jl. Surabaya No.88, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","{'location': {'lat': 3.5833887, 'lng': 98.685059}, 'viewport': {'northeast': {'lat': 3.584774729892721, 'lng': 98.68647802989273}, 'southwest': {'lat': 3.582075070107277, 'lng': 98.68377837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belinn,"[{'height': 3336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112557960279951722257"">A Google User</a>'], 'photo_reference': 'AUGGfZmCWPRhZsmvaATELRKHh5az6MdoEYP7vAJmnQCUoq4VBhVX77VcymElpHCch88gSePXMfM36sPA1Bo88pxoXpjchn6h5nGOcJNXkgiP7YBxU6YZY_pM4BEl91FnCY--kUQpfnRFqhNoYU1SQCKVyZIlgK5SjsBLVTKXrqX3TzHiajZY', 'width': 4448}]",ChIJGzgnUrQxMTARZ1iiQkwCQlE,"{'compound_code': 'HMMP+92 Pasar Baru, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMMP+92'}",4.4,ChIJGzgnUrQxMTARZ1iiQkwCQlE,"['lodging', 'point_of_interest', 'establishment']",6152,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJGzgnUrQxMTARZ1iiQkwCQlE
OPERATIONAL,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia","{'location': {'lat': 3.597888799999999, 'lng': 98.68207849999999}, 'viewport': {'northeast': {'lat': 3.599183329892722, 'lng': 98.6832851798927}, 'southwest': {'lat': 3.596483670107278, 'lng': 98.68058552010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Mercure Maha Cipta Medan Angkasa,"[{'height': 3896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107307382390827992019"">Grand Angkasa Medan</a>'], 'photo_reference': 'AUGGfZkFzt7xiuqVtWl2n6vbFGt7KHfQIpokDCfcK8EHTpc4CIDnRF98Qgl2JD-s15F9ECnE4fclWdqwWzhc4GoCqoeKvdoIPV1pw01B9EchwwmIxpJ6prsndev3f778uY3Ro2iWscqZO9aUGHkdqUX9RmQ8v_XVFKYyHkdDIObvqjB0TTH-', 'width': 5844}]",ChIJoVz5fsAxMTARTgLFl22hUks,"{'compound_code': 'HMXJ+5R Perintis, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMXJ+5R'}",4.5,ChIJoVz5fsAxMTARTgLFl22hUks,"['lodging', 'point_of_interest', 'establishment']",7313,,,,https://www.google.com/maps/place/?q=place_id:ChIJoVz5fsAxMTARTgLFl22hUks
OPERATIONAL,"Jl. Arief Rahman Hakim No.169, Ps. Merah Tim., Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia","{'location': {'lat': 3.5698519, 'lng': 98.7033749}, 'viewport': {'northeast': {'lat': 3.571209179892723, 'lng': 98.70460542989274}, 'southwest': {'lat': 3.568509520107278, 'lng': 98.70190577010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Alam Hotel by Cordela,"[{'height': 4800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117396807404524204863"">A Google User</a>'], 'photo_reference': 'AUGGfZlzSWVRLBU-1q0WP7OSYGvYU11EfDHibFp6dyME1AFE5EAVyDI0iI-954VfgTd5AXEPUVIAg6LLKvShLACIWW6b1f4fgookxiPrHWzZGnm3VP4wxFGeXa0NDNQBclLDyEPfNvbaB-ooNv1g61HOfNgLotxDnuf9ZIWv1DkOdb8bZ-Lz', 'width': 7200}]",ChIJveAlyz4xMTARxsFipTLAIpM,"{'compound_code': 'HP93+W8 East Pasar Merah, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHP93+W8'}",4.4,ChIJveAlyz4xMTARxsFipTLAIpM,"['lodging', 'point_of_interest', 'establishment']",278,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJveAlyz4xMTARxsFipTLAIpM
OPERATIONAL,"Jl. Sisingamangaraja Jl. Amaliun No.1, Kotamatsum III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20215, Indonesia","{'location': {'lat': 3.57645, 'lng': 98.687863}, 'viewport': {'northeast': {'lat': 3.577722029892722, 'lng': 98.68921627989273}, 'southwest': {'lat': 3.575022370107278, 'lng': 98.68651662010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Madani Hotel Medan,"[{'height': 766, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113951551948646999529"">A Google User</a>'], 'photo_reference': 'AUGGfZkktp5YK9Mu-GJAvY7T4IcKtILnGzMppgKgm0dM8xPQ3HWBWVc6jOOcpFuxp076Yqy7GPnz7-cE9ENQ9dy516j4LXT7UaEA_TL9EJcTTBlikFelryhQVOEZ10OYChvTjOQZEFUso_-7QgBsPB5OYW0qX9Mm9Y3EmgLBJHEdfCNdfER2', 'width': 1163}]",ChIJfRLlNF0wMTARZXXBcVQ0kZM,"{'compound_code': 'HMGQ+H4 Kotamatsum III, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMGQ+H4'}",4.2,ChIJfRLlNF0wMTARZXXBcVQ0kZM,"['lodging', 'point_of_interest', 'establishment']",2986,,,,https://www.google.com/maps/place/?q=place_id:ChIJfRLlNF0wMTARZXXBcVQ0kZM
OPERATIONAL,"Jl. Prof. H. M. Yamin No.41, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20234, Indonesia","{'location': {'lat': 3.5965062, 'lng': 98.6858172}, 'viewport': {'northeast': {'lat': 3.597787379892722, 'lng': 98.68718322989272}, 'southwest': {'lat': 3.595087720107278, 'lng': 98.68448357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Sakura Hotel,"[{'height': 6144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115619694950194777383"">darlin siregar</a>'], 'photo_reference': 'AUGGfZkYEkwqwgMHWZr7cv1tJawp1tgYnvS40e6VJtd4jRsi8bqw0DwsBYmrR3rnGZeXvSoMCl8Ie-7JnDLHRgcu6SLL3_Y0oZ-mYFhYF6IKFVFjqCowH_Dg1pHPWmmXIkUHcwv4Do60d0Yqjm9GxmUckjMdZsEKfV939bINftXX-BzSbgo5', 'width': 8160}]",ChIJzbHnPMcxMTARtV96z_WV8_E,"{'compound_code': 'HMWP+J8 Perintis, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMWP+J8'}",4.1,ChIJzbHnPMcxMTARtV96z_WV8_E,"['lodging', 'point_of_interest', 'establishment']",2370,,,,https://www.google.com/maps/place/?q=place_id:ChIJzbHnPMcxMTARtV96z_WV8_E
OPERATIONAL,"Jl. Timor No Blok J No.I-IV Blok J, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia","{'location': {'lat': 3.5908971, 'lng': 98.6824264}, 'viewport': {'northeast': {'lat': 3.592069629892722, 'lng': 98.68370817989273}, 'southwest': {'lat': 3.589369970107278, 'lng': 98.68100852010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Karibia Boutique Hotel,"[{'height': 4050, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116569576219216606545"">A Google User</a>'], 'photo_reference': 'AUGGfZlfZQ5WJRlHsu1JAbS3jOjvfqK7rJleGwvJY17N8UYNnqtyFPRqHPmyRvFSXvH3k3vP4AuvHDU1oBI76DAwQOTm0Mzk-u_CGT_NqhkoL_Yl5lEmykAKxgWd8mX08UtpBV06ktP1TyCJ_Fw4wBaCWwSwhENM4T3LzJZVanUyxPr-pf36', 'width': 3240}]",ChIJmwMmELgxMTAR86I4HIhPKfQ,"{'compound_code': 'HMRJ+9X Gang Buntu, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRJ+9X'}",4.4,ChIJmwMmELgxMTAR86I4HIhPKfQ,"['lodging', 'point_of_interest', 'establishment']",5305,,,,https://www.google.com/maps/place/?q=place_id:ChIJmwMmELgxMTAR86I4HIhPKfQ
OPERATIONAL,"Jl. Ir. H. Juanda No.3C, Sukaraja, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20159, Indonesia","{'location': {'lat': 3.5719975, 'lng': 98.6831859}, 'viewport': {'northeast': {'lat': 3.573465029892723, 'lng': 98.68453032989272}, 'southwest': {'lat': 3.570765370107278, 'lng': 98.68183067010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,E Hotel Medan,"[{'height': 3977, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112859961424764814815"">A Google User</a>'], 'photo_reference': 'AUGGfZk5je7eXngwq6GRAr5rfRbQJkumEbXbV3Tqv4nISBVR01EwtHJCAwIlHBO0RpwIbf8NpeMBQ5GWuAXgEy_y-qHmIfUl-E3ULoNjJ2zLq91Bqx5u8YFDwKo8ph4k_fJ-O0uXKOW4l0XL_ZNDMB_duZ6J6E314xFP3_wmWDewOHySM70l', 'width': 3073}]",ChIJGVBGWGIxMTARumfLc5oyMWk,"{'compound_code': 'HMCM+Q7 Sukaraja, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMCM+Q7'}",4.4,ChIJGVBGWGIxMTARumfLc5oyMWk,"['lodging', 'point_of_interest', 'establishment']",178,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJGVBGWGIxMTARumfLc5oyMWk
OPERATIONAL,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152, Indonesia","{'location': {'lat': 3.5847985, 'lng': 98.66706699999999}, 'viewport': {'northeast': {'lat': 3.585822979892722, 'lng': 98.66853722989272}, 'southwest': {'lat': 3.583123320107278, 'lng': 98.66583757010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cambridge Hotel Medan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108704706430819792288"">四季雪</a>'], 'photo_reference': 'AUGGfZnJexGMxoi9kq_CgkoGPJlXu4aIG_ftphbGGSI3JyW6IifiB1ZCcOKmwSmbkscy0WN-KpNzvhK15Mbx3nUlTRv1ZX4l6H4zAiV2Us7DxDeJZxUjZLBsuxmfz0SP2JEENrsz3lcHwbNOzSWQ5L6gJ2FlRrbC4BxSAvZ50ox751R5XKVh', 'width': 4608}]",ChIJx46Jw9MxMTARU7Qg4PCydrQ,"{'compound_code': 'HMM8+WR Petisah Tengah, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMM8+WR'}",4.6,ChIJx46Jw9MxMTARU7Qg4PCydrQ,"['lodging', 'point_of_interest', 'establishment']",5226,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJx46Jw9MxMTARU7Qg4PCydrQ
OPERATIONAL,"Jl. Letda Sujono No.91, Bantan Tim., Kec. Medan Tembung, Kota Medan, Sumatera Utara 20223, Indonesia","{'location': {'lat': 3.5980262, 'lng': 98.70916439999999}, 'viewport': {'northeast': {'lat': 3.599300729892721, 'lng': 98.71051192989273}, 'southwest': {'lat': 3.596601070107277, 'lng': 98.70781227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NIVIA HOTEL,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102326164922987019678"">A Google User</a>'], 'photo_reference': 'AUGGfZnwnjtEUUTG9Jy7d3tVyomPLOsXUNHJ787QsiAeJFZQI8qjO7LfaJwnvqRWySEg2rfhwseyF9fynIqXUphPYIvgEUNWyUGVA571cipX5fX1og1MI1HFe-VxdW_JdJ0d1ZtMgVn5IZr6kjgPKihgsH3Zn1Tytj9lhNiIl9f8EwL0OJki', 'width': 2499}]",ChIJVXvKewsxMTAR0l4Jmv_wWGI,"{'compound_code': 'HPX5+6M Bantan Timur, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHPX5+6M'}",4.3,ChIJVXvKewsxMTAR0l4Jmv_wWGI,"['lodging', 'point_of_interest', 'establishment']",263,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJVXvKewsxMTAR0l4Jmv_wWGI
