business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,price_level,url
OPERATIONAL,"Jl. Letda Sujono No.91, Bantan Tim., Kec. Medan Tembung, Kota Medan, Sumatera Utara 20223, Indonesia","{'location': {'lat': 3.5980262, 'lng': 98.70916439999999}, 'viewport': {'northeast': {'lat': 3.599300729892721, 'lng': 98.71051192989273}, 'southwest': {'lat': 3.596601070107277, 'lng': 98.70781227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NIVIA HOTEL,{'open_now': True},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102326164922987019678"">A Google User</a>'], 'photo_reference': 'AUGGfZkif_vh36MMA4_l-PLNsXICQDKSn-yl-CHgQ6uZnn5mmmE5sFn176_hyToJj-W2Mg6CLaRtf7ST2wBc5LpniOeyJScH3YYr74AX3i-bibL-1dwPgsjUJndR4XCcPy3n3mP9_SY1vRT9O_7tdewNUv9zxPXTmRMBF38jRGUN_I2yeIxt', 'width': 2499}]",ChIJVXvKewsxMTAR0l4Jmv_wWGI,"{'compound_code': 'HPX5+6M Bantan Timur, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHPX5+6M'}",4.3,ChIJVXvKewsxMTAR0l4Jmv_wWGI,"['lodging', 'point_of_interest', 'establishment']",263,,,https://www.google.com/maps/place/?q=place_id:ChIJVXvKewsxMTAR0l4Jmv_wWGI
OPERATIONAL,"Jl. Surabaya No.88, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","{'location': {'lat': 3.5833887, 'lng': 98.685059}, 'viewport': {'northeast': {'lat': 3.584774729892721, 'lng': 98.68647802989273}, 'southwest': {'lat': 3.582075070107277, 'lng': 98.68377837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belinn,{'open_now': True},"[{'height': 3336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112557960279951722257"">A Google User</a>'], 'photo_reference': 'AUGGfZnJu5n2ijpJYYTNm7W2xluVlGHNGlxiKdN2q9Oo-7PsfjTxoW9U6yVxUFraP2whOy4zqfhWMFBzYbnoamz7fJG3CH3hh6NoaUWm7Y7wFYSgosklV6S5gYqm_QENpRZ5eyIktvnxu2gtQL2rxQY1HodNPMsbUQrEYolZXE3UP_tOYl21', 'width': 4448}]",ChIJGzgnUrQxMTARZ1iiQkwCQlE,"{'compound_code': 'HMMP+92 Pasar Baru, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMMP+92'}",4.4,ChIJGzgnUrQxMTARZ1iiQkwCQlE,"['lodging', 'point_of_interest', 'establishment']",6152,,,https://www.google.com/maps/place/?q=place_id:ChIJGzgnUrQxMTARZ1iiQkwCQlE
OPERATIONAL,"Jl. Prof. H. M. Yamin No.41, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20234, Indonesia","{'location': {'lat': 3.5965062, 'lng': 98.6858172}, 'viewport': {'northeast': {'lat': 3.597787379892722, 'lng': 98.68718322989272}, 'southwest': {'lat': 3.595087720107278, 'lng': 98.68448357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Sakura Hotel,,"[{'height': 6144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115619694950194777383"">darlin siregar</a>'], 'photo_reference': 'AUGGfZmbXeeYqftD6pcDqWIctnUNNWGtQaGucUKIycdAy01wa6r4M7oim2Dlr2C6Sh10iqiV76xrSnhRHUX-OyRTFuBGYyYQD4q9eoH7Zciso4fOK84SMiNefW_xUzeoijMPIB-9GeB7m3BzxiU3Q_VuefgHfz9xLgpslVt6CEc89D0ttCS8', 'width': 8160}]",ChIJzbHnPMcxMTARtV96z_WV8_E,"{'compound_code': 'HMWP+J8 Perintis, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMWP+J8'}",4.1,ChIJzbHnPMcxMTARtV96z_WV8_E,"['lodging', 'point_of_interest', 'establishment']",2370,,,https://www.google.com/maps/place/?q=place_id:ChIJzbHnPMcxMTARtV96z_WV8_E
OPERATIONAL,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia","{'location': {'lat': 3.597888799999999, 'lng': 98.68207849999999}, 'viewport': {'northeast': {'lat': 3.599183329892722, 'lng': 98.6832851798927}, 'southwest': {'lat': 3.596483670107278, 'lng': 98.68058552010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Mercure Maha Cipta Medan Angkasa,,"[{'height': 3896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107307382390827992019"">Grand Angkasa Medan</a>'], 'photo_reference': 'AUGGfZndcA5MuQ9aUxhx_JI0opEmwJqYCDAPA0A-VgBZvhwFWtFN5bMJaaXZscOFZA4iSO4njW7yFp4TLVEekrpU4sZxncwP3ynmx4mAKTq5om3cTSvYf202wYtd771fq9W97uTz63K6mVqVK-l6NMaJ_n747HV2hxsAoK3A1ZCPiZiX97Ru', 'width': 5844}]",ChIJoVz5fsAxMTARTgLFl22hUks,"{'compound_code': 'HMXJ+5R Perintis, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMXJ+5R'}",4.5,ChIJoVz5fsAxMTARTgLFl22hUks,"['lodging', 'point_of_interest', 'establishment']",7313,,,https://www.google.com/maps/place/?q=place_id:ChIJoVz5fsAxMTARTgLFl22hUks
OPERATIONAL,"Jl. H. Anif No.28, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20372, Indonesia","{'location': {'lat': 3.6338964, 'lng': 98.7083698}, 'viewport': {'northeast': {'lat': 3.635275229892722, 'lng': 98.70967132989271}, 'southwest': {'lat': 3.632575570107278, 'lng': 98.70697167010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Miyanna Hotel,{'open_now': True},"[{'height': 546, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107549948440864365065"">MIYANA HOTEL</a>'], 'photo_reference': 'AUGGfZk0j63Gv-ukQLbX0FV90SPRidpUsjkbaRnJMc7Je2leLn3o6RU_zXH7gnG6_v5rlfha_QKaLHMOak_4uUOZ93g5slCCHkLAi-M5ZuPqWp5LZ2vqxIWH0U508tei5FCgDce6UbtdJNdQawjVtSnz2Ohv-Nn12edQw7qk8_h4zS0giFFW', 'width': 1280}]",ChIJx3DC7c0zMTARZLJ0R33PB0g,"{'compound_code': 'JPM5+H9 Medan Estate, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWJPM5+H9'}",4.1,ChIJx3DC7c0zMTARZLJ0R33PB0g,"['lodging', 'point_of_interest', 'establishment']",1682,,,https://www.google.com/maps/place/?q=place_id:ChIJx3DC7c0zMTARZLJ0R33PB0g
OPERATIONAL,"Jl. Balai Kota No.2, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","{'location': {'lat': 3.591358, 'lng': 98.67700099999999}, 'viewport': {'northeast': {'lat': 3.592728479892721, 'lng': 98.67833347989271}, 'southwest': {'lat': 3.590028820107277, 'lng': 98.67563382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Inna Medan,,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103561255503354214889"">A Google User</a>'], 'photo_reference': 'AUGGfZmACg5DgZHz2ImbmS4zwHPer1tRWZaeh37LoDsAssW6L6Xe39xRluRWB8gwVMuksje7fBtigC4t5W93Vd89-dLn_8kj4Wyb3-6fp-y92HkcAqlH-w-2tQlTDHGuvCURXX6MAbjOjerCuUWuvi5BiJB13ASNBm9n3XKXQRCPkfIhiEad', 'width': 1440}]",ChIJq6p678UxMTARjnMqKQdFBO0,"{'compound_code': 'HMRG+GR Kesawan, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRG+GR'}",4.2,ChIJq6p678UxMTARjnMqKQdFBO0,"['lodging', 'point_of_interest', 'establishment']",2312,,,https://www.google.com/maps/place/?q=place_id:ChIJq6p678UxMTARjnMqKQdFBO0
OPERATIONAL,"Jl. Timor No Blok J No.I-IV Blok J, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia","{'location': {'lat': 3.5908971, 'lng': 98.6824264}, 'viewport': {'northeast': {'lat': 3.592069629892722, 'lng': 98.68370817989273}, 'southwest': {'lat': 3.589369970107278, 'lng': 98.68100852010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Karibia Boutique Hotel,,"[{'height': 4050, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116569576219216606545"">A Google User</a>'], 'photo_reference': 'AUGGfZk0lxpQlGqu1y78-4oDsstDUcpmYfqJ0xwWnhQ11X4h8QXMxjxIKVmNtbmW7kAw-3r1KcEne12ef-TL5jLsPKdIfjhwxui4wsV9_Tz5OfixGLRuOAuLvrk5eY61Xfj4TMbNmAVm22SLZdktwnEvd5p043vw9XFRaPp29ta6GvLadjr9', 'width': 3240}]",ChIJmwMmELgxMTAR86I4HIhPKfQ,"{'compound_code': 'HMRJ+9X Gang Buntu, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRJ+9X'}",4.4,ChIJmwMmELgxMTAR86I4HIhPKfQ,"['lodging', 'point_of_interest', 'establishment']",5305,,,https://www.google.com/maps/place/?q=place_id:ChIJmwMmELgxMTAR86I4HIhPKfQ
OPERATIONAL,"Jl. Putri Merak Jingga No.3A, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","{'location': {'lat': 3.594256, 'lng': 98.6778602}, 'viewport': {'northeast': {'lat': 3.595612029892723, 'lng': 98.67922617989274}, 'southwest': {'lat': 3.592912370107278, 'lng': 98.67652652010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Central Premier,,"[{'height': 2258, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101526177178282842089"">Vebrio Channel</a>'], 'photo_reference': 'AUGGfZk19RADnrcpjGKaAEChVkMYUEeO7Pg5fVfLWJbbNx26ELej6ZbDaB9CnWcmE2ygI2fLtD1BtFGw2HAmo8ZSxuFhduTNpELBkxIK-cEa4OCdwF3h7cfbcp6k7-pVwdsd0KC9MwXlMulKZy_bgVopTsU_FBw7CT8YwicCRPrbsvwgQGjx', 'width': 3000}]",ChIJQ0dJqtAxMTARBo4tZXuajWI,"{'compound_code': 'HMVH+M4 Kesawan, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMVH+M4'}",4.5,ChIJQ0dJqtAxMTARBo4tZXuajWI,"['lodging', 'point_of_interest', 'establishment']",419,,,https://www.google.com/maps/place/?q=place_id:ChIJQ0dJqtAxMTARBo4tZXuajWI
OPERATIONAL,"royal condominium, Jl. Palang Merah, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","{'location': {'lat': 3.5836721, 'lng': 98.6777403}, 'viewport': {'northeast': {'lat': 3.585266979892723, 'lng': 98.67933792989274}, 'southwest': {'lat': 3.582567320107279, 'lng': 98.67663827010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kedok,{'open_now': True},"[{'height': 3639, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109415400483607531480"">rahil fajria</a>'], 'photo_reference': 'AUGGfZk0cGjtX_HEmZ3xJtXBkrwl_PSIlQ9HYrtx04IC7fsK4vD2rzl3iW373TRZc0w2JBhgmjxHajUEqCc0WWUaY1_8YLn89MdblM34LiedSn6Y1n3H8LFchDhs3fs2MBB9P3H4HXAWqZMreKldRAl6CfJxYlPOoavUlWJcFEcfUcR11bnx', 'width': 2049}]",ChIJwaPyk9oxMTAR-4_Vq5hXgXE,"{'compound_code': 'HMMH+F3 A U R, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMMH+F3'}",4.4,ChIJwaPyk9oxMTAR-4_Vq5hXgXE,"['lodging', 'point_of_interest', 'establishment']",1832,,,https://www.google.com/maps/place/?q=place_id:ChIJwaPyk9oxMTAR-4_Vq5hXgXE
OPERATIONAL,"Jl. Ir. H. Juanda No.3C, Sukaraja, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20159, Indonesia","{'location': {'lat': 3.5719975, 'lng': 98.6831859}, 'viewport': {'northeast': {'lat': 3.573465029892723, 'lng': 98.68453032989272}, 'southwest': {'lat': 3.570765370107278, 'lng': 98.68183067010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,E Hotel Medan,{'open_now': True},"[{'height': 3977, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112859961424764814815"">A Google User</a>'], 'photo_reference': 'AUGGfZl_sCnloPCEvu6xb42DTXhG8fyNPIhPKHwVbhKLKz8ExlXlW11wxK8wIPzx-r__lKtQSp41kNPzXcBnxPUAH1V-4YBNgo8e42wFjwVkEWGhCRUIXQSRUFeXNZ4HLnGNf9B3RJqDz-GuhhWVpYaBdtXLbLpNSmEBD1pdeB5K9QBmR0aC', 'width': 3073}]",ChIJGVBGWGIxMTARumfLc5oyMWk,"{'compound_code': 'HMCM+Q7 Sukaraja, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMCM+Q7'}",4.4,ChIJGVBGWGIxMTARumfLc5oyMWk,"['lodging', 'point_of_interest', 'establishment']",178,,,https://www.google.com/maps/place/?q=place_id:ChIJGVBGWGIxMTARumfLc5oyMWk
