business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"Jl. Jenderal Sudirman No.14-18, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","{'location': {'lat': 3.5767107, 'lng': 98.6751022}, 'viewport': {'northeast': {'lat': 3.578192129892722, 'lng': 98.67652652989273}, 'southwest': {'lat': 3.575492470107277, 'lng': 98.67382687010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,LePolonia Hotel & Convention,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112208302894337807878"">A Google User</a>'], 'photo_reference': 'AUGGfZnBXnNQ8pe3mq23Q1RJzoTNBCMw7GzjUAQHAoF4j7i6j3cdvIHR97YrI5PI7dqnZQ8pyvdBOi3u4B7Q7k03Ujj1-mcEJ-X3GGKlROkQDAw6DCZWpdQsDgF6vfGbFgjzp8EPL3JaJedj0uBH4dWpgKiq9EGol8dYcscGL4OoTFlxojhO', 'width': 4608}]",ChIJvewj6jMwMTAR1tarxf00rQU,"{'compound_code': 'HMGG+M2 Madras Hulu, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMGG+M2'}",4.3,ChIJvewj6jMwMTAR1tarxf00rQU,"['lodging', 'point_of_interest', 'establishment']",5858,,,https://www.google.com/maps/place/?q=place_id:ChIJvewj6jMwMTAR1tarxf00rQU
OPERATIONAL,"Jl. H. Adam Malik No.5, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114, Indonesia","{'location': {'lat': 3.5940309, 'lng': 98.6684595}, 'viewport': {'northeast': {'lat': 3.595470879892722, 'lng': 98.66996697989273}, 'southwest': {'lat': 3.592771220107278, 'lng': 98.66726732010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Radisson Medan,"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104987363672047478642"">A Google User</a>'], 'photo_reference': 'AUGGfZmHZy75HivgE2GZT3VJt40K_URf9SvIL75WnDkjpbReiUasr_OT2flfJFlf7ycjN_SYKfrzZD3m4Ik13e8gO0SrJOz76Iz9qqXgnrojCumlFDVZZoTWmbywNeihq9wKhM2CLS6yoIfRi-SmwPXRDx1KVEAQb1pMMeRenVayK4w23fxf', 'width': 3840}]",ChIJp3AIDdsxMTARBUgM1sKuCpU,"{'compound_code': 'HMV9+J9 Sekip, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMV9+J9'}",4.7,ChIJp3AIDdsxMTARBUgM1sKuCpU,"['lodging', 'point_of_interest', 'establishment']",5725,,,https://www.google.com/maps/place/?q=place_id:ChIJp3AIDdsxMTARBUgM1sKuCpU
OPERATIONAL,"Jl. Imam Bonjol No.17, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20112, Indonesia","{'location': {'lat': 3.582687199999999, 'lng': 98.67635620000001}, 'viewport': {'northeast': {'lat': 3.584069529892721, 'lng': 98.67758157989272}, 'southwest': {'lat': 3.581369870107277, 'lng': 98.67488192010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Danau Toba International,"[{'height': 1888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114464673582152358763"">Jepriansen Dedi S Purba</a>'], 'photo_reference': 'AUGGfZkvu_L21yAlVvgCPwpPTc9hGHi6_h5hDxkjOeI0bPk7A3gRyk4PEBrNQdHx6Br7jSfE9Y7TOjenEELB_ng99CQqjleCFaLJzfdZUCyC4aORvonShNZPKDwir8KrC__n0qnHj1fnsw-2vTnrHHufRQSGhG2oJZ_BW04Md7pbPticR3Nt', 'width': 2288}]",ChIJ26o5ndMxMTARJmIe-cUso7k,"{'compound_code': 'HMMG+3G Madras Hulu, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMMG+3G'}",4.3,ChIJ26o5ndMxMTARJmIe-cUso7k,"['lodging', 'point_of_interest', 'establishment']",6945,,,https://www.google.com/maps/place/?q=place_id:ChIJ26o5ndMxMTARJmIe-cUso7k
OPERATIONAL,"Jl. Surabaya No.88, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","{'location': {'lat': 3.5833887, 'lng': 98.685059}, 'viewport': {'northeast': {'lat': 3.584774729892721, 'lng': 98.68647802989273}, 'southwest': {'lat': 3.582075070107277, 'lng': 98.68377837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belinn,"[{'height': 3336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112557960279951722257"">A Google User</a>'], 'photo_reference': 'AUGGfZlDuJeuH6t8GeNev6USZfb6Lnc9k9ylWD3lIXZPGaiyQ-Eo80_lXaWGXBTAlIx6R7a7DaSTausShqbtOi5CdSyr_7keAezHaHqp74hRaCyn3t4eDnYJ4B56HiG0NAON4egREev1wvCuZHnlu4Mo6OvUArapK_buq7lAjH4-U0wsR3oS', 'width': 4448}]",ChIJGzgnUrQxMTARZ1iiQkwCQlE,"{'compound_code': 'HMMP+92 Pasar Baru, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMMP+92'}",4.4,ChIJGzgnUrQxMTARZ1iiQkwCQlE,"['lodging', 'point_of_interest', 'establishment']",6152,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJGzgnUrQxMTARZ1iiQkwCQlE
OPERATIONAL,"Jl. Ir. H. Juanda No.14, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20157, Indonesia","{'location': {'lat': 3.5718446, 'lng': 98.6726707}, 'viewport': {'northeast': {'lat': 3.573204979892722, 'lng': 98.67396242989274}, 'southwest': {'lat': 3.570505320107277, 'lng': 98.67126277010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pardede International Hotel,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112332225005263077349"">muhammad masdiyanto</a>'], 'photo_reference': 'AUGGfZlnXW3PMgUgf8t18Hmh0Qwf5OT7IM5s6OkVIOWasn3R-NGBIjIn-Gib8xuVHhE0Y-wtbzrbmB0fMARfmHDZ-h5GuLrt_-azI2LcdE5uy7Wk9Pm8Ue0qK2Nmh2JjnYh-CR9OykLEuqxXBNbb4IMSDNUJrhVi59uzCTnaXjYbkowCmJfJ', 'width': 3024}]",ChIJVTyFODAwMTAR5abT7lKhwdA,"{'compound_code': 'HMCC+PX Suka Damai, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMCC+PX'}",4.1,ChIJVTyFODAwMTAR5abT7lKhwdA,"['lodging', 'point_of_interest', 'establishment']",910,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJVTyFODAwMTAR5abT7lKhwdA
OPERATIONAL,"Jl. Kapten Maulana Lubis No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","{'location': {'lat': 3.589124, 'lng': 98.6726951}, 'viewport': {'northeast': {'lat': 3.590723479892723, 'lng': 98.67408467989272}, 'southwest': {'lat': 3.588023820107279, 'lng': 98.67138502010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Premiere Dyandra Hotel & Convention,"[{'height': 656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104731395646175975359"">HOTEL SANTIKA PREMIERE DYANDRA HOTEL &amp; CONVENTION MEDAN</a>'], 'photo_reference': 'AUGGfZlfusbHuwZdciFpUBeAmPP0FyPJKalrVx8uIY1alY05MgjthTbtLU5d__nmjwRo1n6EQJe9dd_WLosqqTg_qODy3aO55jSGKnr2YSrzdKFINFuDek3YLcc9j2Qxoxi7XGFqmzytPrPvCN0mjyKhDss1LPqGoAfVFVUBJHGp5DQ2lhMR', 'width': 1000}]",ChIJiZF2uc8xMTARtM6uZdICNsc,"{'compound_code': 'HMQF+J3 Petisah Tengah, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMQF+J3'}",4.5,ChIJiZF2uc8xMTARtM6uZdICNsc,"['lodging', 'point_of_interest', 'establishment']",9915,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJiZF2uc8xMTARtM6uZdICNsc
OPERATIONAL,"Jl. S. Parman No.313A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","{'location': {'lat': 3.579625, 'lng': 98.6675963}, 'viewport': {'northeast': {'lat': 3.580990179892722, 'lng': 98.66883082989271}, 'southwest': {'lat': 3.578290520107278, 'lng': 98.66613117010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,favehotel S. Parman Medan,"[{'height': 2300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116699388614783940727"">A Google User</a>'], 'photo_reference': 'AUGGfZk5DR23KRwhl4DmkkyLxsZpATEaufds1MggLfSzluJ49TT1kd2RW3n-6ga6DMAn8xyJhPOAssVagVg4jHnMWeD-NfyzzYPfunz1HtUtXU7a7UDa7IC9Pg0aAwqEBrCO0ob0e731wUaU7PwnD2AbcJlhvM8BEUFGT-zrAPaKqtKaSHeR', 'width': 2300}]",ChIJZexgldMxMTARQqY8IVR4vp4,"{'compound_code': 'HMH9+R2 Petisah Hulu, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMH9+R2'}",4.5,ChIJZexgldMxMTARQqY8IVR4vp4,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",4325,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJZexgldMxMTARQqY8IVR4vp4
OPERATIONAL,"Jl. Pangeran Diponegoro No.8, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","{'location': {'lat': 3.5852119, 'lng': 98.67276659999999}, 'viewport': {'northeast': {'lat': 3.586333129892722, 'lng': 98.67381327989274}, 'southwest': {'lat': 3.583633470107278, 'lng': 98.67111362010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Adimulia Hotel,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100177970751424929430"">Hotel Adimulia Medan Managed By Topotels</a>'], 'photo_reference': 'AUGGfZnU0_SEFkcYPpi7jvE4Su6zK0qnLgwwhKh_QfUjA75oraqZei9PwuNQNl7pRKW1fPHFyAGO68zViur8KT7h8DClrMrBugEWtdEa5Xyrf8TMx2w4vFz6L8ILfSjdZhAIbS8yj1X-6mDwT4rgUkPFxD849IR_-eQ8TBen382kUFKc9_y7', 'width': 5184}]",ChIJxWRj3s0xMTARHeyvAkZ4kz8,"{'compound_code': 'HMPF+34 Petisah Tengah, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMPF+34'}",4.6,ChIJxWRj3s0xMTARHeyvAkZ4kz8,"['lodging', 'point_of_interest', 'establishment']",8860,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJxWRj3s0xMTARHeyvAkZ4kz8
OPERATIONAL,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152, Indonesia","{'location': {'lat': 3.5847985, 'lng': 98.66706699999999}, 'viewport': {'northeast': {'lat': 3.585822979892722, 'lng': 98.66853722989272}, 'southwest': {'lat': 3.583123320107278, 'lng': 98.66583757010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cambridge Hotel Medan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108704706430819792288"">四季雪</a>'], 'photo_reference': 'AUGGfZk8zqsWvIocfCY_1FqBjKL8qYsf70IHo8QIUuTTNHre9_iYz9RUPMgiD3EKDc2YQbqykYOdL6mJ3H2K7cg4YZkEj75h-_uLkqIa8u9iiCYv_wsMDV5I01ock22eBETaijpDCddj9cE49qiV8OAicPy4TOjJwtFbdmY1fBC5BWi6Ol8a', 'width': 4608}]",ChIJx46Jw9MxMTARU7Qg4PCydrQ,"{'compound_code': 'HMM8+WR Petisah Tengah, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMM8+WR'}",4.6,ChIJx46Jw9MxMTARU7Qg4PCydrQ,"['lodging', 'point_of_interest', 'establishment']",5226,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJx46Jw9MxMTARU7Qg4PCydrQ
OPERATIONAL,"Jl. Pattimura No.442, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia","{'location': {'lat': 3.5738748, 'lng': 98.6635866}, 'viewport': {'northeast': {'lat': 3.575360429892723, 'lng': 98.66478127989272}, 'southwest': {'lat': 3.572660770107278, 'lng': 98.66208162010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ibis Styles Medan Pattimura,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113231737518428040560"">A Google User</a>'], 'photo_reference': 'AUGGfZlvfwUwnzcnKCDOmF-sbmXp49unAU9qG33Gpz5L7JbNAAVOuqenpT4QwZRfEFnwtUnfF4Ro-p6-tnf2KZkpfvV4BXuZU-tBWhhgOJ_wzPX1JR5HC_tqJaA82dMuv_UeU41okDDVeR1JqrWeyKl9aEN8NiSD9pc3Au9YcE5unE4Qt6SC', 'width': 1707}]",ChIJGzSJUikwMTAROrXTFuZBCsE,"{'compound_code': 'HMF7+GC Darat, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMF7+GC'}",4.4,ChIJGzSJUikwMTAROrXTFuZBCsE,"['lodging', 'point_of_interest', 'establishment']",2902,,,https://www.google.com/maps/place/?q=place_id:ChIJGzSJUikwMTAROrXTFuZBCsE
