business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"269V+GFQ, Kidupen, Juhar, Karo Regency, North Sumatra 22163, Indonesia","{'location': {'lat': 3.0188494, 'lng': 98.2437345}, 'viewport': {'northeast': {'lat': 3.020365529892723, 'lng': 98.24523197989274}, 'southwest': {'lat': 3.017665870107278, 'lng': 98.24253232010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Namo Karang,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105818146268916832656"">ini suka</a>'], 'photo_reference': 'AUGGfZlbDPOznXitdk8Ro-Ejf7iLO_0IOZN_jkA5qrr1GVaKYeiObWveDR-sdjXEKIzcJa8TxWHkIuu0_0RCldES9tFeRBWiTWnn7ldA-4ciobcS1Lze23bAd6FF4YcsUtduyF1MoKyxio09_q_4C6mXafr-51QfblCxOTAPFZcmLTKmPOJf', 'width': 1920}]",ChIJMczChbdZMDARt14nhvqS_x4,4.3,ChIJMczChbdZMDARt14nhvqS_x4,"['tourist_attraction', 'point_of_interest', 'establishment']",16,,,https://www.google.com/maps/place/?q=place_id:ChIJMczChbdZMDARt14nhvqS_x4
OPERATIONAL,"28F6+568, Unnamed Road, Bekilang, Kec. Juhar, Kabupaten Karo, Sumatera Utara 22163, Indonesia","{'location': {'lat': 3.0229127, 'lng': 98.3105628}, 'viewport': {'northeast': {'lat': 3.024599029892722, 'lng': 98.31221817989272}, 'southwest': {'lat': 3.021899370107278, 'lng': 98.30951852010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sabah Kebayaken,"[{'height': 1348, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110625627550624744236"">Wardi Sagala</a>'], 'photo_reference': 'AUGGfZmLaWqG-z1dJgQY2twMmZjDgSbOQ4M8sEJIubDmaKj13V8PHTz5JADtMWv1FyPC1j1IwoLp4y0RwqehMsSXXY5posa59mV6FaoL41Qff2thp1yMC1XCv1ScnU7n6bEIVGKOiEghPkf-B8svJH8egPTve3HipFZK_elAd-hkMb_7PfXT', 'width': 5076}]",ChIJFyaCeINXMDARb7wbm0oacE0,4.0,ChIJFyaCeINXMDARb7wbm0oacE0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJFyaCeINXMDARb7wbm0oacE0
OPERATIONAL,"29GR+HGG, Kutambaru, Munte, Karo Regency, North Sumatra 22161, Indonesia","{'location': {'lat': 3.0264338, 'lng': 98.3913295}, 'viewport': {'northeast': {'lat': 3.027783629892722, 'lng': 98.39267932989273}, 'southwest': {'lat': 3.025083970107278, 'lng': 98.38997967010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Puncak Pelangkah Gading, Kutambaru, Munte, Karo, Sumut","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110611172606501127616"">Rian Nanda</a>'], 'photo_reference': 'AUGGfZk5zvgCx7o25pZrY6wwp7SUZPFAA1sPulZKtX0bjZeeHXCJCjTKIaf_6Iig6g0xWqqdtGo_UOaF1inC2TWiMD5ummihS8zClvQf-9pcoOltYR_umyH8VY--joShHYn_b5r_zLoRZSDU78p0gadZNxx8DIR6HoW3ZU2r4ltjpw1CY8-8', 'width': 4000}]",ChIJC1lRR2FXMDARnpGGV-LnVJg,4.4,ChIJC1lRR2FXMDARnpGGV-LnVJg,"['tourist_attraction', 'point_of_interest', 'establishment']",22,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJC1lRR2FXMDARnpGGV-LnVJg
OPERATIONAL,"362M+FRP, Pergendangen, Tiga Binanga, Karo Regency, North Sumatra 22162, Indonesia","{'location': {'lat': 3.0512157, 'lng': 98.2345919}, 'viewport': {'northeast': {'lat': 3.052583879892722, 'lng': 98.23598377989272}, 'southwest': {'lat': 3.049884220107278, 'lng': 98.23328412010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deleng Bencirus/Bencires,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107132059737894945943"">Angga Ginting</a>'], 'photo_reference': 'AUGGfZl1Wqmj_fnnaY1PPXCR8d3C4bvPv2fcBdh8kL2773ZZQFM-Lxen3D_ujV5hHD7_rtyoJVWNUgsYmXYDLfjz0nlASPzCdHVvyA8ypcRx8e7l1k1DPh2BdH5DrDCKQKfdf7ljeQY7rbGZhJwqQX7svqHTgNUJkdbKY-0cAUCdFWAtlr8', 'width': 6000}]",ChIJwdjD8YdZMDARWZYM5YnAf7w,4.8,ChIJwdjD8YdZMDARWZYM5YnAf7w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",8,,,https://www.google.com/maps/place/?q=place_id:ChIJwdjD8YdZMDARWZYM5YnAf7w
OPERATIONAL,"XFC5+PCR, Relokasi Siosar, Pertibi Lama, Kec. Merek, Kabupaten Karo, Sumatera Utara 22173, Indonesia","{'location': {'lat': 2.9718681, 'lng': 98.458502}, 'viewport': {'northeast': {'lat': 2.973251129892722, 'lng': 98.45982537989272}, 'southwest': {'lat': 2.970551470107277, 'lng': 98.45712572010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Relokasi Huntap Siosar,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116161105594676597218"">achun liaw</a>'], 'photo_reference': 'AUGGfZkdW_L-TI0jIQx5UmJfzyX35s8W3_zAuBqu_krLg4bGU9-P0reh97IHdC_VhpvtTAgskAhLWmmdbuH-nKH05knxj_UAU3XiccwWvHYiyrNZvFsJxfaVzDrlFRiDHWk0kyrgoSLF7LRQf5w-RkHLFYTBfNJ-rSyurvgBc8dULMUEK39h', 'width': 3120}]",ChIJ24R5O2lTMDARFdanrCPsmcI,4.4,ChIJ24R5O2lTMDARFdanrCPsmcI,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",516,{},,https://www.google.com/maps/place/?q=place_id:ChIJ24R5O2lTMDARFdanrCPsmcI
OPERATIONAL,"29FW+2R, Gunung Saribu, Munte, Karo Regency, North Sumatra 22161, Indonesia","{'location': {'lat': 3.0225604, 'lng': 98.397114}, 'viewport': {'northeast': {'lat': 3.023910229892723, 'lng': 98.39846382989273}, 'southwest': {'lat': 3.021210570107278, 'lng': 98.39576417010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Pelangkah Gading,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116246394797182559062"">juli k</a>'], 'photo_reference': 'AUGGfZk-vfyuD9MOEBBR8sVghkLs2k1b2mfTZRZz-Fc8sCu0bmvMmbw5FELiou6PlVGi2CWhokadyHrdgMtMgzib3OI6PoVGcVoXnDSdnHqvEI6lTB-GkNy4qTBKv0gacW4Zq9RTK114KF3kSh5DIMV0b2jsAlrj-SpmQGkRVuloi_UmrQPO', 'width': 4160}]",ChIJ8dwIzhlVMDARiYxiXimQ1aM,4.3,ChIJ8dwIzhlVMDARiYxiXimQ1aM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJ8dwIzhlVMDARiYxiXimQ1aM
OPERATIONAL,"366M+WPG, Gunung, Tiga Binanga, Karo Regency, North Sumatra 22162, Indonesia","{'location': {'lat': 3.0620713, 'lng': 98.23318839999999}, 'viewport': {'northeast': {'lat': 3.063222379892722, 'lng': 98.23482537989273}, 'southwest': {'lat': 3.060522720107278, 'lng': 98.23212572010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sungai Lau Beringin,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106711379833403368345"">Hudha Nurhani</a>'], 'photo_reference': 'AUGGfZnzY4IYsd9Ogy8NFx3gR8MugjgfzynkqWe_Z0gtUiXZtQfYk-hZQFMn0G_M2W9wyi2yFOgJ-Vx3ofT2Oy1Dl1K12RxY3uFnMffRBSxEwKr_Y5gwdDFQQYcFcHbl-Z26AwulRmV63jE31i9IejvYEAubAElloj7wJf_Na-ik_mdgnX1x', 'width': 4608}]",ChIJn-myRdxZMDARD3cMz5311uM,4.2,ChIJn-myRdxZMDARD3cMz5311uM,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJn-myRdxZMDARD3cMz5311uM
CLOSED_TEMPORARILY,"28HR+53, Sugihen, Juhar, Karo Regency, North Sumatra, Indonesia","{'location': {'lat': 3.027976, 'lng': 98.34016}, 'viewport': {'northeast': {'lat': 3.029088829892722, 'lng': 98.34141282989272}, 'southwest': {'lat': 3.026389170107278, 'lng': 98.33871317010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rengo Simalem,,ChIJExJBPAFXMDARLfXSESEmV1s,0.0,ChIJExJBPAFXMDARLfXSESEmV1s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJExJBPAFXMDARLfXSESEmV1s
CLOSED_TEMPORARILY,"26QX+MFJ, Pasar Baru, Juhar, Karo Regency, North Sumatra, Indonesia","{'location': {'lat': 3.0392159, 'lng': 98.24865109999999}, 'viewport': {'northeast': {'lat': 3.040567879892722, 'lng': 98.24998172989272}, 'southwest': {'lat': 3.037868220107277, 'lng': 98.24728207010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar Baru,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104512662407950399789"">A Google User</a>'], 'photo_reference': 'AUGGfZk17Bes9w-qy-Eu_ZL-fiF79P9ObsUR6mRC_zOwTDNlSOR1HFQOXznU6GQKvm9t4f_zzxhbPB-j99wlSdiPM-atVJ7iLKaxkEby0R07PbsmMsV2aIp-pdGTroOYx-r9ylXkIFOlTnX-OultdGtG4ViVcOtxCi57br59VvKn5ZwN8Y0h', 'width': 1920}]",ChIJw4Fm-0FZMDARxipe5-0r6-4,5.0,ChIJw4Fm-0FZMDARxipe5-0r6-4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,True,https://www.google.com/maps/place/?q=place_id:ChIJw4Fm-0FZMDARxipe5-0r6-4
CLOSED_TEMPORARILY,"28P5+FJ, Batumamak, Juhar, Karo Regency, North Sumatra 22163, Indonesia","{'location': {'lat': 3.0362443, 'lng': 98.30907669999999}, 'viewport': {'northeast': {'lat': 3.037729229892723, 'lng': 98.31045347989271}, 'southwest': {'lat': 3.035029570107278, 'lng': 98.30775382010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing batumamak,,ChIJRXR5DXVXMDARs4R5dtmwUNo,0.0,ChIJRXR5DXVXMDARs4R5dtmwUNo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJRXR5DXVXMDARs4R5dtmwUNo
